3250,3251,3252,3253,3254,3255,3256,3257,3258,3259,3260,3261,3262,3263,3264,3265,3266,3267,3268,3269,3270,3271,3272,3273,3274,3275,3276,3277,3278,3279,3280,3281,3282,3283,3284,3285,3286,3287,3288,3289,3290,3291,3292,3293,3294,3295,3296,3297,3298,3299
92,93,93,93,92,93,92,92,93,92,93,92,92,93,93,93,93,93,93,93,92,93,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,27,15,83,17,20,19,17,15,15,15,15,85
"{'en': 'The National Gallery of Armenia', 'ar': 'المعرض الوطني لأرمينيا', 'sq': 'Galeria Kombëtare e Armenisë'}","{'en': 'Sunrise Apartments', 'ar': 'شقق صن رايز', 'sq': 'Apartamentet Sunrise'}","{'en': 'Shumon Hotel', 'ar': 'فندق شومون', 'sq': 'Hotel Shumon'}","{'en': 'Hotel Dehlavi', 'ar': 'فندق دهلافي', 'sq': 'Hotel Dehlavi'}","{'en': 'Yerevan History Museum', 'ar': 'متحف تاريخ يريفان', 'sq': 'Muzeu i Historisë Jerevani'}","{'en': 'Soro Hotel', 'ar': 'فندق سورو', 'sq': 'Hotel Soro'}","{'en': 'Salt Lake (Aghi Lich)', 'ar': 'بحيرة مالحة (Aghi Lich)', 'sq': 'Salt Lake (Aghi Lich)'}","{'en': 'Memorial Fountain for Sayat-Nova', 'ar': 'نافورة ميموريال لسان نوفا', 'sq': 'Shatërvani përkujtimor për Sayat-Nova'}","{'en': 'Hyatt Regency Dushanbe', 'ar': 'حياة ريجنسي دوشنبه', 'sq': 'Hyatt Regency Dushanbe'}","{'en': 'MONUMENT TO KOMITAS', 'ar': 'نصب تذكاري لكوميتاس', 'sq': 'MONUMENT PËR KOMITASIN'}","{'en': 'Grey Hotel', 'ar': 'فندق جراي', 'sq': 'Hoteli Gri'}","{'en': 'MONUMENT TO VAHAN TERYAN', 'ar': 'نصب تذكاري لفاهان تيريان', 'sq': 'MONUMENT PËR VAHAN TERYAN'}","{'en': 'Mesrop Mashtots Statue', 'ar': 'تمثال مسروب ماشدوتس', 'sq': 'Statuja e Mesrop Mashtotsit'}","{'en': 'Baland Hotel', 'ar': 'فندق بالاند', 'sq': 'Hotel Baland'}","{'en': 'Ayni Hotel', 'ar': 'فندق أيْني', 'sq': 'Hoteli Ayni'}","{'en': 'Isra Hotel', 'ar': 'فندق إسرا', 'sq': 'Hotel Izra'}","{'en': 'The Rumi Hotel', 'ar': 'فندق الرومي', 'sq': 'Hoteli Rumi'}","{'en': 'Kangurt Grand Hotel', 'ar': 'فندق كانجورت جراند', 'sq': 'Kangurt Grand Hotel'}","{'en': 'Aram Hotel', 'ar': 'فندق آرام', 'sq': 'Hotel Aram'}","{'en': 'Hotel Panorama', 'ar': 'فندق بانوراما', 'sq': 'Hotel Panorama'}","{'en': 'Tumanyan Park', 'ar': 'منتزه تومانيان', 'sq': 'Parku Tumanyan'}","{'en': 'Hilton Dushanbe', 'ar': 'هيلتون دوشنبه', 'sq': 'Hilton Dushanbe'}","{'en': 'Sassuntsi David Square', 'ar': 'ساحة ساساونتسي دافيد', 'sq': 'SASAUNTSI DAVID SQUARE'}","{'en': 'Yerevan 2750th Anniversary Park', 'ar': 'منتزه يريفان للذكرى السنوية الـ 2750', 'sq': 'Parku i 2750-vjetorit të Jerevanit'}","{'en': 'Fridtjof Nansen Museum', 'ar': 'متحف فريدتيوف نانسن', 'sq': 'Muzeu Fridtjof Nansen'}","{'en': 'BOTANICAL GARDEN', 'ar': 'حَدِيقَة نَبَاتِيَّة', 'sq': 'BOTANICKA BAŠTA'}","{'en': 'YEREVAN ZOO', 'ar': 'حديقة حيوان يريفان', 'sq': 'Kopshti Zoologjik i Jerevanit'}","{'en': ""Yerevan 2800th Anniversary Park (Vardanyan's Park)"", 'ar': 'منتزه يريفان للذكرى الـ 2800 (منتزه فارتانيان)', 'sq': 'Parku i 2800-vjetorit të Jerevanit (Parku i Vardanjanëve)'}","{'en': ""LOVERS' PARK"", 'ar': 'حديقة العشاق', 'sq': 'PARKU I DASHURISË'}","{'en': 'English Park (Yerevan Theatrical Park or Komaygi)', 'ar': 'حديقة الإنجليز (حديقة يريفان المسرحية أو كومايجي)', 'sq': 'Parku Anglez (Parku Teatror i Jerevanit ose Komaygi)'}","{'en': 'Vernissage Market', 'ar': 'سوق فيرنيساج', 'sq': 'Pazari i Vernisazhit'}","{'en': 'Cafesjian Center for the Arts', 'ar': 'مركز كافيجيان للفنون', 'sq': 'Qendra Cafesjian e Arteve'}","{'en': 'History Museum of Armenia', 'ar': 'متحف تاريخ أرمينيا', 'sq': 'Muzeu Historik i Armenisë'}","{'en': 'Mother Armenia Monument', 'ar': 'تمثال الأم أرمينيا', 'sq': 'Monumenti i Nënës Armeni'}","{'en': 'Matenadaran', 'ar': 'ماتيناداران', 'sq': 'Matenadaran'}","{'en': 'Tsitsernakaberd Armenian Genocide Memorial Complex', 'ar': 'مجمع تسيتسرناكابرد التذكاري للإبادة الجماعية الأرمنية', 'sq': 'Kompleksi Përkujtimor i Gjenocidit Armen ""Tsitsernakaberd""'}","{'en': 'Cascade Complex', 'ar': 'مجمع كاسكيد', 'sq': 'Kompleksi Kaskadë'}","{'en': 'Republic Square', 'ar': 'ساحة الجمهورية', 'sq': 'Sheshi Republika'}","{'en': 'Peja Water Park', 'ar': 'منتزه بيجا المائي', 'sq': 'Parku Ujor Pejë'}","{'en': 'Lezet', 'ar': 'لزت', 'sq': 'Lezet'}","{'en': 'Hotel Panorama', 'ar': 'فندق بانوراما', 'sq': 'Hotel Panorama'}","{'en': 'Gardenland Resort', 'ar': 'منتجع جاردن لاند', 'sq': 'Vendparko Gardenland'}","{'en': 'Demi Hotel', 'ar': 'فندق ديمي', 'sq': 'Demi Hotel'}","{'en': 'A&G Hotel', 'ar': 'فندق A&G', 'sq': 'A&G Hotel'}","{'en': 'Rozafa Hotel', 'ar': 'فندق روزافا', 'sq': 'Hotel Rozafa'}","{'en': 'Hotel Millennium Tirana', 'ar': 'فندق ميلينيوم تيرانا', 'sq': 'Hotel Millennium Tiranë'}","{'en': 'Sky 2 Hotel', 'ar': 'فندق سكاي 2', 'sq': 'Hotel Sky 2'}","{'en': 'Urban Rooms', 'ar': 'أوربان رومز', 'sq': 'Urban Rooms'}","{'en': 'Mulaj Hotel', 'ar': 'فندق مولاج', 'sq': 'Hotel Mulaj'}","{'en': 'Bakuriani Kids Park', 'ar': 'منتزه باكورياني للأطفال', 'sq': 'Bakuriani Kids Park'}"
"{'en': 'The National Gallery of Armenia offers a captivating journey through Armenian and world art, with a diverse collection ranging from medieval to contemporary periods.', 'ar': 'يقدم المعرض الوطني لأرمينيا رحلة آسر عبر الفن الأرمن والعالم ، مع مجموعة متنوعة تتراوح من العصور الوسطى إلى الفترات المعاصرة.', 'sq': 'Galeria Kombëtare e Armenisë ofron një udhëtim tërheqës nëpër artin armen dhe botëror, me një koleksion të larmishëm duke filluar nga periudhat mesjetare deri në bashkëkohore.'}","{'en': 'Sunrise apartments in Dushanbe provides comfortable accommodation on a central location, with distinguished services and their proximity to tourist attractions.', 'ar': 'شقق صن رايز في دوشنبه توفر إقامة مريحة بموقع مركزي، مع خدمات مميزة وقربها من المعالم السياحية.', 'sq': 'Apartamentet Sunrise në Dushanbe ofrojnë strehim të rehatshëm në një vendndodhje qendrore, me shërbime të dalluara dhe afërsinë e tyre me tërheqjet turistike.'}","{'en': 'Shumon Hotel in Doshnbeh provides comfortable accommodation on a central site, with distinguished services and its proximity to tourist attractions.', 'ar': 'فندق شومون في دوشنبه يوفر إقامة مريحة بموقع مركزي، مع خدمات مميزة وقربه من المعالم السياحية.', 'sq': 'Hotel Shumon në Doshnbeh ofron akomodim të rehatshëm në një sit qendror, me shërbime të dalluara dhe afërsinë e tij me tërheqjet turistike.'}","{'en': 'Dehlavi Hotel in Doshnbe provides comfortable accommodation on a central location, distinguished services, and its proximity to tourist attractions.', 'ar': 'فندق دهلافي في دوشنبه يوفر إقامة مريحة بموقع مركزي، وخدمات مميزة، وقربه من المعالم السياحية.', 'sq': 'Hoteli Dehlavi në Doshnbe ofron strehim të rehatshëm në një vendndodhje qendrore, shërbime të dalluara dhe afërsinë e tij me tërheqjet turistike.'}","{'en': 'The museum offers a deep dive into Yerevan’s history through artifacts and engaging displays.', 'ar': 'يقدم المتحف غوصًا عميقًا في تاريخ يريفان من خلال القطع الأثرية والعروض الجذابة.', 'sq': 'Muzeu ofron një zhytje të thellë në historinë e Jerevanit përmes objekteve dhe shfaqjeve tërheqëse.'}","{'en': 'Soro Doshnbeh Hotel provides comfortable accommodation with distinguished services, central site, and free Wi -Fi for all guests.', 'ar': 'فندق سورو دوشنبه يوفر إقامة مريحة مع خدمات مميزة، موقع مركزي، وواي فاي مجاني لجميع النزلاء.', 'sq': 'Hoteli Soro Doshnbeh ofron akomodim të rehatshëm me shërbime të dalluara, site qendrore dhe WI -FI falas për të gjithë mysafirët.'}","{'en': 'A scenic saltwater lake in Yerevan, historically significant for salt production.', 'ar': 'بحيرة سالتو المياه ذات المناظر الخلابة في يريفان ، وهي مهمة تاريخيا لإنتاج الملح.', 'sq': 'Një liqen skenik me ujë të kripur në Jerevan, historikisht i rëndësishëm për prodhimin e kripës.'}","{'en': 'A marble monument featuring a bas-relief of Sayat-Nova and a decorative fountain symbolizing his poetic legacy.', 'ar': 'نصب تذكاري رخامي يضم ""سايات نوفا"" ونافورة زخرفية ترمز إلى تراثه الشعري.', 'sq': 'Një monument mermeri që përmban një lehtësim të Sayat-Nova dhe një burim dekorativ që simbolizon trashëgiminë e tij poetike.'}","{'en': 'Hayat Regency Duchenbe Hotel provides luxury accommodation at a distinguished location, with elegant facilities and great views of the city.', 'ar': 'فندق حياة ريجنسي دوشنبه يوفر إقامة فاخرة بموقع متميز، مع مرافق راقية وإطلالات رائعة على المدينة.', 'sq': 'Hayat Regence Duchenbe Hotel siguron strehim luksoz në një vend të dalluar, me lehtësira elegante dhe pamje të shkëlqyera të qytetit.'}","{'en': 'A moving bronze statue of Komitas, symbolizing his sorrow and contributions to Armenian music.', 'ar': 'تمثال برونزي متحرك للكوميتاس ، يرمز إلى حزنه ومساهماته في الموسيقى الأرمنية.', 'sq': 'Një statujë bronzi lëvizëse e Komitas, duke simbolizuar pikëllimin e tij dhe kontributet në muzikën armene.'}","{'en': 'Grey Hotel in Dushanbe offers a comfortable stay with excellent service, a central location, and well-equipped rooms near tourist attractions.', 'ar': 'فندق جراي في دوشنبه يوفر إقامة مريحة مع خدمات متميزة، موقع مركزي، وغرف مجهزة بالقرب من معالم سياحية.', 'sq': 'Hoteli Grey në Doshnbe ofron qëndrim të rehatshëm me shërbime të dalluara, vendndodhjen qendrore dhe dhomat e pajisura pranë tërheqjeve turistike.'}","{'en': 'A bronze statue honoring poet Vahan Teryan, known for his romantic and melancholic verses.', 'ar': 'تمثال برونزي تكريماً للشاعر فاهان تيريان، المعروف بأبياته الرومانسية والحزينة.', 'sq': 'Bronzani spomenik u čast pjesnika Vahana Terijana, poznatog po svojim romantičnim i melankoličnim stihovima.'}","{'en': 'A tribute to the creator of the Armenian alphabet, located at the entrance of the Matenadaran.', 'ar': 'تحية لمبدع الأبجدية الأرمنية ، التي تقع عند مدخل الماتناداران.', 'sq': 'Një haraç për krijuesin e alfabetit armen, i vendosur në hyrje të Matenadaran.'}","{'en': 'The Hotel Paland in Dushanbe offers a comfortable stay with excellent service, a central location, and modern facilities for guests.', 'ar': 'يوفر فندق بالاند في دوشنبه إقامة مريحة مع خدمات ممتازة وموقع مركزي ومرافق حديثة للضيوف.', 'sq': 'Hoteli Baland në Dushanbe ofron akomodim komod me shërbime të dalluara, vendndodhje qendrore dhe lehtësira moderne për mysafirët.'}","{'en': 'Ayni Hotel in Dushanbe offers a comfortable stay in a prime location, with upscale services and proximity to tourist attractions.', 'ar': 'فندق عيني في دوشنبه يوفر إقامة مريحة بموقع متميز، مع خدمات راقية وقربه من المعالم السياحية.', 'sq': 'Hoteli Ayni në Dushanbe ofron akomodim komod në një vendndodhje të privilegjuar, me shërbime të larta dhe afër atraksioneve turistike.'}","{'en': 'IsraHotel Dushanbe offers a comfortable stay in a prime location near the airport, with upscale services and nearby attractions.', 'ar': 'يوفر فندق Isra Dushanbe إقامة مريحة بموقع متميز بالقرب من المطار، مع خدمات راقية ومعالم سياحية قريبة.', 'sq': 'IsraHotel Dushanbe ofron një qëndrim komod në një vendndodhje të shkëlqyer pranë aeroportit, me shërbime të larta dhe atraksione afër.'}","{'en': 'Rumi Hotel in Dushanbe offers a comfortable stay in a prime location, with modern facilities and proximity to tourist attractions.', 'ar': 'يقدم فندق رومي في دوشنبه إقامة مريحة في موقع متميز، مع مرافق حديثة وقربه من المعالم السياحية.', 'sq': 'Hoteli Rumi në Dushanbe ofron akomodim komod në një vendndodhje të privilegjuar, me pajisje moderne dhe afër atraksioneve turistike.'}","{'en': 'A luxurious hotel in the heart of Doshnbeh provides comfortable accommodation, restaurant, pool, spa, and its proximity to the famous tourist attractions.', 'ar': 'فندق فاخر في قلب دوشنبه يوفر إقامة مريحة، مطعم، مسبح، سبا، وقربه من المعالم السياحية الشهيرة.', 'sq': 'Një hotel luksoz në zemër të Doshnbeh siguron strehim të rehatshëm, restorant, pishinë, banjë dhe afërsinë e tij me tërheqjet e famshme turistike.'}","{'en': 'Aram Hotel in Dushanbe offers luxurious accommodation, comprehensive services, and a prime location near tourist attractions.', 'ar': 'فندق أرام في دوشنبه يوفر إقامة فاخرة، خدمات متكاملة، وموقع مميز قرب المعالم السياحية.', 'sq': 'Hoteli Arami në Dushanbe ofron akomodim luksoz, shërbime të plota dhe një vendndodhje të shquar pranë atraksioneve turistike.'}","{'en': 'Panorama Hotel is located in Dushanbe and offers modern rooms, excellent service, and proximity to tourist attractions.', 'ar': 'يقع فندق بانوراما في دوشنبه، ويوفر غرفًا حديثة وخدمات متميزة وقربه من المعالم السياحية.', 'sq': 'Hoteli Panorama gjendet në Dushanbe, ofron dhoma moderne, shërbime të shkëlqyera dhe afërsi me atraksionet turistike.'}","{'en': 'A serene park in Yerevan dedicated to poet Hovhannes Tumanyan, offering green spaces and statues.', 'ar': 'حديقة هادئة في يريفان مخصصة للشاعر هوفانيس تومانيان، توفر مساحات خضراء وتماثيل.', 'sq': 'Një park i qetë në Jerevan kushtuar poetit Hovhannes Tumanyan, që ofron hapësira të gjelbra dhe statuja.'}","{'en': 'Hilton Dushanbe is located in the heart of the city, offering luxurious rooms, modern facilities, and proximity to tourist attractions.', 'ar': 'يقع فندق هيلتون دوشنبه في قلب المدينة، ويوفر غرفًا فاخرة ومرافق عصرية وقربًا من مناطق الجذب السياحي.', 'sq': 'Hoteli Hilton Dushanbe ndodhet në zemër të qytetit, duke ofruar dhoma luksoze, ambiente moderne dhe afërsi me atraksionet turistike.'}","{'en': 'A central square in Yerevan, home to a monument to the legendary hero Sasuntsi David.', 'ar': 'ساحة مركزية في يريفان، موطن لنصب تذكاري للبطل الأسطوري ساسونتسي دافيد.', 'sq': 'Sheshi qendror në Jerevan, ku ndodhet monumenti i heroit legjendar Sasuntsi David.'}","{'en': 'A park celebrating Yerevan’s 2750th anniversary with fountains, sculptures, and green spaces.', 'ar': 'حديقة تحتفل بالذكرى السنوية الـ 2750 لتأسيس يريفان، وتضم نوافير ومنحوتات ومساحات خضراء.', 'sq': 'Park që feston 2750-vjetorin e Jerevanit me shatërvanë, skulptura dhe hapësira të gjelbra.'}","{'en': ""A museum in Yerevan dedicated to Fridtjof Nansen's life, polar exploration, and humanitarian work."", 'ar': 'متحف في يريفان مخصص لحياة فريتيوف نانسن واستكشافاته القطبية وأعماله الإنسانية.', 'sq': 'Muze në Jerevan kushtuar jetës së Fridtjof Nansenit, eksplorimit polar dhe punës humanitare.'}","{'en': 'A serene botanical garden in Yerevan, home to diverse plant species and offering stunning views.', 'ar': 'حديقة نباتية هادئة في يريفان، موطن لأنواع نباتية متنوعة وتوفر إطلالات خلابة.', 'sq': 'Kopshti botanik i qetë në Jerevan, shtëpi e llojeve të ndryshme të bimëve dhe që ofron pamje mahnitëse.'}","{'en': 'A large zoo in Yerevan featuring diverse animals, educational programs, and family-friendly activities.', 'ar': 'حديقة حيوانات كبيرة في يريفان تتميز بالحيوانات المتنوعة والبرامج التعليمية والأنشطة الصديقة للأسرة.', 'sq': 'Një kopsht zoologjik i madh në Jerevan që përmban kafshë të ndryshme, programe edukative dhe aktivitete miqësore për familjen.'}","{'en': 'A park dedicated to Yerevan’s 2800th anniversary, featuring fountains, bronze statues, and lush greenery.', 'ar': 'حديقة مخصصة للذكرى السنوية 2800 في يريفان ، والتي تضم نوافير وتماثيل برونزية ومساحات خضراء خضراء.', 'sq': 'Një park i dedikuar për përvjetorin e 2800 -të të Jerevanit, duke shfaqur burime, statuja bronzi dhe gjelbërim të harlisur.'}","{'en': 'A serene Japanese-style park in Yerevan, perfect for relaxation and showcasing beautiful sculptures.', 'ar': 'حديقة هادئة على الطراز الياباني في يريفان، مثالية للاسترخاء وعرض المنحوتات الجميلة.', 'sq': 'Një park i qetë në stilin japonez në Jerevan, i përsosur për relaksim dhe ekspozimin e skulpturave të bukura.'}","{'en': ""Yerevan's first public park, rich in history, theater, and beautiful European-style landscaping."", 'ar': 'أول حديقة عامة في يريفان، غنية بالتاريخ والمسرح والمناظر الطبيعية الجميلة على الطراز الأوروبي.', 'sq': 'Parku i parë publik i Jerevanit, i pasur me histori, teatër dhe peizazh të bukur në stilin evropian.'}","{'en': 'A vibrant market offering Armenian crafts, antiques, and souvenirs in a lively outdoor setting.', 'ar': 'سوق نابض بالحياة يعرض الحرف اليدوية الأرمينية والتحف والهدايا التذكارية في مكان خارجي حيوي.', 'sq': 'Një treg i gjallë që ofron artizanat armen, antike dhe suvenire në një ambient të gjallë të jashtëm.'}","{'en': 'A modern art museum offering contemporary exhibitions and breathtaking views of Yerevan.', 'ar': 'متحف فني حديث يقدم معارض معاصرة وإطلالات خلابة على يريفان.', 'sq': 'Muze i artit modern që ofron ekspozita bashkëkohore dhe pamje mahnitëse të Jerevanit.'}","{'en': 'Discover Armenia’s history, culture, and heritage through its vast collection of artifacts.', 'ar': 'اكتشف تاريخ أرمينيا وثقافته وتراثه من خلال مجموعته الواسعة من القطع الأثرية.', 'sq': 'Zbuloni historinë, kulturën dhe trashëgiminë e Armenisë përmes koleksionit të saj të gjerë të objekteve.'}","{'en': ""A monumental symbol of peace, strength, and the Armenian people's sacrifices during wartime."", 'ar': 'رمز مهيب للسلام والقوة وتضحيات الشعب الأرمني خلال الحرب.', 'sq': 'Simbol monumental i paqes, forcës dhe sakrificave të popullit armen gjatë kohës së luftës.'}","{'en': 'A museum housing a vast collection of ancient Armenian manuscripts, preserving history and culture.', 'ar': 'متحف يضم مجموعة واسعة من المخطوطات الأرمينية القديمة، يحافظ على التاريخ والثقافة.', 'sq': 'Një muze që strehon një koleksion të gjerë dorëshkrimesh të lashta armene, duke ruajtur historinë dhe kulturën.'}","{'en': 'A memorial and museum honoring the victims of the Armenian Genocide of 1915.', 'ar': 'نصب تذكاري ومتحف لتكريم ضحايا الإبادة الجماعية للأرمن عام 1915.', 'sq': 'Një memorial dhe muze që nderon viktimat e Gjenocidit Armen të vitit 1915.'}","{'en': 'A monumental staircase offering beautiful views, art, and a museum of modern art.', 'ar': 'سلم ضخم يوفر إطلالات جميلة وفنًا ومتحفًا للفن الحديث.', 'sq': 'Një shkallë monumentale që ofron pamje të bukura, art dhe një muze arti modern.'}","{'en': ""Yerevan's heart, blending history, culture, and stunning architecture."", 'ar': 'قلب يريفان، مزيج من التاريخ والثقافة والهندسة المعمارية المذهلة.', 'sq': 'Zemra e Jerevanit, që bashkon historinë, kulturën dhe arkitekturën mahnitëse.'}","{'en': ""Aqua Park Peja offers water slides, pools, and a kids' play area, making it a fun destination for families."", 'ar': 'يقدم منتزه أكوا بيجا زلاقات مائية، وبرك سباحة، ومنطقة لعب للأطفال، مما يجعله وجهة ممتعة للعائلات.', 'sq': 'Aqua Park Pejë ofron rrëshqitëse uji, pishina dhe një zonë lojërash për fëmijë, duke e bërë atë një destinacion argëtues për familjet.'}","{'en': 'Turkish restaurant in the heart of Tirana serves oriental cuisine and traditional sweets in a comfortable atmosphere and a distinctive service.', 'ar': 'مطعم تركي في قلب تيرانا يقدم مأكولات شرقية وحلويات تقليدية بأجواء مريحة وخدمة مميزة.', 'sq': 'Restoranti turk në zemër të Tiranës shërben kuzhinë orientale dhe ëmbëlsira tradicionale në një atmosferë të rehatshme dhe një shërbim të veçantë.'}","{'en': 'A distinctive hotel in Kruja with stunning views of the castle, offering comfortable rooms, an Albanian restaurant, and upscale services.', 'ar': 'فندق متميز في كرويا مع إطلالات خلابة على القلعة، يوفر غرفًا مريحة ومطعمًا ألبانيًا وخدمات فاخرة.', 'sq': 'Hotel i veçantë në Krujë me pamje mahnitëse të kalasë, ofron dhoma komode, restorant shqiptar dhe shërbime të larta.'}","{'en': 'A quiet resort in Shkodër featuring a swimming pool, a restaurant, and a beautiful garden, perfect for relaxation and enjoying nature.', 'ar': 'منتجع هادئ في شكودر يضم مسبحًا، مطعمًا وحديقة جميلة، مثالي للاسترخاء والاستمتاع بالطبيعة.', 'sq': ""Një vendpushim i qetë në Shakoder përfshin një pishinë, një restorant dhe kopsht të bukur, ideal për t'u çlodhur dhe shijuar natyrën.""}","{'en': 'A stylish hotel on Saranda beach, offering rooms with sea views, a fine-dining restaurant, and a private beach for relaxation.', 'ar': 'فندق أنيق على شاطئ سارندا، يوفر غرفًا بإطلالات بحرية، ومطعمًا فاخرًا، وشاطئًا خاصًا للاسترخاء.', 'sq': 'Hotel elegant në bregdetin e Sarandës, ofron dhoma me pamje nga deti, një restorant të shkëlqyer dhe një plazh privat për relaksim.'}","{'en': 'A modern hotel on Vlore Beach, offering a swimming pool, private beach, rooms with sea views, and upscale services.', 'ar': 'فندق عصري على شاطئ فلورا، يوفر مسبحًا وشاطئًا خاصًا وغرفًا مطلة على البحر وخدمات فاخرة.', 'sq': 'Hotel modern në bregdetin e Vlorë , ofron pishinë, plazh privat, dhoma me pamje nga deti dhe shërbime të larta.'}","{'en': 'A stylish hotel in the heart of Shkodër, offering comfortable rooms, a restaurant, free Wi-Fi, and close-up views of Rozafa Castle.', 'ar': 'فندق أنيق في قلب شكودر، يوفر غرف مريحة، مطعم، واي فاي مجاني، وإطلالات قريبة على قلعة روزافا.', 'sq': 'Një hotel elegant në zemër të Shkoder, ofron dhoma të rehatshme, restorant, wi -fi falas dhe pamje të ngushtë të Kalasë Rosava.'}","{'en': 'A modern hotel in the heart of Tirana, offering comfortable rooms, free Wi-Fi, and excellent service near Skanderbeg Square.', 'ar': 'فندق عصري في قلب تيرانا، يوفر غرفًا مريحة وواي فاي مجاني وخدمات ممتازة بالقرب من ميدان سكانديربيرج.', 'sq': 'Hotel modern në zemër të Tiranës, ofron dhoma komode, Wi-Fi falas dhe shërbime të shkëlqyera pranë Sheshit Skënderbej.'}","{'en': 'A comfortable hotel in the heart of Tirana, offering modern rooms, free Wi-Fi, and a restaurant, close to the main tourist attractions.', 'ar': 'فندق مريح في قلب تيرانا، يوفر غرفًا حديثة وخدمة الواي فاي المجانية ومطعمًا، ويقع بالقرب من المعالم السياحية الرئيسية.', 'sq': 'Një hotel komod në zemër të Tiranës, që ofron dhoma moderne, Wi-Fi falas dhe restorant, afër atraksioneve kryesore turistike.'}","{'en': 'A modern hotel in the heart of Tirana, offering comfortable rooms, free Wi-Fi, and excellent services near major tourist attractions.', 'ar': 'فندق عصري في قلب تيرانا، يقدم غرفًا مريحة وخدمة واي فاي مجانية وخدمات متميزة بالقرب من أبرز المعالم السياحية.', 'sq': 'Hotel modern në zemër të Tiranës, ofron dhoma komode, Wi-Fi falas dhe shërbime të veçanta pranë atraksioneve kryesore turistike.'}","{'en': 'A modern hotel in the heart of Tirana, offering elegant rooms, a restaurant, and distinguished services near the most important tourist attractions.', 'ar': 'فندق عصري في قلب تيرانا، يوفر غرف أنيقة، مطعم، وخدمات مميزة بالقرب من أهم المعالم السياحية.', 'sq': 'Një hotel modern në zemër të Tiranës, ofron dhoma elegante, restorant dhe shërbime të dalluara pranë tërheqjeve më të rëndësishme turistike.'}","{'en': ""The Bakuriani Children's Park offers fun games, safe activities, and green spaces perfect for families and children."", 'ar': 'توفر حديقة الأطفال في باكورياني ألعابًا ممتعة وأنشطة آمنة ومساحات خضراء مثالية للعائلات والأطفال.', 'sq': 'Kopshti i fëmijëve në Bakuriani ofron lojëra argëtuese, aktivitete të sigurta dhe hapësira të gjelbra ideale për familjet dhe fëmijët.'}"
