5000,5001,5002,5003,5004,5005,5006,5007,5008,5009,5010,5011,5012,5013,5014,5015,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5026,5027,5028,5029,5030,5031,5032,5033,5034,5035,5036,5037,5038,5039,5040,5041,5042,5043,5044,5045,5046,5047,5048,5049
19,18,18,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,24,16,32,17,17,17,17,17,17,17,16,16,16,16,16,16,16,25,15,15,15,15,15,15,15,15,15,15,15,15
"{'en': 'Zverneci Island', 'ar': 'جزيرة زفيرنيت', 'sq': 'Ishulli i Zvernecit'}","{'en': 'Gulek Bridge', 'ar': 'جسر جوليك', 'sq': 'Ura e Gulekut'}","{'en': 'Lake Ohrid', 'ar': 'بحيرة أوخريد', 'sq': 'Liqeni i Ohrit'}","{'en': 'Drilon National Park - Drilon Park', 'ar': 'حديقة دريلون الوطنية - منتزة دريلون', 'sq': 'Parku Kombëtar Drilon - Parku Drilon'}","{'en': 'Old Market - Kruja Bazaar', 'ar': 'السوق القديم - Kruja Bazaar', 'sq': 'Tregu i Vjetër - Pazari i Krujës'}","{'en': 'Velipoja Grand Resort', 'ar': 'منتجع Velipoja Grand', 'sq': 'Velipoja Grand Resort'}","{'en': 'Fishta Hotel', 'ar': 'فندق Fishta', 'sq': 'Hotel Fishta'}","{'en': 'Lizhi Castle', 'ar': 'قلعة ليزهي', 'sq': 'Kalaja e Lizhit'}","{'en': 'RAFAELO RESORT', 'ar': 'منتجع RAFAELO', 'sq': 'RAFAELO RESORT'}","{'en': 'Valbona Valley', 'ar': 'وادي فالبونا', 'sq': 'Lugina e Valbonës'}","{'en': 'Shenzhen beach', 'ar': 'شاطئ شنتشن', 'sq': 'Plazhi Shenzhen'}","{'en': 'Lake Komani', 'ar': 'بحيرة كوماني', 'sq': 'Liqeni i Komanit'}","{'en': 'Shala River', 'ar': 'نهر شالا', 'sq': 'Lumi i Shalës'}","{'en': 'Theth Waterfall (Grunas Waterfall)', 'ar': 'شلال ثيث (شلال جروناس)', 'sq': 'Ujëvara e Thethit (Ujëvara e Grunasit)'}","{'en': 'Theth Albanian Mountains', 'ar': 'جبال ثيث الألبانية', 'sq': 'Malet Shqiptare'}","{'en': 'Blue Eye Kaprre', 'ar': 'العين الزرقاء', 'sq': 'Sy blu'}","{'en': 'Qendra Tregtare Shopping Centres', 'ar': 'مراكز التسوق Qendra Tregtare', 'sq': 'Qendra Tregtare Qendra Tregtare'}","{'en': 'HYSAJ Cottages and Restaurant', 'ar': 'أكواخ ومطعم هيساي', 'sq': 'HYSAJ Vila dhe Restorant'}","{'ar': 'فندق جراند شرم', 'en': 'Grand Sharm Hotel', 'sq': 'Hotel Grand Sharm'}","{'ar': 'منتجع صن رايز', 'en': 'Sunrise Resort', 'sq': 'Resorti Sunrise'}","{'ar': 'فندق ثيراندا', 'en': 'Theranda Hotel', 'sq': 'Theranda Hotel'}","{'ar': 'منتجع تروبيكال', 'en': 'Tropical Resort', 'sq': 'Resort tropikal'}","{'ar': 'فندق بارون بالمز شرم الشيخ', 'en': 'Baron Palms Resort Sharm El Sheikh', 'sq': 'Baron Palms Resort Sharm El Sheikh'}","{'en': 'park Lake Shkodra', 'ar': 'بحيرة شكودرا', 'sq': 'Liqeni i Shkodrës'}","{'en': 'Kompleksi Dea Park', 'ar': 'منتزة Kompleksi Dea', 'sq': 'Kompleksi Dea Park'}","{'en': 'Lake Secutari', 'ar': 'بحيرة سكيوتاري', 'sq': 'Liqeni Secutari'}","{'en': 'Museum of Witness and Memory', 'ar': 'متحف الشاهد والذاكرة', 'sq': 'Muzeu i Dëshmitarit dhe Kujtesës'}","{'en': 'Messi Bridge', 'ar': 'جسر ميسي', 'sq': 'Ura e Messit'}","{'en': 'Rozafa Castle', 'ar': 'قلعة روزافا', 'sq': 'Kalaja e Rozafës'}","{'en': 'Marubi National Museum of Photography', 'ar': 'متحف ماروبي الوطني للتصوير الفوتوغرافي', 'sq': 'Muzeu Kombëtar i Fotografisë Marubi'}","{'en': 'Golemi Beach', 'ar': 'شاطئ Golemi', 'sq': 'Plazhi i Golemit'}","{'en': 'Hills and Horses Park (Kodra e Kuajve)', 'ar': 'منتزه التلال والخيول (Kodra e Kuajve)', 'sq': 'Parku i kodrave dhe kuajve (Kodra e Kuajve)'}","{'en': 'Al-Fatih Mosque in Idris', 'ar': 'مسجد الفاتح في ادريس', 'sq': 'Xhamia El-Fatih në Idris'}","{'en': 'Durres Beach', 'ar': 'شاطئ دوريس', 'sq': 'Plazhi i Durresit'}","{'en': 'Durres Roman Amphitheater', 'ar': 'مدرج دوريس الروماني', 'sq': 'Amfiteatri Romak i Durresit'}","{'en': 'Durres Castle', 'ar': 'قلعة دوريس', 'sq': 'Kalaja e Durresit'}","{'en': 'HUQI Park and Restaurant', 'ar': 'منتزة ومطعم HUQI', 'sq': 'Parku dhe Restoranti HUQI'}","{'en': 'Marachi Park and Walk', 'ar': 'منتزه وممشى ماراشي', 'sq': 'Marachi Park dhe Walk'}","{'en': 'Petrella Castle', 'ar': 'قلعة بيتريلا', 'sq': 'Kalaja e Petrelës'}","{'en': 'National History Museum', 'ar': 'متحف التاريخ الوطني', 'sq': 'Muzeu Historik Kombëtar'}","{'en': 'Farka Park and Lake', 'ar': 'منتزة وبحيرة Farka', 'sq': 'Parku dhe Liqeni i Farkës'}","{'en': 'Lake Bovilla Reservoir', 'ar': 'بحيرة بوفيلا (Bovilla Reservoir)', 'sq': 'Rezervuari i liqenit të Bovillës'}","{'en': ""War Shelter II - BUNK'ART 2"", 'ar': ""ملجأ الحرب الثاني - BUNK'ART 2"", 'sq': ""Streha e Luftës II - BUNK'ART 2""}","{'en': 'The first war shelter', 'ar': 'ملجأ الحرب الأول', 'sq': 'Streha e parë e luftës'}","{'en': 'Tanners Bridge', 'ar': 'جسر تانرز', 'sq': 'Ura e Taners'}","{'en': 'Zoo in Tirana', 'ar': 'حديقة الحيوانات في تيرانا', 'sq': 'Kopshti Zoologjik në Tiranë'}","{'en': 'Mount Daiti cable car', 'ar': 'تلفريك جبل دايتي', 'sq': 'Teleferiku i malit të Daitit'}","{'en': 'Renia Park', 'ar': 'منتزه رينيا', 'sq': 'Parku Renia'}","{'en': 'The new mosque', 'ar': 'المسجد الجديد', 'sq': 'Xhamia e re'}","{'en': 'Skanderbek Square', 'ar': 'ساحة سكندربيك', 'sq': 'Sheshi Skënderbek'}"
"{'en': 'The most beautiful natural and tourist attractions in Albania', 'ar': 'أجمل المعالم الطبيعية والسياحية في ألبانيا', 'sq': 'Atraksionet më të bukura natyrore dhe turistike në Shqipëri'}","{'en': 'One of the landmarks that reflects the traditional architecture in Albania', 'ar': 'أحد المعالم التي تعكس الهندسة المعمارية التقليدية في ألبانيا', 'sq': 'Një nga monumentet që pasqyron arkitekturën tradicionale në Shqipëri'}","{'en': 'The surroundings of the lake are full of archaeological sites and historical churches that reflect the depth of history and civilization.', 'ar': 'محيط بالبحيرة مليئة بالمواقع الأثرية والكنائس التاريخية التي تعكس عمق التاريخ والحضارة.', 'sq': 'Rrethinat e liqenit janë plot me vende arkeologjike dhe kisha historike që pasqyrojnë thellësinë e historisë dhe qytetërimit.'}","{'en': 'One of the most beautiful natural destinations in Albania', 'ar': 'واحدة من أجمل الوجهات الطبيعية في ألبانيا', 'sq': 'Një nga destinacionet më të bukura natyrore në Shqipëri'}","{'en': 'This market dates back to the 17th century, making it one of the oldest traditional markets in the country.', 'ar': 'يعود تاريخ هذا السوق إلى القرن السابع عشر، مما يجعله واحدًا من أقدم الأسواق التقليدية في البلاد.', 'sq': 'Ky treg daton në shekullin e 17-të, duke e bërë atë një nga tregjet tradicionale më të vjetra në vend.'}","{'en': 'Ideal for tourists looking for a comfortable and luxurious experience in a stunning natural environment', 'ar': 'مثالية للسياح الباحثين عن تجربة مريحة وفاخرة في بيئة طبيعية خلابة', 'sq': 'Ideale për turistët që kërkojnë një eksperiencë komode dhe luksoze në një mjedis natyror mahnitës'}","{'en': 'A quiet environment to relax away from the hustle and bustle of the city', 'ar': 'بيئة هادئة للاسترخاء بعيدًا عن صخب المدينة', 'sq': ""Një ambient i qetë për t'u çlodhur larg ngutjes dhe nxitimit të qytetit""}","{'en': 'One of the places that combines history and natural beauty', 'ar': 'من الأماكن التي تجمع بين التاريخ والجمال الطبيعي', 'sq': 'Një nga vendet që ndërthur historinë dhe bukurinë natyrore'}","{'en': 'One of the most prominent tourist resorts in Albania', 'ar': 'واحد من أبرز منتجعات السياحة في ألبانيا', 'sq': 'Një nga resortet turistike më të spikatura në Shqipëri'}","{'en': 'Here is where dense forests meet rivers and waterfalls to form a stunning nature', 'ar': 'هنا حيث يلتقي الغابات الكثيفة مع الأنهار والشلالات ليشكلان طبيعة خلابة', 'sq': 'Këtu pyjet e dendura takohen me lumenjtë dhe ujëvarat për të formuar një natyrë mahnitëse'}","{'en': 'This coast is distinguished by its golden sandy beaches, clear blue waters, and integrated tourism services', 'ar': 'يتميز هذا الساحل بشواطئه الرملية الذهبية، والمياه الزرقاء الصافية، والخدمات السياحية المتكاملة', 'sq': 'Ky bregdet dallohet për plazhet me rërë të artë, ujërat blu të pastër dhe shërbimet e integruara turistike'}","{'en': 'A major tourist destination for lovers of nature and stunning views.', 'ar': 'وجهة سياحية رئيسية لمحبي الطبيعة والمناظر الخلابة.', 'sq': 'Një destinacion kryesor turistik për adhuruesit e natyrës dhe pamjeve mahnitëse.'}","{'en': 'An ideal destination for photography lovers thanks to its bright colors and natural scenery', 'ar': 'وجهة مثالية لمحبي التصوير بفضل ألوانه الزاهية ومناظره الطبيعية', 'sq': 'Një destinacion ideal për adhuruesit e fotografisë falë ngjyrave të tij të ndezura dhe peizazhit natyror'}","{'en': 'One of the most prominent natural landmarks in the Theth region', 'ar': 'واحدًا من أبرز المعالم الطبيعية في منطقة ثيث', 'sq': 'Një nga monumentet natyrore më të spikatura në rajonin e Thethit'}","{'en': 'It is an attraction for lovers of mountain and natural sports such as hiking', 'ar': 'تُعتبر نقطة جذب لعشاق الرياضات الجبلية والطبيعية مثل التنزه', 'sq': 'Është një atraksion për adhuruesit e sporteve malore dhe natyrore si ecja'}","{'en': 'A natural spring with deep, blue water', 'ar': 'ينبوع مائي طبيعي يمتاز بمياه عميقة وشديدة الزرقة', 'sq': 'Një burim natyror me ujë të thellë dhe blu'}","{'en': 'A major shopping destination in Shkodra, Albania', 'ar': 'وجهة تسوق رئيسية في مدينة شكودرا، ألبانيا', 'sq': 'Një destinacion kryesor për blerje në Shkodër, Shqipëri'}","{'en': 'An ideal place for holidays with friends or as a romantic getaway.', 'ar': 'مكان مثالي لقضاء العطلات مع الأصدقاء أو كملاذ رومانسي.', 'sq': 'Një vend ideal për pushime me miqtë ose si një arratisje romantike.'}","{'ar': 'استمتع بتجربة إقامة مميزة في شرم الشيخ', 'en': 'Enjoy a premium stay in Sharm El Sheikh', 'sq': 'Shijoni një qëndrim të jashtëzakonshëm në Sharm El Sheikh'}","{'ar': 'مكان مثالي لعطلة فاخرة على البحر الأحمر', 'en': 'Perfect spot for a luxurious Red Sea holiday', 'sq': 'Vend ideal për një pushim luksoz në Detin e Kuq'}","{'ar': 'من الفنادق المميزة التي تجمع بين الأجواء الدافئة والخدمات الاحترافية.', 'en': 'One of the distinctive hotels that combines a warm atmosphere and professional services.', 'sq': 'Një nga hotelet e veçantë që ndërthur një atmosferë të ngrohtë dhe shërbime profesionale.'}","{'ar': 'يعتبر المنتجع مكانًا مثاليًا لحفلات الزفاف، المؤتمرات، والمناسبات الخاصة', 'en': 'The resort is an ideal venue for weddings, conferences, and special events', 'sq': 'Resorti është një vend ideal për dasma, konferenca dhe ngjarje të veçanta'}","{'ar': 'منتجع فاخر يوفر تجربة إقامة فريدة.', 'en': 'A luxury resort offering a unique stay experience.', 'sq': 'Një resort luksoz që ofron një përvojë unike qëndrimi.'}","{'en': 'An ideal place to enjoy boat trips and fishing', 'ar': 'مكاناً مثالياً للاستمتاع بالرحلات المائية عبر القوارب، وصيد الأسماك', 'sq': 'Një vend ideal për të shijuar udhëtimet me varkë dhe peshkimin'}","{'en': 'A quiet and beautiful area in Durres', 'ar': 'منطقة هادئة وجميلة بمدينة دوريس', 'sq': 'Nje zone e qete dhe e bukur ne Durres'}","{'en': 'A calm and refreshing experience', 'ar': 'تجربة هادئة ومنعشة', 'sq': 'Një përvojë e qetë dhe freskuese'}","{'en': 'A museum that plays a major role in preserving the collective memory of the Albanian people', 'ar': 'متحف يلعب دورًا رئيسيًا في الحفاظ على الذاكرة الجماعية للشعب الألباني', 'sq': 'Një muze që luan një rol të madh në ruajtjen e kujtesës kolektive të popullit shqiptar'}","{'en': 'The bridge is full of mountains and green fields', 'ar': 'جسر مليئة بالجبال والحقول الخضراء', 'sq': 'Ura është plot male dhe fusha të blerta'}","{'en': 'One of the most prominent tourist attractions in Shkodra - Albania', 'ar': 'واحدة من أبرز المعالم السياحية في شكودرا - ألبانيا', 'sq': 'Një nga atraksionet turistike më të spikatura në Shkodër - Shqipëri'}","{'en': 'An exceptional opportunity to learn about the history of Albania through the lens of the Marubi family', 'ar': 'فرصة استثنائية للتعرف على تاريخ ألبانيا من خلال عدسة عائلة ماروبي', 'sq': 'Një mundësi e jashtëzakonshme për të mësuar historinë e Shqipërisë përmes objektivit të familjes Marubi'}","{'en': 'An ideal place to relax and enjoy', 'ar': 'مكانًا مثاليًا للاسترخاء والاستمتاع', 'sq': ""Një vend ideal për t'u çlodhur dhe shijuar""}","{'en': 'An ideal place to relax and get away from the stress of daily life.', 'ar': 'مكانًا مثاليًا للاستجمام والابتعاد عن ضغوط الحياة اليومية.', 'sq': ""Një vend ideal për t'u çlodhur dhe për t'u larguar nga stresi i jetës së përditshme.""}","{'en': 'A unique experience for those interested in traditional architecture and Islamic art.', 'ar': 'تجربة مميزة للمهتمين بالفن المعماري التقليدي والفن الإسلامي.', 'sq': 'Një përvojë unike për ata që janë të interesuar në arkitekturën tradicionale dhe artin islam.'}","{'en': 'Clean water and golden sand that stretches along the coast.', 'ar': 'مياه نظيفة والرمال الذهبية التي تمتد على طول الساحل.', 'sq': 'Ujë i pastër dhe rërë e artë që shtrihet përgjatë bregdetit.'}","{'en': 'An ideal location for cultural events', 'ar': 'موقعًا مثاليًا للفعاليات الثقافية', 'sq': 'Një vend ideal për ngjarje kulturore'}","{'en': 'An ideal environment for walking around and taking historical photos', 'ar': 'بيئة مثالية للتجول والتقاط الصور التاريخية', 'sq': 'Një ambient ideal për të shëtitur dhe bërë foto historike'}","{'en': 'A quiet environment away from the hustle and bustle of the city', 'ar': 'بيئة هادئة بعيدة عن صخب المدينة', 'sq': 'Një ambient i qetë larg zhurmës dhe rrëmujës së qytetit'}","{'en': 'An ideal destination for those who want to enjoy the charming nature and have a delicious meal in a peaceful atmosphere.', 'ar': 'وجهة مثالية للراغبين في الاستمتاع بالطبيعة الساحرة وتناول وجبة لذيذة في أجواء هادئة.', 'sq': 'Një destinacion ideal për ata që duan të shijojnë natyrën simpatike dhe të hanë një vakt të shijshëm në një atmosferë të qetë.'}","{'en': ""A unique opportunity to explore part of Albania's history"", 'ar': 'فرصة فريدة لاستكشاف جانب من تاريخ البانيا', 'sq': 'Një mundësi unike për të eksploruar një pjesë të historisë së Shqipërisë'}","{'en': 'An unmissable cultural experience for anyone who wants to explore', 'ar': 'تجربة ثقافية لا تُفوت لكل من يريد الاستكشاف', 'sq': 'Një përvojë kulturore e paharrueshme për këdo që dëshiron të eksplorojë'}","{'en': 'A hidden gem close to Tirana', 'ar': 'جوهرة خفية قريبة من تيرانا', 'sq': 'Një perlë e fshehur pranë Tiranës'}","{'en': 'Here are the natural beauties and exciting tourist activities', 'ar': 'هنا حيث الجمال الطبيعي والأنشطة السياحية المثيرة', 'sq': 'Këtu janë bukuritë natyrore dhe aktivitetet emocionuese turistike'}","{'en': ""Uncover Albania's military and cultural history"", 'ar': 'أكشف تاريخ ألبانيا العسكري والثقافي', 'sq': 'Zbuloni historinë ushtarake dhe kulturore të Shqipërisë'}","{'en': 'This museum provides a unique opportunity to learn about part of the Albanian past', 'ar': 'يوفر هذا المتحف فرصة فريدة للتعرف على جزء من الماضي الألباني', 'sq': 'Ky muze ofron një mundësi unike për të mësuar për një pjesë të së kaluarës shqiptare'}","{'en': 'This place combines cultural heritage and simple beauty', 'ar': 'يجمع هذا المكان التراث الثقافي والجمال البسيط', 'sq': 'Ky vend kombinon trashëgiminë kulturore dhe bukurinë e thjeshtë'}","{'en': 'A place that combines entertainment and education', 'ar': 'مكان يجمع بين الترفيه والتعليم', 'sq': 'Një vend që ndërthur argëtimin dhe edukimin'}","{'en': 'Your window to nature in Tirana', 'ar': 'نافذتك إلى الطبيعة في تيرانا', 'sq': 'Dritarja juaj drejt natyrës në Tiranë'}","{'en': 'One of the most green and quiet places in the Albanian capital.', 'ar': 'واحد من أكثر الأماكن الخضراء والهادئة في العاصمة الألبانية.', 'sq': 'Një nga vendet më të gjelbra dhe të qeta në kryeqytetin shqiptar.'}","{'en': 'One of the unmissable destinations in Tirana', 'ar': 'من الوجهات التي لا يُمكن تفويتها في تيرانا', 'sq': 'Një nga destinacionet e paharrueshme në Tiranë'}","{'en': 'This square is a mixture of history and modern life', 'ar': 'هذه الساحة مزيجًا من التاريخ والحياة العصرية', 'sq': 'Ky shesh është një përzierje e historisë dhe jetës moderne'}"
