4150,4151,4152,4153,4154,4155,4156,4157,4158,4159,4160,4161,4162,4163,4164,4165,4166,4167,4168,4169,4170,4171,4172,4173,4174,4175,4176,4177,4178,4179,4180,4181,4182,4183,4184,4185,4186,4187,4188,4189,4190,4191,4192,4193,4194,4195,4196,4197,4198,4199
71,71,69,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,66,66,66,66,66,66,66,66,66,68,68,68,68,68,66,68,66,68,68,66,68,66,66,66,68,68,68,68,68,68
"{'en': '\u200fSahara Restaurant (Halal)', 'ar': 'مطعم صحاري (حلال)', 'sq': 'Restorant Sahara (Halal)'}","{'en': 'Tarka House Indian Restaurant', 'ar': 'مطعم تاركا هاوس الهندي', 'sq': 'Tarka House Restorant Indian'}","{'en': 'Ramada Plaza by Wyddham Batumi', 'ar': 'رامادا بلازا باي ويندهام باتومي', 'sq': 'Ramada Plaza nga Wyddham Batumi'}","{'en': 'Takawa Cuisine (Halal)', 'ar': 'مطعم تاكاوا (الحلال)', 'sq': 'Takawa Cuisine (Halal)'}","{'en': 'Freerolls Restaurant, Sports Bar and Beer Garden', 'ar': 'مطعم Freerolls ، حانةوحديقة', 'sq': 'Restorant Freerolls, Bar Sport dhe Kopsht i Birrës'}","{'en': 'Pizza My Heart', 'ar': 'بيتزا ماي هارت', 'sq': 'Pica zemra ime'}","{'en': 'Bodhi Terrace', 'ar': 'Bodhi Terrace', 'sq': 'Tarracë bodhi'}","{'en': 'Choei Cafe & Bistro', 'ar': 'Choei Cafe & Bistro', 'sq': 'Choei Cafe & Bistro'}","{'en': 'Jarid Thai Food | Fine Wines', 'ar': 'Jarid Thai Food | Fine Wines', 'sq': 'Jarid Thai Food | Fine Wines'}","{'en': 'JEAB Cafe & Thai Food', 'ar': 'مقهى Jeab و Thai Food', 'sq': 'Jeab Cafe & Thai Ushqim'}","{'en': ""Pakorn's Kitchen"", 'ar': 'مطبخ باكورن', 'sq': 'Kuzhina e Pakornit'}","{'en': 'Italics Restaurant', 'ar': 'مطعم ايتاليكس', 'sq': 'Restorant Italik'}","{'en': 'B Samcook Home16', 'ar': 'B Samcook Home16', 'sq': 'B Samcook Home16'}","{'en': 'Hummus Chiang Mai (Halal)', 'ar': 'حمص شيانغ ماي (حلال)', 'sq': 'Hummus Chiang Mai (Halal)'}","{'en': 'Baan Buri Café & Restaurant', 'ar': 'مقهي و مطعم بان بوري', 'sq': 'Baan Buri Café & Restorant'}","{'en': 'Cafe de thaan aoan', 'ar': 'مقهى دي ثوان آوان', 'sq': 'Kafene de thaan aoan'}","{'en': 'Reform Café - Vegan Garden Restaurant', 'ar': 'مقهي ريفورم - مطعم حديقة نباتي', 'sq': 'Reforma Kafe - Restorant Kopshti Vegan'}","{'en': 'Tikky Cafe', 'ar': 'Tikky Cafe', 'sq': 'Kafe tikky'}","{'en': 'Tiffany Bar and Terrace Tbilisi', 'ar': 'تيفاني بار وتراس تبليسي', 'sq': 'Tiffany Bar dhe Terrace Tbilisi'}","{'en': 'Unfound Door Restaurant', 'ar': 'مطعم باب لا أساس له', 'sq': 'Restorant i padobishëm me dyer'}","{'en': 'Jumah Mosque', 'ar': 'جامع الجمعة', 'sq': 'Xhami jumah'}","{'en': '\u202aOld Town Tbilisi\u202c', 'ar': 'المدينة القديمة في تبليسي', 'sq': 'Qyteti i Vjetër tbilisi'}","{'en': 'St. George Cathedral of Tbilisi', 'ar': 'كاثدرائية سانت جورج في تبليسي', 'sq': 'Katedralja e Shën Gjergjit e Tbilisi'}","{'en': 'Jan Shardeni St', 'ar': 'شارع جان شارديني', 'sq': 'Jan Shareni St'}","{'en': 'Davit Aghmashenebeli Avenue', 'ar': 'جادة دافيد أغمشينيبلي', 'sq': 'Avenida Davit Aghmashenebeli'}","{'en': 'Rustaveli Avenue', 'ar': 'جادة روستافيلي', 'sq': 'Avenida Rustaveli'}","{'en': 'City Mall', 'ar': 'سيتي مول', 'sq': 'Qendër e qytetit'}","{'en': 'Tbilisi Gallery', 'ar': 'جاليريا تبليسي', 'sq': 'Galeria Tbilisi'}","{'en': 'Tbilisi Mall', 'ar': 'تبليسي مول', 'sq': 'Tbilisi Mall'}","{'en': ""Alice's Restaurant"", 'ar': 'مطعم أليس', 'sq': ""Restoranti i Alice's""}","{'en': '1921 House Restaurant', 'ar': '1921 مطعم منزل', 'sq': '1921 Restorant i Shtëpisë'}","{'en': 'The Hideout', 'ar': 'The Hideout', 'sq': 'Hideout'}","{'en': 'The Highland People Discovery Museum', 'ar': 'متحف ديسكفري شعب هايلاند', 'sq': 'Muzeu i Zbulimit të Njerëzve të Malësisë'}","{'en': 'Hmong Doi Pui Village', 'ar': 'قرية همونغ دوي بوي', 'sq': 'Fshati Hmong Doi Pui'}","{'en': '\u202aEast Point\u202c', 'ar': 'إيست بوينت', 'sq': 'Pika Lindore'}","{'en': 'Elephant Jungle Sanctuary', 'ar': 'ملاذ الفيل', 'sq': 'Elephant Jungle Sanctuary'}","{'en': 'Asado steakhouse', 'ar': 'آسادو ستيك هاوس', 'sq': 'Steakhouse Asado'}","{'en': 'Three Kings Monument', 'ar': 'نصب تذكاري لثلاثة ملوك', 'sq': 'Tre Monument Kings'}","{'en': 'Buak Hard Public Park', 'ar': 'بوك بارك الحديقة العامة', 'sq': 'Buak Park i fortë publik'}","{'en': 'RUM ROOF KITCHEN AND BAR', 'ar': 'روم رووف كيتشن آند بار', 'sq': 'Kuzhinë dhe bar çati rum'}","{'en': 'Chiang mai Zoo', 'ar': 'حديقة حيوان شيانغ ماي', 'sq': 'Chiang Mai Zoo'}","{'en': 'Ethno tsiskvili', 'ar': 'إثنو تسيسكفيلي', 'sq': 'Etno TSiskvili'}","{'en': 'Khedi restaurant', 'ar': 'مطعم خيدي', 'sq': 'Restorant Khedi'}","{'en': 'RadioCafe', 'ar': 'راديو كافيه', 'sq': 'Radio Kafe'}","{'en': 'Tempulli Wat Sri Suphan.', 'ar': 'معبد وات سري سوفان.', 'sq': 'Tempulli Wat Sri Suphan.'}","{'en': 'Wat Pha Lat', 'ar': 'معبد وات فا لات', 'sq': 'Wat Pha Lat'}","{'en': 'Wat Moil Lock', 'ar': 'وات لوك مولي', 'sq': 'Wat Lok Moli'}","{'en': 'Wat Phra That Doi Suthep', 'ar': 'معبد وات فرا ذات دوي سوتيب', 'sq': 'Wat Phra That Doi Suthep'}","{'en': 'Chiang Mai Night Safari', 'ar': 'شيانغ ماي حديقة سفاري ليلية', 'sq': 'Safari i natës Chiang Mai'}","{'en': 'Watchediluang Varaviharn', 'ar': 'معبد وات تشيدي لوانغ فارا فيهان', 'sq': 'Watchediluang Varaviharn'}"
"{'en': 'A stylish Middle Eastern restaurant in Pattaya serving authentic Arabic, Lebanese, and Turkish dishes in a relaxed setting.', 'ar': 'مطعم شرق أوسطي أنيقة في باتايا يقدم الأطباق العربية واللبنانية والتركية الأصيلة في بيئة مريحة.', 'sq': 'Një restorant elegant i Lindjes së Mesme në Pattaya duke shërbyer enët autentike arabe, libaneze dhe turke në një ambient të qetë.'}","{'en': 'A cozy Indian restaurant in Pattaya serving authentic North and South Indian dishes with rich flavors and warm hospitality.', 'ar': 'مطعم هندي مريح في باتايا يقدم أطباق شمال وجنوب الهند الأصيلة مع النكهات الغنية والضيافة الدافئة.', 'sq': 'Një restorant komod indian në Pattaya duke shërbyer enët autentike të Indisë Veriore dhe Jugore me shije të pasura dhe mikpritjen e ngrohtë.'}","{'en': 'Ashes, Plaza Batumi, is located near the tourist attractions, and it includes restaurants, a swimming pool, a spa, and rooms equipped with great looks.', 'ar': 'يقع رمادا بلازا باتومي قرب المعالم السياحية، ويضم مطاعم، مسبحًا، سبا، وغرفًا مجهزة بإطلالات رائعة.', 'sq': 'Ashes, Plaza Batumi, ndodhet afër tërheqjeve turistike, dhe përfshin restorante, një pishinë, një banjë dhe dhoma të pajisura me pamje të shkëlqyera.'}","{'en': 'A premium halal restaurant in Chiang Mai offering Thai, Japanese, and international cuisine in an elegant and modern setting.', 'ar': 'مطعم حلال مميز في شيانغ ماي يقدم المأكولات التايلاندية واليابانية والدولية في مكان أنيق وحديث.', 'sq': 'Një restorant premium hallall në Chiang Mai duke ofruar kuzhinë Thai, Japoneze dhe Ndërkombëtare në një mjedis elegant dhe modern.'}","{'en': 'A vibrant sports bar and beer garden in Chiang Mai serving Western and Thai comfort food with live sports and great drinks.', 'ar': 'حانة رياضية نابضة بالحياة وحديقة بيرة في تشيانغ ماي يقدم طعامًا مريحًا غربيًا وتايلانديًا مع الرياضة الحية والمشروبات الرائعة.', 'sq': 'Një bar i gjallë sportiv dhe një kopsht birrë në Chiang Mai duke shërbyer ushqim rehati perëndimor dhe Thai me sporte të gjalla dhe pije të shkëlqyera.'}","{'en': 'A cozy pizzeria in Nimman serving wood-fired, handcrafted pizzas with fresh ingredients in a casual and friendly setting.', 'ar': 'بيتزا مريحة في نيممان تقدم بيتزا مصنوعة يدويًا من الخشب مع مكونات جديدة في بيئة غير رسمية وودية.', 'sq': 'Një piceri komode në Nimman duke shërbyer pica me dru, të punuar me dorë, me përbërës të freskët në një mjedis të rastësishëm dhe miqësor.'}","{'en': 'A refined riverside restaurant offering upscale Thai cuisine in a peaceful and elegant setting along the Ping River.', 'ar': 'مطعم ريفرسايد ريفرز المكرر يقدم المأكولات التايلاندية الراقية في بيئة سلمية وأنيقة على طول نهر بينغ.', 'sq': 'Një restorant i rafinuar Riverside që ofron kuzhinë të pasura Thai në një ambient të qetë dhe elegant përgjatë lumit Ping.'}","{'en': 'A stylish café and bistro serving Thai and Western fusion cuisine with great coffee and a cozy, modern ambiance.', 'ar': 'مقهى أنيق وبيسترو يخدم المطبخ التايلاندي والغرب مع القهوة الرائعة وأجواء مريحة وحديثة.', 'sq': 'Një kafene elegant dhe bistro që shërbejnë kuzhinë Thai dhe Western Fusion me kafe të shkëlqyeshme dhe një ambient komod, modern.'}","{'en': 'A refined Thai restaurant offering elegant dishes paired with fine wines in a stylish and sophisticated setting.', 'ar': 'مطعم تايلاندي مكفور يقدم أطباقًا أنيقة مع النبيذ النبيذ في بيئة أنيقة ومتطورة.', 'sq': 'Një restorant Thai i rafinuar që ofron enët elegante të çiftëzuara me verëra të shkëlqyera në një mjedis elegant dhe të sofistikuar.'}","{'en': 'A cozy café serving home-style Thai dishes, fresh coffee, and fruit juices in a relaxed and friendly setting.', 'ar': 'مقهى مريح يقدم الأطباق التايلاندية على الطراز المنزلي والقهوة الطازجة وعصائر الفاكهة في بيئة مريحة وودية.', 'sq': 'Një kafene komode që shërben enët Thai të stilit në shtëpi, kafe të freskët dhe lëngje frutash në një ambient të qetë dhe miqësor.'}","{'en': 'A cozy, family-run Thai restaurant in Chiang Mai offering authentic home-style dishes with fresh ingredients and warm hospitality.', 'ar': 'يقدم مطعم تايلاندي مريح يديره العائلة في شيانغ ماي أطباقًا أصيلة على الطراز المنزلي مع مكونات طازجة وكرم الضيافة.', 'sq': 'Një restorant komod, i drejtuar nga familja Thai në Chiang Mai që ofron enët autentike të stilit të shtëpisë me përbërës të freskët dhe mikpritjen e ngrohtë.'}","{'en': 'A modern Italian restaurant in Chiang Mai offering creative, high-quality dishes with a stylish and elegant dining experience.', 'ar': 'يقدم مطعم إيطالي حديث في شيانغ ماي أطباقًا إبداعية وعالية الجودة مع تجربة طعام أنيقة وأنيقة.', 'sq': 'Një restorant modern italian në Chiang Mai duke ofruar enët krijuese, me cilësi të lartë me një përvojë të ngrënies elegant dhe elegante.'}","{'en': 'An intimate fine-dining restaurant offering creative Thai fusion cuisine with a personalized and exclusive experience.', 'ar': 'مطعم حميم لتناول الطعام يقدم المأكولات الإبداعية التايلاندية فيوجين مع تجربة شخصية وحصرية.', 'sq': 'Një restorant intim me darkë të mirë që ofron kuzhinë krijuese Thai Fusion me një përvojë të personalizuar dhe ekskluzive.'}","{'en': 'A cozy Middle Eastern restaurant in Chiang Mai serving fresh hummus, falafel, and Mediterranean dishes in a relaxed setting.', 'ar': 'مطعم مريح في الشرق الأوسط في شيانغ ماي يقدم الحمص الطازج والفلافل والأطباق المتوسطية في بيئة مريحة.', 'sq': 'Një restorant komod i Lindjes së Mesme në Chiang Mai duke shërbyer hummus të freskët, falafel dhe enët mesdhetare në një ambient të qetë.'}","{'en': 'A peaceful garden café offering Thai and Western dishes with fresh ingredients in a cozy, nature-inspired setting.', 'ar': 'مقهى حديقة هادئ يقدم الأطباق التايلاندية والغربية مع مكونات جديدة في بيئة مريحة مستوحاة من الطبيعة.', 'sq': 'Një kafene kopsht paqësore që ofron enët Thai dhe Perëndimore me përbërës të freskët në një ambient komod, të frymëzuar nga natyra.'}","{'en': 'A cozy café with vintage charm, offering Thai and Western comfort food, great coffee, and a relaxed atmosphere.', 'ar': 'مقهى مريح مع سحر عتيق ، يقدم طعامًا مريحًا تايلنديًا وغربيًا ، وقهوة رائعة ، وجو مريح.', 'sq': 'Një kafene komode me bukuri të cilësisë së mirë, duke ofruar ushqim të rehatisë Thai dhe Perëndimore, kafe të shkëlqyeshme dhe një atmosferë të qetë.'}","{'en': 'A tranquil vegan restaurant with a lush garden setting, serving delicious plant-based Thai and international dishes.', 'ar': 'مطعم نباتي هادئ مع وضع حديقة خصبة ، يقدم الأطباق التايلاندية والدولية اللذيذة.', 'sq': 'Një restorant i qetë vegan me një mjedis të harlisur kopsht, duke shërbyer enët e shijshme Thai dhe International me bazë bimore.'}","{'en': 'A lively and colorful Thai restaurant serving authentic dishes in a tropical garden setting with a relaxed vibe.', 'ar': 'مطعم تايلاندي حيوي وملون يقدم الأطباق الأصلية في مكان حديقة استوائية مع جو مريح.', 'sq': 'Një restorant i gjallë dhe shumëngjyrësh Thai që shërben enët autentike në një mjedis kopsht tropikal me një vibe të qetë.'}","{'en': 'The restaurant offers an upscale atmosphere and a beautiful view with various foods and drinks', 'ar': 'يقدم المطعم أجواء راقية وإطلالة جميلة مع مأكولات متنوعة ومشروبات', 'sq': 'Restoranti ofron një atmosferë të pasura dhe një pamje të bukur me ushqime dhe pije të ndryshme'}","{'en': '""UNFOUND Door"" restaurant offers an innovative dining experience with fresh ingredients and modern Georgian dishes in an elegant atmosphere.', 'ar': 'مطعم ""Unfound Door"" يقدم تجربة طعام مبتكرة مع مكونات طازجة وأطباق جورجية عصرية في أجواء أنيقة.', 'sq': 'Restoranti ""Door i pabazuar"" ofron një përvojë inovative të ngrënies me përbërës të freskët dhe enët moderne gjeorgjiane në një atmosferë elegante.'}","{'en': '\u202aJumah Mosque\u202c in Tbilisi is a historical mosque that combines Islamic and traditional Georgian elements.', 'ar': 'جامع الجمعة في تبليسي هو مسجد تاريخي يجمع بين العناصر الإسلامية والجورجية التقليدية.', 'sq': 'Xhamia e së Premtes në Tbilisi është një xhami historike që ndërthur elemente islamike dhe tradicionale gjeorgjiane.'}","{'en': 'The old city of Tbilisi is characterized by its narrow streets and historical monuments such as sulfur baths.', 'ar': 'المدينة القديمة في تبليسي تتميز بشوارعها الضيقة ومعالمها التاريخية مثل الحمامات الكبريتية.', 'sq': 'Qyteti i vjetër i Tbilisi karakterizohet nga rrugët e tij të ngushta dhe monumentet historike siç janë banjot e squfurit.'}","{'en': 'St. George in Tbilisi is a historical religious teacher characterized by its unique design and wonderful view of the city.', 'ar': 'كاثدرائية سانت جورج في تبليسي هي معلم ديني تاريخي يتميز بتصميمه الفريد وإطلالته الرائعة على المدينة.', 'sq': 'Shën Gjergji në Tbilisi është një mësues fetar historik i karakterizuar nga dizajni i tij unik dhe pamja e mrekullueshme e qytetit.'}","{'en': 'Jan Shardeni Street in Tbilisi is a historical street characterized by a vital atmosphere full of cafes, bars, and art galleries.', 'ar': 'شارع جان شارديني في تبليسي هو شارع تاريخي يتميز بجو حيوي ومليء بالمقاهي، الحانات، والمعارض الفنية.', 'sq': 'Rruga Jan Shardeni në Tbilisi është një rrugë historike e karakterizuar nga një atmosferë jetësore plot me kafene, bare dhe galeri arti.'}","{'en': 'Davit Aghmashenebeli Avenue is a historical street in Tbilisi, characterized by its unique architectural buildings, and includes many cafes and shops.', 'ar': 'جادة دافيد أغمشينيبلي هي شارع تاريخي في تبليسي، يتميز بمبانيه المعمارية الفريدة، ويضم العديد من المقاهي والمحلات التجارية.', 'sq': 'Avenida Davit Aghmashenebeli është një rrugë historike në Tbilisi, e karakterizuar nga ndërtesat e saj unike arkitektonike, dhe përfshin shumë kafene dhe dyqane.'}","{'en': 'Rustaveli Avenue is one of the most prominent streets of Tbilisi, and it features cultural and historical landmarks, as well as high -end stores and restaurants.', 'ar': 'جادة روستافيلي هي واحدة من أبرز شوارع تبليسي، وتتميز بمعالم ثقافية وتاريخية، بالإضافة إلى المتاجر الراقية والمطاعم.', 'sq': 'Avenida Rustaveli është një nga rrugët më të spikatura të Tbilisi, dhe përmban monumente kulturore dhe historike, si dhe dyqane dhe restorante me dy punë të larta.'}","{'en': 'City Mall is a modern shopping center in Tbilisi that offers international stores, various restaurants, and cinemas.', 'ar': 'سيتي مول هو مركز تسوق حديث في تبليسي يقدم متاجر عالمية، مطاعم متنوعة، وصالات سينما.', 'sq': 'City Mall është një qendër moderne tregtare në Tbilisi që ofron dyqane ndërkombëtare, restorante të ndryshme dhe kinema.'}","{'en': 'Galleria Tbilisi is a luxurious commercial center in the heart of Tbilisi, which offers international stores, restaurants, and cinemas.', 'ar': 'جاليريا تبليسي هو مركز تجاري فاخر في قلب تبليسي، يقدم متاجر عالمية، مطاعم، وصالات سينما.', 'sq': 'Galleria Tbilisi është një qendër luksoze tregtare në zemër të Tbilisi, e cila ofron dyqane, restorante dhe kinema ndërkombëtare.'}","{'en': 'Tbilisi Mall is a modern shopping center that includes international stores, restaurants, cinemas, and recreational places.', 'ar': 'تبليسي مول هو مركز تسوق حديث يضم متاجر عالمية، مطاعم، صالات سينما، وأماكن ترفيهية.', 'sq': 'Tbilisi Mall është një qendër tregtare moderne që përfshin dyqane ndërkombëtare, restorante, kinema dhe vende rekreative.'}","{'en': 'A cozy café-style restaurant offering a mix of Western and Thai comfort food with a relaxed and friendly atmosphere.', 'ar': 'مطعم مريح على طراز المقهى يقدم مزيجًا من الأطعمة الغربية والتايلاندية مع جو مريح وودي.', 'sq': 'Një restorant komod i stilit të kafenesë që ofron një përzierje të ushqimit të rehatisë perëndimore dhe Thai me një atmosferë të qetë dhe miqësore.'}","{'en': 'A stylish restaurant in a colonial-style building, offering Asian-Western fusion cuisine with a vintage charm and elegant ambiance.', 'ar': 'مطعم أنيق في مبنى على الطراز الاستعماري ، يقدم مأكولات اندماج آسيوية ويغن مع سحر عتيق وأجواء أنيقة.', 'sq': 'Një restorant elegant në një ndërtesë të stilit kolonial, duke ofruar kuzhinë të shkrirjes aziatike-perëndimore me një bukuri të cilësisë së mirë dhe ambient elegant.'}","{'en': 'A cozy café in Chiang Mai, perfect for breakfast and brunch, offering fresh sandwiches, great coffee, and a relaxed vibe.', 'ar': 'مقهى مريح في تشيانغ ماي ، مثالي لتناول الإفطار والغداء ، ويقدم شطائر طازجة وقهوة رائعة وحيوية مريحة.', 'sq': 'Një kafene komode në Chiang Mai, e përkryer për mëngjes dhe drekë, duke ofruar sanduiçe të freskëta, kafe të shkëlqyeshme dhe një vibe të qetë.'}","{'en': 'A cultural museum showcasing Thailand’s diverse hill tribes and their traditions.', 'ar': 'متحف ثقافي يعرض قبائل هيل المتنوعة في تايلاند وتقاليدها.', 'sq': 'Një muze kulturor që tregon fiset e ndryshme kodrinore të Tajlandës dhe traditat e tyre.'}","{'en': 'A scenic Hmong hill tribe village with cultural exhibits, handicrafts, and mountain views.', 'ar': 'قرية قبيلة Hmong Hill ذات المناظر الخلابة مع المعارض الثقافية ، الحرف اليدوية ، وإطلالات الجبال.', 'sq': 'Një fshat skenik Hmong Hill Fisi me ekspozita kulturore, artizanale dhe pamje malore.'}","{'en': 'East Point in Tbilisi is a modern shopping center that includes stores, restaurants, and cinemas.', 'ar': 'إيست بوينت في تبليسي هو مركز تسوق عصري يضم متاجر، مطاعم، وصالات سينما.', 'sq': 'East Point në Tbilisi është një qendër moderne tregtare që përfshin dyqane, restorante dhe kinema.'}","{'en': 'An ethical sanctuary offering hands-on, no-riding elephant experiences in a jungle setting.', 'ar': 'ملاذ أخلاقي يوفر تجارب تفاعلية مع الأفيال بدون ركوب، وسط أجواء طبيعية في الغابة.', 'sq': 'Një shenjtërore etike që ofron përvoja të elefantit pa hipur në një ambient xhungle.'}","{'en': 'Asado Steak House in Tbilisi offers grilled meat dishes in the traditional Argentine Asado style in a sophisticated and comfortable atmosphere.', 'ar': 'أسادو ستيك هاوس في تبليسي يقدم أطباق لحوم مشوية بأسلوب أسادو الأرجنتيني التقليدي في أجواء راقية ومريحة.', 'sq': 'Shtëpia e Steak Asado në Tbilisi ofron enët e mishit të pjekur në skenë në stilin tradicional argjentinas Asado në një atmosferë të sofistikuar dhe të rehatshme.'}","{'en': 'A bronze statue honoring Chiang Mai’s three founding kings, symbolizing unity and history.', 'ar': 'تمثال برونزي يكرم ملوك شيانغ ماي الثلاثة المؤسسين ، يرمز إلى الوحدة والتاريخ.', 'sq': 'Një statujë bronzi që nderon tre mbretërit themelues të Chiang Mai, duke simbolizuar unitetin dhe historinë.'}","{'en': 'A peaceful city park with gardens, a lake, and walking trails, perfect for relaxation.', 'ar': 'حديقة مدينة هادئة مع حدائق وبحيرة ومسارات المشي ، مثالية للاسترخاء.', 'sq': 'Një park i qetë i qytetit me kopshte, një liqen dhe shtigje në këmbë, perfekte për relaksim.'}","{'en': 'RUM ROOF KITCHEN AND BAR in Tbilisi offers an innovative dining and beverage experience with a great view of the city and a modern atmosphere.', 'ar': 'روم رووف كيتشن آند بار في تبليسي يقدم تجربة طعام ومشروبات مبتكرة مع إطلالة رائعة على المدينة وأجواء عصرية.', 'sq': 'Kuzhinë dhe bar çati rum në Tbilisi ofron një përvojë inovative të ngrënies dhe pijeve me një pamje të shkëlqyeshme të qytetit dhe një atmosferë moderne.'}","{'en': 'A vast wildlife park with diverse animals, an aquarium, and scenic natural surroundings.', 'ar': 'حديقة للحياة البرية الشاسعة مع حيوانات متنوعة ، حوض السمك ، والمناطق الطبيعية ذات المناظر الطبيعية الخلابة.', 'sq': 'Një park i gjerë i jetës së egër me kafshë të larmishme, një akuarium dhe një ambient natyror skenik.'}","{'en': 'The Tskskvili Restaurant in Tbilisi serves traditional Georgian cuisine with live musical performances and a distinctive heritage atmosphere.', 'ar': 'مطعم إثنو تسيسكفيلي في تبليسي يقدم المأكولات الجورجية التقليدية مع عروض موسيقية حية وأجواء تراثية مميزة.', 'sq': 'Restoranti Tskskvili në Tbilisi shërben kuzhinë tradicionale gjeorgjiane me shfaqje muzikore live dhe një atmosferë të veçantë të trashëgimisë.'}","{'en': 'Khedi Restaurant in Tbilisi serves traditional Georgian cuisine with a modern touch in an elegant atmosphere with a great look.', 'ar': 'مطعم خيدي في تبليسي يقدم المأكولات الجورجية التقليدية بلمسة عصرية في أجواء أنيقة مع إطلالة رائعة.', 'sq': 'Restoranti Khedi në Tbilisi shërben kuzhinë tradicionale gjeorgjiane me një prekje moderne në një atmosferë elegante me një pamje të shkëlqyeshme.'}","{'en': 'Radio Cafe in Tbilisi is a café and a modern restaurant in a comfortable atmosphere and quiet music, serving distinctive coffee and various foods.', 'ar': 'راديو كافيه في تبليسي مقهى ومطعم عصري بأجواء مريحة وموسيقى هادئة، يقدم قهوة مميزة ومأكولات متنوعة.', 'sq': 'Radio Kafe në Tbilisi është një kafene dhe një restorant modern në një atmosferë të rehatshme dhe muzikë të qetë, duke shërbyer kafe të veçantë dhe ushqime të ndryshme.'}","{'en': 'A unique 16th-century silver temple showcasing exquisite craftsmanship.', 'ar': 'معبد فضي فريد من القرن السادس عشر يعرض الحرفية الرائعة.', 'sq': 'Një tempull unik i argjendit i shekullit të 16-të që tregon zejtarinë e hollë.'}","{'en': 'A hidden jungle temple with waterfalls, stone carvings, and a peaceful meditation retreat.', 'ar': 'معبد الغابة المخفي مع الشلالات ، والمنحوتات الحجرية ، وتراجع التأمل السلمي.', 'sq': 'Një tempull i fshehur në xhungël me ujëvara, gdhendje prej guri dhe një tërheqje e qetë e meditimit.'}","{'en': 'A tranquil 14th-century temple with an ancient chedi and intricate wooden prayer hall.', 'ar': 'معبد هادئ في القرن الرابع عشر مع قاعة صلاة خشبية قديمة وقاعة خشبية معقدة.', 'sq': 'Një tempull i qetë i shekullit të 14-të me një chedi të lashtë dhe sallë të ndërlikuar të lutjeve prej druri.'}","{'en': 'A sacred mountaintop temple with a golden stupa, Buddha relics, and stunning city views.', 'ar': 'معبد قمة الجبل المقدس مع ستوبا الذهبية ، والآثار بوذا ، وإطلالات على المدينة المذهلة.', 'sq': 'Një tempull i shenjtë malor me një stupa të artë, relike të Budës dhe pamje mahnitëse të qytetit.'}","{'en': 'A thrilling nocturnal wildlife park with tram rides, animal feeding, and live shows.', 'ar': 'حديقة الحياة البرية الليلية المثيرة مع ركوب الترام ، تغذية الحيوانات ، والعروض الحية.', 'sq': 'Një park emocionues i jetës së egër me udhëtime tramvaji, ushqyerje për kafshët dhe shfaqje live.'}","{'en': 'A historic 14th-century temple with a towering ruined chedi and deep spiritual significance.', 'ar': 'معبد تاريخي في القرن الرابع عشر مع شيدي مدمر شاهق وأهمية روحية عميقة.', 'sq': 'Një tempull historik i shekullit të 14-të me një chedi të rrënuar të egër dhe një rëndësi të thellë shpirtërore.'}"
