3750,3751,3752,3753,3754,3755,3756,3757,3758,3759,3760,3761,3762,3763,3764,3765,3766,3767,3768,3769,3770,3771,3772,3773,3774,3775,3776,3777,3778,3779,3780,3781,3782,3783,3784,3785,3786,3787,3788,3789,3790,3791,3792,3793,3794,3795,3796,3797,3798,3799
77,75,77,77,75,77,75,77,77,75,77,77,77,75,77,77,75,75,75,75,77,77,77,75,77,75,77,77,77,77,77,75,74,74,75,75,74,74,75,74,74,74,75,74,74,70,70,70,70,70
"{'en': 'Hotel Boka', 'ar': 'فندق بوكا', 'sq': 'Hotel Boka'}","{'en': 'Hotel Tsemi Plaza', 'ar': 'فندق تسيما بلازا', 'sq': 'Hotel Tsemi Plaza'}","{'en': 'Hyatt Regency Kotor Bay Resort', 'ar': 'حياة ريجنسي كوتور باي ريزورت', 'sq': 'Hyatt Regence Kotor Bay Resort'}","{'en': 'HUMA Hotel and Villas', 'ar': 'هوما فندق وفيلات', 'sq': 'Hotel dhe vila Huma'}","{'en': 'Golden Borjomi', 'ar': 'جولدن بورجومي', 'sq': 'Borjomi i artë'}","{'en': 'Restaurant MojaKafanica', 'ar': 'مطعم Mojakafanica', 'sq': 'Restorant Mojakafanica'}","{'en': 'Holiday Borjomi', 'ar': 'عطلة بورجومي', 'sq': 'Pushime borjomi'}","{'en': 'Galion restaurant', 'ar': 'مطعم غاليون', 'sq': 'Restorant Galion'}","{'en': 'Restaurant PRŽUN', 'ar': 'مطعم pržun', 'sq': 'Restorant Pržun'}","{'en': 'Mountain Resort Galadiadi', 'ar': 'منتجع الجبال جانتيدي', 'sq': 'Mountain Resort Galadiadi'}","{'en': 'Ombra Restaurant', 'ar': 'مطعم Ombra', 'sq': 'Ombra Restorant'}","{'en': 'Atrium Restaurant', 'ar': 'مطعم Atrium', 'sq': 'Atrium'}","{'en': 'Cesarica Restaurant Restaurant', 'ar': 'مطعم Cesarica Restaurant', 'sq': 'Restorant Cesarica Restorant'}","{'en': 'Wine Inn Borjomi Hotel', 'ar': 'فندق واين إن بورجومي', 'sq': 'Wine Inn Borjomi Hotel'}","{'en': 'Bokun Restaurant', 'ar': 'مطعم بوكون', 'sq': 'Restorant Bokun'}","{'en': 'Konoba Scala Santa Restaurant', 'ar': 'مطعم Konoba Scala Santa', 'sq': 'Konoba Scala Santa Restorant'}","{'en': 'Terrace Borjomi Hotel', 'ar': 'فندق تيراس بورجومي', 'sq': 'Terrace Borjomi Hotel'}","{'en': 'Borjomi Palace Hotel & SPA', 'ar': 'فندق بورجومي بالاس وسبا', 'sq': 'Borjomi Palace Hotel & Spa'}","{'en': 'Polifonia Inn Borjomi', 'ar': 'فندق بوليفونيا بورجومي', 'sq': 'Polifonia Inn Borxhomi'}","{'en': 'Hotel Borjomi Verde', 'ar': 'فندق بورجومي فيردي', 'sq': 'Hotel Borjomi Verde'}","{'en': 'Clock Tower', 'ar': 'برج الساعة', 'sq': 'Clock Tower'}","{'en': 'Maritime Museum', 'ar': 'المتحف البحري', 'sq': 'Muzeu Detar'}","{'en': 'Saint Luke’s Church', 'ar': 'كنيسة القديس لوك', 'sq': 'Kisha e Shën Lukës'}","{'en': 'Borjomi Bridge Hotel', 'ar': 'فندق جسر بورجومي', 'sq': 'Hoteli Borjomi Bridge'}","{'en': 'Bay of Kotor', 'ar': 'خليج كوتور', 'sq': 'Gjiri i Kotorit'}","{'en': 'Hotel Sunny Days', 'ar': 'فندق ساني دايز', 'sq': 'Hotel Sunny Days'}","{'en': 'Gurdić Gate', 'ar': 'بوابة جوردي', 'sq': 'Porta e Gurdić'}","{'en': 'Serpentine in Kotor', 'ar': 'سربنتين في كوتور', 'sq': 'Gjarpri ne kotor'}","{'en': 'Square of the Arms', 'ar': 'ميدان الأسلحة', 'sq': 'Sheshi i Armëve'}","{'en': 'Kotor Cats Museum', 'ar': 'متحف كوتور كاتس', 'sq': 'Muzeu i Maceve Kotor'}","{'en': ""Saint Tryphon's Cathedral"", 'ar': 'كاتدرائية القديس تريفون', 'sq': 'Katedralja e Shën Tryphon'}","{'en': 'Hotel & Restaurant Emerald', 'ar': 'فندق إيميرالد', 'sq': 'Hotel Emerald'}","{'en': 'Mall of Montenegro', 'ar': 'مول الجبل الأسود', 'sq': 'Qendër e Malit të Zi'}","{'en': 'City Mall', 'ar': 'سيتي مول', 'sq': 'Qendër e qytetit'}","{'en': 'Natali Hotel', 'ar': 'فندق ناتالي', 'sq': 'Hoteli Natali'}","{'en': 'Rivendell', 'ar': 'ريفنديل', 'sq': 'Rivendell'}","{'en': 'Hard Rock Cafe', 'ar': 'مقهى هارد روك', 'sq': 'Kafene e fortë'}","{'en': 'Niagara Restaurant', 'ar': 'مطعم نياجرا', 'sq': 'Restorant Niagara'}","{'en': 'Borjomi Classic Hotel', 'ar': 'فندق بورجومي كلاسيك', 'sq': 'Hoteli Borjomi Classic'}","{'en': 'Gostiona 1928 restaurant', 'ar': 'مطعم Gostiona 1928', 'sq': 'Restorant Gostiona 1928'}","{'en': 'Restaurant Spaghetti', 'ar': 'مطعم سباغيتي', 'sq': 'Spageti i restorantit'}","{'en': 'The Living Room Lounge & Dining', 'ar': 'ذا ليفنج رووم مطعم و صالة', 'sq': 'The Living Room Lounge & Dining'}","{'en': 'Golden Tulip', 'ar': 'جولدن توليب', 'sq': 'Golden Tulip'}","{'en': 'HEMERA Restaurant & Bar', 'ar': 'مطعم وبار هيميرا', 'sq': 'Hemera Restorant & Bar'}","{'en': 'Pod Volat Restaurant', 'ar': 'مطعم بود فولت', 'sq': 'Restorant Pod Volt'}","{'en': 'Hotel Rustaveli', 'ar': 'فندق روستافيلي', 'sq': 'Hotel Rustaveli'}","{'en': 'Boutique Hotel Argo', 'ar': 'فندق بوتيك أرغو', 'sq': 'Hotel Boutique Argo'}","{'en': 'Nugo Villa', 'ar': 'فيلا نوجو', 'sq': 'Vilë nugo'}","{'en': 'Garden', 'ar': 'فندق جاردن', 'sq': 'Kopsht'}","{'en': 'Hotel Tskhumi', 'ar': 'فندق تسخومي', 'sq': 'Hotel Tskhumi'}"
"{'en': 'Modern hotel with comfortable rooms, offering bike rentals and a central location for exploring Kotor.', 'ar': 'فندق حديث مع غرف مريحة ، ويقدم تأجير الدراجات وموقع مركزي لاستكشاف Kotor.', 'sq': 'Hotel modern me dhoma të rehatshme, duke ofruar qira biçikletë dhe një vendndodhje qendrore për të eksploruar kotor.'}","{'en': 'Tsemi Plaza is located in Borjomi, Georgia, and offers a comfortable stay near nature and tourist attractions.', 'ar': 'فندق Tsemi Plaza يقع في بورجومي، جورجيا، ويقدم إقامة مريحة بالقرب من الطبيعة والمعالم السياحية.', 'sq': 'Tsemi Plaza ndodhet në Borjomi, Gjeorgji, dhe ofron një qëndrim të rehatshëm pranë natyrës dhe tërheqjeve turistike.'}","{'en': 'Luxury resort with a private marina, wellness facilities, and stunning bay views.', 'ar': 'منتجع فاخر مع مرسى خاص ، مرافق صافية ، وإطلالات خلابة في الخليج.', 'sq': 'Resort luksoz me një marinë private, objekte Wellness dhe pamje mahnitëse të gjirit.'}","{'en': 'Modern hotel with private beach, outdoor pool, and great sea views.', 'ar': 'فندق حديث مع شاطئ خاص وحمام سباحة في الهواء الطلق ومناظر رائعة للبحر.', 'sq': 'Hotel modern me plazh privat, pishinë në natyrë dhe pamje të shkëlqyera të detit.'}","{'en': 'The Golden Borjomi Hotel is located in the heart of the city, near Borjomi Park, Burgumi Museum and tourist attractions.', 'ar': 'فندق جولدن بورجومي يقع في قلب المدينة، بالقرب من منتزه بورجومي ومتحف بورجومي والمعالم السياحية.', 'sq': 'Hoteli Golden Borjomi ndodhet në zemër të qytetit, afër Parkut Borjomi, Muzeut Burgumi dhe tërheqjeve turistike.'}","{'en': ""Gastro pub in Kotor's Old Town blending traditional and modern cuisine in a historic setting."", 'ar': 'حانة معدة في بلدة كوتور القديمة التي تمزج بين المطبخ التقليدي والحديثة في بيئة تاريخي.', 'sq': 'Gastro Pub në qytetin e vjetër të Kotor duke përzier kuzhinën tradicionale dhe moderne në një mjedis historik.'}","{'en': 'The Holiday Borjomi Hotel is a 3 -star comfortable hotel with mountain views and excellent services in Borjomi.', 'ar': 'فندق ""هوليداي بورجومي"" هو فندق مريح ذو 3 نجوم يتمتع بإطلالات جبلية وخدمات ممتازة في بورجومي.', 'sq': 'Hoteli Holiday Borjomi është një hotel me 3 star i rehatshëm me pamje malore dhe shërbime të shkëlqyera në Borjomi.'}","{'en': 'Waterfront Kotor restaurant offering modern Mediterranean and local dishes with panoramic marina views.', 'ar': 'مطعم Waterfront Kotor الذي يقدم الأطباق الحديثة والمتوسطي مع إطلالات المرسى البانورامية.', 'sq': 'Restorant Kotor Waterfront që ofron enët moderne mesdhetare dhe lokale me pamje panoramike të marinës.'}","{'en': 'Charming Old Town Kotor restaurant offering a blend of traditional and modern Mediterranean cuisine.', 'ar': 'مطعم مدينة كوتور القديم الساحر يقدم مزيجًا من المأكولات المتوسطية التقليدية والحديثة.', 'sq': 'Restorant Kotor i Qytetit të Vjetër simpatik që ofron një përzierje të kuzhinës tradicionale dhe moderne mesdhetare.'}","{'en': 'The Gantiadi Hotel in Tsimi offers comfortable rooms with integrated services in the mountainous Borjomi area.', 'ar': 'فندق جانتيدي في تسيمي يقدم غرفًا مريحة مع خدمات متكاملة في منطقة بورجومي الجبلية.', 'sq': 'Hoteli Gantiadi në Tsimi ofron dhoma të rehatshme me shërbime të integruara në zonën malore Borjomi.'}","{'en': 'Cozy Old Town Kotor restaurant offering organic Mediterranean and international dishes under a historic tree canopy.', 'ar': 'مطعم مدينة كوتور القديم المريح الذي يقدم الأطباق العضوية والمتوسطة الحجم تحت مظلة شجرة تاريخية.', 'sq': 'Restorant komod i vjetër i Qytetit Kotor që ofron enët organike mesdhetare dhe ndërkombëtare nën një tendë historike të pemëve.'}","{'en': 'Cozy Old Town Kotor restaurant offering diverse international and Montenegrin dishes in a lush, plant-filled setting.', 'ar': 'مطعم مدينة كوتور القديم المريح الذي يقدم أطباق دولية وجهدية متنوعة في بيئة مملوءة بالنبات.', 'sq': 'Restorant komod i qytetit të vjetër Kotor që ofron enët e ndryshme ndërkombëtare dhe malazeze në një mjedis të harlisur, të mbushur me bimë.'}","{'en': ""Family-run restaurant in Kotor's Old Town, serving fresh seafood in a cozy, traditional setting."", 'ar': 'مطعم عائلي يديره العائلة في مدينة كوتور القديمة ، ويقدم المأكولات البحرية الطازجة في مكان تقليدي مريح.', 'sq': 'Restorant i drejtuar nga familja në qytetin e vjetër të Kotor, duke shërbyer ushqime deti të freskëta në një ambient komod, tradicional.'}","{'en': 'Wine Inn Borjomi provides comfortable apartments with self -services in the heart of the city of Borjomi, Georgia.', 'ar': 'فندق Wine Inn Borjomi يوفر شققًا مريحة مع خدمات ذاتية في قلب مدينة بورجومي، جورجيا.', 'sq': 'Wine Inn Borjomi ofron apartamente të rehatshme me shërbime të vetë -në zemër të qytetit të Borjomi, Georgia.'}","{'en': 'Cozy Old Town Kotor restaurant offering authentic Montenegrin cuisine with live music.', 'ar': 'مطعم مريح للمدينة القديمة كوتور يقدم مأكولات الجبل الأسود الأصيلة مع الموسيقى الحية.', 'sq': 'Restorant komod i qytetit të vjetër Kotor që ofron kuzhinë autentike të Malit të Zi me muzikë live.'}","{'en': 'Historic Kotor restaurant offering Mediterranean seafood in a cozy, traditional setting.', 'ar': 'مطعم كوتور التاريخي الذي يقدم المأكولات البحرية المتوسطية في مكان تقليدي مريح.', 'sq': 'Restorant Kotor Historik që ofron ushqime deti Mesdhe në një mjedis komod, tradicional.'}","{'en': ""The Terras Borjomi Hotel provides comfortable rooms and distinctive facilities with a central site close to Borgomi's tourist attractions."", 'ar': 'فندق تيراس بورجومي يوفر غرف مريحة ومرافق مميزة مع موقع مركزي قريب من معالم بورجومي السياحية.', 'sq': 'Hoteli Terras Borjomi ofron dhoma të rehatshme dhe lehtësira të veçanta me një sit qendror afër tërheqjeve turistike të Borjomi.'}","{'en': 'Borjomi Palace Hotel and Spa offers comfortable rooms, swimming pools, spa and entertainment facilities near Borjomi Park.', 'ar': 'فندق بورجومي بالاس وسبا يقدم غرف مريحة ومسبح وسبا ومرافق ترفيهية بالقرب من منتزه بورجومي.', 'sq': 'Borjomi Palace Hotel dhe Spa ofron dhoma të rehatshme, pishina, banjë dhe ambiente argëtuese pranë Parkut Borjomi.'}","{'en': 'Borjomi Hotel offers comfortable rooms, free Wi -Fi, free parking, and a common kitchen near the center.', 'ar': 'فندق بوليفونيا بورجومي يقدم غرف مريحة، واي فاي مجاني، مواقف مجانية، ومطبخ مشترك بالقرب من المركز.', 'sq': 'Hoteli Borjomi ofron dhoma të rehatshme, wi -fi falas, parkim falas dhe një kuzhinë të zakonshme afër qendrës.'}","{'en': 'Borjomi Verdi Hotel is located near Burgumi Park, hot springs, clouds and lake castles.', 'ar': 'فندق بورجومي فيردي يقع بالقرب من منتزه بورجومي، الينابيع الساخنة، قلاع السحاب والبحيرة.', 'sq': 'Hoteli Borjomi Verde ndodhet afër Parkut Burgumi, Hot Springs, Retë dhe kështjellat e liqenit.'}","{'en': 'A historic leaning clock tower symbolizing Kotor’s Venetian past.', 'ar': 'برج الساعة التاريخي المائل يرمز إلى ماضي في البندقية في كوتور.', 'sq': 'Një kullë historike e orës së përkuljes që simbolizon të kaluarën veneciane të Kotorit.'}","{'en': 'A fascinating museum displaying Kotor’s seafaring and naval legacy.', 'ar': 'متحف رائع يعرض الملاحة البحرية في كوتور والإرث البحري.', 'sq': 'Një muze magjepsës që tregon trashëgiminë e detit të Kotorit dhe trashëgiminë detare.'}","{'en': 'A charming medieval church reflecting Kotor’s unique religious history.', 'ar': 'كنيسة ساحرة في العصور الوسطى تعكس التاريخ الديني الفريد لكوتور.', 'sq': 'Një kishë simpatike mesjetare që pasqyron historinë fetare unike të Kotor.'}","{'en': 'Borjomi Bridge is a 4 -star hotel characterized by a distinctive location, comfortable services, and modern rooms in Borjomi.', 'ar': 'فندق بورجومي بريدج هو فندق 4 نجوم يتميز بموقع مميز، خدمات مريحة، وغرف حديثة في بورجومي.', 'sq': 'Borjomi Bridge është një hotel me 4 star që karakterizohet nga një vend i veçantë, shërbime të rehatshme dhe dhoma moderne në Borjomi.'}","{'en': 'A breathtaking bay with medieval charm, crystal-clear waters, and mountain views.', 'ar': 'خليج لالتقاط الأنفاس مع سحر من العصور الوسطى ، ومياه بلورية واضحة ، وإطلالات على الجبال.', 'sq': 'Një gji befasues me sharm mesjetar, ujëra të qarta kristal dhe pamje malore.'}","{'en': 'Sani Dais Borjomi Hotel is a 3 -star hotel that offers comfortable stay with distinguished services in the heart of Borjomi.', 'ar': 'فندق ساني دايز بورجومي هو فندق 3 نجوم يقدم إقامة مريحة مع خدمات مميزة في قلب بورجومي.', 'sq': 'Sani Dais Borjomi Hotel është një hotel me 3 yll që ofron qëndrim të rehatshëm me shërbime të dalluara në zemrën e Borjomi.'}","{'en': ""A charming and historical entrance gate to Kotor's Old Town, rich in Venetian heritage."", 'ar': 'بوابة مدخل ساحرة وتاريخية لمدينة كوتور القديمة ، غنية بالتراث البندقية.', 'sq': 'Një portë hyrëse simpatike dhe historike në qytetin e vjetër të Kotor, i pasur me trashëgiminë veneciane.'}","{'en': 'A scenic, historic road with dramatic views and 25 curves leading up to Kotor.', 'ar': 'طريق تاريخي ذو مناظر خلابة مع مناظر درامية و 25 منحنى يؤدي إلى كوتور.', 'sq': 'Një rrugë skenike, historike me pamje dramatike dhe 25 kthesa që çojnë deri në Kotor.'}","{'en': 'A historic and lively square showcasing Kotor’s architectural and military heritage.', 'ar': 'ميدان تاريخي وحيوي يعرض التراث المعماري والعسكري لكوتور.', 'sq': 'Një katror historik dhe i gjallë që tregon trashëgiminë arkitektonike dhe ushtarake të Kotor.'}","{'en': 'A quirky museum honoring the role of cats in Kotor’s culture and history.', 'ar': 'متحف غريب يكرم دور القطط في ثقافة وتاريخ كوتور.', 'sq': 'Një muze i çuditshëm që nderon rolin e maceve në kulturën dhe historinë e Kotor.'}","{'en': 'A historic cathedral known for its stunning architecture and serene interior.', 'ar': 'كاتدرائية تاريخية معروفة بهندسةها المذهلة والداخلية الهادئة.', 'sq': 'Një katedrale historike e njohur për arkitekturën e saj mahnitëse dhe brendësinë e qetë.'}","{'en': 'Emerald Hotel in Borjomi is close to Romanov Palace, Borjomi Park, and famous metal springs.', 'ar': 'فندق إيميرالد في بورجومي قريب من قصر رومانوف، منتزه بورجومي، والينابيع المعدنية الشهيرة.', 'sq': 'Hoteli Emerald në Borjomi është afër Pallatit Romanov, Parkut Borjomi dhe Metal Springs të famshëm.'}","{'en': 'A comprehensive shopping complex with retail stores, a marketplace, hotel, and entertainment options.', 'ar': 'مجمع تسوق شامل مع متاجر البيع بالتجزئة ، وسوق ، وفندق ، وخيارات الترفيه.', 'sq': 'Një kompleks gjithëpërfshirës i blerjeve me dyqanet me pakicë, një treg, hotel dhe opsione argëtuese.'}","{'en': 'A small shopping center adjacent to Delta City Mall, offering a modest range of shops.', 'ar': 'مركز تسوق صغير بجوار دلتا سيتي مول ، يقدم مجموعة متواضعة من المتاجر.', 'sq': 'Një qendër e vogël tregtare ngjitur me Delta City Mall, duke ofruar një gamë modeste të dyqaneve.'}","{'en': 'Natali Hotel in Borjomi offers comfortable rooms with balconies and various services such as Wi -Fi and the restaurant.', 'ar': 'فندق ناتالي في بورجومي يقدم غرفًا مريحة مع شرفات، وخدمات متنوعة مثل الواي فاي والمطعم.', 'sq': 'Natali Hotel në Borjomi ofron dhoma të rehatshme me ballkone dhe shërbime të ndryshme si Wi -Fi dhe restoranti.'}","{'en': 'The Rivendell Hotel in Borjomi provides comfortable accommodation near metal springs and landscapes.', 'ar': 'فندق ريفنديل في بورجومي يوفر إقامة مريحة بالقرب من الينابيع المعدنية والمناظر الطبيعية.', 'sq': 'Hoteli Rivendell në Borxhom ofron akomodim komod afër burimeve minerale dhe peizazheve natyrore.'}","{'en': 'Iconic cafe in Podgorica blending American cuisine with local flavors in a vibrant, music-themed setting.', 'ar': 'مقهى مميز في Podgorica يمزج المطبخ الأمريكي مع النكهات المحلية في بيئة نابضة بالحياة.', 'sq': 'Kafe ikonike në Podgorica duke përzier kuzhinën amerikane me shije lokale në një mjedis të gjallë, me temë muzikore.'}","{'en': 'A riverside restaurant near Niagara Waterfall, serving traditional Montenegrin cuisine in a serene setting.', 'ar': 'مطعم على ضفاف النهر بالقرب من شلال نياجرا ، يقدم مطبخ الجبل الأسود التقليدي في بيئة هادئة.', 'sq': 'Një restorant Riverside afër Ujëvarat e Niagara, duke shërbyer kuzhinën tradicionale të Malit të Zi në një mjedis të qetë.'}","{'en': 'Borjomi Classic Hotel provides comfortable rooms and excellent facilities near the tourist attractions in Burgumi.', 'ar': 'فندق بورجومي كلاسيك يوفر غرفًا مريحة ومرافق ممتازة بالقرب من المعالم السياحية في بورجومي.', 'sq': 'Borjomi Classic Hotel ofron dhoma të rehatshme dhe lehtësira të shkëlqyera pranë tërheqjeve turistike në Burgumi.'}","{'en': 'Charming restaurant blending traditional and modern cuisine in a historic setting.', 'ar': 'مطعم ساحر يمزج بين المأكولات التقليدية والحديثة في مكان تاريخي.', 'sq': 'Restorant simpatik duke përzier kuzhinën tradicionale dhe moderne në një mjedis historik.'}","{'en': 'Authentic Italian restaurant offering a variety of Mediterranean dishes with gluten-free options.', 'ar': 'مطعم إيطالي أصيل يقدم مجموعة متنوعة من الأطباق المتوسطية مع خيارات خالية من الغلوتين.', 'sq': 'Restorant autentik italian që ofron një shumëllojshmëri të pjatave mesdhetare me opsione pa gluten.'}","{'en': 'Elegant lounge offering global cuisine, vibrant cocktails, and live music events.', 'ar': 'صالة أنيقة تقدم المأكولات العالمية ، والكوكتيلات النابضة بالحياة ، وأحداث الموسيقى الحية.', 'sq': 'Elegant Lounge që ofron kuzhinë globale, kokteje të gjalla dhe ngjarje të muzikës live.'}","{'en': 'The Golden Tulip Borjomi offers comfortable rooms and luxury services near the famous tourist attractions.', 'ar': 'فندق جولدن توليب بورجومي يقدم غرفًا مريحة وخدمات فاخرة قرب المعالم السياحية الشهيرة.', 'sq': 'Tulipani i Artë Borjomi ofron dhoma të rehatshme dhe shërbime luksoze pranë tërheqjeve të famshme turistike.'}","{'en': 'Modern restaurant offering Mediterranean cuisine in a stylish setting.', 'ar': 'مطعم حديث يقدم المأكولات البحر الأبيض المتوسط \u200b\u200bفي بيئة أنيقة.', 'sq': 'Restorant modern që ofron kuzhinë mesdhetare në një ambient elegant.'}","{'en': 'Traditional Montenegrin restaurant offering authentic local dishes in a welcoming setting.', 'ar': 'مطعم Montenegrin التقليدي الذي يقدم أطباق محلية أصيلة في بيئة ترحيبية.', 'sq': 'Restoranti tradicional i Malit të Zi që ofron enët autentike lokale në një ambient mikpritës.'}","{'en': 'The Rostafelli Hotel in Kutaisi offers comfortable rooms, restaurants, and excellent services near tourist attractions.', 'ar': 'فندق روستافيلي في كوتايسي يقدم غرفًا مريحة، مطعمًا، وخدمات متميزة قرب المعالم السياحية.', 'sq': 'Hoteli Rostafelli në Kutaisi ofron dhoma të rehatshme, restorante dhe shërbime të shkëlqyera pranë tërheqjeve turistike.'}","{'en': 'The Argo Boutique Hotel in Kutaisi offers comfortable rooms and various services near the famous tourist attractions.', 'ar': 'فندق بوتيك أرغو في كوتايسي يقدم غرفًا مريحة وخدمات متنوعة قرب المعالم السياحية الشهيرة.', 'sq': 'Hoteli Argo Boutique në Kutaisi ofron dhoma të rehatshme dhe shërbime të ndryshme pranë tërheqjeve të famshme turistike.'}","{'en': 'Nugo Villa in Kutaisi provides comfortable rooms and various facilities near tourist attractions such as the Baghrati Cathedral.', 'ar': 'Nugo Villa في كوتايسي يوفر غرف مريحة ومرافق متنوعة قرب المعالم السياحية مثل كاتدرائية باغراتي.', 'sq': 'Nugo Villa në Kutaisi ofron dhoma të rehatshme dhe lehtësira të ndryshme pranë tërheqjeve turistike siç është Katedralja Baghrati.'}","{'en': 'Garden Hotel in Kutaisi provides comfortable rooms and various facilities near tourist attractions,', 'ar': 'فندق جاردن في كوتايسي يوفر غرف مريحة ومرافق متنوعة قرب المعالم السياحية،', 'sq': 'Hoteli i Kopshtit në Kutaisi ofron dhoma të rehatshme dhe lehtësira të ndryshme pranë tërheqjeve turistike,'}","{'en': 'Tskhumi Hotel in Kutaisi provides comfortable rooms and various facilities near the famous tourist attractions.', 'ar': 'فندق تسخومي في كوتايسي يوفر غرف مريحة ومرافق متنوعة قرب المعالم السياحية الشهيرة.', 'sq': 'Hoteli Tskhumi në Kutaisi ofron dhoma të rehatshme dhe lehtësira të ndryshme pranë tërheqjeve të famshme turistike.'}"
