4750,4751,4752,4753,4754,4755,4756,4757,4758,4759,4760,4761,4762,4763,4764,4765,4766,4767,4768,4769,4770,4771,4772,4773,4774,4775,4776,4777,4778,4779,4780,4781,4782,4783,4784,4785,4786,4787,4788,4789,4790,4791,4792,4793,4794,4795,4796,4797,4798,4799
35,35,35,35,33,33,33,33,32,32,32,33,33,32,30,30,33,33,34,34,34,34,34,34,30,30,30,30,30,30,30,30,30,30,30,40,40,40,39,39,39,39,37,37,37,37,37,30,36,35
"{'en': 'Granada Restaurant & Pub', 'ar': 'مطعم وحانة غرناطة', 'sq': 'Restorant & Pub Granada'}","{'en': 'El Sayadin Restaurant', 'ar': 'مطعم الصيادين', 'sq': 'Restorant El Sayadin'}","{'en': 'Marina SteakHouse', 'ar': 'مارينا ستيك هاوس', 'sq': 'SteakHouse Marina'}","{'en': 'Bongoyo', 'ar': 'Bongoyo', 'sq': 'Bongoyo'}","{'en': 'Steigenberger Thai Restaurant', 'ar': 'مطعم ستيجنبرجر التايلاندي', 'sq': 'Restorant tajlandez Steigenberger'}","{'en': 'House of Naples', 'ar': 'بيت نابولي', 'sq': 'Shtëpia e Napolit'}","{'en': 'Kababji Restaurant', 'ar': 'مطعم الكبابجي', 'sq': 'Restorant Kababji'}","{'en': 'Oasis Palace Restaurant', 'ar': 'مطعم قصر الواحة', 'sq': 'Restorant Oasis Palace'}","{'en': 'Pomodoro', 'ar': 'بومودورو', 'sq': 'Pomodoro'}","{'en': 'Bharat Restaurant', 'ar': 'مطعم بهارات', 'sq': 'Restorant Bharat'}","{'en': 'Andrea Restaurant', 'ar': 'مطعم اندريا', 'sq': 'Restorant Andrea'}","{'en': '\u202aNobles Art Gallery\u202c', 'ar': 'معرض نوبل للفنون', 'sq': 'Galeria e Arteve Fisnike'}","{'en': 'caravanserai luxor egyptian handicrafts', 'ar': 'الحرف اليدوية المصرية في نزل الأقصر', 'sq': 'karvanserai luxor artizanat egjiptiane'}","{'en': 'Hard Rock Cafe Nabq', 'ar': 'مقهى هارد روك', 'sq': 'Hard Rock Cafe'}","{'en': 'Green Plaza Mall', 'ar': 'جرين بلازا مول', 'sq': 'Green Plaza Mall'}","{'en': 'Orouba Mall', 'ar': 'مول العروبة', 'sq': 'Orouba Mall'}","{'en': 'Iberotel Luxor Hotel', 'ar': 'فندق ابروتيل الاقصر', 'sq': 'Hotel Iberotel Luxor'}","{'en': 'Steigenberger Resort Achti', 'ar': 'منتجع ستيجنبرجر أشتي', 'sq': 'Steigenberger Resort Achti'}","{'en': 'Kato Dool Wellness Resort', 'ar': 'منتجع كاتو دول الصحي', 'sq': 'Resort Wellness Kato Dool'}","{'en': 'Tolip Aswan Hotel', 'ar': 'فندق توليب اسوان', 'sq': 'Hotel Tolip Aswan'}","{'en': 'Mövenpick Resort Aswan', 'ar': 'منتجع موڤنبيك أسوان', 'sq': 'Mövenpick Resort Aswan'}","{'en': 'The Zen Wellness Resort', 'ar': 'The Zen Wellness Resort', 'sq': 'Resorti i Wellness Zen'}","{'en': 'Pyramisa Island Hotel Aswan', 'ar': 'فندق جزيرة بيراميزا أسوان', 'sq': 'Hotel Pyramisa Island Aswan'}","{'en': 'Sonesta Nouba Hotel Aswan', 'ar': 'فندق سونستا نوبة أسوان', 'sq': 'Sonesta Nouba Hotel Aswan'}","{'en': 'Rixos Montaza Alexandria', 'ar': 'ريكسوس المنتزة الاسكندرية', 'sq': 'Rixos Montaza Aleksandria'}","{'en': 'Radisson Blu Hotel & Convention Center, Alexandria', 'ar': 'فندق ومركز مؤتمرات راديسون بلو، الإسكندرية', 'sq': 'Radisson Blu Hotel & Convention Center, Aleksandri'}","{'en': 'Golden Jewel Beach&Hotel', 'ar': 'فندق وشاطئ جولدن جويل', 'sq': 'Plazhi & Hoteli Golden Jewel'}","{'en': 'Tolip Hotel Alexandria', 'ar': 'فندق توليب الإسكندرية', 'sq': 'Hotel Tolip Aleksandri'}","{'en': 'Helnan Royal Montazah Gardens Hotel', 'ar': 'فندق هلنان رويال حدائق المنتزه', 'sq': 'Hotel Helnan Royal Montazah Gardens'}","{'en': 'Sheraton Montazah Hotel', 'ar': 'فندق شيراتون المنتزه', 'sq': 'Hotel Sheraton Montazah'}","{'en': 'Four Seasons Hotel Alexandria San Stefano', 'ar': 'فندق فورسيزونز الإسكندرية سان ستيفانو', 'sq': 'Four Seasons Hotel Alexandria San Stefano'}","{'en': 'Ginger Asian Restaurant', 'ar': 'مطعم الزنجبيل الآسيوي', 'sq': 'Restorant aziatik me xhenxhefil'}","{'en': 'SeaSide Restaurant', 'ar': 'مطعم سي سايد', 'sq': 'Restorant Bregdetar'}","{'en': 'Bruxie’s Restaurant', 'ar': 'مطعم بروكسيز', 'sq': 'Bruxie’s Restorant'}","{'en': 'Santorini Greek Restaurant', 'ar': 'مطعم سانتوريني اليوناني', 'sq': 'Restorant grek Santorini'}","{'en': 'Pharaonic village', 'ar': 'القرية الفرعونية', 'sq': 'Fshati faraonik'}","{'en': 'The Grand Egyptian Museum', 'ar': 'المتحف المصري الكبير', 'sq': 'Muzeu i Madh Egjiptian'}","{'en': 'Step pyramid of Djoser', 'ar': 'هرم زوسر المدرج', 'sq': 'Piramida e shkallëve të Djoser'}","{'en': 'The shrine of the Prophet Aaron', 'ar': 'مقام النبي هارون', 'sq': 'Faltorja e profetit Aaron'}","{'en': 'Mount Moses', 'ar': 'جبل موسى', 'sq': 'mali i Moisiut'}","{'en': 'Saint Catherine Monastery', 'ar': 'دير سانت كاترين', 'sq': 'Manastiri i Shën Katerinës'}","{'en': 'Mount Saint Catherine', 'ar': 'جبل سانت كاترين', 'sq': 'Mali i Shën Katerinës'}","{'en': 'Salt lake', 'ar': 'بحيرة الملح', 'sq': 'Liqeni i Kripur'}","{'en': 'Eastern Galala Aqua Park', 'ar': 'إيسترن الجلالة اكوا بارك', 'sq': 'Lindore Galala Aqua Park'}","{'en': 'Monastery of Saint Anthony', 'ar': 'دير القديس أنطونيوس', 'sq': 'Manastiri i Shën Antonit'}","{'en': 'Sandy beaches', 'ar': 'الشواطئ الرملية', 'sq': 'Plazhet me rërë'}","{'en': 'Mount Galala', 'ar': 'جبل الجلالة', 'sq': 'Mali Galala'}","{'en': 'San Stefano Grand Plaza', 'ar': 'سان ستيفانو جراند بلازا', 'sq': 'San Stefano Grand Plaza'}","{'en': 'Blue hole', 'ar': 'الثقب الازرق', 'sq': 'Vrimë blu'}","{'en': 'Dolphin world', 'ar': 'عالم الدلافين', 'sq': 'Bota e delfinëve'}"
"{'en': 'The ideal choice for a sumptuous dinner or a pleasant evening with an unforgettable atmosphere.', 'ar': 'الخيار المثالي لعشاء فاخر أو أمسية ممتعة مع أجواء لا تُنسى.', 'sq': 'Zgjedhja ideale për një darkë të bollshme apo një mbrëmje të këndshme me një atmosferë të paharrueshme.'}","{'en': 'Al Sayyad Restaurant is an ideal choice for lovers of seafood and fine dining experiences in Hurghada.', 'ar': 'مطعم الصيادين خيار مثالي لعشاق المأكولات البحرية وتجارب الطعام الفاخرة في الغردقة.', 'sq': 'Restoranti Al Sayyad është një zgjedhje ideale për adhuruesit e ushqimeve të detit dhe shijeve të shijshme të ngrënies në Hurghada.'}","{'en': 'The perfect choice for meat and seafood lovers in a luxurious atmosphere.', 'ar': 'الخيار الأمثل لمحبي اللحوم والمأكولات البحرية في أجواء فاخرة .', 'sq': 'Zgjedhja perfekte për adhuruesit e mishit dhe ushqimeve të detit në një atmosferë luksoze.'}","{'en': 'At Bongoyo, unique dishes inspired by African cuisine are served with modern touches.', 'ar': 'في Bongoyo ، يتم تقديم أطباق فريدة مستوحاة من المطبخ الأفريقي بلمسات عصرية.', 'sq': 'Në Bongoyo, pjatat unike të frymëzuara nga kuzhina afrikane shërbehen me prekje moderne.'}","{'en': 'Steigenberger Thai is the perfect choice for those looking for an exceptional Thai dining experience in Luxor.', 'ar': 'Steigenberger Thai هو الخيار الأمثل للباحثين عن تجربة طعام تايلاندية استثنائية في الأقصر.', 'sq': 'Steigenberger Thai është zgjedhja perfekte për ata që kërkojnë një përvojë të jashtëzakonshme të ngrënies tajlandeze në Luxor.'}","{'en': ""Casa Di Napoli in Luxor is the perfect choice to experience the city's amazing Italian cuisine."", 'ar': 'Casa Di Napoli في الأقصر هو الخيار المثالي لتجربة المأكولات الإيطالية الرائعة في المدينة.', 'sq': 'Casa Di Napoli në Luxor është zgjedhja perfekte për të përjetuar kuzhinën e mrekullueshme italiane të qytetit.'}","{'en': 'Kababgy Restaurant is a great destination for lovers of grills and authentic Egyptian food in Luxor.', 'ar': 'مطعم الكبابجي هو وجهة رائعة لمحبي المشاوي والأكلات المصرية الأصيلة في الأقصر.', 'sq': 'Restoranti Kababgy është një destinacion i mrekullueshëm për adhuruesit e skarës dhe ushqimit autentik egjiptian në Luxor.'}","{'en': 'Qasr Al Waha Restaurant is an ideal choice to try authentic Egyptian cuisine during your visit to Luxor.', 'ar': 'مطعم قصر الواحة هو خيار مثالي لتجربة الأكلات المصرية الأصيلة أثناء زيارتك للأقصر.', 'sq': 'Restoranti Qasr Al Waha është një zgjedhje ideale për të provuar kuzhinën autentike egjiptiane gjatë vizitës tuaj në Luxor.'}","{'en': 'Pomodoro is an ideal choice for Italian cuisine lovers during their visit to Sharm El Sheikh!', 'ar': 'Pomodoro هو خيار مثالي لعشاق المأكولات الإيطالية أثناء زيارتهم لشرم الشيخ!', 'sq': 'Pomodoro është një zgjedhje ideale për adhuruesit e kuzhinës italiane gjatë vizitës së tyre në Sharm El Sheikh!'}","{'en': 'A luxurious restaurant serving Indian and Arabic cuisine in an elegant and comfortable atmosphere, it is a distinctive choice for lovers of spices and rich flavours.', 'ar': 'مطعم فاخر يقدم المأكولات الهندية والعربية في أجواء أنيقة ومريحة، ويعد خيارًا مميزًا لمحبي التوابل والنكهات الغنية.', 'sq': 'Një restorant luksoz që shërben kuzhinë indiane dhe arabe në një atmosferë elegante dhe komode, është një zgjedhje e veçantë për adhuruesit e erëzave dhe shijeve të pasura.'}","{'en': 'Andrea Restaurant is a great destination for lovers of grilled and Egyptian food in Sharm El Sheikh!', 'ar': 'مطعم أندريا هو وجهة رائعة لمحبي المشاوي والأكلات المصرية في شرم الشيخ!', 'sq': 'Restoranti Andrea është një destinacion i mrekullueshëm për adhuruesit e ushqimit të pjekur në skarë dhe egjiptian në Sharm El Sheikh!'}","{'en': 'Nobles Art Gallery is a distinguished art gallery in Luxor, showcasing authentic Egyptian art and crafts.', 'ar': 'معرض نوبلز للفنون هو معرض فني متميز في الأقصر، يعرض الفنون والحرف المصرية الأصيلة.', 'sq': 'Nobles Art Gallery është një galeri arti e shquar në Luxor, që shfaq artin dhe zanatet autentike egjiptiane.'}","{'en': 'Caravanserai Luxor: A distinctive Egyptian handicraft shop offering authentic products of high quality.', 'ar': 'Caravanserai Luxor: متجر مميز للحرف اليدوية المصرية يقدم منتجات أصيلة بجودة عالية.', 'sq': 'Caravanserai Luxor: Një dyqan i veçantë artizanati egjiptian që ofron produkte autentike të cilësisë së lartë.'}","{'en': 'An enjoyable dining experience with an unforgettable musical atmosphere.', 'ar': 'تجربة طعام ممتعة مع أجواء موسيقية لا تُنسى.', 'sq': 'Një eksperiencë e këndshme ngrënieje me një atmosferë të paharrueshme muzikore.'}","{'en': 'Green Plaza Mall: A shopping and entertainment destination in Smouha, including stores, restaurants, and cinemas, with a distinctive atmosphere.', 'ar': 'جرين بلازا مول: وجهة تسوق وترفيه في سموحة، تضم متاجر، مطاعم، وسينمات، بأجواء مميزة.', 'sq': 'Green Plaza Mall: Një destinacion pazar dhe argëtues në Smouha, duke përfshirë dyqane, restorante dhe kinema, me një atmosferë të veçantë.'}","{'en': 'Orouba Mall in Alexandria: an integrated shopping and entertainment destination that includes international stores, restaurants, and entertainment facilities.', 'ar': 'مول العروبة بالإسكندرية: وجهة تسوق وترفيه متكاملة تضم متاجر عالمية ومطاعم ومرافق ترفيهية.', 'sq': 'Orouba Mall në Aleksandri: një destinacion i integruar për blerje dhe argëtim që përfshin dyqane ndërkombëtare, restorante dhe objekte argëtimi.'}","{'en': 'A luxury hotel on the Nile River in Luxor, featuring rooms with wonderful views and various restaurants.', 'ar': 'فندق فاخر على نهر النيل في الأقصر يضم غرف بإطلالات رائعة، ومطاعم متنوعة.', 'sq': 'Një hotel luksoz në lumin Nil në Luxor, me dhoma me pamje të mrekullueshme dhe restorante të ndryshme.'}","{'en': 'A luxury resort on the Nile River in Luxor that includes tropical gardens, rooms with wonderful views, and various restaurants.', 'ar': 'منتجع فاخر على نهر النيل في الأقصر يضم حدائق استوائية، غرف بإطلالات رائعة، ومطاعم متنوعة.', 'sq': 'Një resort luksoz në lumin Nil në Luxor që përfshin kopshte tropikale, dhoma me pamje të mrekullueshme dhe restorante të ndryshme.'}","{'en': 'A quiet resort in Aswan that includes a swimming pool, a garden, and rooms with distinctive views, close to tourist attractions and the airport.', 'ar': 'منتجع هادئ في أسوان يضم مسبحاً وحديقة وغرفاً بإطلالات مميزة، قريب من المعالم السياحية والمطار.', 'sq': 'Një vendpushim i qetë në Aswan që përfshin një pishinë, një kopsht dhe dhoma me pamje të veçantë, afër atraksioneve turistike dhe aeroportit.'}","{'en': 'Tolip Hotel Aswan offers views of the Nile River and features equipped rooms, a fitness center, and entertainment facilities.', 'ar': 'يوفر فندق Tolip أسوان إطلالات على نهر النيل، ويتميز بغرف مجهزة، مركز لياقة، ومرافق ترفيهية.', 'sq': 'Tolip Hotel Aswan ofron pamje nga lumi Nil dhe përmban dhoma të pajisura, një qendër fitnesi dhe ambiente argëtimi.'}","{'en': 'Mövenpick Resort Aswan is located on Elephantine Island with panoramic views of the Nile and green nature.', 'ar': 'منتجع موڤنبيك أسوان يقع في جزيرة إلفنتين مع إطلالات بانورامية على النيل والطبيعة الخضراء.', 'sq': 'Mövenpick Resort Aswan ndodhet në ishullin Elefantin me pamje panoramike të Nilit dhe natyrës së gjelbër.'}","{'en': 'Zen Wellness Resort in Aswan offers a swimming pool, an international restaurant and various activities for guests.', 'ar': 'منتجع Zen Wellness في أسوان يوفر مسبحًا، مطعمًا عالميًا وأنشطة متنوعة للضيوف.', 'sq': 'Zen Wellness Resort në Aswan ofron një pishinë, një restorant ndërkombëtar dhe aktivitete të ndryshme për mysafirët.'}","{'en': 'Pyramisa Resort in Aswan offers luxurious rooms, lush gardens and comfortable facilities with panoramic views of the Nile.', 'ar': 'منتجع بيراميزا بأسوان يقدم غرفًا فاخرة وحدائق خضراء ومرافق مريحة مع إطلالات بانورامية على النيل.', 'sq': 'Pyramisa Resort në Aswan ofron dhoma luksoze, kopshte të harlisura dhe ambiente komode me pamje panoramike të Nilit.'}","{'en': 'Sonesta Nouba Hotel in Aswan offers a seasonal pool, a restaurant, and fitness facilities near museums.', 'ar': 'فندق سونيستا نوبا بأسوان يقدم مسبحًا موسميًا، مطعمًا، ومرافق لياقة بدنية بالقرب من المتاحف.', 'sq': 'Hoteli Sonesta Nouba në Aswan ofron një pishinë sezonale, një restorant dhe pajisje fitnesi pranë muzeve.'}","{'en': 'Rixos Montazah Hotel in Alexandria offers a seasonal swimming pool, a private beach, and gyms with sea views.', 'ar': 'فندق ريكسوس منتزه بالإسكندرية يقدم مسبحًا موسميًا، شاطئ خاص، وصالات رياضية مع إطلالات بحرية.', 'sq': 'Hotel Rixos Montazah në Aleksandri ofron një pishinë sezonale, një plazh privat dhe palestra me pamje nga deti.'}","{'en': 'The Radisson Blu Hotel offers two swimming pools, a rooftop spa, and spacious rooms with private balconies in the Alex West area.', 'ar': 'فندق راديسون بلو يوفر مسبحين، سبا على السطح، وغرف فسيحة مع شرفات خاصة في منطقة اليكس ويست.', 'sq': 'Hoteli Radisson Blu ofron dy pishina, një banjë në çati dhe dhoma te bollshme me ballkone private në zonën Alex West.'}","{'en': 'Golden Jewel Hotel in Alexandria offers an outdoor pool, a restaurant, and luxury accommodation near Stanley Beach.', 'ar': 'فندق غولدين جيويل بالإسكندرية يوفر مسبح خارجي، مطعم، وإقامة فاخرة بالقرب من شاطئ ستانلي.', 'sq': 'Hotel Golden Jewel në Aleksandri ofron një pishinë të jashtme, një restorant dhe akomodim luksoz pranë Stanley Beach.'}","{'en': 'Tolip Hotel in Alexandria offers modern accommodation with sea or city views, with a swimming pool, spa, and gym.', 'ar': 'فندق توليب بالإسكندرية يقدم إقامة عصرية بإطلالات على البحر أو المدينة، مع مسبح، سبا، وجيم.', 'sq': 'Hoteli Tolip në Aleksandri ofron akomodim modern me pamje nga deti ose qyteti, me pishinë, spa dhe palestër.'}","{'en': 'Helnan Palestine Hotel offers charming views, an outdoor pool, and spacious green gardens near Montazah Palace.', 'ar': 'فندق هلنان فلسطين يقدم إطلالات ساحرة، مسبح خارجي، وحدائق خضراء واسعة قرب قصر المنتزه.', 'sq': 'Hoteli Helnan Palestine ofron pamje simpatike, një pishinë të hapur dhe kopshte të gjelbra të gjera pranë Pallatit Montazah.'}","{'en': 'Sheraton Montazah Hotel offers charming sea views, a unique swimming pool, and comfortable facilities near tourist attractions.', 'ar': 'فندق شيراتون المنتزه يقدم إطلالات ساحرة على البحر، مسبحًا فريدًا، ومرافق مريحة قرب المعالم السياحية.', 'sq': 'Hotel Sheraton Montazah ofron pamje simpatike të detit, një pishinë unike dhe ambiente komode pranë atraksioneve turistike.'}","{'en': 'San Stefano Hotel in Alexandria offers luxurious accommodation with a private beach, various restaurants, and an integrated spa.', 'ar': 'فندق سان ستيفانو بالإسكندرية يقدم إقامة فاخرة مع شاطئ خاص، مطاعم متنوعة، وسبا متكامل.', 'sq': 'Hoteli San Stefano në Aleksandri ofron akomodim luksoz me një plazh privat, restorante të ndryshme dhe një banjë të integruar.'}","{'en': 'Ginger Asian Restaurant in Alexandria serves delicious Asian cuisine in an elegant setting near the sea.', 'ar': 'مطعم Ginger Asian في الإسكندرية يقدم مأكولات آسيوية لذيذة في أجواء أنيقة بالقرب من البحر.', 'sq': 'Restoranti aziatik Ginger në Aleksandri shërben kuzhinë të shijshme aziatike në një ambient elegant pranë detit.'}","{'en': 'Seaside Restaurant in Alexandria serves delicious seafood with a wonderful view of the sea.', 'ar': 'مطعم سي سايد في الإسكندرية يقدم مأكولات بحرية لذيذة مع إطلالة رائعة على البحر.', 'sq': 'Restoranti Bregdetar në Aleksandri shërben ushqim deti të shijshëm me pamje të mrekullueshme të detit.'}","{'en': 'Brookies Restaurant in Alexandria serves American waffles in a comfortable and elegant atmosphere.', 'ar': 'مطعم بروكسيز في الإسكندرية يقدم سندويشات الوافل الأمريكية في أجواء مريحة وأنيقة.', 'sq': 'Brookies Restaurant në Aleksandri shërben waffle amerikane në një atmosferë komode dhe elegante.'}","{'en': 'Santorini Greek Restaurant in Alexandria serves authentic Greek cuisine in a nautical setting.', 'ar': 'مطعم سانتوريني اليوناني بالإسكندرية يقدم المأكولات اليونانية الأصيلة في أجواء بحرية.', 'sq': 'Restoranti grek Santorini në Aleksandri shërben kuzhinë autentike greke në një mjedis detar.'}","{'en': 'The Pharaonic Village in Giza displays the life of the Pharaohs through live historical exhibitions and scenes.', 'ar': 'القرية الفرعونية في الجيزة تعرض حياة الفراعنة عبر معارض ومشاهد تاريخية حية.', 'sq': 'Fshati faraonik në Giza shfaq jetën e faraonëve përmes ekspozitave dhe skenave të drejtpërdrejta historike.'}","{'en': 'The Grand Egyptian Museum in Giza houses huge Pharaonic treasures near the Giza Pyramids.', 'ar': 'المتحف المصري الكبير في الجيزة يضم كنوزًا فرعونية ضخمة بالقرب من أهرامات الجيزة.', 'sq': 'Muzeu i Madh Egjiptian në Giza strehon thesare të mëdha faraonike pranë Piramidave të Gizës.'}","{'en': 'The Step Pyramid of Djoser is the first pyramid in history.', 'ar': 'هرم زوسر المدرج هو اول هرم في التاريخ.', 'sq': 'Piramida e shkallës së Djoserit është piramida e parë në histori.'}","{'en': 'The shrine of the Prophet Aaron in Mount Aaron in Sinai is considered a holy place and an important religious visit.', 'ar': 'مقام النبي هارون بجبل هارون في سيناء، يعتبر مكانًا مقدسًا وزيارة دينية هامة.', 'sq': 'Faltorja e Profetit Aaron në malin Aaron në Sinai konsiderohet një vend i shenjtë dhe një vizitë e rëndësishme fetare.'}","{'en': 'Mount Moses in Sinai, a famous historical religious site, is considered a sacred place to receive the Ten Commandments.', 'ar': 'جبل موسى في سيناء، موقع ديني تاريخي شهير، ويعتبر مكانًا مقدسًا لتلقي الوصايا العشر.', 'sq': 'Mali i Moisiut në Sinai, një vend i famshëm fetar historik, konsiderohet një vend i shenjtë për të marrë Dhjetë Urdhërimet.'}","{'en': ""St. Catherine's Monastery, a world-class religious landmark in South Sinai that houses unique historical and spiritual treasures."", 'ar': 'دير سانت كاترين، معلم ديني عالمي بجنوب سيناء يضم كنوزًا تاريخية وروحية فريدة.', 'sq': 'Manastiri i Shën Katerinës, një pikë referimi fetare e klasit botëror në Sinain e Jugut që strehon thesare unike historike dhe shpirtërore.'}","{'en': 'Mount St. Catherine, the highest peak in Egypt, is an ideal destination for climbing, watching the sunrise, and tranquility in South Sinai.', 'ar': 'جبل سانت كاترين، أعلى قمة بمصر، وجهة مثالية للتسلق، مشاهدة الشروق، والهدوء بجنوب سيناء.', 'sq': 'Mali i Shën Katerinës, maja më e lartë në Egjipt, është një destinacion ideal për ngjitje, shikimin e lindjes së diellit dhe qetësinë në Sinain e Jugut.'}","{'en': 'Salt Lake...a charming natural destination with its pink waters and tranquil atmosphere.', 'ar': 'بحيرة الملح.. وجهة طبيعية ساحرة بمياهها الوردية وجوها الهادئ.', 'sq': 'Salt Lake...një destinacion simpatik natyror me ujërat rozë dhe atmosferën e qetë.'}","{'en': 'Eastern Galala Aqua Park includes various water games and comfortable facilities on Ain Sokhna Road.', 'ar': 'إيسترن الجلالة أكوا بارك تضم ألعاب مائية متنوعة ومرافق مريحة على طريق العين السخنة.', 'sq': 'Eastern Galala Aqua Park përfshin lojëra të ndryshme ujore dhe objekte të rehatshme në rrugën Ain Sokhna.'}","{'en': 'Saint Anthony Monastery in Ain Sokhna is distinguished by its picturesque location and unique spiritual atmosphere.', 'ar': 'دير القديس أنطونيوس في العين السخنة يتميز بموقعه الخلاب وجوّه الروحي الفريد.', 'sq': 'Manastiri i Shën Anthony në Ain Sokhna dallohet për vendndodhjen e tij piktoreske dhe atmosferën unike shpirtërore.'}","{'en': 'The sandy beaches in Ain Sokhna are characterized by turquoise waters, soft sand and stunning landscapes.', 'ar': 'الشواطئ الرملية في العين السخنة تتميز بالمياه الفيروزية والرمال الناعمة والمناظر الطبيعية الخلابة.', 'sq': 'Plazhet me rërë në Ain Sokhna karakterizohen nga ujëra bruz, rërë e butë dhe peizazhe mahnitëse.'}","{'en': 'Mount Galala is a charming natural destination in Egypt, combining adventure and stunning views of the Red Sea.', 'ar': 'جبل الجلالة وجهة طبيعية ساحرة في مصر، تجمع بين المغامرة والمناظر الخلابة على البحر الأحمر.', 'sq': 'Mali Galala është një destinacion simpatik natyror në Egjipt, duke kombinuar aventurën dhe pamjet mahnitëse të Detit të Kuq.'}","{'en': 'San Stefano...a modern destination for shopping and entertainment in Alexandria.', 'ar': 'سان ستيفانو.. وجهة عصرية للتسوق والترفيه في الإسكندرية.', 'sq': 'San Stefano...një destinacion modern për blerje dhe argëtim në Aleksandri.'}","{'en': 'The Blue Hole in Dahab is a popular diving site with crystal clear waters and stunning coral reefs.', 'ar': 'الثقب الأزرق في دهب هو موقع غطس شهير يضم مياه نقية وشعاب مرجانية مذهلة.', 'sq': 'Vrima Blu në Dahab është një vend i njohur zhytjeje me ujëra kristal të pastër dhe shkëmbinj nënujorë koralorë mahnitës.'}","{'en': 'Dolphin World Egypt offers an interactive experience with dolphins and fun water shows for all ages.', 'ar': 'دولفين وورلد مصر يقدم تجربة تفاعلية مع الدلافين وعروض مائية ممتعة لجميع الأعمار.', 'sq': 'Dolphin World Egypt ofron një përvojë interaktive me delfinët dhe shfaqjet argëtuese të ujit për të gjitha moshat.'}"
