3700,3701,3702,3703,3704,3705,3706,3707,3708,3709,3710,3711,3712,3713,3714,3715,3716,3717,3718,3719,3720,3721,3722,3723,3724,3725,3726,3727,3728,3729,3730,3731,3732,3733,3734,3735,3736,3737,3738,3739,3740,3741,3742,3743,3744,3745,3746,3747,3748,3749
78,75,75,75,77,75,77,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,77,75,77,75,77,75,77,75,77,77,75,75,77,77,77,75,75,77,75,77,77,75,77,77
"{'en': 'Budva Citidale', 'ar': 'قلعة بودفا', 'sq': 'Budva Citidale'}","{'en': 'Semolina pizza', 'ar': 'بيتزا السيمولينا', 'sq': 'Pica Semolina'}","{'en': 'Cafe Iggy', 'ar': 'كافيه إجي', 'sq': 'Kafe Iggy'}","{'en': 'Maharajah', 'ar': 'مهراجا', 'sq': 'Maharajah'}","{'en': 'Efesya Souvenir Shop', 'ar': 'Efesya التذكاري متجر', 'sq': 'Dyqan i Suvenireve Efesya'}","{'en': 'NEW BORJOMI', 'ar': 'بورجومي الجديدة', 'sq': 'NEW BORJOMI'}","{'en': 'Shopping centers of camellia', 'ar': 'مراكز التسوق في كاميليا', 'sq': 'Qendrat tregtare të Camellia'}","{'en': 'My House', 'ar': 'منزلي', 'sq': 'Në shtëpinë time'}","{'en': 'Bergi terrace', 'ar': 'تراس بيرجي', 'sq': 'Tarracë bergi'}","{'en': 'Pesvebi', 'ar': 'بِسْفِيبِي', 'sq': 'Pesvebi'}","{'en': 'Turkish Restourant “Marhaba”', 'ar': 'المطعم التركي مرحباً', 'sq': 'Restorant Turk ""Marhaba""'}","{'en': 'Old Borjomi', 'ar': 'بورجومي القديمة', 'sq': 'Borjomi i vjetër'}","{'en': '\u202aCultural Heritage Monument Firuza\u202c', 'ar': 'تمثال التراث الثقافي فيروزا', 'sq': 'Monumenti i Trashëgimisë Kulturore Firuza'}","{'en': 'Gogia Fortress', 'ar': 'قلعة جوجيا', 'sq': 'Kalaja Gogia'}","{'en': 'Romanov Palace', 'ar': 'قصر رومانوف', 'sq': 'Pallat Romanov'}","{'en': 'Petre Fortress', 'ar': 'قلعة بيتر', 'sq': 'Kalaja e Petre'}","{'en': 'Kakhisi Lake', 'ar': 'بحيرة كاخيسي', 'sq': 'Liqeni i Kakhisit'}","{'en': 'Borjomi & kharagauli national park', 'ar': 'حديقة بورجومي وخاراغاولي الوطنية', 'sq': 'Parku Kombëtar Borjomi & Kharagauli'}","{'en': 'Mtsvane Monastery', 'ar': 'دير متسفاني', 'sq': 'Manastiri mtsvane'}","{'en': 'Borjomi Sulfur Pools', 'ar': 'مسابح بورجومي الكبريتية', 'sq': 'Pishinat e Borxhomit me squfur'}","{'en': 'Borjomi horse tours', 'ar': 'جولات الخيول في بورجومي', 'sq': 'Turne me kalë Borjomi'}","{'en': 'Borjomi Museum', 'ar': 'متحف بورجومي', 'sq': 'Muzeu Borjomi'}","{'en': 'Borjomi Cable Car Station', 'ar': 'محطة تلفريك بورجومي', 'sq': 'Stacioni Cable Car Borjomi'}","{'en': 'Borjomi Mineral Water (hot spring)', 'ar': 'مياه بورجومي المعدنية (الينابيع الحارة)', 'sq': 'Uji mineral Borjomi (pranvera e nxehtë)'}","{'en': 'Borjomi Central Park', 'ar': 'بورجومي سنترال بارك', 'sq': 'Parku Qendror Borjomi'}","{'en': 'Greenwood', 'ar': 'جرينوود', 'sq': 'Dru i gjelbëruar'}","{'en': 'Hotel Aurel Coast', 'ar': 'فندق أوريل', 'sq': 'Hotel Aurel Coast'}","{'en': 'Guesthouse Green Rose', 'ar': 'بيت الضيافة جرين روز', 'sq': 'Shtëpi mysafine Green Rose'}","{'en': 'Historic Boutique Hotel Cattaro', 'ar': 'فندق بوتيك تاريخي Cattaro', 'sq': 'Hotel Boutique Historik Cattaro'}","{'en': 'Borjomi Villa Rome', 'ar': 'بورجومي فيلا روما', 'sq': 'Borjomi Villa Romë'}","{'en': 'Hotel Sara', 'ar': 'فندق سارة', 'sq': 'Hotel Sara'}","{'en': 'Hillside Guesthouse', 'ar': 'فندق هيلسايد', 'sq': 'Shtëpi për mysafirë në kodër'}","{'en': 'Rendez Vous Hotel', 'ar': 'فندق راند فو', 'sq': 'Rendez Vous Hotel'}","{'en': 'EL-MI', 'ar': 'EL-MI', 'sq': 'EL-MI'}","{'en': 'Boutique Hotel Casa del Mare - Vizura', 'ar': 'فندق بوتيك كاسا ديل ماري - فيزورا', 'sq': 'Boutique Hotel Casa Del Mare - Vizura'}","{'en': 'Fardar Hotel', 'ar': 'فندق فاردار', 'sq': 'Hotel FARDAR'}","{'en': ""Nikala's house"", 'ar': 'منزل نيكالا', 'sq': 'Shtëpia e Nikalës'}","{'en': 'Riverside borjomi', 'ar': 'ريفرسايد بورجومي', 'sq': 'Lumisede borjomi'}","{'en': 'Monte Cristo Hotel', 'ar': 'فندق مونتي كريستو', 'sq': 'Hotel Monte Cristo'}","{'en': 'Hotel Libertas', 'ar': 'فندق Libertas', 'sq': 'Librat e hotelit'}","{'en': 'Boutique Hotel Astoria', 'ar': 'فندق بوتيك أستوريا', 'sq': 'Boutique Hotel Astoria'}","{'en': 'Borjomi Underwood Hotel', 'ar': 'فندق بورجومي أندروود', 'sq': 'Hotel Borjomi Underwood'}","{'en': 'Hotel Likani Home', 'ar': 'فندق ليكاني هوم', 'sq': 'Hotel Likani në shtëpi'}","{'en': 'Palazzo Radomiri Heritage Boutique Hotel', 'ar': 'فندق Palazzo Radomiri Heritage Boutique Hotel', 'sq': 'Palazzo Radomiri Heritage Boutique Hotel'}","{'en': 'Crowne Plaza Borjomi', 'ar': 'كراون بلازا بورجومي', 'sq': 'Crowne Plaza Borjomi'}","{'en': 'Hotel Credo', 'ar': 'عقيدة الفندق', 'sq': 'Hotel kredi'}","{'en': 'Garni Hotel Tianis', 'ar': 'فندق غارني تيانيس', 'sq': 'Garni Hotel Tianis'}","{'en': 'Pesvebi Design Hotel and cellar', 'ar': 'فندق بيسفيبي ديزاين وخلية النبيذ', 'sq': 'Pesvebi Design Hotel dhe Kellar'}","{'en': 'Boutique Hotel R Palazzo', 'ar': 'فندق بوتيك R Palazzo', 'sq': 'Boutique Hotel r Palazzo'}","{'en': 'Hotel Portoin', 'ar': 'فندق بورتو ان', 'sq': 'Hotel Porto'}"
"{'en': 'A well-preserved fortress with sea views, history, and medieval charm.', 'ar': 'قلعة محفوظة جيدًا مع إطلالات على البحر والتاريخ وسحر العصور الوسطى.', 'sq': 'Një kështjellë e ruajtur mirë me pamje nga deti, histori dhe bukuri mesjetare.'}","{'en': 'Semolina Pizza in Burgumi offers delicious pizza and delicious Italian dishes in a comfortable and fast atmosphere.', 'ar': 'بيتزا السيمولينا في بورجومي يقدم بيتزا لذيذة وأطباق إيطالية شهية في جو مريح وسريع.', 'sq': 'Semolina Pizza në Burgumi ofron pica të shijshme dhe enët e shijshme italiane në një atmosferë të rehatshme dhe të shpejtë.'}","{'en': 'Cafe Iggy in Burgumi offers local and European cuisine in a comfortable and ideal atmosphere for families.', 'ar': 'مقهى إجي في بورجومي يقدم مأكولات محلية وأوروبية في أجواء مريحة ومثالية للعائلات.', 'sq': 'Kafe Iggy në Burgumi ofron kuzhinë lokale dhe evropiane në një atmosferë të rehatshme dhe ideale për familjet.'}","{'en': 'Mahraja Restaurant in Burgumi serves halal and delicious Indian cuisine in a warm and comfortable atmosphere.', 'ar': 'مطعم مهراجا في بورجومي يقدم مأكولات هندية حلال ولذيذة في أجواء دافئة ومريحة.', 'sq': 'Restoranti Mahraja në Burgumi shërben kuzhinë hallall dhe të shijshme indiane në një atmosferë të ngrohtë dhe të rehatshme.'}","{'en': 'A souvenir store offers a colorful glass and ceramic lanterns made in the heart of the old Couture.', 'ar': 'متجر للهدايا التذكارية يقدم فوانيس زجاجية ملونة وسيراميك مصنوع يدوياً في قلب كوتور القديمة.', 'sq': 'Një dyqan suveniresh ofron një gotë shumëngjyrëshe dhe fenerë qeramike të bëra në zemër të veshjes së vjetër.'}","{'en': 'New Borjomi Restaurant offers traditional Georgian cuisine in a comfortable atmosphere with a beautiful look.', 'ar': 'مطعم نيو بورجومي يقدم مأكولات جورجية تقليدية في أجواء مريحة مع إطلالة جميلة.', 'sq': 'Restoranti i ri Borjomi ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të rehatshme me një pamje të bukur.'}","{'en': 'Modern shopping center in Kotor offering diverse retail and dining options.', 'ar': 'مركز التسوق الحديث في كوتور يقدم خيارات متنوعة للبيع بالتجزئة وتناول الطعام.', 'sq': 'Qendra tregtare moderne në Kotor duke ofruar mundësi të ndryshme të shitjes me pakicë dhe ngrënie.'}","{'en': '""My House"" restaurant offers Georgian and international cuisine in a comfortable atmosphere and an excellent service in Burgumi.', 'ar': 'مطعم ""My House"" يقدم المأكولات الجورجية والعالمية في جو مريح وخدمة ممتازة في بورجومي.', 'sq': 'Restoranti ""Shtëpia ime"" ofron kuzhinë gjeorgjiane dhe ndërkombëtare në një atmosferë të rehatshme dhe një shërbim të shkëlqyeshëm në Burgumi.'}","{'en': '""Bergi Terrace"" restaurant offers local and international cuisine with a picturesque view of the Burjumi nature.', 'ar': 'مطعم ""Bergi Terrace"" يقدم المأكولات المحلية والدولية مع إطلالة خلابة على طبيعة بورجومي.', 'sq': 'Restoranti ""Bergi Terrace"" ofron kuzhinë lokale dhe ndërkombëtare me një pamje piktoreske të natyrës Burjumi.'}","{'en': '""Pesvebi"" restaurant offers traditional Georgian cuisine in a comfortable atmosphere with an excellent service in Burgumi.', 'ar': 'مطعم ""Pesvebi"" يقدم المأكولات الجورجية التقليدية في جو مريح مع خدمة ممتازة في بورجومي.', 'sq': 'Restoranti ""Pesvebi"" ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të rehatshme me një shërbim të shkëlqyeshëm në Burgumi.'}","{'en': '""Marhaba"" restaurant offers traditional Turkish cuisine in a warm atmosphere with excellent service in Borjomi.', 'ar': 'مطعم ""مرحباً"" يقدم المأكولات التركية التقليدية في جو دافئ وخدمة ممتازة في بورجومي.', 'sq': 'Restoranti ""Marhaba"" ofron gatime tradicionale turke në një atmosferë të ngrohtë me shërbim të shkëlqyer në Borxhom.'}","{'en': '""Old Borjomi"" restaurant offers traditional Georgian cuisine in a comfortable atmosphere and a distinctive location in Burgumi.', 'ar': 'مطعم ""Old Borjomi"" يقدم المأكولات الجورجية التقليدية في جو مريح وموقع متميز في بورجومي.', 'sq': 'Restoranti ""Old Borjomi"" ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të rehatshme dhe një vend të veçantë në Burgumi.'}","{'en': 'Firuza Monument is a historical cultural landmark in Borjomi, reflecting the ancient Georgian architectural heritage.', 'ar': 'تمثال فيروزا هو معلم ثقافي تاريخي في بورجومي يعكس التراث المعماري الجورجي القديم.', 'sq': 'Monumenti Firuza është një shenjë kulturore historike në Borxhom, duke pasqyruar trashëgiminë arkitekturore të vjetër gjeorgjiane.'}","{'en': 'Gogia Fortress is a historical fortress in Burgumi that provides stunning views and an important defensive history.', 'ar': 'قلعة جوجيا هي حصن تاريخي في بورجومي توفر مناظر خلابة وتاريخًا دفاعيًا مهمًا.', 'sq': 'Gogia Fortress është një kështjellë historike në Burgumi që ofron pamje mahnitëse dhe një histori të rëndësishme mbrojtëse.'}","{'en': ""Romanov's Palace in Burgumi was a Russian imperial headquarters and turned a prominent tourist landmark after the revolution."", 'ar': 'قصر رومانوف في بورجومي كان مقراً إمبراطوريًا روسيًا وتحول لمعلم سياحي بارز بعد الثورة.', 'sq': 'Pallati i Romanovit në Burgumi ishte një seli perandorake ruse dhe ktheu një pikë referimi të spikatur turistik pas revolucionit.'}","{'en': 'A historical Petre Fortress located on a hill and provides picturesque views of the surrounding area.', 'ar': 'قلعة بيتر تاريخية تقع على تل وتوفر مناظر خلابة للمنطقة المحيطة.', 'sq': 'Kalaja e Petres është historike, e vendosur në një kodër dhe ofron pamje të bukura të rajonit përreth.'}","{'en': 'Lake Kakhisi features clear water and picturesque mountainous nature, making it a calm destination for relaxation.', 'ar': 'بحيرة كاخيسي تتميز بمياه صافية وطبيعة جبلية خلابة، مما يجعلها وجهة هادئة للاسترخاء.', 'sq': 'Liqeni Kakhisi përmban ujë të pastër dhe natyrë piktoreske malore, duke e bërë atë një destinacion të qetë për relaksim.'}","{'en': 'Burgumi and Wagharaghaouli National Park is characterized by its dense forests and picturesque mountain views.', 'ar': 'حديقة بورجومي وخاراغاولي الوطنية تتميز بغاباتها الكثيفة والمناظر الجبلية الخلابة.', 'sq': 'Parku Kombëtar Burgumi dhe Wagharaghaouli karakterizohet nga pyjet e tij të dendura dhe pamjet piktoreske malore.'}","{'en': 'Mtsvane Monastery is an old historical monastery located in a picturesque mountainous area near Burgumi.', 'ar': 'دير متسفاني هو دير تاريخي قديم يقع في منطقة جبلية خلابة بالقرب من بورجومي.', 'sq': 'Manastiri Mtsvane është një manastir i vjetër historik i vendosur në një zonë piktoreske malore afër Burgumi.'}","{'en': 'Borjomi Sulfur Pleys offer a therapeutic shower experience in warm sulfur water.', 'ar': 'مسابح بورجومي الكبريتية تقدم تجربة استحمام علاجية في مياه دافئة غنية بالكبريت.', 'sq': 'Pleys Sulfur Borjomi ofrojnë një përvojë terapeutike të dushit në ujë të ngrohtë të squfurit.'}","{'en': 'Horses in Burgumi provides the experience of exploring picturesque nature through horse riding in forests and mountains.', 'ar': 'جولات الخيول في بورجومي توفر تجربة استكشاف الطبيعة الخلابة عبر ركوب الخيل في الغابات والجبال.', 'sq': 'Kuaj në Burgumi siguron përvojën e eksplorimit të natyrës piktoreske përmes hipur në kalë në pyje dhe male.'}","{'en': ""Burgumi Museum displays the city's history and culture, focusing on its use of its therapeutic mineral water."", 'ar': 'متحف بورجومي يعرض تاريخ المدينة وثقافتها مع التركيز على استخدامها لمياهها المعدنية العلاجية.', 'sq': 'Muzeu Burgumi tregon historinë dhe kulturën e qytetit, duke u përqëndruar në përdorimin e tij të ujit mineral terapeutik.'}","{'en': 'Burgumi cable car station provides panoramic flights through the picturesque landscape of the city and the surrounding areas.', 'ar': 'محطة تلفريك بورجومي توفر رحلات بانورامية عبر المناظر الطبيعية الخلابة للمدينة والمناطق المحيطة.', 'sq': 'Stacioni i Cable Car Cable siguron fluturime panoramike përmes peizazhit piktoresk të qytetit dhe zonave përreth.'}","{'en': 'Burgumi mineral water is used to treat diseases since ancient times and is a famous therapeutic destination.', 'ar': 'مياه بورجومي المعدنية تُستخدم لعلاج الأمراض منذ العصور القديمة وتعد وجهة علاجية مشهورة.', 'sq': 'Uji mineral Burgumi përdoret për të trajtuar sëmundjet që nga kohërat e lashta dhe është një destinacion i famshëm terapeutik.'}","{'en': 'Burgumi Park is a tourist destination famous for its mineral waters and its natural beauty.', 'ar': 'منتزه بورجومي هو وجهة سياحية مشهورة بمياهه المعدنية وجماله الطبيعي.', 'sq': 'Burgumi Park është një destinacion turistik i famshëm për ujërat e tij minerale dhe bukurinë e tij natyrore.'}","{'en': 'Green Wood Hotel in Burgumi offers comfortable stay with a swimming pool, sauna, restaurant, and distinguished services.', 'ar': 'فندق جرين وود في بورجومي يقدم إقامة مريحة مع مسبح، ساونا، مطعم، وخدمات مميزة.', 'sq': 'Green Wood Hotel në Burgumi ofron qëndrim të rehatshëm me një pishinë, sauna, restorant dhe shërbime të dalluara.'}","{'en': 'A modern 4-star hotel with elegant rooms, a restaurant, and concierge services.', 'ar': 'فندق حديث من 4 نجوم مع غرف أنيقة ومطعم وخدمات كونسيرج.', 'sq': 'Një hotel modern me 4 yje me dhoma elegante, një restorant dhe shërbime portier.'}","{'en': 'Green Rose guest house in Burgumi features a quiet location, comfortable rooms, and distinctive services close to tourist attractions.', 'ar': 'بيت ضيافة جرين روز في بورجومي يتميز بموقع هادئ، غرف مريحة، وخدمات مميزة قريبًا من المعالم السياحية.', 'sq': 'Shtëpia e ftuar e Green Rose në Burgumi përmban një vendndodhje të qetë, dhoma të rehatshme dhe shërbime dalluese afër tërheqjeve turistike.'}","{'en': 'A historic 18th-century boutique hotel with a unique naval theme and city wall views.', 'ar': 'فندق بوتيك تاريخي في القرن الثامن عشر مع موضوع بحري فريد ومناظر جدار المدينة.', 'sq': 'Një hotel historik i butikut të shekullit të 18-të me një temë unike detare dhe pamje të murit të qytetit.'}","{'en': 'Borjomi Villa Roma Hotel features a quiet location, comfortable rooms, and distinguished services close to tourist attractions.', 'ar': 'فندق بورجومي فيلا روما يتميز بموقع هادئ، غرف مريحة، وخدمات مميزة قريبًا من المعالم السياحية.', 'sq': 'Hoteli Borjomi Villa Roma përmban një vendndodhje të qetë, dhoma të rehatshme dhe shërbime të dalluara afër tërheqjeve turistike.'}","{'en': 'A cozy 3-star hotel with a private beach, bike rentals, and a restaurant near Kotor Bay.', 'ar': 'فندق مريح من فئة 3 نجوم مع شاطئ خاص ، وتأجير الدراجات ، ومطعم بالقرب من خليج كوتور.', 'sq': 'Një hotel komod me 3 yje me një plazh privat, qiratë me biçikletë dhe një restorant afër Kotor Bay.'}","{'en': 'The Hillside Hotel is located in Borjomi, characterized by comfortable rooms, joint facilities, and quiet location.', 'ar': 'فندق هيلسايد يقع في بورجومي، يتميز بالغرف المريحة، المرافق المشتركة، والموقع الهادئ.', 'sq': 'Hoteli Hillside ndodhet në Borjomi, i karakterizuar nga dhoma të rehatshme, lehtësira të përbashkëta dhe vendndodhje e qetë.'}","{'en': 'A cozy hotel in Kotor Old Town, offering Adriatic seafood, historic views, and a prime location.', 'ar': 'فندق مريح في مدينة كوتور القديمة ، ويقدم المأكولات البحرية الأدرياتيكية ، والمناظر التاريخية ، وموقع رئيسي.', 'sq': 'Një hotel komod në Kotor Old Town, duke ofruar ushqime deti Adriatik, pamje historike dhe një vendndodhje kryesore.'}","{'en': 'EL-Mi Hotel in Borjomi provides comfortable accommodation near tourist attractions with excellent services.', 'ar': 'فندق EL-MI في بورجومي يوفر إقامة مريحة بالقرب من المعالم السياحية مع خدمات متميزة.', 'sq': 'Hoteli El-Mi në Borjomi ofron strehim të rehatshëm pranë tërheqjeve turistike me shërbime të shkëlqyera.'}","{'en': 'A boutique 4-star hotel with a spa, sauna, and sea-view rooms, offering a tranquil stay near Kotor.', 'ar': 'فندق بوتيك من 4 نجوم به منتجع صحي وساونا ومسرحيات البحر ، ويقدم إقامة هادئة بالقرب من كوتور.', 'sq': 'Një hotel me 4 yje butik me një banjë, sauna dhe dhoma me pamje nga deti, duke ofruar një qëndrim të qetë afër Kotor.'}","{'en': ""A refined hotel in Kotor's Old Town, blending historic charm with modern comfort and wellness facilities."", 'ar': 'فندق مريح في بلدة Kotor القديمة ، يمتزج سحرًا تاريخيًا مع مرافق الراحة والعافية الحديثة.', 'sq': 'Një hotel i rafinuar në qytetin e vjetër të Kotor, duke përzier sharmin historik me lehtësira moderne të rehatisë dhe shëndetit.'}","{'en': ""Nikala's House in Borjomi provides comfortable accommodation near natural tourist attractions."", 'ar': ""فندق Nikala's House في بورجومي يوفر إقامة مريحة بالقرب من المعالم السياحية الطبيعية."", 'sq': 'Shtëpia e Nikalës në Borjomi siguron strehim të rehatshëm pranë tërheqjeve natyrore turistike.'}","{'en': 'Riverside Borjomi Hotel is located next to the river in Borgumi, and offers comfortable rooms and excellent services.', 'ar': 'فندق Riverside Borjomi يقع بجانب النهر في بورجومي، ويقدم غرفًا مريحة وخدمات متميزة.', 'sq': 'Hoteli Riverside Borjomi ndodhet pranë lumit në Borgumi, dhe ofron dhoma të rehatshme dhe shërbime të shkëlqyera.'}","{'en': 'A beautifully restored hotel with historical charm and modern amenities, close to Kotor Marina.', 'ar': 'فندق تم ترميمه بشكل جميل مع سحر تاريخي ووسائل الراحة الحديثة ، بالقرب من Kotor Marina.', 'sq': 'Një hotel i rivendosur bukur me bukuri historike dhe pajisje moderne, afër Kotor Marina.'}","{'en': ""A charming 18th-century stone house with a private beach, pool, and sea views, located 4 km from Kotor's Old Town."", 'ar': 'منزل حجري ساحر في القرن الثامن عشر مع شاطئ خاص وحمام سباحة وإطلالات على البحر ، يقع على بعد 4 كم من مدينة كوتور القديمة.', 'sq': 'Një shtëpi simpatike prej guri të shekullit të 18-të me një plazh privat, pishinë dhe pamje të detit, e vendosur 4 km nga qyteti i vjetër i Kotor.'}","{'en': 'A luxurious 4-star hotel in a 13th-century UNESCO heritage palace, blending ancient and modern designs.', 'ar': 'فندق فاخر من 4 نجوم في قصر التراث اليونسكو في القرن الثالث عشر ، يمتزج التصاميم القديمة والحديثة.', 'sq': 'Një hotel luksoz me 4 yje në një pallat të trashëgimisë së UNESCO-s të shekullit të 13-të, duke përzier modelet e lashta dhe moderne.'}","{'en': 'Borjomi Underwood Hotel is located in Borjomi near Borjomi Central Park and provides comfortable services.', 'ar': 'فندق Borjomi Underwood يقع في بورجومي بالقرب من منتزه بورجومي المركزي ويقدم خدمات مريحة.', 'sq': 'Borjomi Underwood Hotel ndodhet në Borjomi afër Borjomi Central Park dhe ofron shërbime të rehatshme.'}","{'en': 'Likani Home Hotel is located in Borjomi, Georgia, and offers comfortable accommodation with a garden, terrace and free Wi -Fi.', 'ar': 'يقع فندق Likani Home في بورجومي، جورجيا، ويوفر إقامة مريحة مع حديقة وتراس وخدمة الواي فاي المجانية.', 'sq': 'Hoteli Likani Home ndodhet në Borjomi, Xhorxhia, dhe ofron strehim të rehatshëm me një kopsht, tarracë dhe wi -fi falas.'}","{'en': 'Charming boutique hotel in a restored 18th-century Baroque palace, offering a peaceful and luxurious stay.', 'ar': 'فندق بوتيك ساحر في قصر باروك في القرن الثامن عشر ، يقدم إقامة سلمية وفاخرة.', 'sq': 'Hotel simpatik Boutique në një pallat barok të rivendosur të shekullit të 18-të, duke ofruar një qëndrim të qetë dhe luksoz.'}","{'en': 'The Crown Plaza Borjomi Hotel is located near Borjomi Park and the Water Fires.', 'ar': 'فندق كراون بلازا بورجومي يتميز بموقعه بالقرب من منتزه بورجومي ومنابع المياه المعدنية.', 'sq': 'Hoteli Crown Plaza Borjomi ndodhet afër Parkut Borjomi dhe zjarreve të ujit.'}","{'en': 'Comfortable hotel with modern amenities, offering a relaxing stay near Kotor’s beaches and attractions.', 'ar': 'فندق مريح مع وسائل الراحة الحديثة ، ويوفر إقامة مريحة بالقرب من شواطئ Kotor ومناطق الجذب.', 'sq': 'Hotel i rehatshëm me pajisje moderne, duke ofruar një qëndrim relaksues pranë plazheve dhe tërheqjeve të Kotor.'}","{'en': ""Cozy serviced apartments near Kotor's historic center with modern amenities and great views."", 'ar': 'شقق مريحة مخدومة بالقرب من مركز كوتور التاريخي مع وسائل الراحة الحديثة والمناظر الرائعة.', 'sq': 'Apartamente me shërbime komode pranë Qendrës Historike të Kotor me pajisje moderne dhe pamje të shkëlqyera.'}","{'en': 'Pesvebi Design Hotel and Cellar in Burgumi features a modern design and luxury facilities in nature.', 'ar': 'فندق Pesvebi Design Hotel and Cellar في بورجومي يتميز بتصميم عصري ومرافق فاخرة وسط الطبيعة.', 'sq': 'Pesvebi Design Hotel dhe Bodrum në Burgumi përmban një dizajn modern dhe lehtësira luksoze në natyrë.'}","{'en': ""A boutique hotel offering modern rooms, a pool, and great amenities near Kotor's attractions."", 'ar': 'فندق بوتيك يقدم غرفًا حديثة وحمام سباحة ووسائل راحة رائعة بالقرب من مناطق الجذب في Kotor.', 'sq': 'Një hotel butik që ofron dhoma moderne, një pishinë dhe pajisje të mëdha pranë tërheqjeve të Kotor.'}","{'en': 'Modern hotel with comfortable rooms, offering bike rentals and a central location for exploring Kotor.', 'ar': 'فندق حديث مع غرف مريحة ، ويقدم تأجير الدراجات وموقع مركزي لاستكشاف Kotor.', 'sq': 'Hotel modern me dhoma të rehatshme, duke ofruar qira biçikletë dhe një vendndodhje qendrore për të eksploruar kotor.'}"
