2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,11,8,11,11,8,11,8,8,8,8,11,8,11,8,11,8,11,8,8,8,8,8,8,8,8,8,11,11,11,11
"{'en': 'Millennium Al Masar Hotel', 'ar': 'فندق ميلينيوم المسار', 'sq': 'Hotel Millennium Al Masar'}","{'en': 'blue breeze hotel', 'ar': 'فندق النسيم الأزرق', 'sq': 'hotel ""Flladi Era""'}","{'en': 'Park Inn by Radisson Jeddah Madinah Road', 'ar': 'بارك إن باي راديسون جدة طريق المدينة', 'sq': 'Park Inn nga Radisson Jeddah Madinah Road'}","{'en': 'Meez restaurant', 'ar': 'مطعم ميز', 'sq': 'Restorant Meez'}","{'en': 'Blue Ocean Restaurant', 'ar': 'مطعم Ocean Blue', 'sq': 'Restorant i Oqeanit Blu'}","{'en': 'Al-Wazzan Restaurant', 'ar': 'مطعم الوزان', 'sq': 'Restorant Al-Wazzan'}","{'en': 'Toki Restaurant', 'ar': 'مطعم توكي', 'sq': 'Restorant Toki'}","{'en': 'Zmarak Al Bukhari Restaurant', 'ar': 'مطعم زمارك البخاري', 'sq': 'Restorant Zmarak Al Bukhari'}","{'en': 'MyMakan Restaurant', 'ar': 'مطعم ماي ماكان', 'sq': 'Restoranti MyMakan'}","{'en': 'Suramyun Restaurant', 'ar': 'مطعم سوراميون', 'sq': 'Restorant Suramyun'}","{'en': 'Nawa Patio Restaurant', 'ar': 'مطعم نوا باتيو', 'sq': 'Restorant Nawa Patio'}","{'en': 'Sushiah Restaurant', 'ar': 'مطعم سوشيا', 'sq': 'Restorant Sushiah'}","{'en': 'Baker & Spice Restaurant', 'ar': 'مطعم بيكر آند سبايس', 'sq': 'Restorant Baker & Spice'}","{'en': 'Kuuru Restaurant', 'ar': 'مطعم كورو', 'sq': 'Restorant Kuuru'}","{'en': 'Goodies Selections Restaurant', 'ar': 'مطعم تشكيلة الطيبات', 'sq': 'Restorant Zgjedhjet e ëmbëlsirave'}","{'en': 'Daily Edition Restaurant', 'ar': 'مطعم ديلي إديشن', 'sq': 'Edicioni Ditor Restorant'}","{'en': 'Cafe Laperouse', 'ar': 'مقهى لابيروس', 'sq': 'Kafe Laperuz'}","{'en': 'The Calle Restaurant', 'ar': 'مطعم لا كالي', 'sq': 'Restoranti La Calle'}","{'en': 'Swiss Butter - Le Mall', 'ar': 'زبدة سويسرية - لو مول', 'sq': 'Gjalpë Zviceran - Le Mall'}","{'en': 'ATHR Gallery', 'ar': 'غاليري أثر', 'sq': 'Galeria ATHR'}","{'en': 'Zaatar w Zeit', 'ar': 'زعتر وزيت', 'sq': 'Zaatar w Zeit'}","{'en': 'Hayy Jameel', 'ar': 'حي جميل', 'sq': 'Hayy Jameel'}","{'en': 'Krush Burger Dubai (Downtown)', 'ar': 'كراش برجر دبي ( داون تاون )', 'sq': 'Krush Burger Dubai (Qendër)'}","{'en': 'Cozy Cabana Cafe-Oud Metha', 'ar': 'كوزي كابانا كافيه - عود ميثاء', 'sq': 'Kafe Cozy Cabana - Oud Metha'}","{'en': 'Jaffali Mosque', 'ar': 'مسجد الجفالي', 'sq': 'Xhamia e Jafalisë'}","{'en': 'Al Falak Cafe & Restaurant', 'ar': 'مقهى ومطعم الفلك', 'sq': 'Kafeneja dhe Restoranti Al Falak'}","{'en': 'Al Shallal Theme Park', 'ar': 'منتزه الشلال الترفيهي', 'sq': 'Parku Tematik Al Shallal'}","{'en': 'Makkah Gate', 'ar': 'بوابة مكة', 'sq': 'Porta e Mekës'}","{'en': 'Jeddah Waterfront Park', 'ar': 'منتزه واجهة جدة البحرية', 'sq': 'Parku Bregdetar i Xhedës'}","{'en': 'Al Taybat International City Museum of Science and Information', 'ar': 'متحف مدينة الطيبات العالمية للعلوم والمعلومات', 'sq': 'Muzeu i Shkencës dhe Informacionit të Qytetit Ndërkombëtar Al Taybat'}","{'en': 'The Locale', 'ar': 'ذا لوكال', 'sq': 'The Locale'}","{'en': 'Al Rahmah Mosque', 'ar': 'مسجد الرحمة', 'sq': 'Xhamia Al-Rahmah'}","{'en': 'Ayoush Restaurant And Cafe', 'ar': 'مطعم ومقهى عيوش', 'sq': 'Restorant dhe Kafe Ayoush'}","{'en': 'Fakieh Aquarium', 'ar': 'أكواريوم فقيه', 'sq': 'Akuariumi Fakieh'}","{'en': '24th St. World Street Food Dubai', 'ar': 'شارع 24 للأطعمة العالمية دبي', 'sq': '24th St. World Street Food Dubai'}","{'en': ""King Fahad's Fountain"", 'ar': 'نافورة الملك فهد', 'sq': 'Shadërvani i Mbretit Fahad'}","{'en': 'Beefbar Dubai', 'ar': 'بيف بار دبي', 'sq': 'Beefbar Dubai'}","{'en': 'Tariq Abdulhakim Center', 'ar': 'مركز طارق عبد الحكيم', 'sq': 'Qendra Tariq Abdulhakim'}","{'en': 'teamLab Borderless Jeddah', 'ar': 'متحف تيم لاب بلا حدود', 'sq': 'teamLab Borderless Xhide.'}","{'en': 'Al-Matbouli House Museum', 'ar': 'متحف بيت المتبولي', 'sq': 'Muzeu i Shtëpisë Al-Matbouli'}","{'en': 'Zawiya 97', 'ar': 'زاوية 97', 'sq': 'Zawija 97'}","{'en': ""Al-Shafi'i Mosque"", 'ar': 'مسجد الشافعي', 'sq': ""Xhamia Al-Shafi'i""}","{'en': 'Al Sharbatly House', 'ar': 'بيت الشربتلي', 'sq': 'Al Sharbatly House'}","{'en': 'Baeshen House Museum', 'ar': 'متحف بيت باعشن', 'sq': 'Muzeu i Shtëpisë Baeshen'}","{'en': 'Jeddah Old Town', 'ar': 'جدة البلد', 'sq': 'Xhide Al-Balad'}","{'en': 'Nassif House Museum', 'ar': 'متحف بيت نصيف', 'sq': 'Muzeu i Shtëpisë Nassif'}","{'en': 'Mama Zonia', 'ar': 'ماما زونيا', 'sq': 'MAMA ZONIA'}","{'en': 'Black Tap Craft Burgers & Shakes', 'ar': 'بلاك تاب كرافت برجرز آند شيكس', 'sq': 'Black Tap Craft Burgers & Shakes'}","{'en': 'Nikki Beach Dubai (Beach Club & Restaurant)', 'ar': 'نيكي بيتش دبي (نادي شاطئي ومطعم)', 'sq': 'Nikki Beach Dubai (Beach Club & Restaurant)'}","{'en': 'Al Fareej Restaurant', 'ar': 'مطعم الفريج', 'sq': 'Restorant Al Fareej'}"
"{'en': 'A 5-star hotel in Jeddah offering modern amenities and easy access to key attractions.', 'ar': 'فندق 5 نجوم في جدة يقدم وسائل راحة حديثة وسهولة الوصول إلى المعالم السياحية الرئيسية.', 'sq': 'Një hotel me 5 yje në Xhide që ofron lehtësira moderne dhe akses të lehtë në atraksionet kryesore.'}","{'en': ""Comfortable accommodations in Al Hamra, close to Jeddah's main attractions."", 'ar': 'إقامة مريحة في الحمراء، بالقرب من مناطق الجذب الرئيسية في جدة.', 'sq': 'Akomodime të rehatshme në Al Hamra, afër atraksioneve kryesore të Xhedës.'}","{'en': ""Modern hotel near Jeddah's airport offering diverse dining, wellness facilities, and easy access to key attractions."", 'ar': 'فندق حديث بالقرب من مطار جدة يوفر لتناول الطعام المتنوعة ، ومرافق العافية ، وسهولة الوصول إلى مناطق الجذب الرئيسية.', 'sq': 'Hoteli modern pranë aeroportit të Jeddah -ut që ofron ngrënie të larmishme, lehtësira të shëndetit dhe qasje të lehtë në tërheqjet kryesore.'}","{'en': 'Meez Restaurant in Jeddah offers a fusion of traditional Middle Eastern flavors with modern culinary innovations in a vibrant market-inspired setting.', 'ar': 'يقدم مطعم Meez في Jeddah مزيجًا من نكهات الشرق الأوسط التقليدي مع ابتكارات الطهي الحديثة في بيئة مستوحاة من السوق.', 'sq': 'Restoranti Meez në Jeddah ofron një bashkim të aromave tradicionale të Lindjes së Mesme me risi moderne të kuzhinës në një mjedis të gjallë të frymëzuar nga tregu.'}","{'en': 'Blue Ocean Restaurant offers a Miami Beach-inspired dining experience in Jeddah, featuring diverse cuisine and stunning Red Sea views.', 'ar': 'يقدم مطعم Blue Ocean تجربة تناول طعام مستوحاة من ميامي على الشاطئ في جدة ، ويتميز بمطبخ متنوع وإطلالات على البحر الأحمر المذهل.', 'sq': 'Restoranti i Oqeanit Blu ofron një përvojë ngrënie të frymëzuar nga Miami Beach në Jeddah, duke shfaqur kuzhinë të larmishme dhe pamje mahnitëse të Detit të Kuq.'}","{'en': 'Al-Wazzan Restaurant in Jeddah offers authentic Lebanese cuisine in a welcoming setting, featuring dishes like shawarma, mixed grills, and a variety of traditional appetizers.', 'ar': 'يقدم مطعم الوزان في Jeddah المأكولات اللبنانية الأصيلة في بيئة ترحيبية ، والتي تضم أطباق مثل Shawarma ، وشوايات مختلطة ، ومجموعة متنوعة من المقبلات التقليدية.', 'sq': 'Restoranti Al-Wazzan në Jeddah ofron kuzhinë autentike libaneze në një ambient mikpritës, duke shfaqur enët si Shawarma, Grills të përziera dhe një shumëllojshmëri të oreksit tradicional.'}","{'en': 'Toki Restaurant offers a sophisticated fusion of traditional and modern Chinese cuisine in an elegant Shanghai-inspired setting.', 'ar': 'يقدم مطعم توكي مزيجًا متطورًا من المأكولات الصينية التقليدية والعصرية في أجواء أنيقة مستوحاة من شنغهاي.', 'sq': 'Restoranti Toki ofron një shkrirje të sofistikuar të kuzhinës tradicionale dhe moderne kineze në një ambient elegant të frymëzuar nga Shangai.'}","{'en': 'Zmarak Al Bukhari Restaurant offers authentic Bukhari cuisine in a welcoming setting, featuring signature rice and grilled meat dishes.', 'ar': 'يقدم مطعم Zmarak al Bukhari مأكولات Bukhari الأصلية في بيئة ترحيبية ، والتي تتميز بالأرز المميز وأطباق اللحوم المشوية.', 'sq': 'Restoranti Zmarak Al Bukhari ofron kuzhinë autentike Bukhari në një ambient mikpritës, duke shfaqur orizin e nënshkrimit dhe enët e mishit të pjekur në skarë.'}","{'en': 'MyMakan brings the authentic flavors of Malaysia to Jeddah, offering a diverse menu that celebrates traditional Malaysian cuisine.', 'ar': 'يجلب Mymakan النكهات الأصلية لماليزيا إلى جدة ، مما يوفر قائمة متنوعة تحتفل بالمأكولات الماليزية التقليدية.', 'sq': 'MyMakan sjell shijet autentike të Malajzisë në Jeddah, duke ofruar një menu të larmishme që feston kuzhinën tradicionale të Malajzisë.'}","{'en': 'Suramyun offers authentic Korean handmade noodles and dumplings in a relaxed, open-kitchen setting.', 'ar': 'يقدم Suramyun المعكرونة الكورية المصنوعة يدويًا وزلابية في بيئة مريحة ومفتوحة.', 'sq': 'Suramyun ofron petë autentike të bëra me dorë Koreane dhe dumplings në një mjedis të qetë, të hapur.'}","{'en': 'Nawa Patio offers a unique dining experience in Jeddah, blending organic international fusion cuisine with a commitment to sustainability and holistic wellness.', 'ar': 'يقدم ناوا باتيو تجربة طعام فريدة في جدة، حيث يمزج المطبخ العالمي العضوي مع الالتزام بالاستدامة والعافية الشاملة.', 'sq': 'Nawa Patio ofron një eksperiencë unike ngrënieje në Xhide, duke kombinuar kuzhinën organike ndërkombëtare fusion me një angazhim ndaj qëndrueshmërisë dhe mirëqenies holistike.'}","{'en': 'Sushiah offers a unique Japanese fusion dining experience in Jeddah, blending traditional flavors with modern culinary artistry.', 'ar': 'يقدم سوشيّه تجربة فريدة لتناول الطعام الياباني المدمج في جدة، حيث يمزج النكهات التقليدية مع فن الطهي الحديث.', 'sq': 'Sushiah ofron një eksperiencë unike të shkrirjes japoneze të kuzhinës në Xhide, duke kombinuar shijet tradicionale me artin modern kulinar.'}","{'en': 'Baker & Spice offers organic, fresh, and homemade Mediterranean cuisine in a cozy setting.', 'ar': 'يقدم Baker & Spice مأكولات البحر المتوسط \u200b\u200bالعضوي والطازج والمنزلية في مكان مريح.', 'sq': 'Baker & Spice ofron kuzhinë mesdhetare organike, të freskëta dhe shtëpiake në një mjedis komod.'}","{'en': 'Kuuru offers a unique Nikkei dining experience, blending Japanese precision with Peruvian flavors in a sophisticated setting.', 'ar': 'يقدم كورو تجربة فريدة لتناول الطعام النيكkei، حيث يمزج الدقة اليابانية مع النكهات البيروفية في أجواء راقية.', 'sq': 'Kuuru ofron një eksperiencë unike të kuzhinës Nikkei, duke kombinuar saktësinë japoneze me shijet peruane në një ambient të sofistikuar.'}","{'en': 'Goodies Selections offers authentic Lebanese cuisine and gourmet products in a sophisticated setting.', 'ar': 'تقدم Goodies Selections مأكولات لبنانية أصيلة ومنتجات ذواقة في أجواء راقية.', 'sq': 'Goodies Selections ofron kuzhinë autentike libaneze dhe produkte gourmet në një ambient të sofistikuar.'}","{'en': ""Daily Edition is a modern café in Jeddah's Al-Rawdah district, offering a fusion of international cuisines in a cozy and inviting atmosphere."", 'ar': 'ديلي إديشن هو مقهى عصري في حي الروضة بجدة، يقدم مزيجًا من المأكولات العالمية في أجواء مريحة وجذابة.', 'sq': 'Daily Edition është një kafene moderne në lagjen Al-Rawdah të Xhedës, që ofron një shkrirje të kuzhinave ndërkombëtare në një atmosferë të ngrohtë dhe mikpritëse.'}","{'en': 'Café Lapérouse Jeddah offers an elegant French dining experience with classic cuisine and a sophisticated ambiance.', 'ar': 'يقدم مقهى لابيروس جدة تجربة طعام فرنسية أنيقة مع مأكولات كلاسيكية وأجواء راقية.', 'sq': 'Café Lapérouse Jeddah ofron një eksperiencë elegante franceze të ngrënies me kuzhinë klasike dhe ambient të sofistikuar.'}","{'en': 'La Calle is a modern eatery in Jeddah offering a fusion of international flavors in a cozy, sunlit setting.', 'ar': 'لا كالي مطعم عصري في جدة يقدم مزيجًا من النكهات العالمية في أجواء مريحة ومضاءة بنور الشمس.', 'sq': 'La Calle është një restorant modern në Xhide që ofron një shkrirje të shijeve ndërkombëtare në një ambient të ngrohtë dhe të ndriçuar nga dielli.'}","{'en': ""Swiss Butter is a cozy steakhouse in Jeddah's Le Mall, renowned for its signature butter-based dishes and inviting ambiance."", 'ar': 'سويس بتر هو مطعم ستيك مريح في لو مول بجدة، يشتهر بأطباقه المميزة القائمة على الزبدة وأجوائه الدافئة.', 'sq': 'Swiss Butter është një restorant i ngrohtë biftekësh në Le Mall të Xhedës, i njohur për gatimet e tij të veçanta me bazë gjalpi dhe ambientin mikpritës.'}","{'en': 'ATHR Gallery in Jeddah showcases contemporary art, featuring regional artists and innovative exhibitions.', 'ar': 'يعرض غاليري آثر في جدة الفن المعاصر، ويضم فنانين إقليميين ومعارض مبتكرة.', 'sq': 'Galeria ATHR në Xhide ekspozon art bashkëkohor, duke paraqitur artistë rajonalë dhe ekspozita inovative.'}","{'en': 'A modern Lebanese restaurant serving manakish, sandwiches, and salads with a contemporary twist and a relaxed atmosphere.', 'ar': '""مطعم لبناني حديث يقدم المناقيش والسندويشات والسلطات بلمسة عصرية وأجواء مريحة.""', 'sq': 'Një restorant modern libanez që shërben al -Manaqish, sanduiçe, sallata me një prekje moderne dhe një atmosferë të rehatshme.'}","{'en': 'Hayy Jameel is a dynamic arts hub in Jeddah, featuring exhibitions, studios, a cinema, and cultural events.', 'ar': 'حي جميل هو مركز فني حيوي في جدة، يضم معارض واستوديوهات وسينما وفعاليات ثقافية.', 'sq': 'Hayy Jameel është një qendër dinamike arti në Xhide, që përmban ekspozita, studio, një kinema dhe ngjarje kulturore.'}","{'en': 'Krush Burger Restaurant in central Dubai offers a small fresh burger in a modern atmosphere, with distinctive meat and chicken options.', 'ar': 'مطعم كرش برجر في وسط دبي يقدم برجر صغير طازج بأجواء عصرية، مع خيارات لحم ودجاج مميزة.', 'sq': 'Restoranti Krush Burger në Central Dubai ofron një Burger të vogël të freskët në një atmosferë moderne, me mish të veçantë mishi dhe pule.'}","{'en': 'A cozy cafe in Oud Metha offering drinks, desserts, and shisha in a calm and distinctive atmosphere.', 'ar': 'مقهى مريح في عود ميثاء يقدم المشروبات والحلويات والشيشة في أجواء هادئة ومميزة.', 'sq': 'Një kafene e rehatshme në Oud Metha që ofron pije, ëmbëlsira dhe shisha në një ambient të qetë dhe të veçantë.'}","{'en': 'Jaffali Mosque is a modern architectural gem in Jeddah, featuring 20 domes, a three-tiered minaret, and a serene lakeside setting.', 'ar': 'يُعد مسجد الجفالي تحفة معمارية حديثة في جدة، ويتميز بـ 20 قبة ومئذنة ثلاثية المستويات وموقع هادئ على ضفاف البحيرة.', 'sq': 'Xhamia Jaffali është një xhevahir modern arkitektonik në Xhide, që përmban 20 kupola, një minare trekatëshe dhe një ambient të qetë buzë liqenit.'}","{'en': 'Al Falak Restaurant and Cafe in Business Bay offers Asian and international cuisine with a premium shisha experience in a distinctive atmosphere.', 'ar': '""يقدم مطعم ومقهى الفلك في الخليج التجاري مأكولات آسيوية وعالمية وتجربة شيشة فاخرة في أجواء فريدة.""', 'sq': 'Restorant dhe kafene Al Falak në Business Bay ofron kuzhinë aziatike dhe ndërkombëtare me një përvojë shisha të nivelit të lartë në një atmosferë të veçantë.'}","{'en': 'Al Shallal Theme Park combines thrilling rides, diverse entertainment options, and unique themed areas, making it a must-visit destination for families and thrill-seekers in Jeddah.', 'ar': 'تجمع حديقة الشلال الترفيهية بين الألعاب المثيرة وخيارات الترفيه المتنوعة والمناطق ذات الطابع الفريد، مما يجعلها وجهة لا بد من زيارتها للعائلات والباحثين عن الإثارة في جدة.', 'sq': 'Parku Tematik Al Shallal kombinon udhëtime emocionuese, opsione të ndryshme argëtimi dhe zona unike tematike, duke e bërë atë një destinacion që duhet vizituar për familjet dhe adhuruesit e emocioneve në Xhide.'}","{'en': ""Makkah Gate is a historic 16th-century archway in Jeddah, marking the entrance to Makkah and serving as a testament to the city's rich history as a gateway for pilgrims."", 'ar': 'بوابة مكة هي قوس تاريخي يعود للقرن السادس عشر في جدة، تحدد مدخل مكة وتعد شاهداً على تاريخ المدينة الغني كمدخل للحجاج.', 'sq': 'Makkah Gate është një hark historik i shekullit të 16-të në Jeddah, duke shënuar hyrjen në Mekë dhe duke shërbyer si një dëshmi për historinë e pasur të qytetit si një portë për pelegrinët.'}","{'en': 'Jeddah Waterfront Park offers green spaces, art, play areas, and dining with stunning sea views.', 'ar': 'يوفر منتزه واجهة جدة البحرية مساحات خضراء وفنون ومناطق لعب وتناول الطعام مع إطلالات خلابة على البحر.', 'sq': 'Parku Bregdetar i Xhides ofron hapësira të gjelbra, art, zona lojërash dhe restorante me pamje mahnitëse nga deti.'}","{'en': 'Al Tayebat Museum in Jeddah showcases Saudi heritage and Islamic culture with over 60,000 artifacts.', 'ar': 'يعرض متحف الطيبات في جدة التراث السعودي والثقافة الإسلامية بأكثر من 60,000 قطعة أثرية.', 'sq': 'Muzeu Al Tayebat në Xhide paraqet trashëgiminë saudite dhe kulturën islame me mbi 60,000 artefakte.'}","{'en': 'The Local Restaurant offers international dishes with local touches in a stylish and comfortable atmosphere to suit all tastes.', 'ar': '""مطعم ذا لوكال يقدم أطباقًا عالمية بلمسات محلية في أجواء أنيقة ومريحة تناسب جميع الأذواق.""', 'sq': 'Restoranti ""The Local"" ofron gatime ndërkombëtare me një prekje lokale në një ambient elegant dhe komod që i përshtatet të gjitha shijeve.'}","{'en': 'Its unique design and serene location make it a must-visit destination for both worship and tourism.', 'ar': 'تصميمه الفريد وموقعه الهادئ يجعلان منه وجهة لا بد من زيارتها للعبادة والسياحة على حد سواء.', 'sq': 'Dizajni i tij unik dhe vendndodhja e qetë e bëjnë atë një destinacion që duhet vizituar si për adhurim ashtu edhe për turizëm.'}","{'en': 'Ayoush Restaurant offers authentic Moroccan cuisine in a distinctive oriental atmosphere with indoor and outdoor seating and excellent service.', 'ar': 'مطعم عيوش يقدم المأكولات المغربية الأصيلة في أجواء شرقية مميزة مع جلسات داخلية وخارجية وخدمة رائعة.', 'sq': 'Restorant Aioush ofron ushqime autentike marokene në një atmosferë të veçantë orientale me ambiente të brendshme dhe të jashtme dhe shërbim të shkëlqyer.'}","{'en': 'Fakieh Aquarium offers an immersive experience into marine life, featuring diverse species and interactive exhibits, making it a must-visit destination for families and marine enthusiasts in Jeddah.', 'ar': 'يوفر أكواريوم فقيه تجربة غامرة في الحياة البحرية ، ويتميز بأنواع متنوعة ومعارض تفاعلية ، مما يجعلها وجهة لا بد من زيارتها للعائلات وعشاق البحرية في جدة.', 'sq': 'Fakieh Aquarium ofron një përvojë gjithëpërfshirëse në jetën detare, duke shfaqur specie të ndryshme dhe ekspozita interaktive, duke e bërë atë një destinacion të domosdoshëm për familjet dhe entuziastët detarë në Jeddah.'}","{'en': 'A restaurant serving street food from various international cuisines in a modern setting.', 'ar': 'مطعم يقدم أكلات الشارع من مختلف المطابخ العالمية في أجواء عصرية.', 'sq': 'Restorant që ofron ushqime të rrugës nga kuzhina të ndryshme botërore në një ambient modern.'}","{'en': ""King Fahd's Fountain is the world's tallest fountain in Jeddah, offering stunning water displays at night."", 'ar': 'نافورة الملك فهد هي أطول نافورة في العالم تقع في جدة، وتقدم عروض مائية مذهلة في الليل.', 'sq': 'Shadërvani i Mbretit Fahd është shatërvani më i lartë në botë në Xhide, duke ofruar shfaqje mahnitëse uji natën.'}","{'en': 'A luxurious restaurant serving the finest meats with distinctive recipes, in a sophisticated ambiance and a unique culinary experience.', 'ar': 'مطعم فاخر يقدم أجود أنواع اللحوم بوصفات مميزة، مع أجواء راقية وتجربة طهي فريدة.', 'sq': 'Një restorant luksoz që ofron mishin më të mirë me receta të veçanta, me një atmosferë të rafinuar dhe një përvojë unike gatimi.'}","{'en': ""A cultural center in Jeddah's Al-Balad district honoring composer Tariq Abdulhakim and Saudi musical heritage."", 'ar': 'مركز ثقافي في حي البلد بجدة يكرم الموسيقار طارق عبد الحكيم والتراث الموسيقي السعودي.', 'sq': 'Një qendër kulturore në lagjen Al-Balad të Xhedas që nderon kompozitorin Tariq Abdulhakim dhe trashëgiminë muzikore saudite.'}","{'en': ""An expansive digital art museum in Jeddah's Al-Balad, offering immersive and interactive experiences."", 'ar': 'متحف فني رقمي واسع النطاق في منطقة البلد بجدة، يقدم تجارب غامرة وتفاعلية.', 'sq': 'Një muze i gjerë i artit dixhital në Al-Balad të Xhedës, që ofron përvoja gjithëpërfshirëse dhe interaktive.'}","{'en': ""A 400-year-old merchant's home showcasing traditional Hijazi architecture and artifacts."", 'ar': 'بيت تاجر عمره 400 عام يعرض العمارة الحجازية التقليدية والتحف.', 'sq': 'Një shtëpi tregtari 400-vjeçare që shfaq arkitekturën dhe artefaktet tradicionale Hijazi.'}","{'en': 'A cultural hub in Al-Balad, Jeddah, blending traditional crafts with contemporary art.', 'ar': 'مركز ثقافي في البلد، جدة، يمزج بين الحرف التقليدية والفن المعاصر.', 'sq': 'Një qendër kulturore në Al-Balad, Xhide, që kombinon artizanatin tradicional me artin bashkëkohor.'}","{'en': ""Jeddah's oldest mosque, exemplifying early Islamic architecture with a 900-year-old minaret."", 'ar': 'أقدم مساجد جدة، تجسد فن العمارة الإسلامية المبكرة بمئذنة عمرها 900 عام.', 'sq': 'Xhamia më e vjetër e Xhedës, që mishëron arkitekturën e hershme islame me një minare 900-vjeçare.'}","{'en': 'A historic 20th-century mansion in Al-Balad, now a cultural center hosting various events.', 'ar': 'قصر تاريخي في القرن العشرين في بولاد ، وهو الآن مركز ثقافي يستضيف مختلف الأحداث.', 'sq': 'Një rezidencë historike e shekullit të 20-të në Al-Balad, tani një qendër kulturore që organizon ngjarje të ndryshme.'}","{'en': 'A 19th-century Hijazi mansion, now a cultural center with a café.', 'ar': 'قصر حجازي من القرن التاسع عشر، أصبح الآن مركزًا ثقافيًا يضم مقهى.', 'sq': 'Një rezidencë hixhazase e shekullit të 19-të, tani një qendër kulturore me një kafene.'}","{'en': ""Jeddah's historic district with UNESCO-listed architecture and vibrant souks."", 'ar': 'حي جدة التاريخي بهندسته المعمارية المدرجة في قائمة اليونسكو وأسواقه النابضة بالحياة.', 'sq': 'Lagjja historike e Xheddahut me arkitekturë të listuar nga UNESCO dhe tregje të gjalla.'}","{'en': 'A historic 19th-century mansion in Al-Balad, now a cultural museum.', 'ar': 'قصر تاريخي من القرن التاسع عشر في البلد، أصبح الآن متحفًا ثقافيًا.', 'sq': 'Një rezidencë historike e shekullit të 19-të në Al-Balad, tani një muze kulturor.'}","{'en': 'A restaurant inspired by the atmosphere of tropical forests, offering Asian and Latin American dishes in a vibrant setting.', 'ar': '""مطعم مستوحى من أجواء الغابات الاستوائية، يقدم أطباقًا آسيوية وأمريكية لاتينية في أجواء نابضة بالحياة.""', 'sq': 'Një restorant i frymëzuar nga atmosfera e pyjeve tropikale, që ofron pjata aziatike dhe amerikano-latine në një atmosferë të gjallë.'}","{'en': 'Black Tap restaurant in Dubai Mall is famous for its luxurious burgers and distinctive milkshakes with their large sizes and innovative flavors.', 'ar': 'مطعم بلاك تاب في دبي مول مشهور ببرجره الفاخر وميلك شيك المميز بأحجامه الكبيرة ونكهاته المبتكرة.', 'sq': 'Restoranti Black Tap në Dubai Mall është i famshëm për burgerët e tij luksozë dhe milkshakes e veçantë me madhësi të mëdha dhe shije inovative.'}","{'en': 'Nikki Beach Dubai is a luxury destination that combines a restaurant, beach, and live music, offering a sophisticated entertainment experience.', 'ar': 'نيكي بيتش دبي هو وجهة فاخرة تجمع بين المطعم والشاطئ والموسيقى الحية، مما يوفر تجربة ترفيهية راقية.', 'sq': 'Nikki Beach Dubai është një destinacion luksoz që kombinon restorantin, plazhin dhe muzikën live, duke ofruar një përvojë argëtimi të nivelit të lartë.'}","{'en': 'A popular Emirati restaurant serving the most delicious Gulf dishes in a comfortable atmosphere with excellent service.', 'ar': 'مطعم إماراتي شعبي يقدم أشهى الأطباق الخليجية في أجواء مريحة وخدمة مميزة.', 'sq': 'Restorant popullor Emirati që ofron shijet më të mira të kuzhinës së Gjirit në një atmosferë komode dhe shërbim të shkëlqyer.'}"
