4800,4801,4802,4803,4804,4805,4806,4807,4808,4809,4810,4811,4812,4813,4814,4815,4816,4817,4818,4819,4820,4821,4822,4823,4824,4825,4826,4827,4828,4829,4830,4831,4832,4833,4834,4835,4836,4837,4838,4839,4840,4841,4842,4843,4844,4845,4846,4847,4848,4849
35,35,35,35,35,35,34,34,34,34,34,34,34,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,30,31,30,30,30,31,31,32,36,36,36,36,36,40,40,31,31,31,31,31,31
"{'en': 'Hurghada Museum', 'ar': 'متحف الغردقة', 'sq': 'Muzeu i Hurghadës'}","{'en': 'Makadi Water World', 'ar': 'ماكادي ووتر وورلد', 'sq': 'Bota e Ujit Makadi'}","{'en': 'Mini Egypt Museum', 'ar': 'متحف ميني إيجيبت', 'sq': 'Muzeu i Mini Egjiptit'}","{'en': 'Eden Island Hurghada', 'ar': 'جزيرة إيدن الغردقة', 'sq': 'Ishulli Eden Hurghada'}","{'en': 'Grand Aquarium Hurghada', 'ar': 'جراند أكواريوم الغردقة', 'sq': 'Grand Akuarium Hurghada'}","{'en': 'Sand Museum', 'ar': 'متحف الرمال', 'sq': 'Muzeu i rërës'}","{'en': 'Kom Ombo Temple and Crocodile Museum', 'ar': 'معبد كوم امبو و متحف التمساح', 'sq': 'Tempulli Kom Ombo dhe Muzeu i Krokodilit'}","{'en': 'Abu Simbel Temple', 'ar': 'معبد ابو سمبل', 'sq': 'Tempulli i Abu Simbel'}","{'en': '\u202aUnfinished Obelisk\u202c', 'ar': 'المسلة الناقصة', 'sq': 'Obelisk i papërfunduar'}","{'en': 'The door of the kalabsha', 'ar': 'باب الكلابشة', 'sq': 'Dera e kalabshës'}","{'en': 'Philae Temple', 'ar': 'معبد فيلة', 'sq': 'Tempulli Filae'}","{'en': 'Amda Temple', 'ar': 'معبد أمدا', 'sq': 'Tempulli Amda'}","{'en': 'Nubia Museum', 'ar': 'متحف النوبة', 'sq': 'Muzeu i Nubisë'}","{'en': 'Roman theatre', 'ar': 'المسرح الروماني', 'sq': 'teatri romak'}","{'en': 'Gleem Bay', 'ar': 'جليم باي', 'sq': 'Gleem Bay'}","{'en': 'Qaitbay Citadel', 'ar': 'قلعة قايتباي', 'sq': 'Kalaja e Qaitbay'}","{'en': 'Antoniadis Gardens', 'ar': 'حدائق أنطونيادس', 'sq': 'Kopshtet Antoniadis'}","{'en': 'Library of Alexandria', 'ar': 'مكتبة الاسكندرية', 'sq': 'Biblioteka e Aleksandrisë'}","{'en': 'Khan Al-Khalili', 'ar': 'خان الخليلي', 'sq': 'Khan Al-Khalili'}","{'en': 'Baron Empain Palace', 'ar': 'قصر البارون إمبان', 'sq': 'Pallati Baron Empain'}","{'en': 'Prince Muhammad Ali Palace', 'ar': 'قصر الأمير محمد علي', 'sq': 'Pallati i Princit Muhamed Ali'}","{'en': 'Muhammad Ali Mosque', 'ar': 'مسجد محمد علي', 'sq': 'Xhamia Muhamed Ali'}","{'en': 'Mall of Egypt', 'ar': 'مول مصر', 'sq': 'Qendra e Egjiptit'}","{'en': 'Genena Mall', 'ar': 'جنينة مول', 'sq': 'Genena Mall'}","{'en': 'Sun City Mall', 'ar': 'مول صن سيتي', 'sq': 'Sun City Mall'}","{'en': 'Mall of Arabia', 'ar': 'مول العرب', 'sq': 'Mall of Arabia'}","{'en': 'City Center Almaza Mall', 'ar': 'مول سيتي سنتر الماظة', 'sq': 'Qendra e qytetit Almaza Mall'}","{'en': 'City Stars Mall', 'ar': 'مول سيتي ستارز', 'sq': 'City Stars Mall'}","{'en': 'Cairo Festival Mall', 'ar': 'مول كايرو فيستيفال', 'sq': 'Cairo Festival Mall'}","{'en': 'Byblos Restaurant', 'ar': 'مطعم بيبلوس', 'sq': 'Restorant Byblos'}","{'en': 'Meat Mott Restaurant', 'ar': 'مطعم ميت موت', 'sq': 'Restorant Meat Mott'}","{'en': 'Sea Gull Restaurant', 'ar': 'مطعم سي جل', 'sq': 'Restorant Sea Gull'}","{'en': 'Délices Restaurant', 'ar': 'مطعم ديليس', 'sq': 'Restorant Delices'}","{'en': 'Montaza Palace', 'ar': 'قصر المنتزة', 'sq': 'Pallati i Montazhit'}","{'en': 'Hajouja Restaurant', 'ar': 'مطعم حجوجة', 'sq': 'Restorant Hajouja'}","{'en': 'Kababji Palace Restaurant', 'ar': 'مطعم قصر الكبابجي', 'sq': 'Restorant Kababji Palace'}","{'en': 'Rixos Premium Seagate Hotel', 'ar': 'فندق ريكسوس بريميوم سيجيت', 'sq': 'Hotel Rixos Premium Seagate'}","{'en': 'Dahab Bay Hotel', 'ar': 'فندق دهب باي', 'sq': 'Hotel Dahab Bay'}","{'en': 'Retac Konya Resort Dahab', 'ar': 'منتجع ريتاك كونيه دهب', 'sq': 'Retac Konya Resort Dahab'}","{'en': 'Jaz Dahabeya Hotel', 'ar': 'فندق جاز دهبية', 'sq': 'Hotel Jaz Dahabeya'}","{'en': 'Ecotel Dahab Bay View Resort', 'ar': 'إيكوتيل دهب باى فيو ريزورت', 'sq': 'Ecotel Dahab Bay View Resort'}","{'en': 'Tropitel Dahab Oasis Hotel', 'ar': 'فندق تروبيتل دهب أواسيز', 'sq': 'Hotel Tropitel Dahab Oasis'}","{'en': 'soul pyramids view hotel', 'ar': 'فندق سول بيراميدز فيو', 'sq': 'Piramidat e shpirtit me pamje nga hoteli'}","{'en': 'The Muse Pyramids Inn Hotel', 'ar': 'فندق ذا ميوز بيراميدز إن', 'sq': 'Hoteli Muse Pyramids Inn'}","{'en': 'Four Seasons Hotel Cairo at First Residence', 'ar': 'فندق فورسيزونز القاهرة في فيرست ريزيدنس', 'sq': 'Four Seasons Hotel Kairo në Rezidencën e Parë'}","{'en': 'Kempinski Nile Hotel, Cairo', 'ar': 'فندق كمبينسكي النيل، القاهرة', 'sq': 'Hotel Kempinski Nile, Kajro'}","{'en': 'Radisson Blu Hotel, Cairo Heliopolis', 'ar': 'فندق راديسون بلو القاهرة هليوبوليس', 'sq': 'Hotel Radisson Blu, Kajro Heliopolis'}","{'en': 'Baron Hotel Cairo', 'ar': 'فندق البارون القاهرة', 'sq': 'Hotel Baron Kajro'}","{'en': 'Cairo Marriott Hotel and Omar Khayyam Casino', 'ar': 'فندق ماريوت القاهرة وكازينو عمر الخيام', 'sq': 'Hotel Cairo Marriott dhe Kazino Omar Khayyam'}","{'en': 'Steigenberger Hotel Tahrir Cairo', 'ar': 'فندق ستيجنبرجر التحرير القاهرة', 'sq': 'Hotel Steigenberger Tahrir Kairo'}"
"{'en': 'Hurghada Museum displays antiquities from the Pharaonic, Greek, and Roman eras and reflects the history of the Red Sea.', 'ar': 'متحف الغردقة يعرض آثارًا من العصور الفرعونية واليونانية والرومانية ويعكس تاريخ البحر الأحمر.', 'sq': 'Muzeu i Hurghadës shfaq antikitete nga epokat faraonike, greke dhe romake dhe pasqyron historinë e Detit të Kuq.'}","{'en': 'Makadi Water World: The largest water park in Hurghada offers a fun and action-packed experience for all ages.', 'ar': 'ماكادي ووتر وورلد: أكبر منتزه مائي في الغردقة يقدم تجربة ممتعة ومليئة بالإثارة لجميع الأعمار.', 'sq': 'Makadi Water World: Parku më i madh ujor në Hurghada ofron një përvojë argëtuese dhe plot aksion për të gjitha moshat.'}","{'en': ""Mini Egypt Museum: A unique experience that displays miniature models of Egypt's most famous archaeological and historical landmarks in one place."", 'ar': 'متحف ميني إيجيبت: تجربة فريدة تعرض نماذج مصغرة لأشهر معالم مصر الأثرية والتاريخية في مكان واحد.', 'sq': 'Muzeu i Mini Egjiptit: Një përvojë unike që shfaq modele miniaturë të monumenteve më të famshme arkeologjike dhe historike të Egjiptit në një vend.'}","{'en': 'Eden Island in Hurghada: A charming haven with clear blue waters and white sandy beaches, ideal for relaxation and water activities.', 'ar': 'جزيرة إيدن بالغردقة: ملاذ ساحر بمياه زرقاء صافية وشواطئ رملية بيضاء، مثالي للاسترخاء والأنشطة المائية.', 'sq': 'Ishulli Eden në Hurghada: Një strehë simpatike me ujëra të qarta blu dhe plazhe me rërë të bardhë, ideale për relaksim dhe aktivitete ujore.'}","{'en': 'Hurghada Grand Aquarium: An amazing marine experience that includes glass tunnels, diverse marine life, and educational areas.', 'ar': 'جراند أكواريوم الغردقة: تجربة بحرية مذهلة تضم أنفاق زجاجية وحياة بحرية متنوعة ومناطق تعليمية.', 'sq': 'Hurghada Grand Aquarium: Një përvojë e mahnitshme detare që përfshin tunele qelqi, jetë të ndryshme detare dhe zona arsimore.'}","{'en': 'Sand Museum in Hurghada: A unique art destination that displays wonderful sand statues of historical and cultural figures.', 'ar': 'متحف الرمال بالغردقة: وجهة فنية فريدة تعرض تماثيل رائعة من الرمال لشخصيات تاريخية وثقافية.', 'sq': 'Muzeu i rërës në Hurghada: Një destinacion unik arti që shfaq statuja të mrekullueshme të rërës të figurave historike dhe kulturore.'}","{'en': 'Kom Ombo Temple: A double Pharaonic temple dedicated to the god Horus and the god Sobek, next to the Crocodile Museum.', 'ar': 'معبد كوم أمبو: معبد فرعوني مزدوج مخصص للإله حورس والإله سوبيك، بجانب متحف التمساح.', 'sq': 'Tempulli Kom Ombo: Një tempull i dyfishtë faraonik kushtuar perëndisë Horus dhe perëndisë Sobek, pranë Muzeut të Krokodilëve.'}","{'en': 'Abu Simbel Temple: A huge temple of King Ramesses II, containing giant statues and located near Lake Nasser.', 'ar': 'معبد أبو سمبل: معبد ضخم للملك رمسيس الثاني، يضم تماثيل عملاقة ويقع قرب بحيرة ناصر.', 'sq': 'Tempulli Abu Simbel: Një tempull i madh i mbretit Ramesses II, që përmban statuja gjigante dhe ndodhet pranë liqenit Nasser.'}","{'en': 'The Incomplete Obelisk in Aswan: An incomplete obelisk that reflects ancient Pharaonic building techniques.', 'ar': 'المسلة الناقصة في أسوان: مسلة غير مكتملة تعكس تقنيات البناء الفرعونية القديمة.', 'sq': 'Obelisku i paplotë në Aswan: Një obelisk jo i plotë që pasqyron teknikat e lashta të ndërtimit faraonik.'}","{'en': 'Bab Al-Kalabsha in Aswan: a historical gate containing archaeological inscriptions, located near Lake Nasser.', 'ar': 'باب الكلابشة بأسوان: بوابة تاريخية تحتوي على نقوش أثرية، تقع بالقرب من بحيرة ناصر.', 'sq': 'Bab Al-Kalabsha në Aswan: një portë historike që përmban mbishkrime arkeologjike, e vendosur pranë liqenit Nasser.'}","{'en': 'Philae Temple in Aswan: An ancient temple dedicated to the goddess Isis, located on an island in the Nile River.', 'ar': 'معبد فيلة في أسوان: معبد قديم مخصص للإلهة إيزيس، يقع على جزيرة في نهر النيل.', 'sq': 'Tempulli Philae në Aswan: Një tempull i lashtë kushtuar perëndeshës Isis, i vendosur në një ishull në lumin Nil.'}","{'en': 'Amada Temple in Aswan: An ancient temple that tells the history of Nubia through its huge inscriptions and statues.', 'ar': 'معبد أمادا في أسوان: معبد قديم يروي تاريخ النوبة عبر نقوشه وتماثيله الضخمة.', 'sq': 'Tempulli Amada në Aswan: Një tempull i lashtë që tregon historinë e Nubisë përmes mbishkrimeve dhe statujave të tij të mëdha.'}","{'en': 'Nubian Museum in Aswan: It displays the history and civilization of Nubia through unique archaeological and artistic pieces.', 'ar': 'متحف النوبة بأسوان: يعرض تاريخ وحضارة النوبة من خلال قطع أثرية وفنية فريدة.', 'sq': 'Muzeu Nubian në Aswan: Shfaq historinë dhe qytetërimin e Nubisë përmes pjesëve unike arkeologjike dhe artistike.'}","{'en': 'Roman Theater in Alexandria: A wonderful archaeological site that reflects Roman history with its unique design.', 'ar': 'المسرح الروماني في الإسكندرية: موقع أثري رائع يعكس التاريخ الروماني بتصميمه الفريد.', 'sq': 'Teatri Romak në Aleksandri: Një vend i mrekullueshëm arkeologjik që pasqyron historinë romake me dizajnin e tij unik.'}","{'en': 'Gleem Bay: A charming destination in Alexandria extending into the sea, combining entertainment and restaurants with a stunning view.', 'ar': 'جليم باي: وجهة ساحرة بالإسكندرية تمتد داخل البحر، تجمع بين الترفيه والمطاعم بإطلالة خلابة.', 'sq': 'Gjiri Glem: Një destinacion simpatik në Aleksandri që shtrihet në det, duke kombinuar argëtimin dhe restorantet me një pamje mahnitëse.'}","{'en': 'Qaitbay Citadel: A unique historical landmark in Alexandria overlooking the sea, combining beauty and history.', 'ar': 'قلعة قايتباي: معلم تاريخي فريد بالإسكندرية يطل على البحر، يجمع بين الجمال والتاريخ.', 'sq': 'Citadel Qaitbay: Një pikë referimi unike historike në Aleksandri me pamje nga deti, duke kombinuar bukurinë dhe historinë.'}","{'en': 'Antoniadis Gardens: A beautiful historical park in Alexandria, ideal for relaxing and walking around in nature.', 'ar': 'حدائق أنطونيادس: حديقة تاريخية جميلة في الإسكندرية، مثالية للاسترخاء والتجول في الطبيعة.', 'sq': ""Kopshtet Antoniadis: Një park i bukur historik në Aleksandri, ideal për t'u çlodhur dhe për të shëtitur në natyrë.""}","{'en': 'A global center for culture and knowledge, combining ancient heritage and modernity, and is considered one of the most important landmarks of Alexandria.', 'ar': 'مركز عالمي للثقافة والمعرفة، يجمع بين التراث القديم والحداثة، ويُعتبر من أهم معالم الإسكندرية.', 'sq': 'Një qendër globale për kulturën dhe dijen, që kombinon trashëgiminë e lashtë dhe modernitetin, dhe konsiderohet si një nga monumentet më të rëndësishme të Aleksandrisë.'}","{'en': 'Khan Al-Khalili: A vibrant historical market in the heart of Cairo, reflecting the Islamic heritage with splendor and elegance.', 'ar': 'خان الخليلي: سوق تاريخي نابض بالحياة في قلب القاهرة، يعكس التراث الإسلامي بروعة وأناقة.', 'sq': 'Khan Al-Khalili: Një treg historik i gjallë në zemër të Kajros, që pasqyron trashëgiminë islame me shkëlqim dhe elegancë.'}","{'en': 'An architectural masterpiece inspired by Indian architecture, it is considered a historical and tourist symbol in Heliopolis.', 'ar': 'تحفة معمارية مستوحاة من العمارة الهندية، يُعتبر رمزاً تاريخياً وسياحياً في مصر الجديدة.', 'sq': 'Një kryevepër arkitekturore e frymëzuar nga arkitektura indiane, konsiderohet një simbol historik dhe turistik në Heliopolis.'}","{'en': 'A historical architectural masterpiece in Manial that combines Islamic style and international arts, surrounded by charming gardens.', 'ar': 'تحفة معمارية تاريخية في المنيل تجمع بين الطراز الإسلامي والفنون العالمية، محاطة بحدائق ساحرة.', 'sq': 'Një kryevepër arkitekturore historike në Manial që ndërthur stilin islam dhe artet ndërkombëtare, i rrethuar nga kopshte simpatike.'}","{'en': 'A nineteenth-century Ottoman architectural masterpiece inside the Saladin Citadel, highlighting fine Islamic art.', 'ar': 'تحفة عثمانية معمارية من القرن التاسع عشر داخل قلعة صلاح الدين، تُبرز الفن الإسلامي الراقي.', 'sq': 'Një kryevepër arkitekturore osmane e shekullit të nëntëmbëdhjetë brenda kalasë së Saladinit, që nxjerr në pah artin e shkëlqyer islam.'}","{'en': 'Mall of Egypt is a distinguished entertainment and marketing destination that includes the most famous brands, restaurants, and family entertainment venues.', 'ar': 'مول مصر وجهة ترفيهية وتسويقية مميزة تضم أشهر العلامات التجارية والمطاعم وأماكن الترفيه العائلية.', 'sq': 'Mall of Egypt është një destinacion i shquar argëtimi dhe marketingu që përfshin markat më të famshme, restorantet dhe vendet argëtuese familjare.'}","{'en': 'Genena Mall...an integrated shopping and entertainment experience in Nasr City.', 'ar': 'جنينة مول.. تجربة تسوق وترفيه متكاملة في مدينة نصر.', 'sq': 'Genena Mall...një përvojë e integruar e blerjeve dhe argëtimit në Nasr City.'}","{'en': 'Sun City.. a shopping and entertainment destination with a unique design.', 'ar': 'صن سيتي.. وجهة للتسوق والترفيه بتصميم فريد.', 'sq': 'Sun City.. një destinacion pazar dhe argëtues me një dizajn unik.'}","{'en': 'Mall of Arabia is an integrated shopping and entertainment destination in 6th of October, featuring international stores, restaurants, and a dancing fountain.', 'ar': 'مول العرب وجهة متكاملة للتسوق والترفيه في 6 أكتوبر، يضم محلات عالمية ومطاعم ونافورة راقصة.', 'sq': 'Mall of Arabia është një destinacion i integruar pazar dhe argëtues në 6 tetor, me dyqane ndërkombëtare, restorante dhe një shatërvan vallëzimi.'}","{'en': 'City Center Almaza Mall is a luxury shopping and entertainment destination with more than 260 stores and a variety of restaurants and cafes.', 'ar': 'مول سيتي سنتر ألماظة وجهة تسوق وترفيه فاخرة تضم أكثر من 260 متجرًا ومجموعة متنوعة من المطاعم والمقاهي.', 'sq': 'City Center Almaza Mall është një destinacion luksoz për blerje dhe argëtim me më shumë se 260 dyqane dhe një shumëllojshmëri restorantesh dhe kafenesh.'}","{'en': 'City Stars Mall is an upscale shopping and entertainment destination that includes more than 600 shops, various restaurants, and distinctive cinemas.', 'ar': 'مول سيتي ستارز وجهة تسوق وترفيه راقية تضم أكثر من 600 محل تجاري، مطاعم متنوعة، وسينمات مميزة.', 'sq': 'City Stars Mall është një destinacion luksoz për blerje dhe argëtim që përfshin më shumë se 600 dyqane, restorante të ndryshme dhe kinema të veçanta.'}","{'en': 'Cairo Festival Mall is a distinctive shopping and entertainment destination, offering international brands, dining options, and unique experiences.', 'ar': 'مول كايرو فيستيفال هو وجهة تسوق وترفيه مميزة، تقدم ماركات عالمية، خيارات طعام، وتجارب فريدة.', 'sq': 'Cairo Festival Mall është një destinacion dallues për blerje dhe argëtim, që ofron marka ndërkombëtare, opsione ngrënieje dhe përvoja unike.'}","{'en': 'Byblos: Elegant ambiance and unique Lebanese dishes.', 'ar': 'بيبلوس: أجواء أنيقة وأطباق لبنانية فريدة من نوعها.', 'sq': 'Byblos: Ambient elegant dhe pjata unike libaneze.'}","{'en': 'Meat Mute Restaurant offers a unique experience for meat lovers with grilled dishes prepared in innovative ways in a modern atmosphere.', 'ar': 'مطعم ميت موت يقدم تجربة فريدة لعشاق اللحوم مع أطباق مشوية ومعدة بأساليب مبتكرة في أجواء عصرية.', 'sq': 'Restoranti Meat Mute ofron një eksperiencë unike për adhuruesit e mishit me gatime të pjekura në skarë të përgatitura në mënyra inovative në një atmosferë moderne.'}","{'en': 'Sea Gull Restaurant: Delicious seafood with a stunning view.', 'ar': 'طعم سي جل: مأكولات بحرية لذيذة بإطلالة خلابة.', 'sq': 'Restorant Sea Gull: Ushqim deti të shijshëm me një pamje mahnitëse.'}","{'en': 'Delice Restaurant...an ancient atmosphere and distinctive international dishes.', 'ar': 'مطعم ديليس.. أجواء عريقة وأطباق عالمية مميزة.', 'sq': 'Restorant Delice...një atmosferë e lashtë dhe pjata të veçanta ndërkombëtare.'}","{'en': 'Montazah Palace...royal beauty and gardens overlooking the sea.', 'ar': 'قصر المنتزه.. جمال ملكي وحدائق تطل على البحر.', 'sq': 'Pallati Montazah...bukuri mbretërore dhe kopshte me pamje nga deti.'}","{'en': 'Hajouja Restaurant serves traditional Egyptian dishes with authentic flavors and a warm, popular atmosphere.', 'ar': 'مطعم حجوجة يقدم الأطباق المصرية التقليدية بنكهات أصيلة وأجواء شعبية دافئة.', 'sq': 'Restorant Hajouja shërben pjata tradicionale egjiptiane me shije autentike dhe një atmosferë të ngrohtë dhe popullore.'}","{'en': 'Kababgy Palace Restaurant offers authentic Egyptian grilled meats with fresh ingredients and a luxurious atmosphere suitable for all occasions.', 'ar': 'مطعم قصر الكبابجي يقدم مشويات مصرية أصيلة بمكونات طازجة وأجواء فاخرة تناسب جميع المناسبات.', 'sq': 'Restoranti Kababgy Palace ofron mish autentik egjiptian të pjekur në skarë me përbërës të freskët dhe një atmosferë luksoze të përshtatshme për të gjitha rastet.'}","{'en': 'Rixos Premium Seagate Resort, a luxury adults-only beach resort in Nabq Bay with comprehensive services and upscale facilities.', 'ar': 'منتجع ريكسوس بريميوم سيجيت، شاطئ فاخر للبالغين فقط في خليج نبق مع خدمات شاملة ومرافق راقية.', 'sq': 'Rixos Premium Seagate Resort, një vendpushim luksoz vetëm për të rritur në Gjirin Nabq me shërbime gjithëpërfshirëse dhe pajisje luksoze.'}","{'en': 'Dahab Bay: A distinctive beach destination with stunning views of the Red Sea and its proximity to the famous “Blue Hole” diving site.', 'ar': 'دهب باي: وجهة شاطئية مميزة بإطلالات خلابة على البحر الأحمر وقربها من موقع الغوص الشهير ""الثقب الأزرق"".', 'sq': 'Gjiri Dahab: Një destinacion dallues plazhi me pamje mahnitëse të Detit të Kuq dhe afërsisë së tij me zonën e famshme të zhytjes ""Blue Hole"".'}","{'en': 'Retac Konya Dahab: An exceptional destination that combines tranquility and luxury, with stunning views and wonderful marine activities.', 'ar': 'ريتاج كونيه دهب: وجهة استثنائية تجمع بين الهدوء والفخامة، مع إطلالات خلابة وأنشطة بحرية رائعة.', 'sq': 'Retac Konya Dahab: Një destinacion i jashtëzakonshëm që ndërthur qetësinë dhe luksin, me pamje mahnitëse dhe aktivitete të mrekullueshme detare.'}","{'en': 'Jaz Dahabeya: A luxury resort on the Red Sea that offers a peaceful atmosphere, water activities, and exceptional services.', 'ar': 'جاز دهبية: منتجع فاخر على البحر الأحمر يقدم أجواء هادئة، أنشطة مائية، وخدمات استثنائية.', 'sq': 'Jaz Dahabeya: Një vendpushim luksoz në Detin e Kuq që ofron një atmosferë paqësore, aktivitete ujore dhe shërbime të jashtëzakonshme.'}","{'en': 'Ecotel Dahab Bay View: A luxury resort with sea views, exciting water activities and exceptional services.', 'ar': 'إيكوتيل دهب باي فيو: منتجع فاخر مع إطلالات بحرية وأنشطة مائية مثيرة وخدمات استثنائية.', 'sq': 'Ecotel Dahab Bay View: Një resort luksoz me pamje nga deti, aktivitete emocionuese ujore dhe shërbime të jashtëzakonshme.'}","{'en': 'Tropitel Dahab Oasis Hotel: luxurious accommodation with stunning views, a private beach and fun water activities.', 'ar': 'فندق تروبيتل دهب أواسيز: إقامة فاخرة مع إطلالات رائعة وشاطئ خاص وأنشطة مائية ممتعة.', 'sq': 'Hotel Tropitel Dahab Oasis: akomodim luksoz me pamje mahnitëse, një plazh privat dhe aktivitete argëtuese ujore.'}","{'en': 'Sol Pyramids View Hotel: Magnificent views of the pyramids with luxurious facilities and exceptional services.', 'ar': 'فندق سول بيراميدز فيو: إطلالات رائعة على الأهرامات مع مرافق فاخرة وخدمات استثنائية.', 'sq': 'Sol Pyramids View Hotel: Pamje të mrekullueshme të piramidave me ambiente luksoze dhe shërbime të jashtëzakonshme.'}","{'en': 'The Muse Pyramids Inn Hotel: Amazing views of the pyramids, distinguished services and a luxurious cultural experience.', 'ar': 'فندق ذا ميوز بيراميدز إن: إطلالات مذهلة على الأهرامات مع خدمات متميزة وتجربة ثقافية فاخرة.', 'sq': 'Hotel Muse Pyramids Inn: Pamje të mahnitshme të piramidave, shërbime të dalluara dhe një eksperiencë kulturore luksoze.'}","{'en': 'Four Seasons Hotel at First Residence: exceptional luxury with Nile River views and luxurious amenities.', 'ar': 'فندق فورسيزونز في فيرست ريزيدنس: رفاهية استثنائية مع إطلالات نهر النيل ومرافق فاخرة.', 'sq': 'Hotel Four Seasons në Rezidencën e Parë: luks i jashtëzakonshëm me pamje nga lumi Nil dhe pajisje luksoze.'}","{'en': 'Kempinski Nile Hotel: luxury overlooking the Nile, offering a distinguished experience with luxurious restaurants and facilities.', 'ar': 'فندق كمبينسكي النيل: فخامة مطلة على النيل، يقدم تجربة متميزة مع مطاعم ومرافق فاخرة.', 'sq': 'Hotel Kempinski Nile: luks me pamje nga Nili, duke ofruar një përvojë të shquar me restorante dhe ambiente luksoze.'}","{'en': 'Radisson Blu Hotel, Cairo Heliopolis: A luxury hotel close to the airport, offering distinguished services and modern facilities.', 'ar': 'فندق راديسون بلو القاهرة هليوبوليس: فندق فاخر قريب من المطار، يقدم خدمات متميزة ومرافق حديثة.', 'sq': 'Hotel Radisson Blu, Kairo Heliopolis: Një hotel luksoz afër aeroportit, që ofron shërbime të dalluara dhe lehtësira moderne.'}","{'en': 'Baron Hotel Cairo: A distinctive location in Heliopolis with a view of the Baron Palace, combining luxury and comfort.', 'ar': 'فندق البارون القاهرة: موقع مميز في مصر الجديدة بإطلالة على قصر البارون، يجمع بين الفخامة والراحة.', 'sq': 'Baron Hotel Cairo: Një vendndodhje e veçantë në Heliopolis me pamje nga Pallati Baron, duke kombinuar luksin dhe komoditetin.'}","{'en': 'Cairo Marriott Hotel: luxury with amazing views of the Nile, beautiful gardens, and the Omar Khayyam Casino.', 'ar': 'فندق ماريوت القاهرة: فخامة مع إطلالات رائعة على النيل، حدائق جميلة، وكازينو عمر الخيام.', 'sq': 'Cairo Marriott Hotel: luks me pamje mahnitëse të Nilit, kopshte të bukura dhe kazino Omar Khayyam.'}","{'en': 'Steigenberger Tahrir Hotel: modern luxury in the heart of Cairo, with distinctive views of the Nile and the Egyptian Museum.', 'ar': 'فندق ستيجنبرجر التحرير: فخامة عصرية في قلب القاهرة، مع إطلالات مميزة على النيل والمتحف المصري.', 'sq': 'Hotel Steigenberger Tahrir: luks modern në zemër të Kajros, me pamje të veçantë të Nilit dhe Muzeut Egjiptian.'}"
