3600,3601,3602,3603,3604,3605,3606,3607,3608,3609,3610,3611,3612,3613,3614,3615,3616,3617,3618,3619,3620,3621,3622,3623,3624,3625,3626,3627,3628,3629,3630,3631,3632,3633,3634,3635,3636,3637,3638,3639,3640,3641,3642,3643,3644,3645,3646,3647,3648,3649
80,80,80,80,74,74,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
"{'en': 'Haj Nehaj Fortress', 'ar': 'قلعة الحاج نهاج', 'sq': 'Kalaja e Haj Nehaj'}","{'en': 'Church of St. Jovan Vladimir', 'ar': 'كنيسة القديس جوفان فلاديمير', 'sq': 'Kisha e Shën Jovan Vladimir'}","{'en': 'Old Olive Tree', 'ar': 'شجرة الزيتون القديمة', 'sq': 'Pemë ulliri e vjetër'}","{'en': 'Old Town of Bar', 'ar': 'بلدة بار القديمة', 'sq': 'Qyteti i Vjetër i Bar'}","{'en': 'Shkodra Lake', 'ar': 'بحيرة شكودرا', 'sq': 'Shkodra Lake'}","{'en': 'Niagara Waterfall (Podgorica, Montenegro)', 'ar': 'شلال نياجرا (بودغوريكا ، الجبل الأسود)', 'sq': 'Ujëvara e Niagara (Podgorica, Mali i Zi)'}","{'en': 'Lovcen Escape, Rustic House', 'ar': 'Lovcen Escape ، Rustic House', 'sq': 'Lovcen Escape, House Rustic'}","{'en': 'Ricnik log cabin', 'ar': 'اكواخ ريشي', 'sq': 'Kabinë Ricnik Log'}","{'en': 'Apartments Heaven', 'ar': 'شقق السماء', 'sq': 'Apartamente Qielli'}","{'en': 'Brvnara fairy tale', 'ar': 'بروفنارا حكاية خرافية', 'sq': 'Përrallë brvnara'}","{'en': 'Apart 31', 'ar': 'شقة 31', 'sq': 'Veç 31'}","{'en': 'Downtown apartment', 'ar': 'شقة وسط المدينة', 'sq': 'Apartament në qendër të qytetit'}","{'en': 'Apartments Gruda', 'ar': 'شقق جرودا', 'sq': 'Apartamente Gruda'}","{'en': 'Vuk apartments', 'ar': 'شقق فوك', 'sq': 'Apartamente ujku'}","{'en': 'Monte Rosa Hotel', 'ar': 'فندق مونت روزا', 'sq': 'Hotel Monte Rosa'}","{'en': 'Hotel Gradska Cetinje', 'ar': 'فندق Gradska Cetinje', 'sq': 'Hotel Gradska Cetinje'}","{'en': 'Restaurant TavèRna', 'ar': 'مطعم Tavèrna', 'sq': 'Restorant tavèrna'}","{'en': 'Restoran Crna Gora', 'ar': 'مطعم كرنا جورا', 'sq': 'Restoran Crna Gora'}","{'en': 'Kole Restaurant', 'ar': 'مطعم Kole', 'sq': 'Kole Restorant'}","{'en': 'Museum of King Nikola', 'ar': 'متحف الملك نيكولا', 'sq': 'Muzeu i Mbretit Nikola'}","{'en': 'Lipa cave', 'ar': 'كهف ليبا', 'sq': 'Shpellë e lipës'}","{'en': 'National Museum of Montenegro', 'ar': 'المتحف الوطني للجبل الأسود', 'sq': 'Muzeu Kombëtar i Malit të Zi'}","{'en': 'Zip Line Njeguši', 'ar': 'خط ZIP NJEGUši', 'sq': 'Linja zip nJeguši'}","{'en': 'Pavlova side of the river Crnojevich Viewpoint', 'ar': 'جانب بافلوفا من وجهة نظر نهر Crnojevich', 'sq': 'Pavlova Ana e lumit Crnojevich Pamja'}","{'en': 'Lovcan National Park', 'ar': 'حديقة لوفكان الوطنية', 'sq': 'Parku Kombëtar Lovcan'}","{'en': 'Ethnographic Museum of Montenegro', 'ar': 'متحف الجبل الأسود الإثنوغرافي', 'sq': 'Muzeu etnografik i Malit të Zi'}","{'en': 'Njegos Museum Billiards', 'ar': 'NJEGOS Museum Billiards', 'sq': 'Bilardet e Muzeut Njegos'}","{'en': 'Skio', 'ar': 'سكيو', 'sq': 'Skio'}","{'en': 'Chalet Papa Basili', 'ar': 'شاليه بابا باسيل', 'sq': 'Chalet Papa Basili'}","{'en': 'Pine Chalets', 'ar': 'شاليهات باين', 'sq': 'Shalat e pishave'}","{'en': 'Atrium 335', 'ar': 'اتريوم 335', 'sq': 'Atrium 335'}","{'en': 'Hotel Carpe Diem Gudauri', 'ar': 'فندق كارب ديم جوداوري', 'sq': 'Hotel Carpe Diem Gudauri'}","{'en': 'Gudauri hut', 'ar': 'كوخ جودوري', 'sq': 'Gudauri Hut'}","{'en': 'Gudauri Hills Residence', 'ar': 'جوداوري هيلز ريزيدنس', 'sq': 'Rezidenca Kodrat e Gudaurit'}","{'en': 'N-House Veranda', 'ar': 'فندق فيراندا', 'sq': 'Hotel Veranda'}","{'en': 'Hotel Tsiga', 'ar': 'فندق تسيجا', 'sq': 'Hoteli Tsiga'}","{'en': 'Hotel Gudauri Roshe', 'ar': 'فندق جودوري روش', 'sq': 'Hotel Gudauri Roshe'}","{'en': 'Hotel Alpina', 'ar': 'فندق ألبينا', 'sq': 'Hotel Alpina'}","{'en': 'Hotel Truso', 'ar': 'فندق تروسو', 'sq': 'Hotel Truso'}","{'en': 'Dandelion Hotel Gudauri', 'ar': 'فندق دانديليون', 'sq': 'Hotel Luleradhiqe Gudauri'}","{'en': 'Twins', 'ar': 'التوائم', 'sq': 'Binjak'}","{'en': 'Snow Time Hotel', 'ar': 'فندق سنو تايم', 'sq': 'Hoteli me kohë dëbore'}","{'en': 'Winter House Gudauri', 'ar': 'منزل الشتاء جودوري', 'sq': 'Shtëpia Dimërore Gudauri'}","{'en': 'White house', 'ar': 'البيت الأبيض', 'sq': 'Shtëpia e Bardhë'}","{'en': 'ski4life', 'ar': 'التزلج للحياة', 'sq': 'skive4lige'}","{'en': 'Donata Hotel', 'ar': 'فندق دوناتا', 'sq': 'Hotel Donata'}","{'en': 'New Gudauri Apartments', 'ar': 'شقق نيو جوداوري', 'sq': 'Apartamente të reja Gudauri'}","{'en': 'GVC 217 New Gudauri', 'ar': 'GVC 217 نيو جوداوري', 'sq': 'GVC 217 Gudauri i ri'}","{'en': 'Soncho Hotel', 'ar': 'فندق سونتشو', 'sq': 'Hotel Soncho'}","{'en': 'Sunny hill', 'ar': 'صني هيل', 'sq': 'Kodra e Diellit'}"
"{'en': 'A 15th-century fortress near Sutomore, Montenegro, offering rich history and stunning panoramic views.', 'ar': 'قلعة في القرن الخامس عشر بالقرب من سوتومور ، الجبل الأسود ، تقدم تاريخًا غنيًا ومناظر بانورامية مذهلة.', 'sq': 'Një kështjellë e shekullit të 15-të afër Sutomore, Mali i Zi, duke ofruar histori të pasura dhe pamje mahnitëse panoramike.'}","{'en': 'A modern Serbian Orthodox cathedral in Bar, Montenegro, adorned with gold-topped domes and extensive frescoes.', 'ar': 'كاتدرائية الأرثوذكسية الصربية الحديثة في البار ، الجبل الأسود ، مزينة بالقباب التي تعلق بالذهب واللوحات الجدارية الواسعة.', 'sq': 'Një katedrale moderne ortodokse serbe në Bar, Mali i Zi, i zbukuruar me kupola me majë të artë dhe afresket e gjera.'}","{'en': 'A medieval fortress with rich history, stunning ruins, and breathtaking mountain views.', 'ar': 'قلعة من العصور الوسطى ذات التاريخ الغني ، والآثار المذهلة ، ومناظر جبلية لالتقاط الأنفاس.', 'sq': 'Një kështjellë mesjetare me histori të pasur, rrënoja mahnitëse dhe pamje të mrekullueshme malore.'}","{'en': 'A medieval fortress with rich history, stunning ruins, and breathtaking mountain views.', 'ar': 'قلعة من العصور الوسطى ذات التاريخ الغني ، والآثار المذهلة ، ومناظر جبلية لالتقاط الأنفاس.', 'sq': 'Një kështjellë mesjetare me histori të pasur, rrënoja mahnitëse dhe pamje të mrekullueshme malore.'}","{'en': 'Lake Skadar is a serene natural wonder, rich in biodiversity and history, offering stunning views.', 'ar': 'بحيرة Skadar هي عجب طبيعي هادئ ، غني بالتنوع البيولوجي والتاريخ ، ويوفر مناظر خلابة.', 'sq': 'Liqeni Skadar është një çudi natyrore e qetë, e pasur me biodiversitet dhe histori, duke ofruar pamje mahnitëse.'}","{'en': 'A serene waterfall near Podgorica, Montenegro, offering relaxation and nature.', 'ar': 'شلال هادئ بالقرب من Podgorica ، الجبل الأسود ، يوفر الاسترخاء والطبيعة.', 'sq': 'Një ujëvarë e qetë afër Podgorica, Mali i Zi, duke ofruar relaksim dhe natyrë.'}","{'en': 'Spacious villa with a pool, bikes, and modern amenities in a scenic location.', 'ar': 'فيلا فسيحة مع حمام سباحة ، ودراجات ، ووسائل راحة حديثة في موقع ذي ذوي خلاب.', 'sq': 'Vilë e bollshme me një pishinë, biçikleta dhe pajisje moderne në një vend skenik.'}","{'en': 'Cozy holiday home with a terrace and mountain views.', 'ar': 'منزل عطلة دافئ مع شرفة ومناظر الجبال.', 'sq': 'Shtëpi e pushimeve komode me një tarracë dhe pamje malore.'}","{'en': 'Comfortable apartments with terraces, city and mountain views.', 'ar': 'شقق مريحة مع المدرجات ومناظر المدينة والجبال.', 'sq': 'Apartamente të rehatshme me tarraca, pamje të qytetit dhe malit.'}","{'en': 'Charming holiday home with a terrace, garden, and mountain views.', 'ar': 'منزل عطلة ساحرة مع شرفة وحديقة ومناظر جبلية.', 'sq': 'Shtëpi për pushime simpatike me një tarracë, kopsht dhe pamje malore.'}","{'en': 'Modern apartment with a terrace, city views, and a fully equipped kitchen.', 'ar': 'شقة حديثة مع شرفة وإطلالات على المدينة ومطبخ مجهز بالكامل.', 'sq': 'Apartament modern me një tarracë, pamje të qytetit dhe një kuzhinë të pajisur plotësisht.'}","{'en': 'Comfortable apartment with city views, a garden, and modern amenities.', 'ar': 'شقة مريحة مع إطلالات على المدينة وحديقة ووسائل راحة حديثة.', 'sq': 'Apartament i rehatshëm me pamje të qytetit, një kopsht dhe pajisje moderne.'}","{'en': 'Cozy apartments with a terrace, garden, and great city and mountain views.', 'ar': 'شقق مريحة مع شرفة وحديقة ومدينة رائعة ومناظر جبلية.', 'sq': 'Apartamente komode me një tarracë, kopsht dhe pamje të madhe të qytetit dhe malit.'}","{'en': 'Comfortable apartments with modern amenities, a hot tub, and great mountain views.', 'ar': 'شقق مريحة مع وسائل الراحة الحديثة وحوض استحمام ساخن ومناظر رائعة للجبال.', 'sq': 'Apartamente të rehatshme me pajisje moderne, një vaskë të nxehtë dhe pamje të shkëlqyera malore.'}","{'en': 'A peaceful hotel in Lovćen National Park with mountain views, dining, and modern comforts.', 'ar': 'فندق هادئ في حديقة لوف أن يكون مع إطلالات على الجبال ، وتناول الطعام ، ووسائل الراحة الحديثة.', 'sq': 'Një hotel i qetë në Parkun Kombëtar Lovćen me pamje malore, ngrënie dhe komoditete moderne.'}","{'en': 'A luxury 5-star hotel in Cetinje with elegant rooms, a restaurant, and excellent services.', 'ar': 'فندق فاخر من فئة 5 نجوم في سيتينجي مع غرف أنيقة ومطعم وخدمات ممتازة.', 'sq': 'Një hotel luksoz me 5 yje në Cetinje me dhoma elegante, një restorant dhe shërbime të shkëlqyera.'}","{'en': 'A family-run restaurant in Cetinje offering traditional Montenegrin cuisine in a historic setting.', 'ar': 'مطعم يديره عائلة في سيتينجي يقدم مأكولات الجبل الأسود التقليدي في بيئة تاريخي.', 'sq': 'Një restorant i drejtuar nga familja në Cetinje që ofron kuzhinë tradicionale malazeze në një mjedis historik.'}","{'en': 'A family-run restaurant in Cetinje offering traditional Montenegrin grilled dishes in a cozy setting.', 'ar': 'مطعم يديره عائلة في سيتينجي يقدم أطباقًا مشوية في الجبل الأسود التقليدي في بيئة مريحة.', 'sq': 'Një restorant i drejtuar nga familja në Cetinje që ofron enët tradicionale të pjekura në skarë malazeze në një ambient komod.'}","{'en': 'A restaurant offering traditional dishes in a warm and elegant atmosphere.', 'ar': 'مطعم يقدم الأطباق التقليدية في جو دافئ وأنيق.', 'sq': 'Një restorant që ofron enët tradicionale në një atmosferë të ngrohtë dhe elegante.'}","{'en': ""The Museum of King Nikola, located in Cetinje, Montenegro, is dedicated to the life and legacy of King Nikola I Petrović-Njegoš, offering insights into the nation's royal history and cultural heritage."", 'ar': 'متحف الملك نيكولا ، الموجود في سيتينجي ، الجبل الأسود ، مكرس لحياة وإرث الملك نيكولا الأول بيتروفيتش-نيجوز ، ويقدم نظرة ثاقبة على التاريخ الملكي والتراث الثقافي للأمة.', 'sq': 'Muzeu i Mbretit Nikola, i vendosur në Cetinje, Mali i Zi, i është kushtuar jetës dhe trashëgimisë së mbretit Nikola I Petrović-Njegoš, duke ofruar njohuri për historinë mbretërore të vendit dhe trashëgiminë kulturore.'}","{'en': 'Lipa Cave is a significant karst cave near Cetinje, Montenegro, known for its diverse formations and historical exploration.', 'ar': 'Lipa Cave هو كهف Karst كبير بالقرب من Cetinje ، الجبل الأسود ، والمعروف عن تشكيلاته المتنوعة والاستكشاف التاريخي.', 'sq': 'Lipa Cave është një shpellë e rëndësishme karstike afër Cetinje, Mali i Zi, i njohur për formacionet e saj të ndryshme dhe eksplorimin historik.'}","{'en': ""Montenegro's largest museum, offering insights into the nation's history, art, and culture."", 'ar': 'أكبر متحف في الجبل الأسود ، يقدم نظرة ثاقبة لتاريخ الأمة وفنه وثقافته.', 'sq': 'Muzeu më i madh i Malit të Zi, duke ofruar njohuri mbi historinë, artin dhe kulturën e vendit.'}","{'en': 'Thrilling zip line adventure in Njeguši offering panoramic views of the Bay of Kotor.', 'ar': 'مغامرة خط zip المثيرة في Njeguši تقدم مناظر بانورامية لخليج كوتور.', 'sq': 'Aventurë emocionuese e linjës zip në Njeguši duke ofruar pamje panoramike të Gjirit të Kotorit.'}","{'en': ""A Stunning ViewPoint Offering Panoramic Vistas of the Rijeka Crnojevića's Horseshoe Bend."", 'ar': 'وجهة نظر مذهلة تقدم فيستاس بانورامية من حدوة حدوة حدوة حدوة ريجيكا كرنيفيتش.', 'sq': 'Një këndvështrim mahnitës që ofron Vistas Panoramike të Bendit të Kuajve të Rijeka Crnojevića.'}","{'en': 'A mountainous national park in Montenegro, rich in natural beauty and cultural heritage.', 'ar': 'حديقة وطنية جبلية في الجبل الأسود ، غنية بالجمال الطبيعي والتراث الثقافي.', 'sq': 'Një park kombëtar malor në Mal të Zi, i pasur me bukuri natyrore dhe trashëgimi kulturore.'}","{'en': ""Museum showcasing Montenegro's cultural heritage through traditional artifacts and attire."", 'ar': 'المتحف الذي يعرض التراث الثقافي للجبل الأسود من خلال القطع الأثرية التقليدية والملابس.', 'sq': 'Muzeu që tregon trashëgiminë kulturore të Malit të Zi përmes objekteve dhe veshjeve tradicionale.'}","{'en': 'Historic residence of Petar II Petrović-Njegoš, now a museum showcasing his life and works.', 'ar': 'الإقامة التاريخية لـ Petar II Petrović-Njegoš ، وهو متحف الآن يعرض حياته وأعماله.', 'sq': 'Vendbanimi historik i PETAR II Petrović-Njegoš, tani një muze që tregon jetën dhe veprat e tij.'}","{'en': 'Skio Hotel in Judauri provides comfortable accommodation near ski slopes with a sophisticated restaurant and great mountain views.', 'ar': 'فندق Skio في جوداوري يوفر إقامة مريحة بالقرب من منحدرات التزلج مع مطعم راقٍ وإطلالات جبلية رائعة.', 'sq': 'Hoteli Skio në Judauri ofron strehim të rehatshëm pranë shpateve të skive me një restorant të sofistikuar dhe pamje të shkëlqyera malore.'}","{'en': 'Chalet Papa Basili provides comfortable accommodation in Gudauri with great looks and near ski slopes.', 'ar': 'فندق Chalet Papa Basili يوفر إقامة مريحة في جوداوري مع إطلالات رائعة وقرب من منحدرات التزلج.', 'sq': 'Chalet Papa Basili siguron strehim të rehatshëm në Gudauri me pamje të shkëlqyeshme dhe pranë shpateve të skive.'}","{'en': 'Comfortable chalets in Gudauri with a wonderful mountainous view, close to the ski slopes and distinctive tourist attractions.', 'ar': 'شاليهات مريحة في غودوري بإطلالة جبلية رائعة، قريبة من منحدرات التزلج ومعالم سياحية مميزة.', 'sq': 'Chalets të rehatshme në Gudauri me një pamje të mrekullueshme malore, afër shpateve të skive dhe atraksioneve të veçanta turistike.'}","{'en': 'A comfortable apartment in New Gudauri with a wonderful mountainous look, close to ski elevators and provides modern facilities.', 'ar': 'شقة مريحة في نيو جوداوري بإطلالة جبلية رائعة، قريبة من مصاعد التزلج وتوفر مرافق حديثة.', 'sq': 'Një apartament i rehatshëm në New Gudauri me një pamje të mrekullueshme malore, afër ashensorëve të skive dhe siguron lehtësira moderne.'}","{'en': 'A comfortable hotel in Judauri is close to ski elevators and provides great views of the Caucasus Mountains.', 'ar': 'فندق مريح في جوداوري قريب من مصاعد التزلج ويوفر إطلالات رائعة على جبال القوقاز.', 'sq': 'Një hotel i rehatshëm në Judauri është afër ashensorëve të skive dhe ofron pamje të shkëlqyera të maleve të Kaukazit.'}","{'en': 'A warm mountain hotel in Gudauri, close to ski elevators, provides comfortable stay and stunning views of the Caucasus.', 'ar': 'فندق جبلي دافئ في جوداوري، قريب من مصاعد التزلج، يوفر إقامة مريحة وإطلالات خلابة على القوقاز.', 'sq': 'Një hotel i ngrohtë malor në Gudauri, afër ashensorëve të skive, siguron qëndrim të rehatshëm dhe pamje mahnitëse të Kaukazit.'}","{'en': 'A comfortable hotel in the heart of Godauri, provides great mountain views and near ski resort and tourist facilities.', 'ar': 'فندق مريح في قلب جوداوري، يوفر إطلالات جبلية رائعة وقربًا من منتجع التزلج والمرافق السياحية.', 'sq': 'Një hotel i rehatshëm në zemër të Godauri, ofron pamje të shkëlqyera malore dhe afër vendpushimit të skive dhe objekteve turistike.'}","{'en': 'The Veranda Hotel in Judauri provides great mountain views and its proximity to the ski resort makes it perfect for visitors.', 'ar': 'فندق VERANDA في جوداوري يوفر إطلالات جبلية رائعة وقربه من منتجع التزلج يجعله مثالياً للزوار.', 'sq': 'Hoteli Veranda në Judauri ofron pamje të shkëlqyera malore dhe afërsia e tij me vendpushimin e skive e bën atë të përsosur për vizitorët.'}","{'en': 'Tsiga Gudauri Hotel in Georgia, offers modern rooms, a warm restaurant, and great views near ski resort.', 'ar': 'فندق Tsiga Gudauri في جورجيا، يوفر غرفًا حديثة، مطعمًا دافئًا، وإطلالات رائعة بالقرب من منتجع التزلج.', 'sq': 'Tsiga Gudauri Hotel në Gjeorgji, ofron dhoma moderne, një restorant të ngrohtë dhe pamje të shkëlqyera pranë skive Resort.'}","{'en': 'Gudauri Roshe Hotel in Georgia, close to ski elevators, provides comfortable rooms, restaurant, and a relaxing spa.', 'ar': 'فندق Gudauri Roshe في جورجيا، قريب من مصاعد التزلج، يوفر غرفًا مريحة، مطعمًا، وسبا للاسترخاء.', 'sq': 'Hoteli Gudauri Roshe në Gjeorgji, afër ashensorëve të skive, ofron dhoma të rehatshme, restorant dhe një banjë relaksuese.'}","{'en': 'Alpina Judauri Hotel provides comfortable accommodation with mountainous looks, restaurant, spa, and skiing services near elevators in Godauri.', 'ar': 'فندق ألبينا جوداوري يوفر إقامة مريحة بإطلالات جبلية، مطعم، سبا، وخدمات تزلج قرب المصاعد في جوداوري.', 'sq': 'Alpina Judauri Hotel ofron strehim të rehatshëm me pamje malore, restorant, banjë dhe shërbime të skijimit pranë ashensorëve në Godauri.'}","{'en': 'The Truso Hotel in Judauri, Georgia, provides comfortable stay near ski elevators with special restaurant, services and wonderful mountain views.', 'ar': 'فندق تروسو في جوداوري، جورجيا، يوفر إقامة مريحة قرب مصاعد التزلج مع مطعم وخدمات مميزة وإطلالات جبلية رائعة.', 'sq': 'Hoteli Truso në Judauri, Georgia, ofron qëndrim të rehatshëm pranë ashensorëve të skive me restorant special, shërbime dhe pamje të mrekullueshme malore.'}","{'en': 'Dandilion Hotel in Judauri provides comfortable stay with a restaurant, sauna, ski storage, and airport transport service.', 'ar': 'فندق دانديليون في جوداوري يوفر إقامة مريحة مع مطعم، ساونا، تخزين لمعدات التزلج، وخدمة نقل للمطار.', 'sq': 'Hoteli Dandilion në Judauri ofron qëndrim të rehatshëm me një restorant, sauna, ruajtje të skive dhe shërbimin e transportit në aeroport.'}","{'en': 'New Gudauri Twins Apartments provide comfortable accommodation with mountainous looks, close to ski elevator, with integrated services and facilities.', 'ar': 'شقق New Gudauri Twins توفر إقامة مريحة بإطلالات جبلية، قريبة من مصعد التزلج، مع خدمات ومرافق متكاملة.', 'sq': 'Apartamente të reja Gudauri Twins ofrojnë strehim të rehatshëm me pamje malore, afër ashensorit të skive, me shërbime dhe lehtësira të integruara.'}","{'en': 'Snow Time Hotel in Judauri provides comfortable rooms, restaurant, bar, skating equipment rental, and great mountain views.', 'ar': 'فندق سنو تايم في جوداوري يوفر غرف مريحة، مطعم، بار، تأجير معدات التزلج، وإطلالات جبلية رائعة.', 'sq': 'Hoteli Snow Time në Judauri ofron dhoma të rehatshme, restorant, bar, pajisje patinazhi me qira dhe pamje të shkëlqyera malore.'}","{'en': 'Winter House Gudauri provides equipped apartments, restaurant, bar, ski rental, and great mountain views.', 'ar': 'Winter House Gudauri يوفر شقق مجهزة، مطعم، بار، تأجير معدات التزلج، وإطلالات رائعة على الجبال.', 'sq': 'Winter House Gudauri siguron apartamente të pajisura, restorant, bar, qiranë e skive dhe pamje të shkëlqyera malore.'}","{'en': 'White House in Gudauri, provides comfortable rooms with mountainous looks, restaurant, bar, and skiing.', 'ar': 'White House في غوداوري، يوفر غرف مريحة بإطلالات جبلية، مطعم، بار، وتأجير معدات التزلج.', 'sq': 'Shtëpia e Bardhë në Gudauri, ofron dhoma të rehatshme me pamje malore, restorant, bar dhe ski.'}","{'en': 'Comfortable apartments in Gudauri near ski elevators, with equipment storage services, restaurant, bar, and relaxation casino.', 'ar': 'شقق مريحة في جوداوري قرب مصاعد التزلج، مع خدمات تخزين المعدات، مطعم، بار، وكازينو للاسترخاء.', 'sq': 'Apartamente të rehatshme në Gudauri afër ashensorëve të skive, me shërbime të ruajtjes së pajisjeve, restorant, bar dhe kazino relaksuese.'}","{'en': 'A warm hotel near the lift elevators in Gudauri, offers comfortable rooms, restaurant, sauna, and great mountain views.', 'ar': 'فندق دافئ قرب مصاعد التزلج في غوداوري، يوفر غرف مريحة، مطعم، ساونا، وإطلالات جبلية رائعة.', 'sq': 'Një hotel i ngrohtë afër ashensorëve të ashensorit në Gudauri, ofron dhoma të rehatshme, restorant, sauna dhe pamje të shkëlqyera malore.'}","{'en': 'Comfortable apartments in the heart of Gudauri, near ski elevators, with equipped kitchens and great mountain views.', 'ar': 'شقق مريحة في قلب جوداوري، قرب مصاعد التزلج، مع مطابخ مجهزة وإطلالات رائعة على الجبال.', 'sq': 'Apartamente të rehatshme në zemrën e Gudauri, afër ashensorëve të skive, me kuzhina të pajisura dhe pamje të shkëlqyera malore.'}","{'en': 'GVC 217 New Judauri provides modern hotel apartments near ski elevators with mountain views and high -end services.', 'ar': 'GVC 217 نيو جوداوري يوفر شققًا فندقية حديثة قرب مصاعد التزلج مع إطلالات جبلية وخدمات راقية.', 'sq': 'GVC 217 New Judauri ofron apartamente moderne të hotelit pranë ashensorëve të skive me pamje malore dhe shërbime të larta.'}","{'en': 'Soncho Hotel in Judauri provides comfortable stay near ski slopes with modern services and great mountain views.', 'ar': 'فندق سونتشو في جوداوري يوفر إقامة مريحة قرب منحدرات التزلج مع خدمات حديثة وإطلالات جبلية رائعة.', 'sq': 'Soncho Hotel në Judauri ofron qëndrim të rehatshëm pranë shpateve të skive me shërbime moderne dhe pamje të shkëlqyera malore.'}","{'en': 'Sunny Hill in Judauri provides comfortable stay with great mountainous looks, close to ski slopes and tourist services.', 'ar': 'Sunny Hill في جوداوري يوفر إقامة مريحة بإطلالات جبلية رائعة، قريب من منحدرات التزلج والخدمات السياحية.', 'sq': 'Sunny Hill në Judauri siguron qëndrim të rehatshëm me pamje të madhe malore, afër shpateve të skive dhe shërbimeve turistike.'}"
