4000,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,4019,4020,4021,4022,4023,4024,4025,4026,4027,4028,4029,4030,4031,4032,4033,4034,4035,4036,4037,4038,4039,4040,4041,4042,4043,4044,4045,4046,4047,4048,4049
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
"{'en': 'Central Hotel', 'ar': 'فندق سنترال', 'sq': 'Hotel qendror'}","{'en': 'Discovery Hotel', 'ar': 'فندق ديسكفري', 'sq': 'Hotel Discovery'}","{'en': 'Hotel Panoramic', 'ar': 'فندق بانوراميك', 'sq': 'Panoramik hotel'}","{'en': 'Hotel Memoire', 'ar': 'فندق ميموار', 'sq': 'Kujtim hoteli'}","{'en': 'Hotel Lileo Kutaisi', 'ar': 'فندق ليليو كوتايسي', 'sq': 'Hotel Lileo Kutaisi'}","{'en': 'Hotel Inndigo', 'ar': 'إن ديجو', 'sq': 'Hotel Inndigo'}","{'en': 'Kutaisi inn hotel', 'ar': 'نزل كوتايسي', 'sq': 'Hotel Kutaisi Inn'}","{'en': 'Paradise Road', 'ar': 'طريق الجنة', 'sq': 'Rrugë me parajsë'}","{'en': 'Hotel History', 'ar': 'فندق التاريخ', 'sq': 'Histori hoteli'}","{'en': 'Hotel Harmony', 'ar': 'فندق هارموني', 'sq': 'Harmoni hoteli'}","{'en': 'Park Hotel Kutaisi', 'ar': 'فندق بارك كوتايسي', 'sq': 'Park Hotel Kutaisi'}","{'en': 'Four Seasons Riverside', 'ar': 'فور سيزونز ريفرسايد', 'sq': 'Katër sezone Riverside'}","{'en': 'Hotel Green Town', 'ar': 'فندق جرين تاون', 'sq': 'Qytet i gjelbër'}","{'en': 'Newport Hotel', 'ar': 'فندق نيو بورت', 'sq': 'Hotel Newport'}","{'en': 'Hotel saanapiro', 'ar': 'فندق سانابيرو', 'sq': 'Hotel Saanapiro'}","{'en': 'Tavaduri', 'ar': 'تافادوري', 'sq': 'Tavaduri'}","{'en': 'Castello Restaurant', 'ar': 'مطعم كاستيلو', 'sq': 'Restorant Castello'}","{'en': ""Uncle Feng's restaurant"", 'ar': 'مطعم أنكل فنغ', 'sq': 'Restoranti i Xha Feng'}","{'en': '360 Sky Bar', 'ar': '360 سكاي بار', 'sq': '360 Sky Bar'}","{'en': 'Carrefour', 'ar': 'كارفور', 'sq': 'Carrefour'}","{'en': 'Black Sea Mall', 'ar': 'مول البحر الأسود', 'sq': 'Qendër e detit të zi'}","{'en': 'Grand Mall', 'ar': 'جراند مول', 'sq': 'Qendër e madhe'}","{'en': 'Hopa bazar', 'ar': 'هوبا بازار', 'sq': 'Hopa Bazar'}","{'en': 'Batumi Plaza', 'ar': 'باتومي بلازا', 'sq': 'Batumi Plaza'}","{'en': 'Metro City Forum AVM', 'ar': 'مترو سيتي فورم AVM', 'sq': 'Forumi i Qytetit Metro AVM'}","{'en': 'Sun Restaurant', 'ar': 'مطعم شمس', 'sq': 'Restoranti Sun'}","{'en': 'Shawarma King', 'ar': 'ملك الشاورما', 'sq': 'Mbreti Shawarma'}","{'en': 'Baraka', 'ar': 'باراكا', 'sq': 'Baraka'}","{'en': 'Grand Grill', 'ar': 'جراند جريل', 'sq': 'Skara e Madhe'}","{'en': 'Istanbul Restaurant', 'ar': 'مطعم اسطنبول', 'sq': 'Restorant i Stambollit'}","{'en': 'Izmiri Restaurant', 'ar': 'مطعم ازمير', 'sq': 'Restorant Izmiri'}","{'en': 'Black Sea - Fish Restaurant in Batumi', 'ar': 'البحر الأسود - مطعم الأسماك في باتومي', 'sq': 'Deti i Zi - Restorant peshku në Batumi'}","{'en': 'Deniz Turkish Restaurant', 'ar': 'مطعم دينيز التركي', 'sq': 'Deniz restorant turk'}","{'en': 'Restaurant Karabak', 'ar': 'مطعم كاراباك', 'sq': 'Restorant karabak'}","{'en': 'Mecca Georgian Restaurant', 'ar': 'مطعم مكة الجورجي', 'sq': 'Restorant Gjeorgjian Meka'}","{'en': 'Spice Garden Restaurant Batumi', 'ar': 'مطعم سبايس جاردن باتومي', 'sq': 'Restoranti i Kopshtit Spice Batumi'}","{'en': 'Chacha Tower', 'ar': 'برج تشاتشا', 'sq': 'Kullë chacha'}","{'en': 'Batumi City Zoo', 'ar': 'حديقة حيوان باتومي', 'sq': 'Kopshti Zoologjik i Qytetit të Batumit'}","{'en': 'Batumi Nobel Brothers Technological Museum', 'ar': 'متحف نوبل للأخوة', 'sq': 'Muzeu Teknologjik i Vëllezërve Batumi Nobel'}","{'en': 'Adjara Art Museum', 'ar': 'متحف أدجارا للفنون', 'sq': 'Muzeu i Artit Adjara'}","{'en': 'Aqua Park batumi', 'ar': 'أكوا بارك باتومي', 'sq': 'Aqua Park Batumi'}","{'en': 'Batumi Mall', 'ar': 'مول باتومي', 'sq': 'Qendra Tregtare Batumi'}","{'en': 'Miracle Park', 'ar': 'حديقة المعجزات', 'sq': 'Park mrekullie'}","{'en': '6 May Park', 'ar': 'حديقة 6 مايو', 'sq': '6 maj Parku'}","{'en': 'Ethnographic Museum ""Borjgalo""', 'ar': 'المتحف الإثنوغرافي ""بورجالو""', 'sq': 'Muzeu Etnografik ""Borjgalo""'}","{'en': 'Batumi archaeological museum', 'ar': 'متحف باتومى الاثرى', 'sq': 'Muzeu Arkeologjik Batumi'}","{'en': 'Batumi Botanical Garden', 'ar': 'حديقة باتومي النباتية', 'sq': 'Kopsht botanik Batumi'}","{'en': 'Batumi dolphinarium', 'ar': 'دولفيناريوم باتومي', 'sq': 'Batumi delfinarium'}","{'en': 'Alphabetic Tower', 'ar': 'برج الأبجدية', 'sq': 'Kullë alfabetike'}","{'en': 'Batumi Boulevard', 'ar': 'باتومي بوليفارد', 'sq': 'Bulevardi Batumi'}"
"{'en': 'Central Hotel in Kutaisi provides comfortable rooms, excellent services, and a location close to tourist attractions.', 'ar': 'فندق سنترال في كوتايسي يوفر غرف مريحة، خدمات ممتازة، وموقع قريب من المعالم السياحية.', 'sq': 'Hoteli Qendror në Kutaisi ofron dhoma të rehatshme, shërbime të shkëlqyera dhe një vendndodhje afër tërheqjeve turistike.'}","{'en': 'Discovery Hotel in Kutaisi is located in the city center, and offers comfortable rooms and distinguished services near tourist attractions.', 'ar': 'فندق ديسكفري في كوتايسي يقع في مركز المدينة، ويوفر غرف مريحة وخدمات مميزة قرب المعالم السياحية.', 'sq': 'Discovery Hotel në Kutaisi ndodhet në qendër të qytetit, dhe ofron dhoma të rehatshme dhe shërbime të dalluara pranë tërheqjeve turistike.'}","{'en': 'Panoramic Hotel in Kutaisi offers comfortable rooms and distinctive facilities with the proximity to the main tourist attractions.', 'ar': 'فندق بانورامي في كوتايسي يقدم غرف مريحة ومرافق مميزة مع قربه من المعالم السياحية الرئيسية.', 'sq': 'Hoteli Panoramic në Kutaisi ofron dhoma të rehatshme dhe lehtësira të veçanta me afërsinë me tërheqjet kryesore turistike.'}","{'en': 'A hotel in Kutaisi provides comfortable rooms and distinct facilities near the famous tourist attractions.', 'ar': 'فندق في كوتايسي يوفر غرف مريحة ومرافق متميزة بالقرب من المعالم السياحية الشهيرة.', 'sq': 'Një hotel në Kutaisi ofron dhoma të rehatshme dhe lehtësira të dallueshme pranë tërheqjeve të famshme turistike.'}","{'en': 'A hotel in Koutaisi offers comfortable rooms and distinguished services near the famous tourist attractions.', 'ar': 'فندق في كوتايسي يقدم غرف مريحة وخدمات مميزة بالقرب من المعالم السياحية الشهيرة.', 'sq': 'Një hotel në Koutaisi ofron dhoma të rehatshme dhe shërbime të dalluara pranë tërheqjeve të famshme turistike.'}","{'en': 'A hotel in Kutaisi provides comfortable rooms, various services, and a location close to tourist attractions.', 'ar': 'فندق في كوتايسي يوفر غرف مريحة، خدمات متنوعة، وموقع قريب من المعالم السياحية.', 'sq': 'Një hotel në Kutaisi ofron dhoma të rehatshme, shërbime të ndryshme dhe një vend të afërt me tërheqjet turistike.'}","{'en': 'A hotel in Kutaisi provides comfortable rooms and various facilities near tourist attractions.', 'ar': 'فندق في كوتايسي يوفر غرف مريحة ومرافق متنوعة بالقرب من المعالم السياحية.', 'sq': 'Një hotel në Kutaisi ofron dhoma të rehatshme dhe lehtësira të ndryshme pranë tërheqjeve turistike.'}","{'en': 'A hotel in Kutaisi, Georgia, located near tourist attractions and provides comfortable services.', 'ar': 'فندق في كوتايسي، جورجيا، يقع بالقرب من المعالم السياحية ويوفر خدمات مريحة.', 'sq': 'Një hotel në Kutaisi, Georgia, i vendosur afër tërheqjeve turistike dhe ofron shërbime të rehatshme.'}","{'en': 'A hotel in Kutaisi, Georgia, features a central location and comfortable services and its proximity to tourist attractions.', 'ar': 'فندق في كوتايسي، جورجيا، يتميز بموقع مركزي وخدمات مريحة وقربه من المعالم السياحية.', 'sq': 'Një hotel në Kutaisi, Georgia, përmban një vendndodhje qendrore dhe shërbime të rehatshme dhe afërsinë e tij me tërheqjet turistike.'}","{'en': 'The Harmouni Hotel in kutaisi offers comfortable rooms and distinctive facilities near the main tourist attractions.', 'ar': 'فندق هارموني في كوتايسي يقدم غرف مريحة ومرافق مميزة بالقرب من المعالم السياحية الرئيسية.', 'sq': 'Hoteli Harmouni në kutaisi ofron dhoma të rehatshme dhe lehtësira dalluese pranë tërheqjeve kryesore turistike.'}","{'en': 'The Park kutaisi Hotel is located near the major tourist attractions and offers comfortable rooms and good facilities.', 'ar': 'فندق بارك كوتايسي يقع بالقرب من المعالم السياحية الرئيسية ويقدم غرفًا مريحة ومرافق جيدة.', 'sq': 'Hoteli Park kutaisi ndodhet afër tërheqjeve kryesore turistike dhe ofron dhoma të rehatshme dhe lehtësira të mira.'}","{'en': 'The Four Seasons Hotel Riveradide in Kotesisy offers comfortable rooms and good facilities near the tourist attractions.', 'ar': 'فندق فور سيزونز ريفرسايد في كوتايسي، يوفر غرف مريحة ومرافق جيدة بالقرب من المعالم السياحية.', 'sq': 'Hoteli Four Season Riveradide në Kotesiy ofron dhoma të rehatshme dhe lehtësira të mira pranë tërheqjeve turistike.'}","{'en': 'Green Town Hotel in Kutaisi, provides comfortable rooms and good facilities near major tourist attractions.', 'ar': 'فندق جرين تاون في كوتايسي، يوفر غرف مريحة ومرافق جيدة بالقرب من المعالم السياحية الرئيسية.', 'sq': 'Green Town Hotel në Kutaisi, ofron dhoma të rehatshme dhe lehtësira të mira pranë tërheqjeve të mëdha turistike.'}","{'en': 'New Stars 4 -star Hotel Port Kutaisi, located near tourist attractions with modern rooms and comfortable facilities.', 'ar': 'فندق نيو بورت كوتايسي 4 نجوم، يقع بالقرب من المعالم السياحية مع غرف حديثة ومرافق مريحة.', 'sq': 'Yje të rinj 4 -Stars Hotel Port Kutaisi, të vendosura afër tërheqjeve turistike me dhoma moderne dhe lehtësira të rehatshme.'}","{'en': 'The Sanabiro Hotel in Kotisisi, Georgia, provides comfortable rooms and good facilities near tourist attractions.', 'ar': 'فندق سانابيرو في كوتايسي، جورجيا، يوفر غرف مريحة ومرافق جيدة بالقرب من المعالم السياحية.', 'sq': 'Hoteli Sanabiro në Kotisisi, Georgia, ofron dhoma të rehatshme dhe lehtësira të mira pranë tërheqjeve turistike.'}","{'en': 'Tavaduri Restaurant in Batumi offers traditional Georgian cuisine in a comfortable and elegant atmosphere.', 'ar': 'مطعم تافادوري في باتومي يقدم المأكولات الجورجية التقليدية في أجواء مريحة وأنيقة.', 'sq': 'Restoranti Tavaduri në Batumi ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të rehatshme dhe elegante.'}","{'en': 'The Jordanian Castillo Restaurant in Batumi offers traditional Arab dishes in a warm and elegant atmosphere.', 'ar': 'مطعم كاستيلو الأردني في باتومي يقدم أطباقاً عربية تقليدية في أجواء دافئة وأنيقة.', 'sq': 'Restoranti Jordanian Castillo në Batumi ofron enët tradicionale arabe në një atmosferë të ngrohtë dhe elegante.'}","{'en': 'The Uncle Feng Restaurant offers distinctive Asian dishes in a sophisticated and modern atmosphere, focusing on traditional Chinese flavors.', 'ar': 'مطعم آنكل فنغ يقدم أطباقًا آسيوية مميزة في أجواء راقية وعصرية، مع التركيز على النكهات الصينية التقليدية.', 'sq': 'Restoranti Uncle Feng ofron pjata të veçanta aziatike në një atmosferë të sofistikuar dhe moderne, duke u përqëndruar në aromat tradicionale kineze.'}","{'en': 'It is a luxury bar in Batumi with panoramic views of the Black Sea, serving sophisticated drinks and light dishes.', 'ar': 'هو بار فاخر في باتومي مع إطلالات بانورامية على البحر الأسود، يقدم مشروبات راقية وأطباق خفيفة.', 'sq': 'Shtë një bar luksoz në Batumi me pamje panoramike të Detit të Zi, duke shërbyer pije të sofistikuara dhe enët e lehta.'}","{'en': 'Carrefour in Batumi is a retail store that offers a wide range of products at reasonable prices.', 'ar': 'كارفور في باتومي هو متجر تجزئة يقدم مجموعة واسعة من المنتجات بأسعار معقولة.', 'sq': 'Carrefour në Batumi është një dyqan me pakicë që ofron një gamë të gjerë të produkteve me çmime të arsyeshme.'}","{'en': 'It is a commercial center in Batumi that includes shops, restaurants, entertainment areas, and cinema.', 'ar': 'هو مركز تجاري في باتومي يضم محلات، مطاعم، مناطق ترفيهية، وسينما.', 'sq': 'Shtë një qendër tregtare në Batumi që përfshin dyqane, restorante, zona argëtuese dhe kinema.'}","{'en': 'It is a modern commercial center in Batumi, which includes shops, restaurants, cinema, and entertainment facilities.', 'ar': 'هو مركز تجاري حديث في باتومي، يضم محلات تجارية، مطاعم، سينما، ومرافق ترفيهية.', 'sq': 'Shtë një qendër moderne tregtare në Batumi, e cila përfshin dyqane, restorante, kinema dhe lehtësira argëtuese.'}","{'en': 'Hopa Bazar is a local market in Huba that offers fresh products, clothes, and handicrafts at affordable prices.', 'ar': 'هوبا بازار هو سوق محلي في هوبا يقدم منتجات طازجة، ملابس، وحرف يدوية بأسعار مناسبة.', 'sq': 'Hopa Bazar është një treg lokal në Huba që ofron produkte të freskëta, rroba dhe vepra artizanale me çmime të përballueshme.'}","{'en': 'It is a modern commercial center in the city center, which includes stores, restaurants, and entertainment facilities.', 'ar': 'هو مركز تجاري عصري في وسط المدينة، يضم متاجر، مطاعم، ومرافق ترفيهية.', 'sq': 'Shtë një qendër moderne tregtare në qendrën e qytetit, e cila përfshin dyqane, restorante dhe lehtësira argëtuese.'}","{'en': 'Metro City Forum AVM is a modern shopping center in Batumi with retail stores, restaurants, and entertainment facilities.', 'ar': 'مترو سيتي فورم AVM هو مركز تجاري عصري في باتومي مع محلات تجارية، مطاعم، ومرافق ترفيهية.', 'sq': 'Metro City Forum AVM është një qendër tregtare moderne në Batumi me dyqane, restorante dhe kushte argëtimi.'}","{'en': 'Sun Restaurant in Batumi offers delicious oriental dishes in a comfortable and suitable atmosphere for families.', 'ar': 'مطعم شمس في باتومي يقدم أطباقاً شرقية لذيذة في جو مريح ومناسب للعائلات.', 'sq': 'Restoranti Sun në Batumi ofron enët e shijshme orientale në një atmosferë të rehatshme dhe të përshtatshme për familjet.'}","{'en': 'Restaurant specializing in shawarma with distinctive flavors, offers delicious shawarma sandwiches and dishes in a comfortable atmosphere.', 'ar': 'مطعم متخصص في الشاورما بنكهات مميزة، يقدم سندويشات وأطباق شاورما لذيذة في أجواء مريحة.', 'sq': 'Restoranti i specializuar në Shawarma me aromë të veçantë, ofron sanduiçe dhe enët e shijshme të Shawarma në një atmosferë të rehatshme.'}","{'en': 'Baraka Restaurant offers oriental and international dishes in a comfortable atmosphere with distinctive service and internal and external sessions.', 'ar': 'مطعم باراكا يقدم أطباق شرقية وعالمية في أجواء مريحة مع خدمة مميزة وجلسات داخلية وخارجية.', 'sq': 'Restoranti Baraka ofron enët orientale dhe ndërkombëtare në një atmosferë të rehatshme me shërbim të veçantë dhe seanca të brendshme dhe të jashtme.'}","{'en': 'Grand Grill Restaurant offers delicious Turkish grills in a comfortable atmosphere with a distinctive service.', 'ar': 'مطعم جراند جريل يقدم أشهى المشويات التركية في أجواء مريحة مع خدمة مميزة.', 'sq': 'Restoranti Grand Grill ofron grila të shijshme turke në një atmosferë të rehatshme me një shërbim të veçantë.'}","{'en': 'Istanbul Restaurant in Batumi offers authentic Turkish dishes in a traditional and comfortable atmosphere.', 'ar': 'مطعم إسطنبول في باتومي يقدم أطباق تركية أصيلة في أجواء تقليدية ومريحة.', 'sq': 'Restoranti i Stambollit në Batumi ofron enët autentike turke në një atmosferë tradicionale dhe të rehatshme.'}","{'en': 'Izmir Restaurant in Batumi offers traditional Turkish cuisine in a warm and comfortable atmosphere.', 'ar': 'مطعم إزمير في باتومي يقدم المأكولات التركية التقليدية في أجواء دافئة ومريحة.', 'sq': 'Restoranti Izmir në Batumi ofron kuzhinë tradicionale turke në një atmosferë të ngrohtë dhe të rehatshme.'}","{'en': 'Black Sea Restaurant in Batumi serves fresh marine dishes in a quiet atmosphere with a great sea view.', 'ar': 'مطعم البحر الأسود في باتومي يقدم أطباق بحرية طازجة في أجواء هادئة مع إطلالة رائعة على البحر.', 'sq': 'Restoranti i Detit të Zi në Batumi shërben enët e freskëta detare në një atmosferë të qetë me një pamje të shkëlqyeshme të detit.'}","{'en': 'The Turkish Deniz Restaurant in Batumi offers grilled Turkish meat dishes in a traditional and comfortable atmosphere.', 'ar': 'مطعم دينيز التركي في باتومي يقدم أطباق اللحوم التركية المشوية في أجواء تقليدية ومريحة.', 'sq': 'Restoranti Turk Deniz në Batumi ofron enët e mishit të pjekur në skarë në një atmosferë tradicionale dhe të rehatshme.'}","{'en': 'Karabak Restaurant in Batumi offers Turkish and Georgian cuisine in a comfortable and elegant atmosphere.', 'ar': 'مطعم كاراباك في باتومي يقدم المأكولات التركية والجورجية في أجواء مريحة وأنيقة.', 'sq': 'Restoranti Karabak në Batumi ofron kuzhinë turke dhe gjeorgjiane në një atmosferë të rehatshme dhe elegante.'}","{'en': 'The Georgian Mecca Restaurant in Batumi offers traditional Georgian cuisine in a comfortable and elegant atmosphere.', 'ar': 'مطعم مكة الجورجي في باتومي يقدم المأكولات الجورجية التقليدية في أجواء مريحة وأنيقة.', 'sq': 'Restoranti Gjeorgjian Mecca në Batumi ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të rehatshme dhe elegante.'}","{'en': 'Spice Garden Restaurant in Batumi offers Georgian and international dishes in a warm and comfortable atmosphere.', 'ar': 'مطعم سبايس جاردن في باتومي يقدم أطباق جورجية وعالمية في أجواء دافئة ومريحة.', 'sq': 'Restoranti Spice Garden në Batumi ofron enët gjeorgjiane dhe ndërkombëtare në një atmosferë të ngrohtë dhe të rehatshme.'}","{'en': 'The Chacha Tower in Batumi features a modern design and provides great panoramic views of the city.', 'ar': 'برج تشاتشا في باتومي يتميز بتصميم عصري ويوفر إطلالات بانورامية رائعة على المدينة.', 'sq': 'Kulla Chacha në Batumi përmban një dizajn modern dhe ofron pamje të shkëlqyera panoramike të qytetit.'}","{'en': 'A diverse zoo in Batumi offering an educational and fun experience with animals from around the world.', 'ar': 'حديقة حيوان متنوعة في باتومي تقدم تجربة تعليمية وممتعة مع حيوانات من مختلف أنحاء العالم.', 'sq': 'Një kopsht zoologjik i larmishëm në Batum që ofron një përvojë edukative dhe argëtuese me kafshë nga e gjithë bota.'}","{'en': 'The Nobel Museum of Technology Brothers displays the achievements of the Nobel brothers in technology and industry.', 'ar': 'متحف نوبل للأخوة التكنولوجيين يعرض إنجازات الأخوين نوبل في التكنولوجيا والصناعة.', 'sq': 'Vëllezërit e Muzeut të Teknologjisë Nobel tregon arritjet e vëllezërve Nobel në teknologji dhe industri.'}","{'en': 'The Adjara Arts Museum displays Georgian and international paintings and sculptures, and is an important cultural center in Batumi.', 'ar': 'متحف أدجارا للفنون يعرض لوحات ومنحوتات جورجية وعالمية، ويعد مركزًا ثقافيًا هامًا في باتومي.', 'sq': 'Muzeu i Arteve Adjara tregon piktura dhe skulptura Gjeorgjiane dhe Ndërkombëtare, dhe është një qendër e rëndësishme kulturore në Batumi.'}","{'en': 'Aqua Patumi is an enjoyable water park that includes slides and swimming pools for all ages, making it an ideal summer entertainment destination.', 'ar': 'أكوا بارك باتومي منتزه مائي ممتع يضم منزلقات ومسابح لجميع الأعمار، مما يجعله وجهة ترفيهية صيفية مثالية.', 'sq': 'Aqua Partumi është një park ujor i këndshëm që përfshin rrëshqitje dhe pishina për të gjitha moshat, duke e bërë atë një destinacion ideal argëtues veror.'}","{'en': 'Batumi Mall is a modern shopping destination that includes international stores, restaurants, and cinema, making it a major center for entertainment and shopping.', 'ar': 'باتومي مول وجهة تسوق حديثة تضم متاجر عالمية، مطاعم، وسينما، مما يجعله مركزًا رئيسيًا للترفيه والتسوق.', 'sq': 'Batumi Mall është një destinacion modern i blerjeve që përfshin dyqane ndërkombëtare, restorante dhe kinema, duke e bërë atë një qendër kryesore për argëtim dhe blerje.'}","{'en': 'Patumi miracle garden includes distinctive features such as the alphabet and Ferris wheel with great looks.', 'ar': 'حديقة المعجزات في باتومي تضم معالم مميزة مثل برج الأبجدية وعجلة فيريس مع إطلالات رائعة.', 'sq': 'Patumi Miracle Garden përfshin tipare dalluese siç janë alfabeti dhe rrota Ferris me pamje të shkëlqyeshme.'}","{'en': ""The May 6 Park in Batumi is characterized by green spaces, an industrial lake and a children's animal garden."", 'ar': 'حديقة 6 مايو في باتومي تتميز بالمساحات الخضراء، بحيرة صناعية وحديقة حيوانات للأطفال.', 'sq': 'Parku i 6 majit në Batumi karakterizohet nga hapësirat e gjelbërta, një liqen industrial dhe një kopsht kafshësh për fëmijë.'}","{'en': 'The ethnographic Porgloo Museum displays the cultural heritage of the Adjara region with traditional exhibits and model buildings.', 'ar': 'متحف بورجالو الإثنوغرافي يعرض التراث الثقافي لمنطقة أدجارا مع معروضات تقليدية ومباني نموذجية.', 'sq': 'Muzeu etnografik Porgoo tregon trashëgiminë kulturore të rajonit Adjara me ekspozita tradicionale dhe ndërtesa modelesh.'}","{'en': 'Batumi archaeological museum displays archaeological pieces that reflect the history and culture of the region since ancient times.', 'ar': 'متحف باتومي الأثري يعرض قطعًا أثرية تعكس تاريخ وثقافة المنطقة منذ العصور القديمة.', 'sq': 'Muzeu Arkeologjik Batumi tregon pjesë arkeologjike që pasqyrojnë historinë dhe kulturën e rajonit që nga kohërat e lashta.'}","{'en': 'Batumi Botanical Garden was founded in 1912 and includes more than 43,000 species of rare plants.', 'ar': 'حديقة باتومي النباتية تأسست عام 1912 وتضم أكثر من 43,000 نوع من النباتات النادرة.', 'sq': 'Kopsht botanik Batumi u themelua në 1912 dhe përfshin më shumë se 43,000 lloje të bimëve të rralla.'}","{'en': 'Batumi Dolphinarium offers recreational offers for dolphins and allows interaction with them in a distinctive experience.', 'ar': 'دولفيناريوم باتومي يقدم عروضًا ترفيهية للدلافين ويتيح التفاعل معها في تجربة مميزة.', 'sq': 'Batumi Dolphinarium ofron oferta rekreative për delfinët dhe lejon ndërveprimin me ta në një përvojë të veçantë.'}","{'en': 'Alphabetic Tower in Batumi is an architect that reflects the Georgian culture and great panoramic views.', 'ar': 'برج الحروف الأبجدية في باتومي هو معلم معماري يعكس الثقافة الجورجية وإطلالات بانورامية رائعة.', 'sq': 'Kullë alfabetike në Batumi është një arkitekt që pasqyron kulturën gjeorgjiane dhe pikëpamjet e mëdha panoramike.'}","{'en': 'Patumi Bolivard is a tourist landmark on the Black Sea beach with various activities and stunning views.', 'ar': 'ممشى باتومي بوليفارد هو معلم سياحي على شاطئ البحر الأسود مع أنشطة متنوعة وإطلالات خلابة.', 'sq': 'Patumi Bolivard është një pikë referimi turistike në plazhin e Detit të Zi me aktivitete të ndryshme dhe pamje mahnitëse.'}"
