3350,3351,3352,3353,3354,3355,3356,3357,3358,3359,3360,3361,3362,3363,3364,3365,3366,3367,3368,3369,3370,3371,3372,3373,3374,3375,3376,3377,3378,3379,3380,3381,3382,3383,3384,3385,3386,3387,3388,3389,3390,3391,3392,3393,3394,3395,3396,3397,3398,3399
80,80,80,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,88,88,88,19,16,15,15,15,15,17,83,15,85,85,85,85,85,85,85,85,85,87,85,87,87,85,87,87,87,85,85,85
"{'en': 'Soho Suites', 'ar': 'أجنحة سوهو', 'sq': 'Soho Suites'}","{'en': 'Agape Hotel', 'ar': 'فندق أغابي', 'sq': 'Hotel Agape'}","{'en': 'Hotel Pharos', 'ar': 'فندق فاروس', 'sq': 'Hotel Pharos'}","{'en': 'De Novo', 'ar': 'دي نوفو', 'sq': 'Nga e reja'}","{'en': ""Gochit's Burger"", 'ar': 'برجر جوتشيت', 'sq': 'Burger i Gochitit'}","{'en': 'Restaurant Tbilisikkkk', 'ar': 'مطعم تبيليسيككك', 'sq': 'Restorant Tbilisikkkk'}","{'en': 'Ellas', 'ar': 'إيلاس', 'sq': 'Ellas'}","{'en': 'Restaurant Lounge Bar Area 26', 'ar': 'منطقة مطعم ولاونج وبار 26', 'sq': 'Zona e Barit të Restorantit Lounge 26'}","{'en': 'Restaurant ""Our Flavor""', 'ar': 'مطعم ""نكهتنا""', 'sq': 'Restoranti ""Shija Jonë""'}","{'en': 'The Cellar of Vartsikhe', 'ar': 'قبو فارتسيخي', 'sq': 'Bodrumi i Vartsikhe'}","{'en': 'Mimino', 'ar': 'ميمينو', 'sq': 'Mimino'}","{'en': 'Sazandari Bakuriani', 'ar': 'سازانداري باکوریانی', 'sq': 'Sazandari Bakuriani'}","{'en': 'MARHABA restaurant', 'ar': 'مطعم مرحبا', 'sq': 'RESTORANT MARHABA'}","{'en': 'Taverna Mari Bakuriani', 'ar': 'تاڤيرنا ماري باكورِياني', 'sq': 'Taverna Mari Bakuriani'}","{'en': 'Restaurant ""Georgian Flavor""', 'ar': 'مطعم ""النكهة الجورجية""', 'sq': 'Restorant ""Shije Gjeorgjiane""'}","{'en': 'Zamzam Iraqi Restaurant - Halal', 'ar': 'مطعم زمزم العراقي حلال.', 'sq': 'Restorant Zamzam Irakian - Hallall'}","{'en': 'Cafe Aspen', 'ar': 'كافيه آسبن', 'sq': 'Kafe Aspen'}","{'en': 'USHBA Restaurant', 'ar': 'مطعم أوشبا', 'sq': 'Restorant USHBA'}","{'en': 'Brod Ski Resort', 'ar': 'منتجع برود للتزلج', 'sq': 'Resorti i Skive Brod'}","{'en': 'Livadica Lake', 'ar': 'بحيرة ليفاديكا', 'sq': 'Liqeni i Livadicës'}","{'en': 'Sharr Mountains', 'ar': 'جبال شار', 'sq': 'Sharr Malet'}","{'en': 'Bold bistro', 'ar': 'بولد بيسترو', 'sq': 'Bold bistro'}","{'en': 'ZINS', 'ar': 'زينز', 'sq': 'ZINS'}","{'en': 'Sofra Turke Since 1999', 'ar': 'سوفرا تركي منذ 1999', 'sq': 'Sofra Turke që nga viti 1999'}","{'en': 'Restaurant Pizzeri Era ""Block""', 'ar': 'مطعم بيتشيري إيرا ""بلوكو""', 'sq': 'Restaurant Piceri Era ""Blloku""'}","{'en': 'Tirana Artificial Lake', 'ar': 'بحيرة تيرانا الاصطناعية', 'sq': 'Liqeni Artificial i Tiranës'}","{'en': 'Lake Drive Rooms and Apartments', 'ar': 'غرف وشقق ليك درايف', 'sq': 'Sobe i apartmani Lake Drive'}","{'en': 'Hysaj Agrotourism Hotel', 'ar': 'فندق هيساي أجروتوريرزم', 'sq': 'Hysaj Agroturizëm Hotel'}","{'en': 'Garden Villa Guni', 'ar': 'فيلا جاردن جوني', 'sq': 'Kopshti Vila Guni'}","{'en': 'Mosque of Namazgah', 'ar': 'مسجد نمازجاه', 'sq': 'Xhamia e Namazgjasë'}","{'en': '3 Cottage Near The Forest', 'ar': '3 أكواخ بالقرب من الغابة', 'sq': '3 Shtëpi Pushimi pranë Pyllit'}","{'en': 'Snow Pine Suite - 4 Star Resort', 'ar': 'سنو باين سويت - منتجع 4 نجوم', 'sq': 'Snow Pine Suite - Resort me 4 yje'}","{'en': 'Hotel Falcon', 'ar': 'فندق فالكون', 'sq': 'Hotel Falcon'}","{'en': 'InkInn Bakuriani ""The Valley""', 'ar': 'إنك إن باكورياني ""ذا فالي""', 'sq': 'InkInn Bakuriani ""Lugina""'}","{'en': 'Orbi Palace Hotel Official', 'ar': 'فندق أوربي بالاس الرسمي', 'sq': 'Orbi Palace Hotel Zyrtar'}","{'en': 'Dialog Kokhta', 'ar': 'ديالوج كوختا', 'sq': 'Dialog Kokhta'}","{'en': '7 Cottage in Bakuriani', 'ar': '7 أكواخ في باكورياني', 'sq': '7 Kotele në Bakuriani'}","{'en': 'Rooms Hotel Kokhta', 'ar': 'فندق غرف كوختا', 'sq': 'Dhoma Hoteli Kokhta'}","{'en': 'Crystal', 'ar': 'كريستال', 'sq': 'Kristal'}","{'en': 'Hotel & Restaurant Ada', 'ar': 'فندق ومطعم آدا', 'sq': 'Hotel & Restorant Ada'}","{'en': 'Crystal Wood', 'ar': 'كريستال وود', 'sq': 'Druri Kristal'}","{'en': 'Kula Nekovic', 'ar': 'كولا نيكوفيتش', 'sq': 'Kulla Nekoviq'}","{'en': 'Peaks of Prokletije Apartments', 'ar': 'شقق قمم بروكليتيه', 'sq': 'Apartamente Majat e Bjeshkëve të Nemuna'}","{'en': 'Hydeout Bakuriani', 'ar': 'هايد آوت باكورياني', 'sq': 'Hydeout Bakuriani'}","{'en': 'Dedushi Guesthouse & Wood Cabins', 'ar': 'دار ضيافة ديدوشي والأكواخ الخشبية', 'sq': 'Dedushi Guesthouse & Cabins Wood'}","{'en': 'Hotel Rosi', 'ar': 'فندق روزي', 'sq': 'Hotel Rosi'}","{'en': 'Merak villa', 'ar': 'فيلا ميراك', 'sq': 'Vilë merak'}","{'en': 'Chalet Kokhta', 'ar': 'شاليه كوختا', 'sq': 'Chalet Kokhta'}","{'en': 'Kokhta Plaza Boutique Hotel', 'ar': 'فندق كوختا بلازا البوتيكي', 'sq': 'Kokhta Plaza Boutique Hotel'}","{'en': 'Hotel Villa Palace', 'ar': 'فندق فيلا بالاس', 'sq': 'Hotel Vila Palace'}"
"{'en': 'Comfortable suites with modern amenities, ideal for families and long stays.', 'ar': 'أجنحة مريحة مع وسائل راحة حديثة، مثالية للعائلات والإقامات الطويلة.', 'sq': 'Suita komode me pajisje moderne, ideale për familje dhe qëndrime të gjata.'}","{'en': 'Stylish 4-star hotel with modern amenities and a fitness center.', 'ar': 'فندق أنيق ذو 4 نجوم مع وسائل راحة حديثة ومركز للياقة البدنية.', 'sq': 'Hotel elegant me 4 yje, me lehtësira moderne dhe qendër fitnesi.'}","{'en': 'Cozy 3-star hotel near the beach with modern amenities.', 'ar': 'فندق مريح ذو 3 نجوم بالقرب من الشاطئ مع وسائل راحة حديثة.', 'sq': 'Hotel komod 3-yje afër plazhit me lehtësira moderne.'}","{'en': 'De Novo Restaurant in Bakuriani offers delicious dishes in a warm atmosphere with excellent service and event bookings.', 'ar': 'مطعم دي نوفو في باكورياني يقدم أطباقًا لذيذة في أجواء دافئة مع خدمة ممتازة وحجز للمناسبات.', 'sq': 'Restoranti De Novo në Bakuriani ofron pjata të shijshme në një ambient të ngrohtë me shërbim të shkëlqyer.'}","{'en': 'A distinctive burger restaurant in Bakuriani offering flame-grilled burgers with homemade sauces and comfortable seating.', 'ar': 'مطعم برجر فريد في باكورياني يقدم برجر مشوي على اللهب مع صلصات منزلية الصنع وأماكن جلوس مريحة.', 'sq': 'Burger restoran i shquar në Bakuriani që ofron burger të pjekur në flakë me salca të bëra në shtëpi dhe ambiente të rehatshme.'}","{'en': 'A distinctive restaurant in Bakuriani offering traditional Georgian dishes in a warm atmosphere with refined service.', 'ar': 'مطعم فريد في باكورياني يقدم مأكولات جورجية أصيلة في أجواء مريحة وخدمة ممتازة.', 'sq': 'Një restorant i shquar në Bakuriani që ofron pjata tradicionale gjeorgjiane në një atmosferë të ngrohtë dhe shërbim të shkëlqyer.'}","{'en': 'A stylish restaurant in Bakuriani offering Georgian and Mediterranean dishes with a unique touch and a warm atmosphere.', 'ar': 'مطعم أنيق في باكورياني يقدم أطباقًا جورجية ومتوسطية بلمسة مميزة وأجواء دافئة.', 'sq': 'Një restorant elegant në Bakuriani që ofron pjata gjeorgjiane dhe mesdhetare me një prekje unike dhe një atmosferë të ngrohtë.'}","{'en': 'A trendy restaurant and bar in Bakuriani with a sophisticated atmosphere, serving international cuisine and signature drinks with live music.', 'ar': 'مطعم وبار عصري في باكورياني بأجواء راقية، يقدم أطباق عالمية ومشروبات مميزة مع موسيقى حية.', 'sq': 'Restoran dhe bar modern në Bakuriani me atmosferë elegante, ofron kuzhinë ndërkombëtare dhe pije të veçanta me muzikë live.'}","{'en': 'A distinctive restaurant in Bakuriani offering traditional Georgian dishes in a warm atmosphere with excellent service.', 'ar': 'مطعم فريد في باكورياني يقدم مأكولات جورجية أصيلة في أجواء مريحة وخدمة رائعة.', 'sq': 'Një restorant i shquar në Bakuriani që ofron pjata tradicionale gjeorgjiane me një atmosferë të ngrohtë dhe shërbim të shkëlqyer.'}","{'en': 'The Cellar of Vartsikhe offers fine Georgian wine and traditional dishes in a warm atmosphere and a unique tasting experience.', 'ar': 'The Cellar of Vartsikhe يقدم نبيذ جورجي فاخر وأطباق تقليدية بأجواء دافئة وتجربة تذوق مميزة.', 'sq': 'Kela Vartsikhe ofron verëra gjeorgjiane të shkëlqyera dhe pjata tradicionale në një atmosferë të ngrohtë dhe një përvojë unike shijeje.'}","{'en': 'Mimino Restaurant in Bakuriani offers delicious Georgian cuisine in a cozy atmosphere with excellent service.', 'ar': 'يقدم مطعم ميمينو في باكورياني مأكولات جورجية لذيذة في أجواء مريحة مع خدمة ممتازة.', 'sq': 'Restoranti Mimino në Bakuriani ofron kuzhinë të shijshme gjeorgjiane me një ambient komod dhe shërbim cilësor.'}","{'en': 'A Georgian restaurant in Bakuriani offers khinkali, khachapuri, and traditional grilled dishes in a relaxed atmosphere with friendly service.', 'ar': 'مطعم جورجي في باكورياني يقدم خينكالي وخاشابوري ومشاوي تقليدية في أجواء مريحة وخدمة ودودة.', 'sq': 'Restoran gjeorgjian në Bakuriani ofron hinkali, haçapuri dhe skarë tradicionale në një atmosferë komode dhe shërbim miqësor.'}","{'en': 'A halal Turkish restaurant in Bakuriani offering kebab and kabsa in a comfortable atmosphere inside the Apollon Hotel.', 'ar': 'مطعم تركي حلال في باكورياني يقدم الكباب والكبسة بأجواء مريحة داخل فندق أبولون.', 'sq': 'Restoran turk halall në Bakuriani, që ofron kebab dhe kabsa në një ambient komod brenda Hotel Apollon.'}","{'en': 'A family restaurant in Bakuriani serving traditional Georgian cuisine in a warm atmosphere with friendly service.', 'ar': 'مطعم عائلي في باكورياني يقدم مأكولات جورجية تقليدية بأجواء دافئة وخدمة ودودة.', 'sq': 'Restorant familjar në Bakuriani që ofron kuzhinë tradicionale gjeorgjiane me një atmosferë të ngrohtë dhe shërbim miqësor.'}","{'en': 'Georgian Flavor: A restaurant in Bakuriani offering traditional Georgian dishes with a modern twist in a warm and comfortable atmosphere.', 'ar': 'النكهة الجورجية: مطعم في باكورياني يقدم أطباقًا جورجية تقليدية بلمسة عصرية في أجواء دافئة ومريحة.', 'sq': 'Shije gjeorgjiane: Një restorant në Bakuriani që ofron pjata tradicionale gjeorgjiane me një prekje moderne në një ambient të ngrohtë dhe komod.'}","{'en': 'Zamzam Iraqi Restaurant: A halal restaurant in Bakuriani offering authentic Iraqi dishes and Middle Eastern grills in a comfortable atmosphere.', 'ar': 'مطعم زمزم العراقي: مطعم حلال في باكورياني يقدم أطباق عراقية أصيلة ومشاوي شرقية في أجواء مريحة.', 'sq': 'Restoran ZAM ZAM Iraqi: Restoran hallall në Bakuriani që ofron pjata autentike irakiane dhe mishra të pjekur orientalë në një atmosferë komode.'}","{'en': 'Cafe Aspen: A cozy cafe in Bakuriani offering specialty coffee, snacks, and Georgian desserts in a relaxing atmosphere.', 'ar': 'مقهى آسبن: مقهى دافئ في باكورياني يقدم قهوة مميزة ووجبات خفيفة وحلويات جورجية في أجواء مريحة.', 'sq': 'Cafe Aspen: kafeneja e ngrohtë në Bakuriani që ofron kafe të veçantë, ushqime të lehta dhe ëmbëlsira gjeorgjiane në një atmosferë relaksuese.'}","{'en': 'USHBA Restaurant: A restaurant in Bakuriani serving traditional Georgian cuisine in a warm atmosphere with excellent service.', 'ar': 'مطعم أوشبا: مطعم في باكورياني يقدم مأكولات جورجية تقليدية في أجواء دافئة وخدمة مميزة.', 'sq': 'Restoranti USHBA: Restorant në Bakuriani që ofron kuzhinë tradicionale gjeorgjiane në një atmosferë të ngrohtë dhe shërbim të shkëlqyer.'}","{'en': 'A charming ski resort in the Sharr Mountains, perfect for skiing, snowboarding, and enjoying the serene alpine environment.', 'ar': 'منتجع تزلج ساحر في جبال شار ، مثالي للتزلج ، التزلج على الجليد ، والاستمتاع ببيئة جبال الألب الهادئة.', 'sq': 'Një vendpushim simpatik i skive në Malet Sharr, i përsosur për ski, dëborë dhe për të shijuar mjedisin e qetë alpin.'}","{'en': 'A serene and scenic glacial lake in the Sharr Mountains, perfect for outdoor activities and nature lovers.', 'ar': 'بحيرة جليدية هادئة وخلابة في جبال شار ، مثالية للأنشطة في الهواء الطلق ومحبي الطبيعة.', 'sq': 'Një liqen akullnajor i qetë dhe skenik në Malet Sharr, perfekt për aktivitete në natyrë dhe adhuruesit e natyrës.'}","{'en': 'A stunning mountain range offering hiking, skiing, and a rich variety of wildlife, perfect for nature and adventure lovers.', 'ar': 'سلسلة جبلية مذهلة توفر المشي لمسافات طويلة ، والتزلج ، ومجموعة غنية من الحياة البرية ، مثالية لمحبي الطبيعة والمغامرة.', 'sq': 'Një gamë mahnitëse malore që ofron shëtitje, ski dhe një larmi të pasur të jetës së egër, perfekte për natyrën dhe adhuruesit e aventurave.'}","{'en': 'Bold Bistro: A modern restaurant in Tirana offers various dishes in a comfortable atmosphere and excellent service.', 'ar': 'Bold Bistro: مطعم عصري في تيرانا يقدم أطباقًا متنوعة في أجواء مريحة وخدمة ممتازة.', 'sq': 'Bold Bistro: Një restorant modern në Tiranë ofron enët e ndryshme në një atmosferë të rehatshme dhe shërbim të shkëlqyeshëm.'}","{'en': 'ZINS Restaurant in Doris offers a mixture of seafood and Italian food in an elegant atmosphere.', 'ar': 'مطعم زينز في دوريس يقدم مزيجاً من المأكولات البحرية والطعام الإيطالي في أجواء أنيقة.', 'sq': 'Restoranti ZINS në Durrës ofron një përzierje të ushqimit të detit dhe ushqimit italian në një atmosferë elegante.'}","{'en': 'Turkish restaurant in Tirana offers traditional Turkish dishes in a warm atmosphere since 1999.', 'ar': 'مطعم تركي في تيرانا يقدم أطباق تركية تقليدية في أجواء دافئة منذ عام 1999.', 'sq': 'Restoranti turk në Tiranë ofron enët tradicionale turke në një atmosferë të ngrohtë që nga viti 1999.'}","{'en': 'Restaurant Piceri Era ""Blloku"" restaurant in Tirana offers delicious Italian dishes such as pizza and pasta, in a modern atmosphere and excellent service.', 'ar': 'مطعم بيتشيري إيرا ""بلوكو"" في تيرانا يقدم أطباق إيطالية لذيذة مثل البيتزا والمعكرونة، بأجواء عصرية وخدمة ممتازة.', 'sq': 'Restaurant Pizzeri Era ""Blloku"" në Tirana ofron enët e shijshme italiane si pica dhe makarona, në një atmosferë moderne dhe një shërbim të shkëlqyeshëm.'}","{'en': 'An artificial lake in Tirana offering stunning natural views and recreational activities in the Grand Park of Tirana.', 'ar': 'بحيرة اصطناعية في تيرانا تقدم مناظر طبيعية خلابة وأنشطة ترفيهية في منتزه تيرانا الكبير.', 'sq': 'Liqeni artificial në Tiranë ofron pamje të bukura natyrore dhe aktivitete rekreative në Parkun e Madh të Tiranës.'}","{'en': 'A comfortable stay in Tirana with modern rooms, excellent services, and a location close to tourist attractions.', 'ar': 'إقامة مريحة في تيرانا مع غرف عصرية وخدمات ممتازة وموقع قريب من المعالم السياحية.', 'sq': 'Qëndrim i rehatshëm në Tiranë me dhoma moderne, shërbime të dalluara dhe vendndodhje afër atraksioneve turistike.'}","{'en': 'A comfortable rural hotel in Shkeoder, provides great looks, natural activities, and local food in a calm atmosphere.', 'ar': 'فندق ريفي مريح في شكودير، يوفر إطلالات رائعة، أنشطة طبيعية، ومأكولات محلية بأجواء هادئة.', 'sq': 'Një hotel i rehatshëm rurale në Shkeoder, ofron pamje të shkëlqyeshme, aktivitete natyrore dhe ushqim lokal në një atmosferë të qetë.'}","{'en': 'Villa Garden Juni in Krujë, Albania, offers comfortable accommodation with stunning views and proximity to historical landmarks and traditional markets.', 'ar': 'فيلا جاردن جوني في كرويا، ألبانيا، إقامة مريحة مع إطلالات خلابة وقريبة من المعالم التاريخية والأسواق التقليدية.', 'sq': 'Vila Garden Joni në Krujë, Shqipëri, një akomodim komod me pamje të mrekullueshme dhe afër monumenteve historike dhe tregjeve tradicionale.'}","{'en': 'The Namazgah Mosque in Tirana, Albania, is a prominent Islamic monument that combines Ottoman architecture with religious and cultural services.', 'ar': 'مسجد نامازجاه في تيرانا، ألبانيا، معلم إسلامي بارز يمزج بين العمارة العثمانية والخدمات الدينية والثقافية.', 'sq': 'Xhamia e Namazgjasë në Tiranë, Shqipëri, është një monument i shquar islam që kombinon arkitekturën osmane me shërbimet fetare dhe kulturore.'}","{'en': 'A comfortable cottage in Bakuriani, near the forest, provides barbecue facilities, a joint hall, and near ski resorts.', 'ar': 'كوخ مريح في باكورياني، بالقرب من الغابة، يوفر مرافق للشواء، صالة مشتركة، وقرب من منتجعات التزلج.', 'sq': 'Një vilë e rehatshme në Bakuriani, afër pyllit, siguron lehtësira Barbecue, një sallë të përbashkët dhe afër vendpushimeve të skive.'}","{'en': 'A luxurious suite in Bakuriani, provides direct skiing access, with a restaurant and bar, and charming mountain views.', 'ar': 'جناح فاخر في باكورياني، يوفر وصولاً مباشرًا للتزلج، مع مطعم وبار، وإطلالات ساحرة على الجبال.', 'sq': 'Një suitë luksoze në Bakuriani, siguron qasje të drejtpërdrejtë në ski, me një restorant dhe bar, dhe pamje simpatike malore.'}","{'en': 'A comfortable hotel in Bakuriani, offering mountain views, close to ski resorts, with essential services for a pleasant stay.', 'ar': 'فندق مريح في باكورياني، يوفر إطلالات جبلية، قريب من منتجعات التزلج، مع خدمات أساسية لإقامة ممتعة.', 'sq': 'Një hotel i rehatshëm në Bakuriani, ofron pamje malore, afër vendpushimeve të skive, me shërbime themelore për qëndrim të këndshëm.'}","{'en': 'A stylish hotel in Bakuriani with mountain views, close to ski resorts, offering comfortable accommodation and comprehensive services.', 'ar': 'فندق أنيق في باكورياني بإطلالات جبلية، قريب من منتجعات التزلج، ويوفر إقامة مريحة وخدمات متكاملة.', 'sq': 'Hotel elegant në Bakuriani me pamje malore, afër vendpushimeve të skive, ofron akomodim komod dhe shërbime të plota.'}","{'en': 'A luxurious hotel in Bakuriani, offering complete luxury, a spa, a swimming pool, and proximity to ski resorts and enchanting nature.', 'ar': 'فندق فاخر في باكورياني، يوفر رفاهية متكاملة، ومنتجعًا صحيًا (سبا)، ومسبحًا، وقربًا من منتجعات التزلج والطبيعة الخلابة.', 'sq': 'Hotel luksoz në Bakuriani, që ofron rehati të plotë, spa, pishinë dhe afërsi me vendpushimet e skive dhe natyrën magjepsëse.'}","{'en': 'A comfortable hotel in Bakuriani with mountain views, close to ski resorts, offering a warm atmosphere and excellent services.', 'ar': 'فندق مريح في باكورياني بإطلالات جبلية، قريب من منتجعات التزلج، يوفر أجواء دافئة وخدمات متميزة.', 'sq': 'Një hotel komod në Bakuriani me pamje nga mali, afër qendrave të skijimit, ofron një atmosferë të ngrohtë dhe shërbime të shkëlqyera.'}","{'en': 'Cozy cottages in Bakuriani with stunning mountain views, close to ski resorts and nature, and equipped with all amenities.', 'ar': 'أكواخ دافئة في باكورياني بإطلالات جبلية رائعة، قريبة من منتجعات التزلج والطبيعة، ومجهزة بكل وسائل الراحة.', 'sq': 'Kasolle të ngrohta në Bakuriani me pamje të mrekullueshme malore, afër vendpushimeve të skive dhe natyrës, dhe të pajisura me të gjitha komoditetet.'}","{'en': 'A luxurious hotel next to Kokhta resort, offering stunning views, a relaxing atmosphere, and ideal facilities for ski and nature enthusiasts.', 'ar': 'فندق فاخر بجوار منتجع كوختا، يتميز بإطلالات خلابة وأجواء مريحة ومرافق مثالية لعشاق التزلج والطبيعة.', 'sq': 'Hotel luksoz prane vendpushimit Kokhta, ofron pamje mahnitëse, atmosferë relaksuese dhe facilitete ideale për adhuruesit e skijimit dhe natyrës.'}","{'en': 'Crystal Bakuriani Hotel offers luxurious accommodation with a spa and swimming pool, and is close to ski resorts and recreational facilities.', 'ar': 'فندق كريستال باكورياني يقدم إقامة فاخرة مع منتجع صحي ومسبح، ويقع بالقرب من منتجعات التزلج والمرافق الترفيهية.', 'sq': 'Hoteli Crystal Bakuriani ofron akomodim luksoz me spa dhe pishinë, dhe është afër vendpushimeve të skive dhe objekteve rekreative.'}","{'en': 'A family-friendly hotel with a water park, diverse dining options, and stunning lake views, perfect for an active getaway.', 'ar': 'فندق مناسب للعائلات مع حديقة مائية، ومطاعم متنوعة، وإطلالات خلابة على البحيرة، مثالي لقضاء عطلة نشطة.', 'sq': 'Një hotel miqësor për familjet me një park ujor, restorante të ndryshme dhe pamje mahnitëse të liqenit, i përsosur për një arratisje aktive.'}","{'en': 'A hotel offering modern and comfortable apartments in Bakuriani, conveniently located near ski resorts and tourist facilities.', 'ar': 'فندق يوفر شققًا حديثة ومريحة في باكورياني، بموقع قريب من منتجعات التزلج والمرافق السياحية.', 'sq': 'Një hotel siguron apartamente moderne dhe të rehatshme në Bakuriani, të vendosura afër vendpushimeve të skive dhe objekteve turistike.'}","{'en': 'A charming bed and breakfast with a relaxing atmosphere, perfect for nature lovers seeking tranquility.', 'ar': 'سرير ووجبة إفطار ساحرة مع جو مريح ، مثالي لمحبي الطبيعة الذين يبحثون عن الهدوء.', 'sq': 'Një shtrat simpatik dhe mëngjes me një atmosferë relaksuese, e përsosur për adhuruesit e natyrës që kërkojnë qetësi.'}","{'en': 'A cozy retreat with breathtaking mountain views, ideal for a relaxing getaway in nature.', 'ar': 'ملاذ مريح بإطلالات جبلية خلابة، مثالي لقضاء عطلة استرخاء في أحضان الطبيعة.', 'sq': 'Një strehë e rehatshme me pamje mahnitëse të maleve, ideale për një arratisje relaksuese në natyrë.'}","{'en': 'A modern hotel in Bakuriani, offering comfortable accommodation with excellent services, close to ski resorts and recreational facilities.', 'ar': 'فندق عصري في باكورياني، يوفر إقامة مريحة مع خدمات ممتازة، وقريب من منتجعات التزلج والمرافق الترفيهية.', 'sq': 'Hotel modern në Bakuriani, ofron akomodim komod me shërbime të dalluara, afër qendrave të skijimit dhe objekteve argëtuese.'}","{'en': 'A peaceful guesthouse with wooden cabins and scenic views, ideal for nature lovers and camping enthusiasts.', 'ar': 'دار ضيافة هادئة مع كبائن خشبية ومناظر خلابة ، مثالية لعشاق الطبيعة وعشاق التخييم.', 'sq': 'Një shtëpi për mysafirë paqësore me kabina prej druri dhe pamje skenike, ideale për adhuruesit e natyrës dhe entuziastët e kampeve.'}","{'en': 'A comfortable 3-star hotel with city-view balconies, a restaurant, and modern amenities, ideal for a relaxing stay.', 'ar': 'فندق مريح ذو 3 نجوم مع شرفات مطلة على المدينة ومطعم ووسائل راحة حديثة، مثالي لإقامة مريحة.', 'sq': 'Hotel komod 3 yje me ballkone me pamje nga qyteti, restorant dhe lehtësira moderne, ideal për një qëndrim relaksues.'}","{'en': 'A relaxing retreat with mountain views, modern amenities, and family-friendly facilities, ideal for nature lovers.', 'ar': 'ملاذ مريح بإطلالات جبلية، ووسائل راحة حديثة، ومرافق مناسبة للعائلات، مثالي لمحبي الطبيعة.', 'sq': 'Një arratisje relaksuese me pamje nga mali, lehtësira moderne dhe ambiente miqësore për familjen, ideale për adhuruesit e natyrës.'}","{'en': 'A cozy chalet in Bakuriani, close to the ski lifts, offering a peaceful stay with stunning mountain views.', 'ar': 'شاليه دافئ في باكورياتي، قريب من مصاعد التزلج، ويوفر إقامة هادئة مع إطلالات خلابة على الجبال.', 'sq': 'Një shtëpi e rehatshme në Bakuriani, afër ashensorëve të skive, siguron qëndrim të qetë me pamje të madhe malore.'}","{'en': 'Kokhta Plaza Boutique Hotel, close to the ski lifts, offers upscale accommodation with excellent service and recreational facilities.', 'ar': 'فندق كوختا بلازا البوتيكي، يقع بالقرب من مصاعد التزلج، ويوفر إقامة فاخرة مع خدمات متميزة ومرافق ترفيهية.', 'sq': 'Kokhta Plaza Boutique Hotel, afër ashensorëve të skive, ofron akomodim luksoz me shërbime të dalluara dhe lehtësira argëtimi.'}","{'en': 'Villa Palace Hotel in Bakuriani offers luxurious accommodation, close to the ski lifts, with a swimming pool, sauna, and restaurant.', 'ar': 'فندق فيلا بالاس في باكورياني يوفر إقامة فاخرة، بالقرب من مصاعد التزلج، مع مسبح، ساونا، ومطعم.', 'sq': 'Hoteli Villa Palace në Bakuriani ofron strehim luksoz, afër ashensorëve të skive, me një pishinë, sauna dhe restorant.'}"
