4950,4951,4952,4953,4954,4955,4956,4957,4958,4959,4960,4961,4962,4963,4964,4965,4966,4967,4968,4969,4970,4971,4972,4973,4974,4975,4976,4977,4978,4979,4980,4981,4982,4983,4984,4985,4986,4987,4988,4989,4990,4991,4992,4993,4994,4995,4996,4997,4998,4999
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,21,21,21,22,22,22,22,20,20,19,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19
"{'en': 'The Golden Hook restaurant', 'ar': 'مطعم ذا جولدن هوك', 'sq': 'مطعم Grepi i Artë'}","{'en': 'Iluminatum Residence', 'ar': 'سكن إلومينيوم', 'sq': 'Rezidenca Iluminatum'}","{'en': 'Odas Garden Restaurant', 'ar': 'مطعم Odas Garden', 'sq': 'Restorant Odas Garden'}","{'en': 'Mr. Restaurant', 'ar': 'مطعم Mr. Chicken', 'sq': 'Z. Restorant'}","{'en': 'Red Rose Restaurant', 'ar': 'مطعم وردة حمراء', 'sq': 'Restorant Trëndafili i Kuq'}","{'en': 'Ceren Ismet Shehu Castle Restaurant', 'ar': 'مطعم قلعة Ceren Ismet Shehu', 'sq': 'Restorant Ceren Ismet Shehu Kalaja'}","{'en': 'Capitol Meat and Chicken Restaurant', 'ar': 'مطعم لحم ودجاج الكابيتول', 'sq': 'Restorant me mish dhe pule Capitol'}","{'en': 'Turkish sofa', 'ar': 'السفرة التركية', 'sq': 'Divan turk'}","{'en': 'Hayal Turkish Restaurant', 'ar': 'مطعم Hayal التركي', 'sq': 'Restorant turk Hayal'}","{'en': 'Arabic broasted restaurant', 'ar': 'المطعم العربي للبروستد', 'sq': 'Restorant arabisht i pjekur'}","{'en': 'Arabic taste 1', 'ar': 'الذوق العربي 1', 'sq': 'Shija arabe 1'}","{'en': 'Sweets shop - Kunafa', 'ar': 'محل حلويات - كنافة', 'sq': 'Dyqan ëmbëlsirash - Kunafa'}","{'en': 'Zipline Albania', 'ar': 'ألبانيا زيبلاين', 'sq': 'Zipline Albania'}","{'en': 'Buzi Store', 'ar': 'متجر Buzi', 'sq': 'Dyqani Buzi'}","{'en': 'Neranxi spice trade', 'ar': 'تجارة التوابل Neranxi', 'sq': 'Tregtim erëzash Neranxi'}","{'en': 'New popular market', 'ar': 'السوق الشعبي الجديد', 'sq': 'Tregu i ri popullor'}","{'en': 'New popular market - Pazari', 'ar': 'السوق الشعبي الجديد - Pazari', 'sq': 'Tregu i ri popullor - Pazari'}","{'en': 'مول Megatek Shopping', 'ar': 'مول ميجاتيك للتسوق', 'sq': 'Pazar مول Megatek'}","{'en': 'Kristal Center Mall', 'ar': 'كريستال سنتر مول', 'sq': 'Kristal Center Mall'}","{'en': 'CasaItalia Mall', 'ar': 'مول CasaItalia', 'sq': 'CasaItalia Mall'}","{'en': 'COIN Mall Tirana', 'ar': 'مول COIN Tirana', 'sq': 'COIN Mall Tirana'}","{'en': 'RING mall - center of Tirana', 'ar': 'مركز RING التجاري - وسط تيرانا', 'sq': 'RING mall - qendër e Tiranës'}","{'en': 'QTU - Univers Shopping Center', 'ar': 'QTU - مركز التسوق العالمي', 'sq': 'QTU - Qendra Tregtare Univers'}","{'en': 'Toptan Mall', 'ar': 'مول توبتان', 'sq': 'Toptan Mall'}","{'en': 'Tirana Gate Mall', 'ar': 'مول بوابة تيرانا', 'sq': 'Tirana Gate Mall'}","{'en': 'River rafting - Berat', 'ar': 'التجديف في النهر - بيرات', 'sq': 'Rafting në lumë - Berat'}","{'en': 'Ethnographic Museum', 'ar': 'المتحف الإثنوغرافي', 'sq': 'Muzeu Etnografik'}","{'en': 'Berat Castle', 'ar': 'قلعة بيرات', 'sq': 'Kalaja e Beratit'}","{'en': 'Sulfur water', 'ar': 'المياه الكبريتية', 'sq': 'Ujë squfuri'}","{'en': 'Kayaking on the Vyosa River', 'ar': 'التجديف في نهر فيوزا', 'sq': 'Kajak në lumin Vyosa'}","{'en': 'VIROIT LAKE', 'ar': 'بحيرة VIROIT', 'sq': 'LIQENI I VIROIT'}","{'en': 'Gjirokaster Castle', 'ar': 'قلعة جيروكاستر', 'sq': 'Kalaja e Gjirokastrës'}","{'en': 'Blue eye', 'ar': 'العين الزرقاء', 'sq': 'Sy blu'}","{'en': 'Ali Pasha Castle', 'ar': 'قلعة علي باشا', 'sq': 'Kalaja e Ali Pashës'}","{'en': 'Butrint Amphitheater and Park', 'ar': 'مدرج وحديقة بوترنت', 'sq': 'Amfiteatri dhe Parku i Butrintit'}","{'en': 'Ksamil boat ride', 'ar': 'ركوب القوارب كساميل', 'sq': 'Shëtitje me varkë në Ksamil'}","{'en': 'Ksamil Mosque', 'ar': 'مسجد كساميل', 'sq': 'Xhamia e Ksamilit'}","{'en': 'Ksamil region', 'ar': 'منطقة كساميل', 'sq': 'Rajoni i Ksamilit'}","{'en': 'Saranda Castle', 'ar': 'قلعة سارندا', 'sq': 'Kalaja e Sarandës'}","{'en': 'Sarand Corniche', 'ar': 'كورنيش سارند', 'sq': 'Korniçe Sarand'}","{'en': 'Haxhi sea cave', 'ar': 'الكهف البحري Haxhi', 'sq': 'Shpella detare e Haxhit'}","{'en': 'Sazan Island', 'ar': 'جزيرة سازان', 'sq': 'Ishulli i Sazanit'}","{'en': 'Piqeras village', 'ar': 'قرية بيكاراس', 'sq': 'Fshati Piqeras'}","{'en': 'Porto Palermo island', 'ar': 'جزيرة Porto Palermo', 'sq': 'Ishulli Porto Palermo'}","{'en': 'DHERMI BEACH', 'ar': 'شاطئ ذيرمي', 'sq': 'Dhërmi Beach'}","{'en': 'Ujvara restaurant and waterfall', 'ar': 'مطعم وشلال ujvara', 'sq': 'Restorant Ujvara dhe ujëvara'}","{'en': 'Himara Beach', 'ar': 'شاطئ هيمارا', 'sq': 'Plazhi i Himarës'}","{'en': 'Panorama and view of Logara', 'ar': 'بانوراما ومطل لوغارا', 'sq': 'Panorama dhe pamje e Logares'}","{'en': 'Flora Corniche', 'ar': 'كورنيش فلورا', 'sq': 'Flora Corniche'}","{'en': 'Kanina Castle', 'ar': 'قلعة Kanina', 'sq': 'Kalaja e Kaninës'}"
"{'en': 'A fun dining experience that blends traditional Albanian flavors with modern touches.', 'ar': 'تجربة طعام ممتعة تمزج بين النكهات الألبانية التقليدية واللمسات العصرية.', 'sq': 'Një eksperiencë argëtuese ngrënieje që ndërthur shijet tradicionale shqiptare me prekjet moderne.'}","{'en': 'Here is where the upscale atmosphere and distinctive food reflect the Albanian culture.', 'ar': 'هنا حيث الأجواء الراقية والطعام المميز الذي يعكس الثقافة الألبانية.', 'sq': 'Ja ku atmosfera e pasur dhe ushqimi i veçantë pasqyrojnë kulturën shqiptare.'}","{'en': 'One of the most prominent restaurants serving authentic Arabic food for Middle Eastern food lovers', 'ar': 'واحد من أبرز المطاعم التي تقدم الأطعمة العربية الأصيلة لعشاق المأكولات الشرق أوسطية', 'sq': 'Një nga restorantet më të shquar që shërben ushqim autentik arab për adhuruesit e ushqimit të Lindjes së Mesme'}","{'en': 'It is a distinctive place in Albania that serves delicious chicken dishes that suit all tastes.', 'ar': 'هو مكان مميز في ألبانيا يقدم أطباق الدجاج الشهية التي تناسب جميع الأذواق.', 'sq': 'Është një vend i veçantë në Shqipëri që shërben pjata të shijshme me pulë që i përshtaten të gjitha shijeve.'}","{'en': 'An ideal destination for an authentic experience of traditional Arabic cuisine.', 'ar': 'وجهة مثالية لتجربة أصيلة للمأكولات العربية التقليدية.', 'sq': 'Një destinacion ideal për një përvojë autentike të kuzhinës tradicionale arabe.'}","{'en': 'A charming place in Albania that offers an unforgettable dining experience', 'ar': 'مكان ساحر في ألبانيا يقدم تجربة طعام لا تُنسى', 'sq': 'Një vend simpatik në Shqipëri që ofron një eksperiencë të paharrueshme ngrënieje'}","{'en': 'A distinctive destination for lovers of grilled meat and chicken of the highest quality', 'ar': 'وجهة مميزة لمحبي اللحوم والدجاج المشوي بأعلى مستويات الجودة', 'sq': 'Një destinacion i veçantë për adhuruesit e mishit dhe pulës së pjekur në skarë të cilësisë më të lartë'}","{'en': 'A unique destination offering an authentic Turkish dining experience in the heart of Tirana', 'ar': 'وجهة فريدة تقدم تجربة طعام تركية أصيلة في قلب تيرانا', 'sq': 'Një destinacion unik që ofron një eksperiencë autentike të ngrënies turke në zemër të Tiranës'}","{'en': 'A distinctive destination for lovers of Turkish food in Albania.', 'ar': 'وجهة مميزة لعشاق المأكولات التركية في ألبانيا.', 'sq': 'Një destinacion i veçantë për adhuruesit e ushqimit turk në Shqipëri.'}","{'en': 'The ideal place for lovers of broasted and Arabic fast food', 'ar': 'المكان المثالي لعشاق البروستد والمأكولات السريعة العربية', 'sq': 'Vendi ideal për adhuruesit e ushqimit të shpejtë të pjekur dhe arab'}","{'en': 'An authentic experience for Arabic food lovers', 'ar': 'تجربة أصيلة لعشاق المأكولات العربية', 'sq': 'Një përvojë autentike për adhuruesit e ushqimit arab'}","{'en': 'A distinctive destination for lovers of oriental sweets in Tirana, Albania', 'ar': 'وجهة مميزة لمحبي الحلويات الشرقية في تيرانا، ألبانيا', 'sq': 'Një destinacion i veçantë për adhuruesit e ëmbëlsirave orientale në Tiranë, Shqipëri'}","{'en': 'A place made up of stunning landscapes that give you a feeling of excitement and adventure', 'ar': 'مكاناً مكون من مناظر طبيعية خلابة تمنحك شعورًا بالحماس والمغامرة', 'sq': 'Një vend i përbërë nga peizazhe mahnitëse që të japin një ndjenjë emocioni dhe aventure'}","{'en': 'A wide range of diverse products', 'ar': 'مجموعة واسعة من المنتجات المتنوعة', 'sq': 'Një gamë e gjerë produktesh të ndryshme'}","{'en': 'A store specializing in selling high-quality food products', 'ar': 'متجر متخصص في بيع المنتجات الغذائية عالية الجودة', 'sq': 'Një dyqan i specializuar në shitjen e produkteve ushqimore me cilësi të lartë'}","{'en': 'One of the most prominent cultural and tourist attractions in Tirana, Albania', 'ar': 'أحد أبرز المعالم الثقافية والسياحية في تيرانا، ألبانيا', 'sq': 'Një nga atraksionet kulturore dhe turistike më të spikatura në Tiranë, Shqipëri'}","{'en': 'The most prominent cultural and tourist attractions in Tirana, Albania.', 'ar': 'أبرز المعالم الثقافية والسياحية في تيرانا، ألبانيا.', 'sq': 'Atraksionet më të spikatura kulturore dhe turistike në Tiranë, Shqipëri.'}","{'en': 'The largest shopping centers and commercial complexes in Tirana, Albania', 'ar': 'أكبر مراكز التسوق والمجمعات التجارية في تيرانا، ألبانيا', 'sq': 'Qendrat tregtare dhe komplekset më të mëdha tregtare në Tiranë, Shqipëri'}","{'en': 'The center is considered an entertainment destination thanks to the range of activities and services it provides.', 'ar': 'يُعتبر المركز وجهة ترفيهية بفضل مجموعة من الأنشطة والخدمات التي يوفرها.', 'sq': 'Qendra konsiderohet si një destinacion argëtimi falë gamës së aktiviteteve dhe shërbimeve që ofron.'}","{'en': 'A shopping center specializing in selling products at competitive prices', 'ar': 'مركز تسوق متخصص في بيع المنتجات بأسعار تنافسية', 'sq': 'Një qendër tregtare e specializuar në shitjen e produkteve me çmime konkuruese'}","{'en': 'An ideal destination for lovers of shopping and experiencing modern life.', 'ar': 'وجهة مثالية لعشاق التسوق وتجربة الحياة العصرية.', 'sq': 'Një destinacion ideal për adhuruesit e blerjeve dhe përjetimin e jetës moderne.'}","{'en': 'One of the most prominent shopping and entertainment destinations in the Albanian capital, Tirana', 'ar': 'أحد أبرز وجهات التسوق والترفيه في العاصمة الألبانية تيرانا', 'sq': 'Një nga destinacionet më të spikatura të blerjeve dhe argëtimit në kryeqytetin shqiptar, Tiranë'}","{'en': 'One of the oldest shopping centers in Albania, located near the capital, Tirana.', 'ar': 'أحد أقدم مراكز التسوق في ألبانيا، ويقع بالقرب من العاصمة تيرانا.', 'sq': 'Një nga qendrat tregtare më të vjetra në Shqipëri, e vendosur pranë kryeqytetit, Tiranës.'}","{'en': 'One of the most prominent shopping centers in the Albanian capital, Tirana.', 'ar': 'أحد أبرز مراكز التسوق في العاصمة الألبانية تيرانا.', 'sq': 'Një nga qendrat tregtare më të spikatura në kryeqytetin shqiptar, Tiranë.'}","{'en': 'The mall includes a variety of stores offering the best international and local brands', 'ar': 'يضم المول مجموعة متنوعة من المتاجر التي تقدم أفضل العلامات التجارية العالمية والمحلية', 'sq': 'Qendra përfshin një sërë dyqanesh që ofrojnë markat më të mira ndërkombëtare dhe vendore'}","{'en': 'One of the exciting activities that offers visitors a unique experience in the heart of the picturesque Albanian nature.', 'ar': 'أحد الأنشطة المثيرة التي تقدم للزوار تجربة مميزة في قلب الطبيعة الألبانية الخلابة.', 'sq': 'Një nga aktivitetet emocionuese që u ofron vizitorëve një eksperiencë unike në zemër të natyrës piktoreske shqiptare.'}","{'en': 'It offers visitors the opportunity to discover the customs and life traditions of the people of Berat', 'ar': 'يقدم للزوار فرصة لاكتشاف العادات والتقاليد الحياتية لأهالي بيرات', 'sq': 'Ai u ofron vizitorëve mundësinë për të zbuluar zakonet dhe traditat e jetës së beratasve'}","{'en': 'One of the oldest castles in Albania, and one of the most prominent tourist attractions in the country.', 'ar': 'واحدة من أقدم القلاع في ألبانيا، وتعدّ من أبرز المعالم السياحية في البلاد.', 'sq': 'Një nga kështjellat më të vjetra në Shqipëri dhe një nga atraksionet turistike më të spikatura në vend.'}","{'en': 'One of the most wonderful natural places in Albania that offers a unique healing experience.', 'ar': 'من أروع الأماكن الطبيعية في ألبانيا التي تقدم تجربة استشفائية فريدة من نوعها.', 'sq': 'Një nga vendet më të mrekullueshme natyrore në Shqipëri që ofron një përvojë unike shëruese.'}","{'en': 'One of the most wonderful activities that visitors can enjoy in Albania', 'ar': 'من أروع الأنشطة التي يمكن للزوار الاستمتاع بها في ألبانيا', 'sq': 'Një nga aktivitetet më të mrekullueshme që vizitorët mund të shijojnë në Shqipëri'}","{'en': 'An opportunity to relax in a quiet and comfortable environment away from the noise of the city', 'ar': 'فرصة للاسترخاء في بيئة هادئة ومريحة بعيدًا عن ضجيج المدينة', 'sq': ""Një mundësi për t'u çlodhur në një mjedis të qetë dhe komod larg zhurmës së qytetit""}","{'en': 'The history of this castle dates back to the 4th century AD', 'ar': 'يعود تاريخ هذه القلعة إلى القرن الرابع الميلادي', 'sq': 'Historia e kësaj kështjelle daton në shekullin e IV pas Krishtit'}","{'en': 'A charming destination for tourists and nature lovers', 'ar': 'وجهة ساحرة للسياح ومحبي الطبيعة', 'sq': 'Një destinacion simpatik për turistët dhe adhuruesit e natyrës'}","{'en': 'The castle was built in the early nineteenth century by order of Ali Pasha', 'ar': 'بُنيت القلعة في أوائل القرن التاسع عشر بأمر من علي باشا', 'sq': 'Kalaja u ndërtua në fillim të shekullit të nëntëmbëdhjetë me urdhër të Ali Pashës'}","{'en': 'This site is a historical amphitheater dating back to the Greek and Roman era', 'ar': 'هذا الموقع مدرجًا تاريخيًا يعود إلى الحقبة اليونانية والرومانية', 'sq': 'Ky vend është një amfiteatër historik që daton në epokën greke dhe romake'}","{'en': 'An exceptional experience that combines relaxing on the beach and enjoying a marine adventure', 'ar': 'تجربة استثنائية تجمع بين الاسترخاء على الشاطئ والاستمتاع بالمغامرة البحرية', 'sq': 'Një eksperiencë e jashtëzakonshme që kombinon relaksimin në plazh dhe shijimin e një aventure detare'}","{'en': 'An important spiritual and cultural place for locals and visitors', 'ar': 'مكانًا روحانيًا وثقافيًا مهمًا للسكان المحليين والزوار', 'sq': 'Një vend i rëndësishëm shpirtëror dhe kulturor për vendasit dhe vizitorët'}","{'en': 'Ksamil, where the picturesque coasts and crystal waters are located', 'ar': 'كساميل حيث السواحل الخلابة و المياة الكريستالية', 'sq': 'Ksamili ku ndodhen brigjet piktoreske dhe ujrat e kristalta'}","{'en': 'Amazing panoramic views of the Ionian Sea', 'ar': 'إطلالات بانورامية مذهلة على البحر الأيوني', 'sq': 'Pamje të mrekullueshme panoramike të detit Jon'}","{'en': 'The promenade is located directly along the coast, allowing visitors to enjoy wonderful sea views.', 'ar': 'يقع الكورنيش على طول الساحل مباشرة، مما يتيح للزوار الاستمتاع بمناظر البحر الرائعة.', 'sq': 'Shëtitorja ndodhet direkt përgjatë bregut, duke i lejuar vizitorët të shijojnë pamje të mrekullueshme të detit.'}","{'en': 'One of the most prominent natural and tourist destinations in Albania', 'ar': 'واحد من أبرز الوجهات الطبيعية والسياحية في ألبانيا', 'sq': 'Një nga destinacionet më të spikatura natyrore dhe turistike në Shqipëri'}","{'en': 'The island was used as a military base during the Cold War.', 'ar': 'كانت الجزيرة تستخدم كقاعدة عسكرية خلال الحرب الباردة.', 'sq': 'Ishulli u përdor si bazë ushtarake gjatë Luftës së Ftohtë.'}","{'en': 'The village is located on a mountain slope that offers stunning panoramic views of the sea and nearby islands', 'ar': 'تقع القرية على منحدر جبلي يوفر مناظر بانورامية خلابة على البحر والجزر القريبة', 'sq': 'Fshati ndodhet në një shpat mali që ofron pamje mahnitëse panoramike të detit dhe ishujve aty pranë'}","{'en': 'The most beautiful and mysterious tourist destinations on the Albanian Riviera.', 'ar': 'الوجهات السياحية الأكثر جمالًا وغموضًا في الريفيرا الألبانية.', 'sq': 'Destinacionet turistike më të bukura dhe misterioze në Rivierën Shqiptare.'}","{'en': 'One of the most beautiful coastal destinations in the country', 'ar': 'واحد من أجمل الوجهات الساحلية في البلاد', 'sq': 'Një nga destinacionet më të bukura bregdetare në vend'}","{'en': 'A restaurant located next to a picturesque natural waterfall in one of the rural areas of Albania', 'ar': 'مطعم يقع بجانب شلال طبيعي خلاب في إحدى المناطق الريفية في ألبانيا', 'sq': 'Një restorant i vendosur pranë një ujëvare piktoreske natyrore në një nga zonat rurale të Shqipërisë'}","{'en': 'One of the most beautiful beaches in Albania and located in the city of Himara', 'ar': 'واحد من أجمل الشواطئ في ألبانيا ويقع في مدينة هيمارا', 'sq': 'Një nga plazhet më të bukura në Shqipëri dhe ndodhet në qytetin e Himarës'}","{'en': 'Stunning views of the Ionian Sea and surrounding mountains, making it a favorite destination for visitors who want to enjoy the beauty of Albanian nature.', 'ar': 'إطلالات خلابة على البحر الأيوني والجبال المحيطة، مما يجعله وجهة مفضلة للزوار الذين يرغبون في الاستمتاع بجمال الطبيعة الألبانية', 'sq': 'Pamje mahnitëse të detit Jon dhe maleve përreth, duke e bërë atë një destinacion të preferuar për vizitorët që duan të shijojnë bukuritë e natyrës shqiptare.'}","{'en': 'The promenade runs along the Ionian Sea and is an ideal place to enjoy walking and admiring the beautiful sea views.', 'ar': 'يمتد الكورنيش على طول البحر الأيوني، وهو مكان مثالي للاستمتاع بالمشي والتمتع بمناظر البحر الجميلة.', 'sq': 'Shëtitorja shkon përgjatë detit Jon dhe është një vend ideal për të shijuar shëtitjet dhe për të admiruar pamjet e bukura të detit.'}","{'en': 'The oldest castles in Albania and located about 6 kilometers from the city of Vlora, in the Kanina district.', 'ar': 'أقدم القلاع في ألبانيا وتقع على بعد حوالي 6 كيلومترات من مدينة فلورا، في منطقة كانينا.', 'sq': 'Kështjellat më të vjetra në Shqipëri dhe ndodhen rreth 6 kilometra nga qyteti i Vlorës, në rrethin e Kaninës.'}"
