id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
219,64,Bangkok,Thailand,Sanam Luang,"{'Information': ['Sanam Luang is a large open field located near the Grand Palace in Bangkok, serving as a historic public gathering space and site for royal ceremonies.', 'Historically, it has been used for royal processions, ceremonial events, and important national celebrations. It has also hosted the royal cremation ceremonies of past monarchs.'], 'Key Features': ['Cultural Site: Hosts royal ceremonies and public events, including the annual King’s Birthday celebrations.', 'Open Space: A vast green field surrounded by significant landmarks like the Grand Palace and Wat Phra Kaew.', 'Nearby Attractions: Located close to important cultural sites, making it a convenient stop for tourists.'], 'Visiting Tips': ['Best Time to Visit: Early mornings or late afternoons to avoid the heat and crowds.', 'Opening Hours: Open daily, but ceremonies and events may alter accessibility.']}","Sanam Luang is a historic public field in Bangkok, used for royal ceremonies and events, located near the Grand Palace.",13.7558745,100.4907055,https://maps.app.goo.gl/1rmQow4xzwMspzSm8,tourist place,2025-02-03T20:08:42.000000Z
217,64,Bangkok,Thailand,Wat Benchamabophit,"{'Information': ['Wat Benchamabophit, also known as the Marble Temple, is a Buddhist temple in Bangkok renowned for its stunning marble architecture and serene atmosphere.', 'Built during the reign of King Chulalongkorn (Rama V) in the early 20th century, it is one of the most revered temples in Thailand and a prime example of Thai architectural style.'], 'Key Features': ['Marble Architecture: The temple is constructed from exquisite white Carrara marble, giving it a distinct and elegant appearance.', 'Ubosot (Ordination Hall): The main hall houses a large golden Buddha statue and intricate artwork.', 'Surrounding Cloisters: Beautiful galleries with rows of Buddha statues, offering a peaceful atmosphere for reflection.', 'Landscaped Gardens: The temple grounds are surrounded by well-kept gardens and ponds.'], 'Visiting Tips': ['Opening Hours: Daily from 8:00 AM to 5:00 PM.', 'Dress Code: Modest clothing required.']}","Wat Benchamabophit, or the Marble Temple, is a beautiful Buddhist temple in Bangkok known for its stunning white marble architecture.",13.7665675,100.5115642,https://maps.app.goo.gl/nXdNAXdeyoD2NcEV8,tourist place,2025-02-03T19:58:43.000000Z
216,64,Bangkok,Thailand,Wat Saket Ratchawora Mahawihan,"{'Information': ['Wat Saket, also known as the Golden Mount, is a Buddhist temple located on a hill in the heart of Bangkok. It is famous for its large golden chedi (stupa) that offers panoramic views of the city.', 'The temple dates back to the Ayutthaya period and was later renovated during the reign of King Rama III. The Golden Mount itself was constructed by King Rama V.'], 'Key Features': ['Golden Chedi: The golden stupa at the summit is a major attraction and a symbol of enlightenment.', 'Scenic Views: The hilltop provides stunning views of Bangkok’s skyline.', 'Temple Grounds: Beautifully landscaped gardens and peaceful walkways surround the temple.', 'Religious Significance: A popular place for Buddhist ceremonies and festivals.'], 'Visiting Tips': ['Best Time to Visit: Early morning or late afternoon for cooler weather and fewer crowds.', 'Opening Hours: Daily from 7:30 AM to 5:30 PM.', 'Dress Code: Modest attire is required.']}","Wat Saket, or the Golden Mount, is a Buddhist temple in Bangkok, known for its golden stupa and panoramic city views.",13.7538689,100.503971,https://maps.app.goo.gl/4wWQ2oKHNhG865Ds5,tourist place,2025-02-03T19:32:57.000000Z
74,64,Bangkok,Thailand,MBK CENTER,"{'Information': ['MBK Center is a popular shopping mall in Bangkok, known for its wide range of affordable products, including electronics, clothing, and souvenirs.'], 'Key Features': ['Shopping: Offers a variety of stores selling fashion, accessories, electronics, and Thai handicrafts.', 'Dining: Numerous food courts and restaurants serving Thai and international cuisine.', 'Entertainment: Includes a cinema, arcade, and karaoke.', 'Affordable Prices: Known for budget-friendly shopping, especially electronics and mobile accessories.'], 'Main Shops': ['Fashion & Apparel : Levi’s, Uniqlo ,H&M, Guess ,Nike.', 'Beauty & Cosmetics : The Body Shop, Watsons, Scentio.'], 'Visiting Tips': ['Best Time to Visit: Weekdays are ideal to avoid crowds.', 'Opening Hours: Open daily from 10:00 AM to 10:00 PM.']}","MBK Center is a popular Bangkok mall offering affordable shopping for fashion, electronics, souvenirs, and dining options.",13.7446343,100.5275835,https://maps.app.goo.gl/wPweNW37pnecS3Lv7,shop,2025-02-03T19:18:51.000000Z
215,64,Bangkok,Thailand,Chatuchak Park,"{'Information': ['Chatuchak Park is a large urban park in Bangkok, offering a peaceful escape with lush greenery, walking paths, and a central lake.'], 'Key Features': ['Green Spaces: Enjoy shaded areas, gardens, and picnic spots.', 'Walking & Jogging Paths: Ideal for outdoor exercise and relaxation.', 'Lake & Boat Rental: A central lake where visitors can rent boats.', 'Flora & Fauna: Home to diverse plant life, trees, and birds.'], 'Visiting Tips': ['Best Time to Visit: Early morning or late afternoon for a cooler atmosphere.', 'Opening Hours: Open daily from 5:00 AM to 9:00 PM.']}","Chatuchak Park is a spacious urban park in Bangkok, featuring gardens, a lake, walking paths, and peaceful green spaces.",13.8074892,100.5528449,https://maps.app.goo.gl/p5wDzzE5SVcgKEK56,tourist place,2025-02-03T17:58:45.000000Z
214,64,Bangkok,Thailand,Madame Tussauds museum,"{'Information': ['Madame Tussauds Bangkok is a world-famous wax museum featuring lifelike statues of celebrities, historical figures, and cultural icons from around the globe.'], 'Key Features': ['Celebrity Figures: Meet wax figures of stars like Hollywood actors, sports legends, and musicians.', 'Interactive Exhibits: Pose with figures and participate in themed areas such as the ""World Leaders"" and ""Sports Zone.""', 'Cultural Icons: See figures of Thai kings, cultural figures, and Asian celebrities.', 'Virtual Reality: Experience interactive VR attractions for a unique experience.'], 'Visiting Tips': ['Best Time to Visit: Weekdays are ideal for fewer crowds.', 'Opening Hours: Daily from 10:00 AM to 8:00 PM.']}","Madame Tussauds Bangkok is a wax museum with lifelike figures of celebrities, historical icons, and interactive exhibits.",13.7464232,100.5290961,https://maps.app.goo.gl/1Y9aseRNXJxnFxw59,tourist place,2025-02-03T17:49:53.000000Z
213,64,Bangkok,Thailand,Khaosan Road,"{'Information': ['Khaosan Road is Bangkok’s famous backpacker street, known for its vibrant nightlife, street food, budget hotels, and cultural mix.'], 'Key Features': ['Nightlife: Lively bars, clubs, and street performances.', 'Street Food: Offers Thai snacks, Pad Thai, and exotic dishes.', 'Shopping: Markets selling clothes, souvenirs, and handmade items.', 'Massage & Spa: Affordable Thai massages and wellness centers.'], 'Visiting Tips': ['Best Time to Visit: Evening for the best nightlife experience.', 'Opening Hours: Open 24/7, with peak activity at night.']}","Khaosan Road is Bangkok’s lively backpacker hub, famous for nightlife, street food, shopping, and budget stays.",13.7589258,100.4946829,https://maps.app.goo.gl/QWwqwrRdYSbHZnrKA,tourist place,2025-02-03T17:29:19.000000Z
212,64,Bangkok,Thailand,Wat Trai Mit,"{'Information': ['Wat Traimit, also known as the Temple of the Golden Buddha, is famous for housing the world’s largest solid gold Buddha statue.', 'The Golden Buddha, dating back to the 13th-15th century, was discovered hidden under plaster in the 1950s, revealing its true gold form.'], 'Key Features': ['Museum: Showcases the history of the statue and Chinatown’s heritage.', 'Golden Buddha: A 5.5-ton solid gold Buddha statue, symbolizing prosperity.', 'Temple Architecture: Features traditional Thai design with intricate details.'], 'Visiting Tips': ['Best Time to Visit: Early morning or late afternoon to avoid crowds.', 'Opening Hours: Daily from 8:00 AM to 5:00 PM.', 'Dress Code: Modest attire required.']}","Wat Traimit is home to the world’s largest solid gold Buddha, a symbol of prosperity, located in Bangkok’s Chinatown.",13.7377127,100.5108796,https://maps.app.goo.gl/fum5aTUPgz3PnvNYA,tourist place,2025-02-03T17:20:57.000000Z
73,64,Bangkok,Thailand,Siam Paragon,"{'Information': ['Siam Paragon is one of Bangkok’s most luxurious shopping malls, featuring high-end brands, gourmet dining, entertainment, and SEA LIFE Bangkok Ocean World.'], 'Key Features': ['Luxury Shopping: Home to brands like Louis Vuitton, Gucci, and Chanel.', 'Dining & Cafés: Offers a variety of Thai and international restaurants.', 'Entertainment: Includes a cinema, SEA LIFE aquarium, and a bowling alley.', 'Automobile Showroom: Displays luxury cars like Ferrari and Lamborghini.'], ' Main Shops': ['Luxury & High-End Fashion : Louis Vuitton ,Gucci, Chanel ,Dior ,Prada ,Hermès.', 'Fashion & Apparel : Zara ,H&M ,Uniqlo ,Mango ,Adidas ,Nike.', 'Luxury Car : Showrooms , Ferrari ,Lamborghini, Maserati.'], 'Main Shops': ['Luxury & High-End Fashion : Louis Vuitton ,Gucci, Chanel ,Dior ,Prada ,Hermès.', 'Fashion & Apparel : Zara ,H&M ,Uniqlo ,Mango ,Adidas ,Nike.', 'Luxury Car : Showrooms , Ferrari ,Lamborghini, Maserati.'], 'Visiting Tips': ['Best Time to Visit: Weekdays are less crowded.', 'Opening Hours: Open daily from 10:00 AM to 10:00 PM.']}","Siam Paragon is a luxury mall in Bangkok, featuring high-end brands, fine dining, entertainment, and SEA LIFE aquarium.",13.7464317,100.5322802,https://maps.app.goo.gl/txspmVuzKRfTxoXX8,shop,2025-02-03T17:08:09.000000Z
208,64,Bangkok,Thailand,Siam Amazing Park,"{'Location': ['Siam Amazing Park is Thailand’s largest amusement and water park, offering thrilling rides, water attractions, and family-friendly entertainment. It is a top destination for adventure seekers and families.'], 'Key Features': ['Water Park: Home to one of the world’s largest wave pools and exciting water slides.', 'Adventure Zone: Features roller coasters, a giant drop, and other thrilling rides.', 'Cultural Exhibits: Showcases Thai-themed attractions and performances.'], 'Visiting Tips': ['Best Time to Visit: Weekdays are less crowded, and mornings offer cooler weather.', 'Opening Hours: Open daily from 10:00 AM to 6:00 PM.', 'Various ticket options available, including combo passes for rides and water park access.']}","Siam Amazing Park is Bangkok’s largest amusement and water park, featuring thrilling rides, a giant wave pool, and family attractions.",13.806583,100.6889458,https://maps.app.goo.gl/FyMyLbcDJ6UgZBab9,tourist place,2025-02-03T16:47:08.000000Z
