id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
1458,24,Prizren,Kosovo,Restaurant te Syla,"{'Location': ['Discover Restaurant te Syla at 6P5Q+PVR, Sejdi Begu, Prizren 20000 for a culinary journey worth savoring.'], 'Menu Highlights': ['Savor the Halal food and organic dishes', 'Try the vegan and vegetarian options', 'Enjoy the great coffee and dessert selections'], 'Services & Facilities': ['Outdoor seating for al fresco dining', 'Wheelchair accessible seating for all guests', 'Free Wi-Fi available on-site'], 'Nearby Attractions': [""Explore Sinan Pasha Mosque's stunning architecture"", 'Stroll through Shadervan Square for local charm', 'Visit Kalaja Fortress for panoramic views']}","Indulge in diverse flavors at Restaurant te Syla, offering a cozy atmosphere and great beer selection.",42.2093724,20.739625999999998,https://www.google.com/maps?q=Restaurant%20te%20Syla&ftid=0x135395127936b59b:0xc61461e06cd41704,restaurant,2025-08-16T19:12:41.000000Z
1457,24,Prizren,Kosovo,Marina Fish House,"{'Location': ['Experience seaside dining at Rr Bingeni, Prizren 20000, offering the best of seafood cuisine.'], 'Menu Highlights': ['Savor the Gazza dish', 'Try the Halal food options', 'Enjoy a variety of cocktails and wine selections'], 'Services & Facilities': ['Outdoor seating available', 'Cozy ambiance perfect for solo dining', 'Cash-only payments accepted'], 'Nearby Attractions': ['Explore Prizren Castle for historical charm', 'Visit Sinan Pasha Mosque for architectural beauty', 'Discover Shadervan Square for local culture']}","Indulge in fresh seafood at Marina Fish House, a top-rated restaurant with a cozy and trendy atmosphere.",42.2177909,20.733192499999998,https://www.google.com/maps?q=Marina%20Fish%20House&ftid=0x1353955495541319:0x75ffe738eec7d2a5,restaurant,2025-08-16T19:11:22.000000Z
1456,24,Prizren,Kosovo,The Fountain in Shatërvan (The Fountain),"{'Location': ['Discover Gazza at Farkatarët, Prizren 20000, a culinary gem awaiting your taste buds.'], 'Menu Highlights': ['Savor the Halal food and organic dishes', 'Try the vegan options and salad bar delights', ""Don't miss out on the hard liquor selection""], 'Services & Facilities': ['Enjoy outdoor seating with great coffee', 'Relish in free Wi-Fi and onsite bar services', 'Convenient cash-only payments available'], 'Nearby Attractions': ['Explore Prizren Castle for historic charm', 'Stroll through Shadervan Square for local culture', 'Visit Sinan Pasha Mosque for architectural beauty']}","Discover the historic Çezma në Shatërvan (Çeshmja) in Prizren, a cultural gem offering unique insights into local heritage.",42.2102216,20.7405904,https://www.google.com/maps?q=Gazza&ftid=0x13539533b5ef3723:0x54342c56ffaff0ef,restaurant,2025-08-16T19:10:25.000000Z
1452,24,Prizren,Kosovo,Fountain in Shatërvan (The Fountain),"{'Location': ['Explore the enchanting city of Prizren, Kosovo, and immerse yourself in its rich history.'], 'Activities and Facilities': ['Marvel at ancient architecture at Prizren Fortress', 'Visit Xhamia e Emin Pashës for spiritual reflection', 'Enjoy panoramic views at Prizren View Point'], 'Opening Hours and Entry Fees': ['Operating hours vary; most attractions are free to visit.'], 'Nearby Areas': [""Indulge in local cuisine at nearby restaurants like Te Syla or Tiffany's Restaurant"", 'Stroll through Shadervan Square for a taste of traditional markets', 'Admire the beauty of Lumbardhi River flowing near the attractions']}","Discover the historic Çezma në Shatërvan (Çeshmja) in Prizren, a cultural gem offering unique insights into local heritage.",42.2090457,20.7406033,https://www.google.com/maps?q=%C3%87ezma%20n%C3%AB%20Shat%C3%ABrvan%20%28%C3%87eshmja%29&ftid=0x135395003e34741d:0xb42b22746260d8fe,tourist place,2025-08-16T19:07:01.000000Z
1451,24,Prizren,Kosovo,Sheshi Bashkim Suka,"{'Location': ['Immerse yourself in the rich history of Prizren, Kosovo.'], 'Activities and Facilities': ['Explore Prizren Fortress for panoramic views', 'Visit Xhamia e Emin Pashës, an architectural wonder', 'Enjoy 24-hour access to Prizren View Point'], 'Opening Hours and Entry Fees': ['Varies per attraction. Confirm details on-site.'], 'Nearby Areas': ['Indulge in local flavors at nearby eateries like Lumbardhi Restaurant', 'Take in the beauty of Our Lady of Ljeviš church', 'Stroll through scenic Sharr mountains for nature lovers']}","Discover historic landmarks like Prizren Fortress and Sinan Pasha Mosque at Sheshi Bashkim Suka, a cultural gem in Prizren.",42.2178626,20.727328,https://www.google.com/maps?q=Sheshi%20Bashkim%20Suka&ftid=0x135395005033d327:0x2d32b15763ee2ebf,tourist place,2025-08-16T19:03:30.000000Z
1450,24,Prizren,Kosovo,Water fountain,"{'Location': [""Immerse yourself in Prizren's rich history at Wasserbrunnen in Kosovo.""], 'Activities and Facilities': ['Explore Prizren Fortress for panoramic views', 'Visit Sinan Pasha Mosque for cultural insights', 'Enjoy 24-hour access to the Emin Pasha Mosque.'], 'Opening Hours and Entry Fees': ['Varied opening hours; check specific sites for details on entry fees.'], 'Nearby Areas': [None, 'Admire Prizren View Point for breathtaking vistas', 'Stroll around Our Lady of Ljeviš']}","Discover the historical significance of Wasserbrunnen, a serene tourist attraction with a rating of 4.2.",42.209631099999996,20.7364726,https://www.google.com/maps?q=Wasserbrunnen&ftid=0x135395fc01d24791:0xe1326be46084cf12,tourist place,2025-08-16T19:01:57.000000Z
1449,24,Prizren,Kosovo,Emin Pasha Mosque,"{'Location': ['Explore the rich history of Prizren, Kosovo, at Xhamia e Emin Pashës.'], 'Activities and Facilities': ['Marvel at stunning architecture', 'Experience peaceful serenity', 'Accessible entrance for all visitors'], 'Opening Hours and Entry Fees': ['Open 24/7 with free entry to admire its beauty anytime.'], 'Nearby Areas': ['Visit Prizren Fortress for panoramic views', 'Dine at local favorite Sheshi Bashkim Suka', 'Enjoy the tranquility of the water fountain']}","Explore the historic Prizren-Guide E-19, home to the iconic Prizren Fortress and Sinan Pasha Mosque, offering cultural insights and breathtaking views.",42.2112796,20.741374,https://www.google.com/maps?q=Xhamia%20e%20Emin%20Pash%C3%ABs&ftid=0x1353950dd1f2403b:0xbe602cfaf84c5bb3,tourist place,2025-08-16T18:58:12.000000Z
1448,24,Prizren,Kosovo,Prizren-Guide E-19,"{'Location': ['Discover the charm of Prizren-Guide E-19 in Prizren, Kosovo - a must-visit destination for history enthusiasts.'], 'Activities and Facilities': ['Wander through Prizren Fortress', 'Visit Sinan Pasha Mosque', 'Enjoy panoramic views at Prizren View Point'], 'Opening Hours and Entry Fees': ['Various opening hours based on specific attractions - check individual timings for details', 'Free entry to most locations'], 'Nearby Areas': ['Experience Albanian cuisine at a local restaurant', 'Stroll around Sheshi Bashkim Suka square', 'Admire Our Lady of Ljeviš church']}","Explore the historic Prizren-Guide E-19, home to the iconic Prizren Fortress and Sinan Pasha Mosque, offering cultural insights and breathtaking views.",42.2098395,20.7381335,https://www.google.com/maps?q=Prizren-Guide%20E-19&ftid=0x135395cf5c210911:0x46e582e6a8b11e1a,tourist place,2025-08-16T18:55:26.000000Z
1455,16,Durres,Albania,Dyrrah Mare Restaurant,"{'Location': ['Indulge in culinary delights at Dyrrah Mare Restaurant on Shetitorja e Plazhit in Durrës, Albania.'], 'Menu Highlights': ['Try the exquisite cocktails', 'Savor the delicious coffee', 'Enjoy the decadent desserts', 'Explore the diverse wine list'], 'Services & Facilities': ['Outdoor seating available', 'Takeout and dine-in options', 'Wheelchair accessible seating', 'Accepts reservations for convenience'], 'Nearby Attractions': ['Visit Durrës Amphitheatre for historical charm', 'Explore Zogu I Boulevard for local culture', 'Relax at Durres Beach for scenic views']}","Dyrrah Mare Restaurant offers a cozy, romantic atmosphere with great wine and dessert selections, perfect for solo dining or group gatherings.",41.303801,19.492476099999998,https://www.google.com/maps?q=Dyrrah%20Mare%20Restaurant&ftid=0x134fd98e30cc5299:0x2cf6a1dd18e1df4e,restaurant,2025-08-16T08:34:32.000000Z
1571,8,Jeddah,Saudi Arabia,Rosewood Jeddah Hotel,"{'Location': ['Discover opulence in Jeddah, Saudi Arabia'], 'Services & Facilities': ['Personalized concierge service', 'Rooftop infinity pool with stunning views', 'Fine dining restaurant with international cuisine'], 'Rooms': ['Spacious suites with panoramic sea views', 'Plush bedding for ultimate comfort', 'Smart technology for convenience'], 'Nearby Attractions': ['Explore the historic Al-Balad district', 'Indulge in local flavors at Al Khayam Restaurant', 'Relax at the tranquil Al Shallal Theme Park']}","Luxe hotel with sea views & a spa. Polished quarters in a high-end hotel offering 4 eateries, an outdoor pool & a spa, plus sea views.",21.5765523,39.1101416,https://www.google.com/maps?q=Rosewood%20Jeddah%20Hotel&ftid=0x15c3d06460c39105:0x3a3fd16a795047c5,hotel,2025-08-15T20:25:10.000000Z
