id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
1351,13,Al Ain,United Arab Emirates,Souq Al Qattara,"{'Location': ['Al Qattara, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Traditional market selling handicrafts and local products.', 'Seasonal cultural events and art exhibitions.', 'Heritage architecture.'], 'Opening Hours and Entry Fees': ['Open daily, hours vary by shop.', 'Free entry.'], 'Nearby Areas': ['Al Qattara Arts Centre.', 'Al Ain Public Garden.']}",A heritage market with handicrafts and cultural events,,,https://www.google.com/maps?q=Souq+Al+Qattara,tourist place,2025-08-12T13:07:38.000000Z
1350,13,Al Ain,United Arab Emirates,Al Ain Public Garden,"{'Location': ['Central Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Open green spaces for picnics.', 'Children’s play areas.', 'Walking and jogging paths.'], 'Opening Hours and Entry Fees': ['Open daily from 8 AM – 11 PM.', 'Free entry.'], 'Nearby Areas': ['Al Ain Mall.', 'Souq Al Qattara.']}",A spacious public park perfect for family outings,,,https://www.google.com/maps?q=Al+Ain+Public+Garden,tourist place,2025-08-12T13:05:26.000000Z
1349,13,Al Ain,United Arab Emirates,Hili Archaeological Park,"{'Location': ['Hili District, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Explore Bronze Age tombs and archaeological sites.', 'Stroll through landscaped gardens.', 'Educational displays about ancient civilizations in the region.'], 'Opening Hours and Entry Fees': ['Open daily from 4 PM – 11 PM.', 'Free entry.'], 'Nearby Areas': ['Hili Fun City.', 'Hili Mall.']}",An archaeological site featuring Bronze Age tombs and structures,,,https://www.google.com/maps?q=Hili+Archaeological+Park,tourist place,2025-08-12T13:03:13.000000Z
1348,13,Al Ain,United Arab Emirates,Hili Fun City,"{'Location': ['Hili District, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Amusement park with rides for all ages.', 'Food courts and picnic spots.', 'Seasonal festivals and events.'], 'Opening Hours and Entry Fees': ['Opening Hours and Entry Fees', 'Approx. 50 AED entry.'], 'Nearby Areas': ['Hili Archaeological Park.', 'Hili Mall.']}",A family amusement park with rides and entertainment for all ages,,,https://www.google.com/maps?q=Hili+Fun+City,tourist place,2025-08-12T13:00:13.000000Z
1347,13,Al Ain,United Arab Emirates,Al Ain National Museum,"{'Location': ['Near Al Ain Oasis, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Archaeological and ethnographic exhibits.', 'Displays of Bedouin jewelry, weaponry, and heritage.', 'Guided tours available.'], 'Opening Hours and Entry Fees': ['Tuesday to Sunday, 8:30 AM – 7:30 PM.', 'Adults: 3 AED, Children: 1 AED.'], 'Nearby Areas': ['Al Ain Oasis.', 'Al Ain Palace Museum.']}","The UAE’s oldest museum, showcasing archaeological and cultural heritage.",,,https://www.google.com/maps?q=Al+Ain+National+Museum,tourist place,2025-08-12T12:58:01.000000Z
1346,13,Al Ain,United Arab Emirates,Wadi Adventure,"{'Location': ['Near Jebel Hafeet, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Whitewater rafting, kayaking, and surfing.', 'Zip-lining and climbing wall.', 'Family dining and relaxation areas.'], 'Opening Hours and Entry Fees': ['Wednesday to Sunday, 11 AM – 7 PM.', 'Approx. 50 AED entry.'], 'Nearby Areas': ['Green Mubazzarah.', 'Jebel Hafeet.']}",A unique water and adventure park in the heart of the desert,,,https://www.google.com/maps?q=Wadi+Adventure,tourist place,2025-08-12T12:55:18.000000Z
1345,13,Al Ain,United Arab Emirates,Green Mubazzarah,"{'Location': ['At the base of Jebel Hafeet, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Relax in natural hot springs.', 'Enjoy picnic and BBQ areas.', 'Explore the lush green landscape.'], 'Opening Hours and Entry Fees': ['Open daily from 8 AM – 11 PM.', 'Free entry.'], 'Nearby Areas': ['Jebel Hafeet.', 'Wadi Adventure.']}",A natural park with hot springs and lush picnic areas,,,https://www.google.com/maps?q=Green+Mubazzarah,tourist place,2025-08-12T12:51:22.000000Z
1344,13,Al Ain,United Arab Emirates,Al Jahili Fort,"{'Location': ['Sultan Bin Zayed First Street, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Visit one of the UAE’s largest forts.', 'Explore exhibitions, including Wilfred Thesiger’s desert journeys.', 'Walk through landscaped gardens surrounding the fort.'], 'Opening Hours and Entry Fees': ['Tuesday to Sunday, 10 AM – 6 PM.', 'Free entry.'], 'Nearby Areas': ['Al Ain Oasis.', 'City Center Souk.']}","A large heritage fort showcasing desert history, surrounded by beautiful gardens.",,,https://www.google.com/maps?q=Al+Jahili+Fort,tourist place,2025-08-12T12:48:48.000000Z
1342,13,Al Ain,United Arab Emirates,Qasr Al Muwaiji,"{'Location': ['Central Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Explore a historic fort and residence of the Al Nahyan family.', 'Learn about the birthplace of Sheikh Khalifa bin Zayed Al Nahyan.', 'Interactive exhibits on UAE history.'], 'Opening Hours and Entry Fees': ['Open Tuesday to Sunday, 9 AM – 7 PM.', 'Free entry.'], 'Nearby Areas': ['Al Ain Oasis.', 'Al Ain National Museum.']}",A historic palace telling the story of the Al Nahyan family and UAE leadership.,,,https://www.google.com/maps?q=Qasr+Al+Muwaiji,tourist place,2025-08-12T12:46:35.000000Z
1341,13,Al Ain,United Arab Emirates,Al Ain Zoo,"{'Location': ['Nahyan The First Street, Al Ain, Abu Dhabi, UAE'], 'Activities and Facilities': ['Home to rare species like white lions and Nubian giraffes; safari experiences available.', 'Includes feeding sessions, picnic spots, and dining areas.'], 'Opening Hours and Entry Fees': ['Generally open from around 9–10 AM to 6 PM (hours vary slightly by source).', 'Entry fees: typically around 30 AED for adults, 10 AED for children (subject to confirmation).'], 'Nearby Areas': ['At the foothills of Jebel Hafeet; close to Wadi Adventure and Green Mubazzarah.']}","A sprawling zoo hosting rare wildlife, with thrilling safari experiences for families.",,,https://www.google.com/maps?q=Al+Ain+Zoo,tourist place,2025-08-12T12:44:10.000000Z
