id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
968,129,Bodrum,Turkey,Maya Bodrum in the Aegean,"{'Location': [""Ege'de Maya Bodrum is located in the vibrant Çarşı district of Bodrum, Muğla, Turkey, offering an accessible and inviting spot for both locals and tourists to enjoy authentic dining experiences.""], 'Menu Highlights': ['Coffee specialties', 'Desserts', 'Tea selection', 'Organic dishes.', 'Small plates', 'Vegan and vegetarian options.', 'Halal food', 'Late-night food', 'Wine and beer selection.'], 'Services & Facilities': ['Outdoor seating', 'Dine-in service', 'Restroom available.', 'Free Wi-Fi', 'Credit and debit card payments accepted.', 'High chairs for children.', 'Dinner reservations recommended.'], 'Nearby Attractions': ['Bodrum Castle', 'Bodrum Marina', 'Zeki Müren Arts Museum']}","This is without a doubt the best restaurant in Bodrum. For starters it is a nice place, tastefully decorated, in a quiet and cozy intermediate street in Bodrum.",37.0335876,27.4349115,https://www.google.com/maps?q=Ege%27de%20Maya%20Bodrum&ftid=0x14cab7dad92a899d:0xd059af3445b61ce1,restaurant,2025-06-30T21:27:29.000000Z
967,129,Bodrum,Turkey,La Pasion Bodrum,"{'Location': ['La Pasion Bodrum is located in the vibrant Çarşı district of Bodrum, Muğla, Turkey, offering easy access for both locals and tourists seeking a refined dining experience.'], 'Menu Highlights': ['Great beer selection.', 'Great cocktails', 'Great coffee', 'Great dessert.', 'Great tea selection.', 'Great wine list.', 'Alcohol.', 'Beer.', 'Cocktails', 'Coffee', 'Halal food', 'Hard liquor', 'Late-night food', 'Quick bite.', 'Small plates', 'Vegan options.', 'Vegetarian options.', 'Wine'], 'Services & Facilities': ['Outdoor seating', 'Dine-in', 'Bar onsite.', 'Restroom', 'Wheelchair accessible entrance', 'Wheelchair accessible seating', 'Reservations required.', 'Dinner reservations recommended.', 'Accepts reservations.', 'Credit cards accepted.', 'Debit cards accepted.', 'NFC mobile payments accepted.', 'High chairs available', 'Paid parking lot.', 'Paid street parking.'], 'Nearby Attractions': ['Bodrum Castle', 'Bodrum Marina', 'Zeki Müren Arts Museum']}","Set in a 300-year-old stone building, La Pasion is Bodrum's first Spanish restaurant. The menu features dishes interpreted from Mediterranean cuisines.",37.034061799999996,27.4336615,https://www.google.com/maps?q=La%20Pasion%20Bodrum&ftid=0x14be6c6a67e680f1:0x599de33d2029926b,restaurant,2025-06-30T21:25:00.000000Z
966,129,Bodrum,Turkey,sultan bahçe restaurant,"{'Location': ['Sultan Bahçe Restaurant is located in the Umurca neighborhood of Bodrum, Muğla, Türkiye, offering a convenient and charming dining spot for both locals and visitors in this vibrant coastal city.'], 'Menu Highlights': ['Fresh seafood dishes.', 'Traditional Turkish cuisine.', 'Organic and vegetarian options.', 'Great coffee and tea selection.', 'Delicious desserts.'], 'Services & Facilities': ['Outdoor seating', 'No-contact delivery.', 'Drive-through', 'Dine-in', 'Bar onsite.', 'Free Wi-Fi', 'Wheelchair accessible entrance, parking, and seating.', 'Accepts credit and debit cards, NFC mobile payments.', ""Family-friendly with kids' menu and high chairs."", 'Happy hour drinks and food.', 'Late-night food available.', 'Catering services.'], 'Nearby Attractions': ['Bodrum Castle and Museum of Underwater Archaeology', 'Bodrum Marina', 'Zeki Müren Arts Museum', 'Bitez Beach', 'Myndos Gate']}","A family run restaurant run by the locals. Apart from touristic places such as the marina, it is a nice restaurant with green herbs unique to Bodrum, seafood ...",37.0360635,27.439625,https://www.google.com/maps?q=sultan%20bah%C3%A7e%20restaurant&ftid=0x14be6d6ff14e7a01:0x2a1a1c52bfbb968d,restaurant,2025-06-30T21:22:42.000000Z
939,128,Samsun,Turkey,Honor Monument,"{'Location': ['The Monument of Honor is located in the Cumhuriyet Caddesi area of İlkadım district in Samsun, Turkey, making it a prominent and easily accessible landmark in the city.'], 'Activities and Facilities': ['Admire the imposing bronze sculpture honoring Mustafa Kemal Atatürk, the father of the Turkish War of Independence.', 'Enjoy photography opportunities with the statue set in a beautiful park environment.', 'Relax and chill in the surrounding park area with free and paid parking options available.', 'Experience wheelchair accessible entrances and parking facilities.'], 'Opening Hours and Entry Fees': ['Open 24 hours daily with free entry to the statue and park area.'], 'Nearby Areas': ['Atatürk Park - a nearby park with hiking trails and playgrounds.', ""Veterans Museum - a museum dedicated to Turkey's founder, showing historical artifacts."", ""Samsun City Museum - museum showcasing local history and Atatürk's legacy."", 'Amisos Hill - archaeological site with ancient tombs and a cafe.', 'Samsun coast - scenic coastal area ideal for walks and relaxation.']}","Large statue to honor independence hero. Imposing bronze sculpture honoring Mustafa Kemal Atatürk, father of the Turkish War of Independence.",41.2890668,36.336451,https://www.google.com/maps?q=Onur%20An%C4%B1t%C4%B1&ftid=0x408877b83ac955bb:0xb6a8c2486f31011a,tourist place,2025-06-30T16:36:51.000000Z
938,128,Samsun,Turkey,Amisos Hill,"{'Location': ['Tütün İskelesi is located in the Kale district of İlkadım, Samsun, Turkey, offering easy access for both locals and visitors eager to explore the coastal charm of this vibrant city.'], 'Activities and Facilities': ['Enjoy a scenic walk along the coast with beautiful sea views.', 'Stroll through the adjacent garden area for a relaxing outdoor experience.', 'Wheelchair accessible entrance and parking available.', 'Family-friendly environment suitable for kids.'], 'Opening Hours and Entry Fees': ['Open 24 hours, allowing visitors to enjoy the site at any time.'], 'Nearby Areas': ['Amisos Hill - a historic hilltop archaeological site with ancient tombs and a cafe', 'Onur Anıtı - an imposing bronze statue honoring Mustafa Kemal Atatürk.', 'Atatürk Park - a large park with hiking trails and playgrounds', ""Samsun City Museum - museum dedicated to the city's history and Atatürk"", 'Samsun coast - popular seaside promenade with accessibility features']}","Hilltop archaeological site with a cafe. Small hill, reachable via cable-car ride, with ancient tombs, a boardwalk path & a cafe.",41.2929348,36.340311199999995,https://www.google.com/maps?q=T%C3%BCt%C3%BCn%20%C4%B0skelesi&ftid=0x408877ba69d8887d:0x7d05a086d61101cc,tourist place,2025-06-30T16:26:45.000000Z
936,127,Izmir,Turkey,Turkish cyberpunk,"{'Location': ['Turkish Cyberpunk is located in the vibrant Alsancak district of İzmir, Turkey, making it an accessible and intriguing spot for both locals and tourists.'], 'Activities and Facilities': ['Explore the unique cyberpunk-themed environment and artistic installations.', 'Enjoy immersive photo opportunities with futuristic and neon-lit designs.', 'Experience a modern cultural attraction that blends technology and art.'], 'Opening Hours and Entry Fees': ['Open 24 hours daily.', 'Entry is free, allowing visitors to explore at their convenience.'], 'Nearby Areas': ['Izmir Historical Elevator Building - a historic landmark with panoramic views.', 'Clock Tower of İzmir - iconic historical monument in the city center.', 'Kemeraltı Bazaar - bustling market offering diverse shopping and dining experiences.']}","Experience the best of Turkish culture and cuisine at Turkish Kiberpank, a must-visit attraction in the heart of İzmir's Alsancak district.",38.4384947,27.1464376,https://www.google.com/maps?q=%D0%A2%D1%83%D1%80%D0%B5%D1%86%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B8%D0%B1%D0%B5%D1%80%D0%BF%D0%B0%D0%BD%D0%BA&ftid=0x14bbd9b506d9c9cf:0x11cedde99f7e9396,tourist place,2025-06-30T16:18:10.000000Z
965,67,Al Hufuf,Saudi Arabia,OJO Restaurant,"{'Location': ['OJO Restaurant is located in Al Hufuf district of Al Hufuf and Al Mubarraz, Saudi Arabia, offering easy access for both locals and tourists in this vibrant city.'], 'Menu Highlights': ['Sushi and sashimi selections.', 'Variety of small plates.', 'Vegan and vegetarian options.', 'Coffee and great tea selection.', 'Desserts'], 'Services & Facilities': ['Dine-in available', 'Takeout service', 'No-contact delivery', 'Wheelchair accessible entrance, parking, restroom, and seating.', 'Private dining room', 'Live music and sports viewing.', 'Reservations recommended for lunch and dinner.', 'Credit cards and NFC mobile payments accepted.', 'Family-friendly with good facilities for kids.', 'Free parking lot and street parking usually available.'], 'Nearby Attractions': ['Al Ahsa Oasis, a UNESCO World Heritage site.', 'Qaisariah Souq, traditional market in Al Hufuf', 'Al Hofuf Museum showcasing local history and culture.']}",OJO is an Asian restaurant located in Alhassa-Alhufuf that serves culture & food.,25.3547078,49.598033099999995,https://www.google.com/maps?q=OJO%20Restaurant&ftid=0x3e37913b991961d9:0x281436f2f28a0d7a,restaurant,2025-06-30T15:16:45.000000Z
935,127,Izmir,Turkey,Historical Aqueducts,"{'Location': ['Ataturk Konak Square is located in the Konak district of İzmir, Turkey, offering an easily accessible and vibrant urban spot for both locals and tourists alike.'], 'Activities and Facilities': ['Explore the historical significance of the square and its monuments.', 'Enjoy leisurely walks and photography opportunities in the open public space.', 'Participate in onsite services and events held at the square.', 'Accessible facilities including wheelchair-friendly entrances and parking.', 'Family-friendly environment suitable for visitors of all ages.'], 'Opening Hours and Entry Fees': ['Open 24 hours daily, free entry.'], 'Nearby Areas': ['Clock Tower of İzmir, a historic landmark just a short walk away.', 'Kemeraltı Bazaar, a bustling marketplace with diverse shopping options.', 'Agora of Smyrna, an archaeological site featuring ancient ruins.', 'İzmir Historical Elevator Building, offering panoramic city views.', 'Ataturk Museum, showcasing the political life and history of Ataturk.']}","It was built by the Romans during the reign of Emperor Agutus between 133 BC and 395 AD, with the aim of transporting water to the first city established in and around İzmir Kadifekale.",38.419085599999995,27.1292337,https://www.google.com/maps?q=Ataturk%20Konak%20Square&ftid=0x14bbd8e23ab950b9:0xe903cead3951b4ca,tourist place,2025-06-30T14:51:05.000000Z
934,127,Izmir,Turkey,Historical Aqueducts,"{'Location': ['Historical Aqueducts is located in the Vezirağa neighborhood of Konak district in İzmir, Turkey, making it a historically rich and easily accessible spot for both locals and tourists.'], 'Activities and Facilities': ['Explore the ancient aqueduct structure showcasing historical engineering.', 'Enjoy photography of the impressive stone arches and surrounding scenery.', 'Stroll around the nearby park areas and appreciate the historical ambiance.'], 'Opening Hours and Entry Fees': ['Open daily from 8 AM to 9 PM.', 'Entry is free, allowing visitors to enjoy the site at their leisure.'], 'Nearby Areas': ['İzmir Historical Elevator Building - a landmark tower with panoramic ocean views.', 'Clock Tower of İzmir - a historic monument open 24 hours.', 'Kemeraltı Bazaar - a vibrant marketplace with diverse goods.', 'Agora of Smyrna - archaeological ruins from the 4th century.', 'Ataturk Museum - showcasing the history and life of Ataturk.']}",It was built by the Romans during the reign of Emperor Agutus between 133 BC and 395 AD with the aim of transporting water to the first city established in and around İzmir Kadifekale.,38.408794,27.1482361,https://www.google.com/maps?q=Tarihi%20Su%20Kemerleri&ftid=0x14bbd8ea9e95df37:0xba1fc9fde4b1f6ec,tourist place,2025-06-30T14:45:51.000000Z
933,127,Izmir,Turkey,Izmir Archaeological Museum,"{'Location': [""Izmir Archaeological Museum is situated in the Konak district of Izmir, Turkey, offering convenient access for both locals and tourists interested in exploring Turkey's rich ancient history.""], 'Activities and Facilities': ['Explore extensive archaeological exhibits including sculptures, sarcophagi, and inscriptions from various excavation sites.', 'Enjoy family-friendly facilities with wheelchair accessible entrances, parking, and restrooms.', 'Learn about ancient civilizations through guided tours and informative displays.'], 'Opening Hours and Entry Fees': ['Open daily from 8:30 AM to 6:30 PM.', 'Entry fee approximately 25 Turkish Lira, with free access to the garden area.'], 'Nearby Areas': ['Clock Tower of İzmir, a historic landmark located nearby offering 24-hour access.', 'Kemeraltı Bazaar, a vibrant market with diverse goods and local crafts.', 'Agora of Smyrna, an archaeological site featuring ruins of an ancient city center.', 'Ataturk Museum, showcasing the political life and history of Ataturk in a neoclassical mansion.']}","Archeological museum with many exhibits. Sizable archeological museum with excavation finds such as sculptures, sarcophagi & inscriptions.",38.4136982,27.1285353,https://www.google.com/maps?q=Izmir%20Archaeological%20Museum&ftid=0x14bbd8dfd948d3cd:0x6865ee6d78a470ef,tourist place,2025-06-30T14:41:31.000000Z
