id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
1137,142,Fortress,Brazil,Lençóis Maranhenses National Park,"{'Location': ['Explore the breathtaking Parque Nacional dos Lençóis Maranhenses in MA, Brazil - a must-visit for nature lovers and adventure seekers.'], 'Activities and Facilities': ['Embark on exhilarating hikes through the unique landscape.', 'Enjoy picnics surrounded by the beauty of sand dunes and lagoons', 'Convenient onsite services available for a seamless experience'], 'Opening Hours and Entry Fees': ['Operating hours vary; check specific sites within the park for details on accessibility, amenities, and any entry fees.'], 'Nearby Areas': ['Visit Fortaleza dos Reis Magos for historical insights', 'Indulge in local cuisine at nearby restaurants', ""Explore Escadaria Selarón's vibrant mosaic staircase""]}","Expanse of dunes, salt marsh & lagoons. Extensive, protected coastal area of sand dunes & salt marsh with numerous ponds & lagoons.",-2.5282195,-43.026021,https://www.google.com/maps?q=Parque%20Nacional%20dos%20Len%C3%A7%C3%B3is%20Maranhenses&ftid=0x7f19ee15e39be5f:0x2d2895d0d57e9beb,tourist place,2025-07-20T09:54:45.000000Z
1136,142,Fortress,Brazil,Fortaleza de Nuestra Señora de la Asunción,"{'Location': ['Explore the iconic Fortress of Our Lady of the Assumption in Fortaleza, Brazil.'], 'Activities and Facilities': ['Immerse in rich history through guided tours.', 'Enjoy panoramic views from the fortress walls.', 'Capture stunning photos of the surrounding landscape.'], 'Opening Hours and Entry Fees': ['Open Mon 9 AM - 11:30 AM, Closed other days. Free entry for an enriching experience.'], 'Nearby Areas': ['Visit Christ the Redeemer for breathtaking views', 'Dine at local restaurants like Boteco Praia or Coco Bambu Meireles', ""Explore Escadaria Selarón's vibrant mosaic staircase""]}","Discover the historic Fortress of Our Lady of the Assumption, a cultural treasure in Fortaleza, Brazil.",-3.722755,-38.524704,https://www.google.com/maps?q=Fortress%20of%20Our%20Lady%20of%20the%20Assumption&ftid=0x7c7484c9030605b:0x22f9706428647b81,tourist place,2025-07-20T09:50:11.000000Z
1135,142,Fortress,Brazil,Christ the Redeemer,"{'Location': ['Experience the awe-inspiring Christ the Redeemer in Rio de Janeiro, Brazil.'], 'Activities and Facilities': ['Enjoy panoramic views from the top', 'Learn about its history and significance', 'Installations accessible to all visitors.'], 'Opening Hours and Entry Fees': ['Open daily from 8 AM to 7 PM', 'Tickets: It is recommended to purchase in advance for a smooth experience.'], 'Nearby Areas': ['Explore Tijuca National Park for nature lovers.', 'Indulge in local cuisine at nearby restaurants.', 'Visit Escadaria Selarón for vibrant street art']}","Iconic statue of Christ located on top of a mountain. The giant statue is 30 meters tall and can be reached by a train, providing panoramic views of the city.",-22.951916,-43.210487199999996,https://www.google.com/maps?q=Christ%20the%20Redeemer&ftid=0x997fd5984aa13f:0x9dc984d7019502de,tourist place,2025-07-20T09:45:45.000000Z
1134,142,Fortress,Brazil,Selarón Steps,"{'Location': ['Experience the artistic wonder of Rio de Janeiro, Brazil at Escadaria Selarón.'], 'Activities and Facilities': ['Admire the intricate tile work.', 'Capture stunning photos', 'Immerse yourself in local artistry'], 'Opening Hours and Entry Fees': ['Open 24 hours with free admission for all visitors.'], 'Nearby Areas': ['Explore Christ the Redeemer for breathtaking views', 'Enjoy Brazilian food at a restaurant nearby.', 'Visit Fortaleza dos Reis Magos for historical insights']}",Iconic stairway covered with mosaic tile. Landmark public stairway adorned by artist Jorge Selarón with colorful & hand-painted tiles.,-22.915292299999997,-43.1792036,https://www.google.com/maps?q=Escadaria%20Selar%C3%B3n&ftid=0x997f7b55fe685d:0x76011e047b252c35,tourist place,2025-07-20T09:41:12.000000Z
1133,142,Fortress,Brazil,Fortress of the Three Wise Men,"{'Location': ['Discover Fortaleza dos Reis Magos in Natal, Brazil - a must-visit for history buffs and nature lovers.'], 'Activities and Facilities': ['Admire panoramic ocean vistas from the fortress.', 'Enjoy guided tours showcasing its rich heritage.', 'Accessible amenities like restrooms for convenience'], 'Opening Hours and Entry Fees': ['Open daily except Mondays from 8 AM to 4 PM. Free entry for all visitors.'], 'Nearby Areas': ['Visit Escadaria Selarón for colorful steps nearby', 'Indulge in local cuisine at Praça General Tiburcio', 'Explore the beauty of Praia da Barra do Ceará'], 'A proximidade das áreas': ['Visit Escadaria Selarón for colorful steps nearby', 'Enjoy the local cuisine at Praça General Tiburcio.', 'Discover the beauty of Barra do Ceará Beach']}","Enduring military fortress built in 1598. 16th-century military fortification with cannons, a limestone embankment & chapel.",-5.756437699999999,-35.1949475,https://www.google.com/maps?q=Fortaleza%20dos%20Reis%20Magos&ftid=0x7b30094f2794c13:0xd9cc6b7158796083,tourist place,2025-07-20T09:39:19.000000Z
1132,141,Salvador,Brazil,Joventino Silva City Park,"{'Location': ['Explore the lively Joventino Silva City Park in Salvador, Brazil - a sanctuary of nature and entertainment suitable for visitors of all ages.'], 'Activities and Facilities': ['Enjoy picnics amidst scenic landscapes.', 'Embark on peaceful walks through the park.', 'Let kids play on slides and swings.'], 'Opening Hours and Entry Fees': ['Open daily from early morning until late evening with free entry. Check website for special events or closures.'], 'Nearby Areas': ['Visit Centro Histórico de Salvador da Bahia for historical charm', 'Indulge in local cuisine at Praia da Gamboa', 'Explore Morro do Cristo for panoramic views']}","Lush park with sports & amphitheater. This large park with lush vegetation features trails, sports fields, playgrounds & an amphitheater.",-12.9964227,-38.4736252,https://www.google.com/maps?q=Joventino%20Silva%20City%20Park&ftid=0x7161b445bc60139:0xd1e42d49ee1f2c49,tourist place,2025-07-20T09:16:08.000000Z
1131,141,Salvador,Brazil,Dike of Tororó,"{'Location': ['Discover the cultural oasis of Salvador, Brazil'], 'Activities and Facilities': ['Admire intricate sculptures around the lake.', 'Enjoy a leisurely walk in a tranquil setting', 'Accessible entrance and parking for convenience'], 'Opening Hours and Entry Fees': ['Check the website for current hours and any entry fees.'], 'Nearby Areas': ['Explore Centro Histórico de Salvador da Bahia for historical charm', 'Indulge in local cuisine at Mercado Modelo', 'Visit Elevador Lacerda for panoramic city views'], 'A proximidad.': ['Explore the Historic Center of Salvador da Bahia for historical charm.', 'Enjoy local dishes at Mercado Modelo.', 'Visit Elevador Lacerda for panoramic city views']}","Immerse yourself in Salvador's rich culture at Dike do Tororó, a serene spot with stunning sculptures and a peaceful lake.",-12.983912799999999,-38.5043398,https://www.google.com/maps?q=Dike%20do%20Toror%C3%B3&ftid=0x71605171bf4f09d:0x771ce6be799493a4,tourist place,2025-07-20T09:12:06.000000Z
1130,141,Salvador,Brazil,Mariquita Rock,"{'Location': ['Immerse yourself in the vibrant Rio Vermelho district of Salvador, Brazil.'], 'Activities and Facilities': ['Explore historical significance', 'Enjoy panoramic city views', 'Discover the local culture'], 'Opening Hours and Entry Fees': ['The operating hours of Pedra da Mariquita vary; visitors can typically enjoy its beauty for free.'], 'Nearby Areas': ['Visit Centro Histórico de Salvador da Bahia for more history', 'Indulge in local cuisine at a Casa do Rio Vermelho', 'Relax at Praia da Gamboa for beach vibes']}","Explore the historic Pedra da Mariquita in Salvador, Brazil, which provides cultural insights and breathtaking views of the city.",-13.0149861,-38.4894412,https://www.google.com/maps?q=Pedra%20da%20Mariquita&ftid=0x71603005a7aa887:0x43d9c054240ec3d5,tourist place,2025-07-20T09:09:07.000000Z
1129,141,Salvador,Brazil,"""Pé do Caboclo"" - Monument to the Second of July","{'Location': [""Discover the heart of Salvador, Brazil's Centro district""], 'Activities and Facilities': ['Explore historical significance', 'Enjoy accessible entrance and parking', 'Kid-friendly environment'], 'Opening Hours and Entry Fees': ['Operating hours vary; entry is free.'], 'Nearby Areas': ['Visit Centro Histórico de Salvador da Bahia for cultural insights', '""Dining at restaurants known for their calm atmosphere and excellent service.""', 'Relax at Praia da Gamboa for scenic views']}","Immerse yourself in the history of Bahia at 'Pé do Caboclo' - Monumento ao Dois de Julho, a symbol of independence with wheelchair accessibility and kid-friendly features.",-12.989078699999999,-38.5213969,https://www.google.com/maps?q=%22P%C3%A9%20do%20Caboclo%22%20-%20Monumento%20ao%20Dois%20de%20Julho&ftid=0x716048f1bc409c9:0xada2004e7ac91250,tourist place,2025-07-20T08:56:07.000000Z
1128,141,Salvador,Brazil,São Marcelo Fort,"{'Location': ['Immerse yourself in the history of Salvador - BA, Brazil at São Marcelo Fort'], 'Activities and Facilities': [""Discover the fort's architecture and historical exhibits."", 'Enjoy panoramic views of the city and ocean', 'Participate in guided tours to learn about its significance.'], 'Opening Hours and Entry Fees': ['Plan ahead as tickets should be booked in advance for an enriching experience. Check official website for current pricing.'], 'Nearby Areas': ['Visit Centro Histórico de Salvador da Bahia for more historical insights', 'Indulge in local cuisine at nearby restaurants like Mercado Modelo', 'Relax at Praia da Gamboa after exploring the fort']}","17th-century, circular stone sea fort. Circular, stone sea fort & former prison dating from the 17th century, built on a reef.",-12.9699659,-38.5178462,https://www.google.com/maps?q=S%C3%A3o%20Marcelo%20Fort&ftid=0x71604e568d522fd:0x4daee43fd556e2ef,tourist place,2025-07-20T08:46:46.000000Z
