id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
260,65,Phuket,Thailand,Thavorn Phuket Museum,"{'Information': [""Thavorn Phuket Museum is located in the heart of Phuket Town, close to the Old Town area. It offers visitors a glimpse into the island's rich history, particularly its tin mining era and cultural development.""], 'Main Features': ['Extensive Artifact Collection: The museum houses over 1,000 artifacts, including mining tools, old movie projectors from Phuket’s first cinema, and items from the 1940s such as clothing, jewelry, toys, and coins.', ""Historical Exhibits: Displays highlight Phuket's transformation from a tin mining hub to its early development stages, providing insights into the island's cultural and economic evolution.""], 'Visiting Tips': ['Operating Hours: The museum is open daily from 9:00 AM to 4:00 PM.', 'Admission Fee: An entrance fee of 30 Baht is charged.', ""Location: Situated on Rassada Road, it's easily accessible for those exploring Phuket Town."", 'Photography: Visitors are encouraged to take photos of the exhibits and the vintage ambiance.']}","Thavorn Phuket Museum showcases Phuket’s history with artifacts from the tin mining era, early cinema, and local culture.",7.8829238,98.3875574,https://maps.app.goo.gl/edPm8RPBjXbmJ76LA,tourist place,2025-02-07T12:48:22.000000Z
259,65,Phuket,Thailand,Dolphins Bay Phuket,"{'Information': [""Dolphins Bay Phuket is the island's only dolphinarium, offering entertaining shows featuring dolphins and fur seals. The facility is designed to international standards, ensuring a comfortable environment for the animals.""], 'Main Features': ['Dolphin and Seal Shows: Enjoy performances where dolphins and seals showcase their intelligence and agility through various tricks and acrobatics.', 'Interactive Experiences: Opportunities to take photos with the dolphins and seals, swim with dolphins, and participate in the ""Young Trainer"" program to learn about caring for these marine animals.'], 'working hours': ['Show Times: Performances are held daily at 11:00 AM, 2:00 PM, and 5:00 PM, except on Mondays when the facility is closed.', ""Arrival: It's recommended to arrive at least 20 minutes before the show starts to secure good seats and avoid any last-minute rush."", 'Tickets: Various seating options are available, including VVIP, VIP, Deluxe, and Regular seats, each priced differently. Booking tickets in advance is advisable, especially during peak tourist seasons.', 'Additional Activities: If interested in swimming with dolphins or taking photos, inquire about availability and any additional costs upon arrival.']}","Dolphins Bay Phuket offers engaging shows and interactive experiences with dolphins and seals, making it a must-visit attraction for families and marine life enthusiasts.",7.8422947,98.3542738,https://maps.app.goo.gl/TR1ETtxw2gjSMntV6,tourist place,2025-02-07T12:39:59.000000Z
258,65,Phuket,Thailand,hanuman world,"{'Information': ['Hanuman World is an adventure park in Phuket offering thrilling zipline experiences through the lush rainforest. It combines adrenaline-pumping activities with stunning natural scenery, inspired by the legendary monkey god Hanuman from Thai mythology.'], 'Main Features': ['Ziplining: Multiple zipline courses with varying lengths and heights.', 'Skywalk: A treetop walkway with panoramic jungle views.', 'Roller Zipline: A high-speed zipline that combines ziplining with a rollercoaster experience.', 'Eco-Friendly Design: Built with minimal impact on the surrounding rainforest.'], 'working hours': ['daily from 8:00 AM to 6:00 PM.']}","Hanuman World offers thrilling zipline rides, a skywalk, and jungle adventures in Phuket’s lush rainforest.",7.8764274,98.348562,https://maps.app.goo.gl/Kvx4JEcq3BdsFsLPA,tourist place,2025-02-07T12:31:40.000000Z
382,66,Tbilisi,Georgia,BG Palace Hotel,"{'Location': ['BG Palace Hotel is a 4 -star hotel located in Tbilisi, Georgia.'], 'Facilities and services:': ['Free Wi -Fi service', 'A restaurant that serves local and international dishes', 'Gym', 'room service', '24 hours reception service', 'Facilities for meetings and events', 'Washing and ironing service'], 'Rooms:': ['Single and double rooms', 'Family rooms', 'TV rooms, air conditioner, and free Wi -Fi service'], 'Near tourist places:': ['Freedom Square', 'Metmasinanda Church', 'Mistammanda Mountain', 'Tbilisi National Museum']}",The BG Palace Hotel in Tbilisi provides comfortable accommodation with distinguished services and perfect location near the tourist attractions.,41.7278455,44.7382144,https://maps.app.goo.gl/HNjiNMYmtY3KSTpE7,hotel,2025-02-06T22:18:40.000000Z
381,66,Tbilisi,Georgia,Hotel Splendid Tbilisi,"{'Location': ['The Siblinid Tbilisi Hotel is a 4 -star hotel located in the heart of Tbilisi, Georgia and is characterized by its central location, which is easy to reach the main tourist attractions such as the Freedom Square and the Metmasinanda Church.'], 'Facilities and services:': ['Free Wi -Fi service', 'A restaurant offers a variety of meals', 'Fitness Center', 'Washing and ironing services', 'A 24 -hour reception', 'room service'], 'Rooms:': ['Single and double rooms', 'Family rooms', 'All rooms are equipped with a TV, air conditioner, and comfortable facilities'], 'Near tourist places:': ['Freedom Square', 'Metmasinanda Church', 'Tbilisi National Museum', 'Mistammanda Mountain']}","The 4 -star Siblinide Hotel is located in the city center, offers comfortable rooms and distinguished services near tourist attractions.",41.7320615,44.7663407,https://maps.app.goo.gl/kL24pBQYiKbCaa8EA,hotel,2025-02-06T22:04:46.000000Z
380,66,Tbilisi,Georgia,Hotel Verisima,"{'Location': ['Ferresima Hotel is a 3 -star hotel located in the heart of Tbilisi, Georgia, and is one of the distinctive options for travelers looking for comfortable stay and integrated facilities.', 'The hotel is about 0.6 km from the famous Rostafelli Street, and 0.9 km from Samia Park.'], 'Facilities and services:': ['Free Wi -Fi: Available throughout the hotel.', 'Free parking: available for guests.', '24 hours a reception office: to meet the needs of guests at any time.', 'Room Cleaning Service: It is done once in every residence.'], 'Rooms:': ['All rooms are equipped with: air conditioning and flat -screen TV with satellite channels, minibar, a private bathroom with a shower, free bath supplies and views of the city.'], 'Near tourist places:': ['Freedom Square: 0.5 km away.', 'Opera and ballet theater in Tbilisi: 1.5 km.', 'Peace Bridge: 2 km away.']}",Ferissima 3 -star hotel in Tbilisi provides comfortable rooms and distinguished services near tourist attractions.,41.7069679,44.7821837,https://maps.app.goo.gl/bfA4jsULFiY9p6MV6,hotel,2025-02-06T21:43:21.000000Z
379,66,Tbilisi,Georgia,Hotel King Tom,"{'Location': ['Address: Tsinanuri Street 83, downtown Tbilisi, Tbilisi, Georgia, 0114.', ""The hotel is about 17 minutes' drive from Tbilisi International Airport."", ""It is located 2.7 km from St. George's Cathedral, 3.5 km from the National Plant Plant in Georgia.""], 'Facilities and services:': ['Free Wi -Fi: Available throughout the hotel.', 'Free parking: available for guests.', '24 hours a reception office: to meet the needs of guests at any time.', 'Seasony external pool: to relax and enjoy Georgian weather.', 'Restaurant and Bar: offers a variety of food and drinks.', ""Facilities: The hotel includes a children's play area.""], 'Rooms:': ['All rooms are equipped with: air conditioning and flat -screen TV with satellite channels, minibar, a private bathroom with a shower, free bath supplies and views of the city or mountains.'], 'Near tourist places:': [""St. George's Cathedral: 2.7 km away."", ""Georgia's National Plant Plant: 3.5 km."", 'Freedom Square: Located 4.5 km.']}",King Tom in Tbilisi offers comfortable stay with air -conditioned rooms and various facilities such as a pool and restaurant.,41.6775032,44.8105107,https://maps.app.goo.gl/FecokGV9PSURPcpi9,hotel,2025-02-06T21:26:11.000000Z
378,66,Tbilisi,Georgia,Terra Bridge,"{'Location': ['Address: Odysseis Street 16, Tbilisi, Georgia.', ""The hotel is about 2.2 km from Freedom Square, which provides easy access to the city's main tourist attractions.""], 'Facilities and services:': ['Free Wi -Fi: Available throughout the hotel.', 'Free parking: available to guests.', '24 hours a reception office: to meet the needs of guests at any time.', 'Wide terrace: offers panoramic views of the city.', 'Garden: to relax and enjoy the calm atmosphere.'], 'Rooms:': ['All rooms are equipped with: air conditioning.'], 'Near tourist places:': ['The Cathedral of the Holy Trinity (Samba): It is short of a short distance.', 'Peace Bridge: About 1.5 km.', 'Naricala Castle: It is approximately 2 km away.']}","Terra Bridge is a boutique hotel in Tbilisi with comfortable facilities, equipped rooms, and various services.",40.3383097,17.9552712,https://maps.app.goo.gl/SfPn8JRRnXVSmg1F7,hotel,2025-02-06T21:09:01.000000Z
377,66,Tbilisi,Georgia,Luxmani Hotel & Spa,"{'Location': ['It is located in Tbilisi, Georgia, in a quiet area and close to the main landmarks, making it suitable for tourists and businessmen.'], 'Facilities and services:': ['An integrated spa with massage sessions and sauna', 'An internal swimming pool', 'A restaurant that offers local and international meals', 'Fitness Center', 'Free Wi -Fi and parking lots'], 'Rooms:': ['Modern rooms with luxurious furniture', 'Wonderful views of the city', 'Air conditioning and flat -screen TV', 'Private bathrooms equipped with luxurious bathtub'], 'Near tourist places:': ['Freedom Square', 'Naricala Castle', 'Peace Bridge', 'Sulfur Tbilisi bathrooms']}","Luxemani Hotel and Spa provides luxury accommodation with an integrated spa, an inner pool, and modern rooms with great looks in Tbilisi.",41.7329481,44.8271524,https://maps.app.goo.gl/e5RQCZN8TJ6VuV7X9,hotel,2025-02-06T20:53:53.000000Z
376,66,Tbilisi,Georgia,34 Silver Rooms,"{'Location': ['It is located in Tbilisi, near the famous tourist attractions, and provides easy access to the city center and public transport.'], 'Facilities and services:': ['Free Wi -Fi', 'room service', 'A 24 -hour front desk', 'Car parking available'], 'Rooms:': ['Stylish and comfortable rooms', 'Air conditioning', 'TV with a flat screen', 'Private bathrooms equipped'], 'Near tourist places:': ['Freedom Square', 'Naricala Castle', 'Peace Bridge', 'Sulfur baths']}","A modern hotel in Tbilisi provides comfortable stay with distinguished services, near the most important tourist attractions.",41.6947583,44.8014579,https://maps.app.goo.gl/S3b84n9WD7tWmN9MA,hotel,2025-02-06T20:39:57.000000Z
