id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
1439,39,Saint Catherine,Egypt,Jowhara Hotel,"{'Location': ['Discover the charm of El Mashraba Street in Egypt for a delightful hotel experience.'], 'Services & Facilities': ['Attentive staff for personalized service', 'Free Wi-Fi for seamless connectivity', 'Comfortable rooms for relaxation'], 'Rooms': ['Spacious accommodations with elegant decor', 'Luxueux literie pour un sommeil réparateur', 'Private bathrooms with luxury toiletries'], 'Nearby Attractions': [""Explore St. Catherine's Monastery"", 'Indulge in local cuisine at The Fox restaurant', 'Enjoy nature at Dahab Beach']}","Experience comfort and convenience at Jowhara Hotel in Egypt, offering a cozy stay with modern amenities.",28.561145999999997,33.948532,https://www.google.com/maps?q=Jowhara%20Hotel&ftid=0x14548f924a78349f:0xdfbd1d49df3f4f6a,hotel,2025-07-28T08:52:24.000000Z
1437,39,Saint Catherine,Egypt,Valley of Comfort Hotel,"{'Location': ['Discover tranquility in the heart of Saint Catherine, Egypt - a hidden gem for relaxation and exploration.'], 'Services & Facilities': ['Impeccable hospitality', 'Luxurious spa treatments', 'Gourmet dining experience'], 'Rooms': ['Elegantly designed suites', 'Panoramic mountain views', 'State-of-the-art technology'], 'Nearby Attractions': [""St. Catherine's Monastery"", 'Local Bedouin Camps', 'Picturesque hiking trails']}","Experience ultimate comfort and service at Wadi Al Rahma Hotel, rated 5.0 in Saint Catherine, Egypt.",28.5608921,33.947995,https://www.google.com/maps?q=%D9%81%D9%86%D8%AF%D9%82%20%D9%88%D8%A7%D8%AF%D9%8A%20%D8%A7%D9%84%D8%B1%D8%A7%D8%AD%D8%A9&ftid=0x14548f805c95fa33:0x99132d6162115ceb,hotel,2025-07-28T08:45:30.000000Z
1436,39,Saint Catherine,Egypt,St. Catherine's Monastery Guesthouse,"{'Location': ['Experience the beauty of Sharm El Sheikh, Egypt - a paradise for beach lovers and adventure seekers.'], 'Services & Facilities': ['Attentive staff providing personalized assistance', 'Relaxing spa for ultimate rejuvenation', 'Delicious on-site dining options'], 'Rooms': ['Elegantly designed suites with stunning views', 'Plush bedding for a restful sleep experience', 'Modern technology amenities for convenience'], 'Nearby Attractions': [""Explore Ras Mohammed National Park's marine wonders"", 'Indulge in local cuisine at Al Sahaba Restaurant', 'Enjoy desert safari adventures in South Sinai']}","Experience comfort and tranquility at St. Catherine's Monastery Guesthouse, a highly-rated retreat in South Sinai, Egypt.",28.565764899999998,33.9530027,https://www.google.com/maps?q=%D9%81%D9%86%D8%AF%D9%82%20%D9%83%D8%A7%D8%AA%D8%B1%D9%8A%D9%86%20%D8%A8%D9%84%D8%A7%D8%B2%D8%A7&ftid=0x14548f40ab843f51:0x2ddf0ed84fa7ed60,hotel,2025-07-28T08:40:17.000000Z
1434,39,Saint Catherine,Egypt,Abu Salem's Garden Lodge,"{'Location': ['Explore this secret treasure in Saint Catherine, Egypt, providing an exceptional accommodation experience close to Cafeteria.'], 'Services & Facilities': ['Warm hospitality', 'Free Wi-Fi connectivity', 'Authentic Bedouin ambiance'], 'Rooms': ['Traditional decor', 'Comfortable bedding', 'Private outdoor seating area'], 'Nearby Attractions': [""St. Catherine's Monastery Guesthouse"", 'Morgenland Hotel St.catherine for breakfast delights', 'Explore the historic St. Catherine Plaza Hotel']}","Experience the charm of Abu Salem's Garden Lodge, a cozy retreat in Saint Catherine with a Bedouin Camp and Guest House vibe.",28.5593325,33.9471796,https://www.google.com/maps?q=%D9%83%D9%8E%D8%B1%D9%85%D9%91%20%D8%A3%D8%A8%D9%88%20%D8%B3%D8%A7%D9%84%D9%90%D9%85%20-%20Abu%20Salem%27s%20Garden%20Lodge&ftid=0x14548f896ab6cff7:0xef2d615887908de0,hotel,2025-07-28T08:31:24.000000Z
1433,39,Saint Catherine,Egypt,Morgenland St. Catherine Village,"{'Location': ['Discover the tranquil beauty of Saint Catherine, Egypt, where Morgenland St. Catherine Village awaits to offer a peaceful retreat.'], 'Services & Facilities': ['Warm hospitality at Bedouin Camp and Guest House', 'Complimentary breakfast at Morgenland Hotel St. Catherine', 'Family-friendly environment at The Fox'], 'Rooms': ['Traditional Bedouin-style rooms at Daniela Village St. Katherine', 'Rustic lodge experience at Masoudi Lodge', 'Modern comforts at El Wady El Mouquaduss Hotel'], 'Nearby Attractions': [""Visit St. Catherine's Monastery for historical insights"", ""Dine at authentic local eateries like Abu Salem's Garden Lodge"", 'Explore the natural wonders of South Sinai Governorate']}","Experience the charm of Morgenland St. Catherine Village with cozy accommodations and breathtaking views in Saint Catherine, Egypt.",28.5704708,33.9566535,https://www.google.com/maps?q=Morgenland%20St.catherine%20Village&ftid=0x14548fe77aaa4d1f:0xc95e0712843c7389,hotel,2025-07-28T08:28:45.000000Z
1432,39,Saint Catherine,Egypt,The Wadi El Mouquaduss Hotel,"{'Location': ['Explore the peaceful sanctuary of Saint Catherine, Egypt, where El Wady El Mouquaduss Hotel is located.'], 'Services & Facilities': ['Attentive staff providing personalized assistance.', 'Relaxing spa for rejuvenation', 'Scenic outdoor terrace for breathtaking views'], 'Rooms': ['Spacious suites with traditional Egyptian decor', 'Plush bedding for a restful sleep experience', 'Modern amenities including free Wi-Fi'], 'Nearby Attractions': [""Visit St. Catherine's Monastery for historical insights"", 'Dine at local eateries like The Fox for diverse cuisine options', 'Explore the natural beauty of Mount Sinai nearby']}",El Wady El Mouqudess Hotel is located in Saint Catherine and offers a peaceful stay with mountain views.,28.564858299999997,33.952229599999995,https://www.google.com/maps?q=El%20Wady%20El%20Mouquaduss%20Hotel&ftid=0x14548feab443dab3:0xb50edb48d330fadb,hotel,2025-07-28T08:24:51.000000Z
1431,39,Saint Catherine,Egypt,Masoudi Lodge,"{'Location': ['Discover the allure of South Sinai, Egypt – a serene escape with breathtaking landscapes and rich cultural heritage.'], 'Services & Facilities': ['Attentive staff providing personalized service', 'Relaxing ambiance for a peaceful stay', 'Complimentary Wi-Fi for connectivity'], 'Rooms': ['Spacious rooms with cozy decor', 'Modern amenities for convenience', 'Scenic views of the surrounding beauty'], 'Nearby Attractions': [""Explore St. Catherine's Monastery for history."", 'Indulge in local cuisine at The Fox restaurant.', 'Enjoy nature at Dahab Beach']}","Experience comfort and tranquility at Daniela Village St. Katherine, a 4.0-star hotel in Saint Catherine, Egypt.",28.562106999999997,33.9541168,https://www.google.com/maps?q=Masoudi%20Lodge&ftid=0x14548f932dc04459:0x3d612e4a2d3bf10e,hotel,2025-07-28T07:27:25.000000Z
1430,39,Saint Catherine,Egypt,Daniela Village St. Katherine,"{'Location': ['Nestled in the serene surroundings of Saint Catherine, Egypt – a haven for nature lovers and history enthusiasts alike.'], 'Services & Facilities': ['Attentive staff providing personalized service', 'Cozy fireplace lounge for relaxation', 'Complimentary Wi-Fi for seamless connectivity'], 'Rooms': ['Spacious suites with mountain views', 'Plush bedding for a restful sleep', 'Modern amenities including free breakfast'], 'Nearby Attractions': [""Explore St. Catherine's Monastery"", 'Dine at local eateries like The Fox', 'Discover the beauty of Mount Sinai']}","Experience comfort and tranquility at Daniela Village St. Katherine, a 4.0-star hotel in Saint Catherine, Egypt.",28.5627593,33.9498901,https://www.google.com/maps?q=Daniela%20Village%20St.%20Katherine&ftid=0x14548f94e6944f35:0x7c9f15b748e56f4,hotel,2025-07-28T07:19:42.000000Z
1429,39,Saint Catherine,Egypt,Fox,"{'Location': ['Nestled in the serene landscapes of Saint Catherine, Egypt - a haven for nature lovers and adventure seekers.'], 'Services & Facilities': ['Warm Bedouin hospitality', 'Free Wi-Fi connectivity', 'Delightful outdoor seating area'], 'Rooms': ['Cozy traditional tents', 'Comfortable bedding for a restful sleep', 'Authentic Bedouin decor'], 'Nearby Attractions': [""Explore St. Catherine's Monastery"", 'Enjoy local dishes at Morgenland Hotel St. Catherine.', 'Enjoy live music at The Fox.']}","Experience the ultimate Bedouin hospitality at Fox, a 5.0-rated campground in Saint Catherine, Egypt.",28.5608921,33.947995,https://www.google.com/maps?q=%D9%81%D9%88%D9%83%D8%B3&ftid=0x14548f003ef3e755:0x3cdb0ed79809fed,hotel,2025-07-28T07:08:03.000000Z
1428,39,Saint Catherine,Egypt,St. Catherine Plaza Hotel,"{'Location': ['Discover the tranquil charm of Saint Catherine, Egypt – a serene oasis nestled in the South Sinai Governorate.'], 'Services & Facilities': ['Attentive staff for personalized service', 'Free Wi-Fi for seamless connectivity', 'Scenic rooftop terrace for relaxation'], 'Rooms': ['Spacious suites with mountain views', 'Plush bedding for a restful sleep', 'Modern amenities for added comfort'], 'Nearby Attractions': [""Explore St. Catherine's Monastery"", 'Savor local cuisine at Bedouin Camp and Guest House', 'Discover natural beauty at Morgenland St. Catherine Village']}","Experience comfort and convenience at St. Catherine Plaza Hotel, offering a cozy stay in Saint Catherine, Egypt.",28.5669422,33.9517173,https://www.google.com/maps?q=St.%20Catherine%20Plaza%20Hotel&ftid=0x14548f94d736fd97:0xcf977dfc138013d0,hotel,2025-07-28T07:02:00.000000Z
