id,city_id,city_name,country_name,name,description,short_description,latitude,longitude,location,type,created_at
556,18,Pogradec,Albania,TEG - Tirana East Gate,"{'Location': ['Discover the ultimate shopping paradise in Tirana, Albania.'], 'Top Stores': ['Explore Bojra Pogradec Albani for unique Albanian crafts', 'Indulge in quality produce at SPAR & JUMBO - Tregu Pogradec', 'Find arcade games and more at CasaItalia - MegaOutlet'], 'Top Restaurants & Cafes': ['Savor sushi delights at AMO SUSHI - AMO POKE’', 'Enjoy flavorful chicken at Popeyes Albania', 'Try seafood specialties at Fishpot TEG'], 'Opening Hours': ['- Bojra Pogradec Albani: Open daily from 7:30 AM to 8 PM.', '- SPAR & JUMBO - Tregu Pogradec: Open daily from 7 AM to 10 PM.', '- Citypark Albania: Open daily until 9:30 PM.', '- Visit Pogradec: Open until midnight every day.', '- CasaItalia - MegaOutlet: Open daily until 10 PM.', '- TEG - Tirana East Gate: Open daily from 9 AM to 10 PM.'], 'Nearby Attractions': ['Explore the historic Skanderbeg Square nearby', 'Visit the enchanting Dajti Mountain for panoramic views', 'Discover local flavors at traditional restaurants in the city center']}","Experience a diverse shopping adventure at CasaItalia - MegaOutlet, offering top brands and family-friendly amenities.",41.2829257,19.856628,https://www.google.com/maps?q=TEG%20-%20Tirana%20East%20Gate&ftid=0x1350374da6e8b433:0xf1e89f2f4c5cf2e9,shop,2025-08-15T15:54:59.000000Z
555,18,Pogradec,Albania,CasaItalia - MegaOutlet,"{'Location': ['Discover the ultimate shopping destination in Tirana, Albania.'], 'Top Stores': ['Explore Bojra Pogradec Albani for unique art supplies', 'Indulge in quality products at SPAR & JUMBO - Tregu Pogradec', 'Enjoy arcade games and food at CasaItalia - MegaOutlet'], 'Top Restaurants & Cafes': ['Savor traditional Albanian cuisine at Restorant Zgara Familjare', 'Try international dishes at Restorant Sofra E.Don in Citypark Albania', 'Taste fresh sushi at AMO SUSHI - AMO POKE’ in TEG - Tirana East Gate'], 'Opening Hours': ['- CasaItalia: Open daily from 9 AM to 10 PM', '- Restorant Zgara Familjare: Open until 11 PM every day', '- SPAR & JUMBO: Operating hours are from 7 AM to 10 PM'], 'Nearby Attractions': ['Visit the historic Skanderbeg Square nearby.', 'Explore the vibrant Blloku district for trendy cafes and boutiques.', 'Discover the enchanting Dajti Mountain for panoramic views.']}","Experience a vibrant shopping spree at Visit Pogradec, offering diverse stores and dining options for an exciting retail adventure.",41.3423425,19.7756267,https://www.google.com/maps?q=CasaItalia%20-%20MegaOutlet&ftid=0x135031c3c8269611:0xab7ea5046abc74c9,shop,2025-08-15T15:52:09.000000Z
554,18,Pogradec,Albania,Visit Pogradec,"{'Location': ['Explore the bustling shopping scene in Pogradec, Albania.'], 'Top Stores': ['Bojra Pogradec Albani - Known for quality sports gear and equipment', 'SPAR & JUMBO - Tregu Pogradec - Offers fresh produce and grocery essentials', 'CasaItalia - MegaOutlet - Features a variety of food options and arcade games'], 'Top Restaurants & Cafes': ['Restorant Zgara Familjare - Great beer selection and delicious Halal food', 'CasaItalia - MegaOutlet - Serves delectable dishes alongside fun arcade games', 'AMO SUSHI - AMO POKE’ at TEG - Tirana East Gate offers authentic Japanese cuisine'], 'Opening Hours': ['- Bojra Pogradec Albani: Open daily from 7:30 AM to 8 PM', '- SPAR & JUMBO: Operating hours are from 7 AM to 10 PM every day', '- Citypark Albania: Open until 9:30 PM with various services available'], 'Nearby Attractions': [""Stroll along Lake Ohrid's shores for breathtaking views"", 'Visit Drilon National Park for a serene nature retreat', 'Explore the historic Lin Peninsula with its ancient ruins']}","Experience a vibrant shopping spree at Visit Pogradec, offering diverse stores and dining options for an exciting retail adventure.",40.9025968,20.660937,https://www.google.com/maps?q=Visit%20Pogradec&ftid=0x1350955fa471ddb1:0xeb927cd4c091b238,shop,2025-08-15T15:49:59.000000Z
553,18,Pogradec,Albania,Hotel Enkelana,"{'Location': ['Discover vibrant shopping at Hotel Enkelana in Pogradec, Albania.'], 'Top Stores': ['Explore Bojra Pogradec Albani for unique finds', 'Find quality produce at SPAR & JUMBO - Tregu Pogradec', 'Shop trendy items at CasaItalia - MegaOutlet'], 'Top Restaurants & Cafes': ['Indulge in local flavors at Restorant Zgara Familjare', 'Savor delicious meals at Visit Pogradec', 'Enjoy sushi delights at AMO SUSHI - AMO POKE’'], 'Opening Hours': ['- Bojra Pogradec Albani: Open daily until 8 PM.', '- Restorant Zgara Familjare: Open until 11 PM every day.', '- SPAR & JUMBO - Tregu Pogradec: Closes at 10 PM daily.'], 'Nearby Attractions': [""Stroll along Lake Ohrid's shores for scenic views"", 'Visit Drilon National Park for nature enthusiasts', 'Explore the historic Lin Peninsula nearby']}","Experience diverse shopping at Citypark Albania with a variety of stores and dining options, creating a vibrant retail destination.",40.9028393,20.6580586,https://www.google.com/maps?q=Hotel%20Enkelana&ftid=0x1350942e06381881:0x3288a4e882db984b,shop,2025-08-15T15:45:19.000000Z
552,18,Pogradec,Albania,Albania City Park,"{'Top Stores': ['Discover unique art supplies at Bojra Pogradec Albani', 'Find fresh produce at SPAR & JUMBO - Tregu Pogradec', 'Enjoy arcade games at CasaItalia - MegaOutlet'], 'Top Restaurants & Cafes': ['Indulge in Albanian cuisine at Restorant Zgara Familjare', 'Savor Italian dishes at CasaItalia - MegaOutlet', 'Try international flavors at AMO SUSHI - AMO POKE’'], 'Opening Hours': ['Citypark Albania: Open daily from 10 AM to 9:30 PM', 'Restorant Zgara Familjare: Serving from 8 AM to 11 PM every day', 'CasaItalia - MegaOutlet: Operating hours are from 9 AM to 10 PM'], 'Location': ['Citypark Albania']}","Indulge in a diverse shopping spree at Rich Hotel, offering top stores and dining options for an unforgettable experience.",41.367574999999995,19.687425299999997,https://www.google.com/maps?q=Citypark%20Albania&ftid=0x13502ebd831f7b2d:0x26e1011f084e8529,shop,2025-08-15T15:42:53.000000Z
551,18,Pogradec,Albania,Rich Hotel,"{'Location': ['Explore the vibrant shopping scene at Rich Hotel in Pogradec, Albania.'], 'Top Stores': ['Bojra Pogradec Albani - A haven for art enthusiasts with unique Albanian paintings.', 'SPAR & JUMBO - Tregu Pogradec - Known for its fresh produce and grocery essentials.', 'CasaItalia - MegaOutlet - Offers a blend of arcade games and delicious food choices.'], 'Top Restaurants & Cafes': ['Restorant Zgara Familjare - Delight in a cozy atmosphere with great beer selection and international cuisine.', 'Visit Pogradec - Enjoy casual dining with a variety of alcoholic beverages and serene ambiance.', 'AMO SUSHI - AMO POKE’ (TEG) - Savor authentic Japanese flavors in a modern setting at Tirana East Gate.'], 'Opening Hours': ['- Bojra Pogradec Albani: Open daily from 7:30 AM to 8 PM, wheelchair accessible parking available.', '- Restorant Zgara Familjare: Open until 11 PM, offers outdoor seating and diverse menu options.', '- SPAR & JUMBO: Operating hours from 7 AM to 10 PM, ensuring convenient shopping experiences.'], 'Nearby Attractions': [""Stroll along Lake Ohrid's shores for breathtaking views"", ""Discover Drilon National Park's lush landscapes nearby"", 'Explore the historic Lin Peninsula just a short drive away']}",Experience a diverse shopping adventure at SPAR & JUMBO - Tregu Pogradec with top-notch stores and dining options.,40.9006261,20.6612184,https://www.google.com/maps?q=Rich%20Hotel&ftid=0x135095f5ca2ead5b:0xcf9b44ff23087d26,shop,2025-08-15T15:40:50.000000Z
550,18,Pogradec,Albania,SPAR & JUMBO - Pogradec Market,"{'Location': ['Explore vibrant shopping at SPAR & JUMBO in Pogradec, Albania – a hypermarket haven for quality goods.'], 'Top Stores': ['Discover fresh produce at SPAR & JUMBO', 'Find unique items at CasaItalia - MegaOutlet', 'Shop for trendy fashion at Citypark Albania'], 'Top Restaurants & Cafes': ['Indulge in delicious meals at Restorant Zgara Familjare', 'Savor local cuisine at Bojra Pogradec Albani', 'Enjoy a cozy meal at Restorant Sofra E.Don'], 'Opening Hours': ['SPAR & JUMBO: Open daily from 7 AM to 10 PM', 'Citypark Albania: Operating hours are from 10 AM to 9:30 PM every day', 'TEG - Tirana East Gate: Open until 10 PM, offering late-night shopping experiences'], 'Nearby Attractions': ['Visit the scenic Lake Ohrid nearby for breathtaking views and water activities.', 'Explore Drilon National Park for serene nature walks and birdwatching opportunities.', 'Discover the historic Lin Peninsula with ancient ruins and picturesque landscapes.']}","Discover a vibrant shopping haven at Restorant Zgara Familjare, offering diverse stores and dining experiences.",40.897842999999995,20.658563299999997,https://www.google.com/maps?q=SPAR%20%26%20JUMBO%20-%20Tregu%20Pogradec&ftid=0x135095529eb0e9df:0x62088b3838c507a9,shop,2025-08-15T15:37:48.000000Z
549,18,Pogradec,Albania,Restorant Zgara Familjare,"{'Location': ['Explore the bustling retail scene in Pogradec, Albania.'], 'Top Stores': ['Bojra Pogradec Albani - Known for unique local crafts', 'SPAR & JUMBO - Tregu Pogradec - Fresh produce selection', 'CasaItalia - MegaOutlet - Trendy fashion and food options'], 'Top Restaurants & Cafes': ['Restorant Sofra E.Don - Authentic Albanian cuisine', 'Restaurant Harmony - Cozy ambiance with international dishes', 'Bocado - Charming café for coffee enthusiasts'], 'Opening Hours': ['- Restorant Zgara Familjare: Open daily until 11 PM, offering various service options.', '- SPAR & JUMBO: Open from 7 AM to 10 PM, providing quality products and accessible facilities.', '- CasaItalia - MegaOutlet: Operating hours from 9 AM to 10 PM, featuring arcade games and delicious food.'], 'Nearby Attractions': [""Stroll along Lake Ohrid's shores for breathtaking views"", 'Visit Drilon National Park for a serene nature escape', ""Explore Lin Peninsula's historic sites and cultural landmarks""]}","Discover a vibrant shopping experience at Bojra Pogradec Albani, offering top stores and dining options for an unforgettable visit.",40.901651099999995,20.6649697,https://www.google.com/maps?q=Restorant%20Zgara%20Familjare&ftid=0x13509510f2704095:0xf94a38cef7389184,shop,2025-08-15T15:35:44.000000Z
548,18,Pogradec,Albania,Bojra Pogradec Albani,"{'Top Stores': ['Find unique items at SPAR & JUMBO - Tregu Pogradec', 'Indulge in luxury brands at CasaItalia - MegaOutlet', 'Experience local charm at Citypark Albania'], 'Top Restaurants & Cafes': ['Savor traditional Albanian cuisine at Restorant Zgara Familjare', 'Enjoy international flavors at Restorant Sofra E.Don', 'Try fresh sushi at AMO SUSHI - AMO POKE’'], 'Menu Highlights': ['Taste the delicious Halal food offerings', 'Sip on organic coffee with vegan options', 'Indulge in all-you-can-eat specialties'], 'Opening Hours': ['Bojra Pogradec Albani: 7:30AM–8PM daily', 'Citypark Albania: 10AM–9:30PM daily', 'TEG - Tirana East Gate: 9AM–10PM daily'], 'Nearby Attractions': [""Explore Lake Ohrid's beauty nearby"", 'Visit Drilon National Park for nature lovers', ""Discover Lin Peninsula's historic charm""], 'Location': ['Bojra Pogradec Albani']}","Discover a vibrant shopping experience at Bojra Pogradec Albani, offering top stores and dining options for an unforgettable visit.",40.899654399999996,20.6597032,https://www.google.com/maps?q=Bojra%20Pogradec%20Albani&ftid=0x1350959057063249:0x42ef3efc81c9da64,shop,2025-08-15T15:33:51.000000Z
547,16,Durres,Albania,Infinite Media 2010 Albania,"{'Location': ['Explore the bustling shopping scene in Durrës, Albania, offering endless retail and culinary delights.'], 'Top Stores': ['Galaktik - Trendy fashion hub', 'Flagship Center - Unique boutique finds', 'Blue Star - Entertainment and gaming paradise'], 'Top Restaurants & Cafes': ['OTANTİK Turkish Restaurant & Bistro - Authentic flavors', 'Zena Seaside - Seafront dining experience', 'Alternative Food Durrës - Healthy food choices'], 'Opening Hours': ['Galaktik: Open daily from 8 AM to 10 PM', 'Flagship Center: Operating hours are from 9 AM to 9 PM', 'Blue Star: Open until 10 PM on most days']}","Immerse in Blue Star's diverse shopping experience with arcade games and onsite services, complemented by a range of dining options.",41.318225299999995,19.446372,https://www.google.com/maps?q=Infinite%20Media%202010%20Albania&ftid=0x134fda46516305a5:0x3e10e70aa07461ca,shop,2025-08-15T15:29:21.000000Z
